OTU	HD1	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	HD10	HD11	HD12	HD13	HD14	HD15	MD1	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	MD10	MD11	MD12	MD13	MD14	MD15
ASV_5	20.647519395123	0.82517785562096	0.0896843872838988	0.169409486931268	8.42396117467852	1.81655855987173	1.02483871534797	0.683464065017618	3.85203130823705	0.286130955677392	0.229294052251251	0.830118087220858	2.84208443509075	1.89095795738146	1.80243273129377	0.0943043718083308	0.065261486903607	0.126422250316056	0.110679713989564	0.177109938664032	0.0559161258112831	0.130753600141355	2.25217938348162	0.511768901569187	0.0761738941182872	0.0937225811597671	0.0788832870322735	0.030556304484587	0.0603445123066233	0.0017710713210421
ASV_13	0.247254223926325	0.418908670687227	1.87192306224478	2.02360562960757	0.329448439547983	1.90583776692661	1.19535218942816	0.52410715866636	1.10324263883712	2.19490133097045	0.9449694274597	0.767761798978916	0.298598744446243	1.27471683624496	0.976778474014007	0.581840180779701	1.38989328864979	1.17261217684457	1.81830958697142	1.14655381345663	5.8971542685971	2.31292517006803	0.481711153051137	0.757845934379458	1.8136641456735	1.45967934912659	0.903728092739308	0.607531230340613	1.61650148118348	0.341816764961125
ASV_26	0.551842760647161	3.86407135892528	0.223256878983323	0.701839303000968	2.25477345991711	0.522921069892865	0.606465449048113	2.21683163057528	1.47968691762952	2.61948274907238	1.06482768204558	0.596282006313574	1.5235731117227	3.13303897101171	1.81533357906377	0.122773616127827	1.80086427374548	1.20192748126569	3.13416840884735	2.70325695855627	0.0898652021967049	0.222634508348794	0.0700997573469938	0.146219686162625	0.35729183669768	0.315067400494536	0.306958877799499	0.0521254605913544	0.596130636726036	0.0885535660521049
ASV_11	0.63426083528927	1.12491423206096	3.92703125596306	2.08131655372701	1.37447305961954	1.2371547263319	0.722484926257317	0.285071799139473	0.188222139396198	0.348895165309852	0.0486381322957198	0.0759967262948673	0.0683539294515497	0.0556728738721444	0.0423884998157022	1.8362662586075	0.947173472087486	2.27010388611004	1.55127281671088	1.32739238240832	2.16874687968048	0.553052389787084	0.557203199424823	0.905848787446505	1.01021092914014	0.398819494296881	0.164625990328223	0.0700997573469938	0.199319752770362	0.201902130598799
ASV_14	3.7983982226363	4.64230255317612	8.02770675113537	2.4052423858813	4.19249707747352	2.80591793601049	1.46782217378311	0.244347256405262	0.465896384644055	3.08652230898451	0.486381322957198	0.592384738298453	0.109726044645909	0.345555768861586	0.304091411721342	1.60673297628156	0.359820089955022	0.793345425896407	2.05196676094939	1.36654300042879	0.523215177234149	0.174927113702624	0.141996944369552	0.0802425106990014	0.714583673395361	0.073781606444923	0.0154336865932709	0.0736946166981217	0.038401053286033	0.00885535660521049
ASV_16	1.41364914983964	2.02592900220288	0.421707438079609	1.52468538238141	2.84636366856778	0.541141316230595	1.30434018317014	2.72323246631372	2.44129705553485	1.2460541618209	1.58768760422457	1.55500993803344	1.97327001600921	1.25167978498752	1.36564688536675	1.06403800644117	1.61742658082723	1.83587093937229	1.36329298501432	2.13091220939988	0.633050424363455	0.849898400918809	1.71115305113687	1.18937232524964	0.801639552387689	0.949190396426577	2.28933017800185	0.0269614451334592	0.543100610759609	0.0141685705683368
ASV_10	0.225753856628384	0.397240980824094	1.61622714956303	0.856355648223993	0.292252647986114	4.87938196924422	0.302353789090653	0.0478070719053774	0.169586284010436	0.550109837366857	0.731309060589216	3.07299582992322	0.255427841634738	1.62411211364945	0.49023221525986	2.82201384317005	0.165799453214569	0.756701295370014	1.20869274960032	0.169652678088704	1.5217174238642	3.02500220867568	0.508672598184596	0.174750356633381	0.741788635580463	1.28021057669299	0.209212196042117	0.00539228902669183	0.128003510953443	0.0230239271735473
ASV_22	0.301005142171179	0.808927088223611	0.221348700530474	0.387221684414327	0.559708101597648	0.122075650462794	0.084377801606694	0.0265594843918763	0.0708162504658964	0.0553801849698178	0.10943579766537	0.179274328695584	0.0845430180058641	0.0537531196006911	0.0258016955399926	0.183270760306756	0.215186524384866	0.254676707158431	0.34082324625358	1.49704506049703	0.199700449326011	0.397561622051418	0.197717264312034	0.0820256776034237	0.645664435859768	0.157533700247268	0.109750660218815	0.0665048979958659	0.0694876202318692	0.136372491720242
ASV_27	0.684428358984466	0.588638907948431	0.0801434950196542	0.653436592449177	0.28339650713805	1.96414255520735	1.40102308084448	0.0548896010765444	1.18896757361163	1.00791936645068	2.47707059477488	2.70275536848669	3.46086737538899	1.69514302169322	3.509030593439	0.0533798330990552	2.0019402063674	1.66181131937192	1.1876108993166	1.25654840694271	0.0678981527708437	1.99487587242689	1.16473442976544	1.35342368045649	0.389937791319803	0.590252851559384	3.2959495146963	0.0575177496180462	0.753392093040266	0.0265660698156315
ASV_97	1.71107089746117	1.50771008630963	0.914017478914628	1.69967979745327	0.777569166460023	1.82384665840682	1.50825320371965	0.656904580625742	1.15728661945583	0.618412065496299	0.611450806003335	0.929498421606454	0.478477506160848	1.28623536187368	1.03943973461113	2.5195281222754	0.899550224887556	1.73693178695103	1.65843888898649	1.15773970431962	1.44383424862706	0.565420973584239	0.573380066504898	0.30848787446505	0.484248326894826	0.691951822605089	0.430428370545667	0.062910038644738	0.74424898511502	0.0761560668048102
ASV_21	1.45127479261104	0.0306958939727709	0.465595542495134	2.22280139995532	0.0230259662049665	2.22833612710444	0.0386731590697347	1.82198062928272	0.0559075661572866	0.0424581418101936	4.86033907726515	2.67352585837328	2.22869785764395	0.792858514110194	0.766678953188352	1.76687247557873	0.248699179821854	0.392092196632404	0.288118620544263	0.0242360968698149	0.353469795307039	1.74750419648379	7.32093106857194	0.74358059914408	0.428024738378947	1.21241126266252	0.164625990328223	0.0413408825379707	0.0658303770617708	0.0371924977418841
ASV_24	0.0627094046189956	0.0541692246578311	0.0667862458497119	0.0781889939682776	0.0814764958021892	0.0692369360833758	0.042188900803347	0.0637427625405032	0.0633619083115915	0.059072197301139	0.0469010561423013	0.0526131182041389	0.0287806018743367	0.0364753311576118	0.0331736085514191	0.0640557997188662	0.0388041273480907	0.0787848806317448	0.0632455508511797	0.0503365088834617	0.0738891662506241	0.104249492004594	0.0341511638357149	0.0338801711840228	0.0616645809528991	0.0279173646007817	0.0342970813183798	0.0215691561067673	0.0128003510953443	0.106264279262526
ASV_19	0.496300145127479	0.113755371781445	4.70365988627256	0.461687392955544	0.0531368450883843	0.563005611835872	0.119535218942816	0.0903022469323796	0.0577711516958628	1.15744586586919	0.0746942745969983	0.415059043610429	0.0125915133200223	0.309080437703974	0.178768890527092	10.6457180477216	0.844871681806156	0.454387218527272	4.73990267212452	0.00932157571915957	2.98152770843734	0.0759784433253821	1.66082502022108	0.458273894436519	0.119701833614451	2.08782005264417	0.0342970813183798	0.0125820077289476	0.00731448634019676	0.0708428528416839
ASV_17	0.193503305681472	0.0956989635621682	0.10494981490669	0.0502643532653213	0.0797052676325764	0.038262517309234	0.0246101921352857	0.00531189687837527	0.00186358553857622	0.00923003082830297	0.0104224569205114	0.0214349740831677	0.00899393808573022	0.00767901708581302	0.00552893475856985	0.373658831693386	0	0.00549661957895894	0.0122977459988405	0.020507466582151	0.0479281078382426	0.0247371675943105	0.0143794374045115	0.00178316690442225	0.00725465658269402	0.0398819494296881	0.121754638680248	1.74889907432372	0.13531799729364	0.0796982094468944
ASV_23	0.442549226882626	0.442382001372287	0.522840896080601	1.00156377987937	0.846647065074923	0.739742001311858	0.694358992388419	0.345273297094392	0.754752143123369	1.11867973639032	0.244927737632018	0.216298374839238	0.118719982731639	0.16509886734498	0.199041651308515	0.291809754274835	0.645559573154599	0.804338665054325	0.52353261537921	1.69093383545555	1.02446330504244	1.17501546072975	0.695605284443246	0.511768901569187	2.29065781598564	0.428730956369147	0.226360736701307	0.0790869057248135	0.303551183118166	0.10980642190461
ASV_20	0.0412090373210542	0.11014409013759	0.835782162347823	0.660883163303299	0.0495943887491587	0.501056774287588	0.186334311881449	0.113320466738672	0.0801341781587775	0.112606376105296	0.0903279599777654	0.179274328695584	0.0359757523429209	0.122864273373008	0.086619977884261	1.11741783954022	0.248699179821854	0.52034665347478	0.432177930816395	0.169652678088704	0.587119321018472	0.586624260093648	0.0736946166981217	0.149786019971469	0.939478027458875	2.40886974555316	0.327537126590527	0.0143794374045115	0.894195955089054	0.0584453535943892
ASV_28	0.00895848637414222	1.37770394713084	2.03411823073694	0.184302628639511	0.603988805837968	0.949274834195758	2.40125160405717	3.38013704693946	1.41446142377935	1.47865093869414	0.79905503057254	1.69920885459293	1.53076826219128	1.50892685736226	2.23000368595651	1.78644508104838	0.839580209895052	1.4456109492662	1.11733806503751	0.540651391711255	0.0479281078382426	1.2987012987013	0.51047002786016	1.57810271041369	0.0707329016812667	1.27024008933557	0.0531604760434887	0.0215691561067673	1.07157224883883	0.00885535660521049
ASV_31	0.0197086700231129	0.00541692246578311	0.0133572491699424	0.0148931417082434	0.0123985971872897	0.0911012316886524	0.0492203842705715	0.00531189687837527	0.0130450987700335	0.0129220431596242	0.0295302946081156	0.0175377060680463	0.0197866637886065	0.0172777884430793	0.0129008477699963	0.0284692443194961	0.0211658876444131	0.0128254456842375	0.00527046257093164	0.0764369208971084	0.0239640539191213	0.021203286509409	0.0197717264312034	0.00534950071326676	0.00362732829134701	0.00997048735742203	0.0205782487910279	0.0161768670800755	0.00731448634019676	0.0602164249154313
ASV_29	0.652177808037554	0.677115308222888	0.0305308552455826	0.545461315064413	0.299337560664565	1.72545732818308	1.25687766976638	0.0336420135630434	1.10324263883712	0.863930885529158	1.83782657031684	1.92914766748509	2.82769413415358	1.63563063927817	3.39476594176189	0.0266899165495276	1.12179204515389	1.08283405705491	1.06990390189912	1.32739238240832	0.0239640539191213	1.31106988249845	0.778287049519187	1.03601997146933	0.179552750421677	0.103693068517189	2.69746544569057	0.0449357418890986	0.866766631313316	0.0159396418893789
ASV_41	0.0734595882679662	0.0415297389043372	0.15837881158646	0.0428177824111996	0.0141698253569025	0.0346184680416879	0.511540422240582	1.70334826566567	0.033544539694372	0.0221520739879271	0.178918843802112	0.91975525156865	1.0235101541561	1.27855634478787	0.422042019904165	0.0160139499297166	0.266337419525531	0.679748621264589	0.0456773422814076	0.0316933574451425	0.0319520718921618	0.0247371675943105	0.0287588748090231	0.0303138373751783	0.0308322904764496	0.0239291696578129	0.0120039784614329	0.00898714837781972	0.0237720806056395	0.0460478543470946
ASV_25	0.0304588536720836	0.455021487125781	0.00572453535854673	0.385360041700797	0.0354245633922562	0.978427228336127	0.532634872642256	0.246117888698054	1.20760342899739	2.06198888704288	1.29933296275709	2.65598815230523	0.563020524166712	2.83931656747936	1.11684482123111	0.014234622159748	0.0194020636740453	0.031147510947434	0.344336887967534	0.0242360968698149	2.71392910634049	0.881703330682923	0.0611126089691741	0.151569186875892	0.281117942579393	1.12666507138869	0.236649861096821	0.113238069560528	0.404125370295871	0.0265660698156315
ASV_201	0.666511386236182	0.516413275071323	0.0763271381139564	0.543599672350882	0.221403521201601	1.30274761314773	0.785768277462338	0.0920728792251713	1.03242638837123	0.68486828746008	1.68670094496943	1.71674656066098	2.5668699296674	1.48013054329046	2.38849981570217	0.0658351274888347	0.740806067554458	0.707231719159384	0.718539730503681	1.12791066201831	0.0698951572641038	0.892304973937627	1.59971241125191	0.631241084165478	0.2121987050438	0.227327111749222	1.47991905888809	0.0808843354003775	0.435211937241707	0.0212528558525052
ASV_51	0.0788346800924516	7.48979812935611	0.0801434950196542	0.22153548291012	8.33894222253711	0.0182202463377305	0.0527361260041837	0.0513483364909609	0.0614983227730153	0.644256151815547	0.00694830461367426	0.0331267781285319	0.0791466551544259	2.77788443079286	0.140066347217103	0.0622764719488977	0.065261486903607	0.0641272284211876	0.0895978637058379	3.76964522082813	0.00998502246630055	0.00530082162735224	0.00179742967556394	0.0160485021398003	0.0018136641456735	0.0239291696578129	0.0171485406591899	0.0179742967556394	0.0182862158504919	0.0123974992472947
ASV_44	1.19864547686023	0.648225055072045	0.337747586154257	1.15235683967533	0.449891955081654	0.743386050579404	0.856083112134583	1.99019069709793	0.86284010436079	0.671946244300456	0.568023902167871	0.183171596710706	1.90671487417481	0.289882894989441	0.342793955031331	0.640557997188662	1.11120910133169	0.939921948001979	1.97818028495634	0.400827755923861	0.692960559161258	0.418764908560827	1.84596027680417	1.15014265335235	0.24303099552025	0.498524367871102	0.178344822855575	0.0125820077289476	0.246863913981641	0.0141685705683368
ASV_46	0.464049594180567	0.0415297389043372	0.223256878983323	0.476580534663787	0.0177122816961281	0.907368267618978	0.748852989259409	1.31735042583707	0.41930674617965	0.500267670894021	0.680933852140078	0.621614248411863	0.510855683269476	0.6488769437512	3.36527828971618	0.405686731552819	0.287503307169944	0.349951446527053	1.82533687039933	0.0261004120136468	0.217673489765352	0.0388726919339164	0.469129145322189	0.424393723252496	0.330086874512578	1.05288346494377	1.05806495867202	0.0665048979958659	0.839337307537578	0.0318792837787578
ASV_32	0.136168992886962	0.415297389043371	1.27657138495592	1.05182813314469	0.338304580396047	0.732453902776765	0.212702374883541	0.086760982346796	0.145359672008945	0.134758450093223	0.288354641467482	0.428699481663354	0.0683539294515497	0.216932232674218	0.138223368964246	1.28111599437732	0.269865067466267	0.434232946737756	0.267036770260537	0.387777549917038	0.0559161258112831	0.245604735400654	0.064707468320302	0.0641940085592011	0.188621071150044	0.578288266730478	0.176629968789656	0.257032443605644	0.164575942654427	0.242636770982768
ASV_30	0.243670829376669	0.162507673973493	0.291951303285883	0.210365626628937	0.31527861419108	2.55265651191604	2.06198252676358	0.557749172229403	0.359672008945211	3.03298813018035	0.0642718176764869	0.0662535562570638	0.0107927257028763	0.0211172969859858	0.0589753040914117	0.647675308268536	0.560896022576947	1.74792502610894	2.40508775320181	1.42433676988758	1.23414877683475	1.58494566657832	0.316347622899254	0.36376604850214	1.76288154959465	0.225333014277738	0.123469492746167	0.100656061831581	0.213948725450755	0.17710713210421
ASV_35	0.2078368838801	0.0252789715069878	1.86619852688623	0.363020329138432	0.0247971943745793	0.0163982217039574	1.97408898342328	0.984471554792216	0.033544539694372	0.0313821048162301	1.66064480266815	1.3932733154059	1.85095245804328	0.0787099251295834	1.08551419093255	0.231312610095906	0.59793632595467	2.18582238589934	0.794083027353701	0.0186431514383191	0.657014478282576	0.434667373442884	0.0215691561067673	1.38373751783167	3.28273210366904	0.0199409747148441	1.93949994855438	0.030556304484587	0.627217203671872	0.0495899969891788
ASV_52	1.41902424166413	0.173341518905059	0.431248330343854	1.04438156229057	0.0247971943745793	0.0109321478026383	2.45926134266177	2.06632788568798	2.59038389862095	0.705174355282347	0.376945525291829	0.163685256635099	0.888601082870145	0.96755615281244	0.396240324364172	0.0195726054696536	1.74089425875298	0.0696238480001466	0.0825705802779291	0.119316169205242	0.0678981527708437	1.01952469299408	0.289386177765795	1.89728958630528	1.14260841177431	2.36300550370902	0.90029838460747	0.0269614451334592	0.182862158504919	0.017710713210421
ASV_50	0.0394173400462258	0.0595861471236142	0.290043124833034	0.148931417082434	0.0673066704452868	0.133007798265433	0.0457046425369592	0.529419055544735	0.0447260529258293	0.0701482342951025	0.166759310728182	0.218247008846798	0.390336912920691	0.24188903820311	0.24511610762993	0.185050088076725	0.257518299673693	0.190549478737243	0.0281091337116354	0.0913514420477638	0.862705941088367	0.413464086933475	0.400826817650759	0.331669044222539	0.0453416036418376	0.0957166786312515	0.0771684329663546	0.0449357418890986	0.117031781443148	0.0655296388785576
ASV_36	0.700553634457922	0.559748654797588	1.1315498225394	0.592002382902673	0.249743171915406	2.12630274761315	0.882451175136674	0.561290436814987	0.260901975400671	2.52718244078935	0.0607976653696498	0.0233836080907284	0.00539636285143813	0.0287963140717988	0.0313306302985625	0.556929592000142	0.380985977599436	1.08100185052859	1.42478171500852	0.76996215440258	1.34198701947079	1.34464175280502	0.239058146850004	0.531383737517832	2.62437201878956	0.0119645848289064	0.00857427032959495	0.0125820077289476	0.0932597008375087	0.0265660698156315
ASV_33	0.442549226882626	0.397240980824094	1.24222417280464	0.863802219078114	0.621701087534096	1.10961300196779	0.578339515179215	0.249659153283638	0.409988818486769	0.703328349116686	0.105961645358533	0.144198916559492	0.0701527170686957	0.0537531196006911	0.0847769996314044	0.576502197469796	0.809595202398801	0.485534729474706	0.788812564782769	0.480993307108634	1.31203195207189	0.849898400918809	0.296575896468051	0.540299572039943	1.57244681429893	0.323043790380474	0.137188325273519	0.00539228902669183	0.146289726803935	0.0053132139631263
ASV_417	0.0376256427713973	0.0288902531508432	0.433156508796703	0.141484846228312	0.028339650713805	0.0255083448728227	0.286532951289398	1.27485525081006	0.0242266120014909	0.049842166472836	0.208449138410228	0.265014225028255	0.55942294893242	0.145901324630447	0.35385182454847	0.0871870607284568	2.100714348708	1.39064475347661	0.470827989669893	0.0111858908629915	0.0299550673989016	0.989486703772418	0.0449357418890986	1.39800285306705	1.69396231205905	0.458642418441413	1.48849332921768	0.032353734160151	0.716819661339282	0.0141685705683368
ASV_43	0.0143335781986276	0.0198620490412047	0.0133572491699424	0.0279246407029563	0.0194835098657409	0.0109321478026383	0.0105472252008367	0.0478070719053774	0.0428624673872531	0.0461501541415148	0.0104224569205114	0.0058459020226821	0.00539636285143813	0.00383950854290651	0.00737191301142646	2.02131634668422	1.90140224005644	0.0128254456842375	0.0158113877127949	2.03396782192062	7.52071892161757	2.34296315928969	2.62784218567449	0.0481455064194009	3.53483141991766	0.993060540799234	0.600198923071647	0.0485306012402265	0.00731448634019676	0.0159396418893789
ASV_38	0.775804920000717	0.00722256328771081	0.862496660687708	1.22309926278949	0.00885614084806405	0.287879892136142	1.40102308084448	2.07163978256635	1.45918747670518	0.356279189972495	1.65890772651473	0.0292295101134105	2.2035148310039	0.00959877135726627	0.0110578695171397	0.596074802939449	0.153452685421995	0.888620165265029	0.771244356212997	0.00745726057532765	0.0279580629056415	0.0265041081367612	0.0143794374045115	3.09201141226819	0.0344596187677966	2.25532424024886	0.00685941626367596	0.0251640154578952	2.09560033646637	0.0123974992472947
ASV_56	0.11466862558902	0.0920876819183128	0.0286226767927337	0.0484027105517909	0.0637642141060611	0.0473726404780993	0.0791041890062756	0.0513483364909609	0.0130450987700335	0.0553801849698178	0.137229016120067	0.153942086597295	0.147500584605976	0.0518333653292379	0.0608182823442683	0.0231312610095906	0.0246935355851486	0.031147510947434	0.114193355703519	0.0727082906094446	0.0778831752371443	0.014135524339606	0.0107845780533837	0.0231811697574893	0.132397482634166	0.0937225811597671	0.0325822272524608	0.0826817650759414	0.0786307281571152	0.148769990967536
ASV_34	0.0394173400462258	0.0379184572604817	0.0572453535854673	0.0688807804006255	0.0655354422756739	0.0291523941403688	0.028125933868898	0.0159356906351258	0.0242266120014909	0.0295360986505695	0.0347415230683713	0.0370240461436533	0.0233842390228986	0.0115185256287195	0.0147438260228529	0.0676144552588032	0.0211658876444131	0.0439729566316715	0.0298659545686126	0.0111858908629915	0.0439340988517224	0.0424065730188179	0.0251640154578952	0.0124821683309558	0.0362732829134701	0.00797638988593762	0.0188633947251089	0.0143794374045115	0.0128003510953443	0.0920957086941891
ASV_1253	0.431799043233655	0.366545086851324	0.0839598519253521	0.335095688435475	0.0141698253569025	0.974783179068581	2.36785205758785	0.603785611841989	1.53373089824823	1.15929187203485	1.12215119510839	0.477415331852372	1.06847984458475	0.785179497024381	0.61002580169554	0.145904877137417	0.0758444307258136	0.0439729566316715	0.108922893132587	1.16706128003878	0.491263105341987	0.371057513914657	1.46310775590905	1.38908701854494	0.74541596387181	0.624152508574619	0.411564975820558	0.030556304484587	0.579673042460593	0.0035421426420842
ASV_53	0	0.00902820410963851	0	0.00186164271353042	0	0.0036440492675461	0	0.00885316146395878	0.00186358553857622	0	0.00173707615341857	0.0116918040453642	0	0.00575926281435976	0.00552893475856985	0	0.00705529588147103	0	0	0.0186431514383191	0.00199700449326011	0.00176694054245075	0.0107845780533837	0.00178316690442225	0.00362732829134701	0.0259232671292973	0.147477449669033	6.48872112878584	0.038401053286033	13.968439509059
ASV_42	0.032250550946912	0.0288902531508432	0.00763271381139564	0.0111698562811825	0.0177122816961281	0.0163982217039574	0.00351574173361225	0.0566602333693362	0.00559075661572866	0.0184600616566059	0.0903279599777654	0.0643049222495031	0.0251830266400446	0.0345555768861586	0.0516033910799853	0.0177932776996851	0.0687891348443425	0.0256508913684751	0.0122977459988405	0.0261004120136468	0.00798801797304044	0.0353388108490149	0.0449357418890986	0.90941512125535	0.00725465658269402	0.129616335646486	4.78958740611174	0.100656061831581	4.64104158285484	0.0301082124577157
ASV_45	0.0340422482217405	0.0108338449315662	0.0152654276227913	0.0130314989947129	0.0106273690176769	0.0255083448728227	0.0228523212684796	0.014165058342334	0.00186358553857622	0.00184600616566059	0.0104224569205114	0.0136404380529249	0.00179878761714604	0.00383950854290651	0.00184297825285662	0.00711731107987402	0.201075932621924	0.329797174737536	0.335552783682648	0.0242360968698149	0.0119820269595607	0	0.00539228902669183	0.0106990014265335	0.018136641456735	0.0119645848289064	0.00685941626367596	0.00539228902669183	0.0109717295102951	0.0123974992472947
ASV_37	0.442549226882626	1.03282655014265	0.372094798305538	0.523121602502048	0.80059513266499	0.686903286932439	0.151176894545327	0.152274377180091	0.20685799478196	0.422735411936276	0.455113952195664	2.17272691843018	0.0359757523429209	0.71990785179497	0.152967194987099	0.314941015284426	0.58206191022136	0.494695762106305	0.405825617961736	0.234903708122821	2.76984523215177	2.62213976499691	0.684820706389863	0.303138373751783	0.399006112048171	1.31411023370822	1.01862331515588	0.0215691561067673	0.250521157151739	0.0053132139631263
ASV_39	0.146919176535932	0.160702033151566	0.0171736060756402	0.325787474867823	0.0637642141060611	0.307922163107645	0.62580202858298	0.0424951750270021	0.616846813268729	0.147680493252847	0.806003335186215	0.588487470283331	0.160092097925998	0.201574198502592	0.141909325469959	0.0266899165495276	0.0529147191110327	0.150240935158211	0.0843274011349063	0.109994593486083	0.435346979530704	1.24392614188533	0.0467331715646625	0.021398002853067	0.174111757984656	3.55746988912818	0.701375312960867	0.170755819178575	3.43780857989248	0.433912473655314
ASV_59	0.220378764803899	0.0108338449315662	0.316757623172919	0.694392732146846	0.0230259662049665	0.674149114496028	0.70314834672245	1.60773412185491	0.965337308982482	0.191984641228702	1.34449694274597	0.713200046767216	1.03430287985898	1.47629103474755	1.2108367121268	0.519563708830804	0.705529588147103	0.472709283790469	0.904762741343265	0.0261004120136468	0.663005491762356	0.286244367877021	1.40918486564213	0.807774607703281	0.281117942579393	0.885379277339076	0.497307679116507	0.032353734160151	0.272464616172329	0.0106264279262526
