OTUID	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
ASV_138	71	98	53	68	64	127	94	210	144	129	63	81	246	110	114	90	172	136	219	5	314	0	135	117	281	101	116	85	137	56	55	57	14	7	18	4	4	36	18	59	104	35	126	7	62
ASV_159	23	124	42	38	75	55	63	16	18	22	17	16	71	183	34	27	206	23	295	17	346	9	103	14	70	47	12	96	130	37	36	180	167	121	49	54	86	127	55	48	283	259	313	25	185
ASV_108	29	18	12	91	20	60	12	118	28	35	36	35	4	23	10	13	9	70	68	2058	27	464	28	43	27	58	63	28	15	17	66	26	123	52	29	17	83	29	28	46	21	21	38	29	43
ASV_105	34	7	19	14	4	6	9	22	59	18	22	8	3	2	5	138	197	20	76	43	35	2	11	13	4	9	190	20	28	21	160	60	75	60	119	8	87	835	253	40	583	16	237	506	33
ASV_272	373	557	33	20	39	58	175	18	92	419	112	11	234	227	711	4	21	7	7	7	0	3	197	23	368	105	10	8	5	39	15	26	2	8	14	3	9	13	24	13	5	2	30	2	45
ASV_134	736	30	53	22	92	86	48	178	51	339	230	170	57	137	52	35	26	2	3	1	8	4	249	334	428	143	87	119	202	50	6	5	13	7	6	8	6	12	6	16	27	1	2	1	5
ASV_1046	83	204	210	106	325	203	155	57	12	65	9	264	494	5	408	5	26	53	261	5	87	6	48	30	38	301	6	99	140	166	8	10	6	16	22	29	11	17	3	12	11	17	10	35	8
ASV_127	35	169	44	72	10	77	65	63	110	194	81	156	70	31	203	103	224	261	115	2	211	4	120	100	99	112	414	185	45	64	104	37	22	33	12	1	31	38	86	45	59	30	35	37	27
ASV_120	24	4	5	13	1	2	2	60	13	29	43	4	7	1	6	12	83	14	13	7	8	14	24	35	18	171	26	51	19	12	19	27	450	651	294	1010	613	15	19	9	5	20	59	45	41
ASV_167	187	219	44	165	102	130	94	70	281	583	56	47	173	281	85	85	11	29	67	12	37	5	272	109	258	28	9	8	82	69	14	64	35	23	13	51	15	10	10	14	5	17	30	2	39
ASV_183	21	11	7	20	22	9	12	7	27	10	10	4	3	346	9	2	4	98	5	5	24	6	18	7	9	4	8	6	11	8	58	14	20	248	1007	10	8	914	171	36	486	45	22	123	20
ASV_123	23	31	38	21	34	18	14	17	25	24	4	11	31	13	35	12	49	54	106	3	62	0	57	36	80	44	1	25	37	21	29	191	439	46	423	183	222	101	225	291	353	189	33	58	175
ASV_149	526	114	0	1	5	4	0	309	50	151	307	111	253	84	163	49	54	21	63	1	38	2	103	406	149	243	30	287	203	113	2	1	2	1	2	0	3	4	4	0	3	2	3	2	5
ASV_139	121	68	47	51	12	56	31	74	130	141	123	71	16	9	52	46	162	66	60	1	48	3	53	86	72	87	105	275	35	66	80	51	209	236	166	163	285	79	93	30	55	40	52	41	49
ASV_150	40	178	24	30	16	37	24	45	60	76	73	153	96	169	167	69	171	46	41	62	33	71	66	59	73	92	231	195	162	147	48	119	28	25	31	27	24	56	52	44	38	143	125	174	147
ASV_141	23	111	56	15	25	68	35	17	33	107	14	264	83	50	297	2	150	42	3	0	50	0	148	124	213	135	9	221	18	51	112	60	38	51	36	102	59	132	235	21	166	77	130	62	84
ASV_137	8	22	49	221	34	22	251	10	250	9	10	13	104	320	27	9	15	97	7	0	136	1	39	211	275	5	5	63	10	1150	9	5	2	9	8	6	11	27	67	9	104	5	5	4	4
ASV_144	21	252	68	187	167	273	51	372	21	112	481	93	79	41	130	29	27	82	103	2	84	10	36	36	16	323	13	7	21	30	18	19	52	27	24	21	15	58	83	35	61	30	14	12	9
ASV_1505	236	64	90	65	95	48	68	164	48	162	281	71	87	207	70	95	59	29	44	1	14	8	161	203	113	145	40	44	79	71	50	64	15	24	63	57	76	12	19	80	79	103	61	16	46
ASV_174	101	75	161	62	129	115	168	56	33	71	55	91	26	175	50	195	3	77	11	2	46	2	156	101	116	27	41	19	174	59	20	208	20	35	78	9	58	16	18	105	70	193	56	66	270
ASV_1497	12	67	84	154	204	114	239	15	107	10	10	50	152	360	59	67	15	96	35	1	128	5	107	148	61	13	4	63	70	234	230	61	6	33	42	12	12	67	103	99	140	23	14	13	76
ASV_140	52	66	93	66	267	39	50	109	24	70	88	21	62	274	72	37	154	14	26	3	44	6	231	69	333	45	7	247	105	21	22	47	17	85	50	346	64	51	33	63	24	43	31	12	26
ASV_131	23	76	17	40	9	28	14	56	72	53	52	32	47	25	71	60	117	57	16	0	37	4	102	99	75	101	54	137	20	21	78	96	20	30	24	12	34	170	92	57	307	151	254	587	99
ASV_143	165	56	300	108	117	281	216	126	60	177	138	127	44	158	99	16	47	45	132	1	46	0	56	177	123	64	18	74	97	36	12	12	8	55	7	10	26	29	15	56	56	20	10	4	18
ASV_151	79	76	86	28	36	94	25	75	94	299	174	263	141	29	66	54	109	68	48	5	19	8	168	154	243	232	154	130	29	61	15	33	9	22	11	17	16	16	20	6	21	32	35	18	50
ASV_196	75	39	57	28	72	56	65	21	28	49	10	34	45	116	66	60	22	43	53	4	92	10	53	45	38	16	43	54	122	84	85	231	25	64	66	25	69	136	56	174	109	288	236	45	232
ASV_133	315	34	65	84	145	121	80	45	39	96	12	183	34	239	86	120	72	49	49	13	44	11	82	75	74	34	306	49	209	54	13	33	27	59	89	5	62	20	11	17	16	60	33	19	45
ASV_148	202	43	53	139	57	68	115	101	115	54	239	61	55	54	38	116	48	17	20	3	86	4	62	51	78	32	15	100	39	33	123	40	100	42	54	43	351	41	81	73	63	66	62	14	71
ASV_152	2	13	6	15	4	4	5	7	29	3	6	21	13	0	2	41	78	132	42	9	62	31	13	25	8	22	39	25	21	23	310	95	109	143	97	101	219	169	341	138	229	104	135	320	107
ASV_165	11	9	3	4	4	8	5	6	4	11	5	5	3	7	8	3	4	1	3	6	4	6	6	7	3	3	4	6	7	7	12	3	31	15	8	5	4	253	22	768	2006	3	16	3	0
ASV_164	2	0	10	6	235	1	0	2	20	5	6	0	3	51	1	1	2	7	30	1	1	2	2	5	70	0	12	17	0	6	5	1	13	55	17	2660	7	1	5	0	1	1	2	9	8
ASV_1610	4	24	45	79	140	52	85	9	109	13	6	29	82	264	14	43	17	44	334	7	63	0	155	195	55	10	6	95	33	166	337	97	7	120	15	3	65	32	150	105	146	3	5	4	11
ASV_177	31	16	1	3	4	5	5	7	7	7	10	4	1	2	6	45	17	4	2	2	1	0	4	5	7	6	11	7	10	4	325	9	33	5	5	9	1	1429	66	689	332	27	38	12	23
ASV_176	105	87	134	82	72	196	221	42	11	182	37	10	209	81	327	10	77	30	26	0	26	1	158	366	217	177	3	157	16	79	3	2	3	3	1	5	1	1	1	27	3	4	9	0	11
ASV_619	299	31	69	110	175	97	94	51	22	99	12	143	30	318	109	89	57	47	34	10	36	6	44	42	40	33	284	40	332	49	13	36	41	45	62	8	29	12	10	14	14	54	29	10	27
ASV_191	5	16	21	23	10	17	20	17	35	15	7	19	6	12	18	11	8	9	15	10	154	18	6	19	7	12	13	17	11	15	10	22	519	84	30	781	56	19	29	14	16	266	22	657	96
ASV_180	5	57	52	24	55	21	37	26	24	46	14	8	57	36	55	0	25	34	21	1	27	4	41	30	26	32	2	30	1	45	106	362	4	221	10	4	43	71	96	312	185	304	164	39	429
ASV_145	16	77	21	24	5	20	13	39	75	50	43	36	69	25	70	79	104	64	18	1	32	4	78	53	69	95	66	85	16	16	64	96	14	19	24	5	23	195	103	50	250	122	227	510	115
ASV_156	0	1	1	8	5	0	0	3	3	4	11	5	2	1	0	10	0	6	1	0	1	6	1	3	5	2	2	3	0	2	4	3	136	106	182	1990	21	11	2	2	4	109	15	220	282
ASV_197	55	12	39	45	67	30	38	15	49	61	6	56	23	69	29	86	101	40	71	12	85	26	75	83	60	19	186	44	247	69	61	143	66	36	56	74	165	63	31	148	50	133	116	34	195
ASV_173	78	306	67	44	170	104	172	341	5	80	212	63	63	34	128	6	41	16	20	6	5	5	166	47	129	304	2	7	4	2	6	39	62	20	7	54	63	18	10	81	86	13	23	15	27
ASV_147	2	1	5	24	2	13	5	3	3	2	3	6	1	3	5	5	3	10	28	1195	5	1732	4	3	1	4	35	8	1	1	0	0	6	1	0	1	2	0	0	0	0	1	1	0	0
ASV_170	7	44	34	28	53	54	31	1	4	25	1	6	7	16	37	5	45	90	114	5	138	2	48	31	49	11	2	28	10	32	57	353	130	84	113	42	191	73	82	307	100	214	163	38	192
ASV_158	9	58	9	25	120	38	10	114	26	7	55	10	42	143	34	153	216	143	15	3	108	0	34	18	34	129	407	174	167	361	26	25	30	50	28	29	85	20	26	15	26	11	10	12	32
ASV_193	93	99	146	62	166	87	106	9	11	10	4	48	19	166	90	103	43	12	173	4	178	8	2	3	14	1	17	104	216	62	9	26	49	116	119	408	39	32	12	44	100	37	21	4	7
ASV_187	13	260	63	83	136	106	42	58	37	91	139	118	22	163	140	45	26	82	21	2	58	7	102	69	245	64	55	131	96	94	34	59	12	20	37	31	78	13	17	48	26	16	25	3	31
ASV_166	3	632	49	5	402	11	11	23	3	1	3	95	20	264	167	8	3	165	35	2	126	3	12	14	45	4	233	62	245	164	16	5	6	14	10	16	4	7	28	5	1	6	6	2	30
ASV_1446	98	8	353	104	177	52	29	4	16	89	3	206	9	107	6	216	34	115	42	4	14	2	9	15	11	0	20	92	670	76	4	8	14	101	15	84	8	6	3	1	4	68	6	28	24
ASV_239	537	24	27	4	56	63	29	95	25	237	129	116	47	89	31	21	16	4	1	2	8	4	168	224	305	163	51	71	178	52	3	10	20	4	48	10	5	10	6	10	17	6	2	1	4
ASV_217	5	5	15	10	4	2	7	1	3	127	1	3	0	5	3	7	0	6	7	6	15	4	9	4	4	2	0	10	4	1	186	131	67	252	217	101	309	138	161	230	157	232	128	168	161
ASV_162	107	176	40	4	241	15	35	23	110	73	110	95	58	140	127	54	241	130	19	2	16	0	157	112	189	102	11	9	31	127	29	3	28	52	11	74	32	1	40	12	19	15	7	4	17
ASV_222	4	1	9	6	5	4	1	3	1	4	3	4	4	2	2	4	1	3	3	5	1	5	3	2	4	4	1	2	15	0	60	338	613	239	115	6	106	137	104	415	97	175	201	27	149
ASV_256	3	61	51	97	59	70	35	82	3	1	7	12	76	26	90	1	92	40	83	3	68	3	130	61	36	202	152	187	173	116	71	63	63	65	37	29	116	38	28	87	28	31	83	9	110
ASV_198	24	5	115	352	73	321	216	10	129	5	15	4	20	153	5	0	52	48	336	5	368	1	28	83	56	6	4	95	15	23	17	7	12	29	60	10	6	5	10	98	16	10	4	7	12
ASV_226	288	47	48	35	47	144	64	139	50	201	45	67	68	154	85	84	9	19	16	8	22	7	112	137	185	60	61	26	69	44	22	66	24	19	42	29	39	14	5	45	30	49	37	10	46
ASV_215	1	1	1	11	0	3	4	0	5	0	1	11	3	1	2	1	0	3	5	0	2	2	0	1	1	4	2	4	0	4	1	16	2	123	76	592	9	1	3	0	4	658	89	98	1068
ASV_220	1	0	8	3	13	1	0	1	0	1	2	2	2	0	1	1	2	1	0	1	0	6	2	0	1	0	0	0	1	0	47	183	504	498	433	14	841	4	16	4	62	10	7	7	57
ASV_171	130	19	4	3	72	1	1	215	96	5	73	90	22	78	1	154	28	82	4	1	0	2	53	43	23	39	139	3	0	3	103	69	49	75	114	27	191	80	87	102	212	126	16	41	60
ASV_210	48	33	10	7	71	11	13	62	8	111	6	58	33	208	152	76	123	90	108	6	103	7	68	140	65	21	96	96	217	267	29	31	44	22	10	65	9	15	15	76	20	26	20	7	18
ASV_1413	5	10	31	18	68	14	27	2	25	15	6	3	174	115	7	14	269	105	173	1	165	0	68	42	34	8	9	66	5	416	53	172	14	105	3	5	47	28	181	94	69	0	24	6	5
ASV_1035	100	40	235	3	346	3	2	3	50	113	4	32	131	314	169	80	6	184	0	2	192	3	17	62	72	1	8	4	6	289	1	2	45	11	48	86	8	1	5	2	1	5	1	4	2
ASV_172	13	47	123	242	42	92	79	13	27	33	8	37	19	23	33	19	206	141	180	1	178	1	26	19	49	11	7	174	29	32	67	31	47	45	47	31	41	71	91	60	95	40	44	33	40
ASV_189	71	14	8	44	27	108	8	10	1	17	11	37	7	0	21	58	31	187	275	117	124	20	6	8	5	48	18	129	63	8	192	32	86	55	67	11	41	138	66	67	123	35	108	114	50
ASV_208	14	10	6	2	26	3	6	20	12	88	3	66	18	480	86	105	115	254	26	2	30	2	78	80	48	28	132	59	464	301	3	6	6	16	3	16	5	3	0	19	9	0	4	2	4
ASV_1027	81	39	150	8	223	3	2	2	49	91	5	28	101	214	104	131	4	359	6	9	436	2	12	56	47	3	6	2	4	257	3	2	61	10	75	40	3	3	4	3	2	5	1	3	3
ASV_205	56	142	98	79	68	96	85	51	16	73	71	91	39	54	106	44	26	50	40	1	45	1	68	54	76	108	47	54	33	51	53	44	62	57	69	84	86	16	36	54	28	52	65	14	83
ASV_203	51	30	64	888	65	130	85	12	141	22	22	18	19	12	10	51	5	40	123	17	44	14	494	10	18	8	2	17	5	21	5	6	6	3	5	9	22	5	20	5	18	7	6	3	19
ASV_216	53	57	183	69	123	70	100	27	4	79	18	19	53	25	155	4	2	2	2	3	0	4	134	39	144	34	1	1	3	1	50	139	88	15	43	32	28	62	33	194	195	89	142	10	44
ASV_314	88	16	25	22	50	27	19	35	20	44	31	47	29	42	20	12	13	10	116	6	48	7	69	83	60	44	11	31	111	22	17	177	187	137	43	30	136	38	18	163	32	162	123	13	123
ASV_1314	5	3	30	26	11	16	17	4	6	8	3	4	1	11	1	6	1	27	547	23	546	6	11	4	3	3	8	4	17	132	124	30	22	49	35	200	16	60	39	343	91	4	21	4	28
ASV_223	130	40	61	24	77	130	102	81	21	76	152	60	65	85	134	96	18	45	36	2	45	11	39	42	48	42	72	47	49	28	17	20	88	51	127	52	114	20	18	32	25	47	31	12	37
ASV_1440	51	110	231	216	49	164	175	1	45	11	0	102	7	138	32	16	62	89	58	3	37	3	7	18	15	1	139	3	18	94	2	4	259	145	153	8	25	2	3	2	6	5	4	2	2
ASV_182	81	27	21	29	6	31	11	50	83	66	80	41	14	11	33	43	85	31	28	7	21	5	28	39	46	54	94	157	27	52	83	40	106	134	97	123	143	71	88	23	48	47	86	56	52
ASV_238	17	17	25	34	34	28	13	39	19	19	10	11	22	13	17	8	25	6	104	11	19	19	19	47	152	28	6	20	4	30	50	77	282	75	221	50	98	21	30	60	126	394	113	51	34
ASV_231	34	64	107	147	151	117	107	8	8	3	6	36	128	60	62	48	105	80	119	6	54	3	55	19	21	70	69	175	107	140	3	99	50	25	7	22	50	19	3	11	13	28	46	3	9
ASV_184	89	27	44	43	48	29	27	47	50	61	91	60	46	12	18	69	30	42	35	44	24	40	68	50	59	44	39	35	25	13	79	59	51	85	52	74	76	115	92	82	103	59	62	101	92
ASV_179	16	67	77	173	6	123	111	11	4	124	137	6	42	2	103	6	55	31	130	6	95	3	78	108	186	80	3	87	120	99	52	31	49	42	6	27	85	22	5	0	20	8	24	1	26
ASV_1054	46	27	4	1	1	1	1	57	347	113	84	119	82	18	12	75	54	15	2	0	3	0	75	77	60	55	95	29	31	62	193	56	0	0	0	3	1	117	220	63	70	17	87	37	76
ASV_169	300	31	61	95	114	76	78	54	39	108	9	224	30	279	95	80	39	41	9	4	10	0	46	33	36	37	231	18	202	14	11	6	13	8	5	3	7	0	0	5	3	18	5	3	5
ASV_168	3	2	1	0	2	2	0	0	0	0	0	4	2	1	2	1	4	1	0	0	0	0	0	1	0	2	4	5	3	0	137	153	15	43	56	12	49	491	165	6	332	122	142	616	95
ASV_800	84	51	61	75	70	50	61	22	33	45	17	76	56	108	45	132	50	48	92	4	39	5	60	63	42	24	108	49	127	60	15	97	60	89	85	27	59	21	15	24	11	61	39	19	65
ASV_1582	32	33	65	55	53	102	87	23	23	31	10	114	88	26	98	30	21	48	34	7	46	11	29	38	34	25	128	24	36	18	29	144	80	47	170	6	66	23	15	83	59	76	128	36	92
ASV_573	15	181	296	184	402	117	153	15	7	68	13	10	54	155	45	7	6	12	6	4	29	14	2	75	85	6	4	2	7	186	3	81	34	13	10	12	45	4	8	1	26	12	3	2	2
ASV_240	6	29	22	40	11	25	65	5	3	7	3	3	27	12	40	3	49	26	34	6	49	6	16	11	6	8	61	91	48	62	23	259	134	135	210	19	202	33	14	130	56	104	192	27	98
ASV_219	784	32	48	17	44	15	136	2	182	190	18	9	11	328	60	3	11	2	1	0	2	6	23	6	24	71	5	4	1	27	9	29	9	13	38	1	20	35	40	15	6	2	20	4	73
ASV_268	66	89	19	23	24	20	19	145	33	58	113	32	117	42	62	18	73	17	17	3	76	0	68	85	51	201	83	63	26	32	66	58	6	9	7	5	7	74	68	142	84	51	77	4	25
ASV_246	4	0	3	1	0	0	1	0	0	1	1	5	2	0	0	1	0	16	48	4	9	1	2	0	0	6	3	1	4	0	353	57	89	188	5	3	39	41	108	1017	40	107	21	55	113
ASV_1318	2	16	28	84	71	63	59	14	4	22	10	23	47	7	33	3	3	11	634	7	157	4	20	31	17	12	1	25	13	53	127	24	7	105	38	149	17	47	41	129	93	14	16	4	60
ASV_175	286	29	54	71	126	102	84	61	25	102	10	139	19	243	85	81	31	43	23	4	27	1	37	30	21	36	225	26	228	19	8	6	10	7	8	3	0	2	1	7	4	12	4	0	3
ASV_255	27	57	35	39	34	52	51	13	26	13	8	12	65	18	44	20	32	23	41	3	25	13	14	29	68	18	11	13	37	27	36	132	259	80	123	169	109	98	36	74	57	77	116	42	62
ASV_200	4	52	36	65	31	56	29	60	2	2	4	14	59	17	73	2	91	33	70	6	40	0	118	53	32	165	133	155	103	75	64	47	58	47	31	27	99	33	28	68	27	27	70	16	101
ASV_195	1	6	6	5	4	5	1	3	1	2	1	3	2	3	2	2	1	1	0	0	0	2	1	1	1	4	1	0	4	0	34	249	192	31	186	4	346	144	20	290	75	270	397	5	15
ASV_188	35	21	12	33	19	27	31	97	19	29	39	106	45	17	31	39	50	87	25	1	21	3	48	30	62	69	32	40	54	17	35	76	40	152	36	10	194	78	58	87	148	68	26	17	152
ASV_213	4	15	16	9	3	7	6	16	6	7	1	9	5	15	8	5	4	13	48	10	273	21	12	4	1	15	4	9	12	55	43	67	78	515	374	39	263	5	6	12	15	23	25	198	30
ASV_227	19	131	89	241	46	54	110	41	14	9	30	19	36	53	31	12	25	228	201	2	361	1	71	47	33	26	22	100	92	40	12	2	7	8	16	10	5	6	7	6	8	2	4	5	10
ASV_199	36	52	12	12	8	13	11	39	43	92	60	51	28	10	22	25	82	36	18	1	29	2	33	58	53	100	128	40	43	49	147	33	18	33	20	15	48	152	193	91	107	36	89	21	59
ASV_185	18	19	93	60	23	25	12	13	3	36	10	38	62	8	80	2	17	399	90	21	320	45	2	15	18	7	47	144	6	0	26	13	63	40	86	41	48	67	47	14	44	5	40	60	10
ASV_536	50	28	10	3	2	6	4	55	173	106	80	111	74	12	22	68	92	14	11	3	4	0	83	60	89	58	95	39	23	49	167	50	2	0	3	4	4	106	160	67	58	16	68	36	64
ASV_230	3	0	8	3	13	3	5	0	15	1	3	6	2	20	1	33	1	14	4	0	13	3	4	0	0	4	32	2	36	1	134	133	33	99	65	10	94	157	54	148	154	171	241	107	372
ASV_190	13	2	6	18	5	11	5	119	14	27	23	16	6	6	5	7	3	68	29	1116	12	91	18	23	12	50	45	33	10	15	40	17	65	28	29	13	48	23	13	28	19	17	20	9	17
ASV_192	37	67	40	108	58	62	69	44	49	42	16	29	127	47	44	145	46	54	83	2	58	8	74	36	110	24	58	48	36	29	11	69	14	68	30	34	20	24	27	33	25	74	57	14	41
ASV_250	0	8	85	20	216	53	101	5	20	82	3	4	42	881	203	0	4	2	32	3	60	8	14	14	53	11	7	7	4	61	1	31	6	4	1	5	2	9	1	4	8	78	12	5	6
ASV_244	26	44	91	143	154	103	105	5	11	3	5	37	109	54	41	19	67	76	129	3	51	2	59	15	10	35	86	182	105	136	5	89	20	14	5	10	23	12	4	5	5	12	36	2	12
ASV_186	9	6	6	4	5	1	4	2	2	2	1	5	4	2	2	4	0	2	3	4	1	1	10	7	7	3	1	1	0	5	426	51	86	2	10	49	26	266	332	255	326	45	85	14	55
ASV_211	36	66	65	87	23	40	19	34	44	96	64	123	109	20	49	49	132	62	29	10	61	6	39	32	41	75	130	67	12	38	29	22	60	45	46	51	56	8	24	25	17	12	35	28	14
ASV_1439	7	96	1	2	14	234	9	553	3	22	255	3	11	6	9	7	1	1	1	1	0	1	3	7	8	590	2	1	0	5	1	1	1	4	0	219	1	1	0	1	0	2	1	4	3
ASV_450	76	59	90	19	70	44	75	37	34	71	12	53	49	127	139	125	22	43	31	3	21	1	105	85	87	35	94	56	145	143	8	10	14	3	3	5	7	9	12	12	11	2	12	1	6
ASV_318	6	7	12	34	2	9	1	4	6	4	6	14	11	12	3	2	0	2	4	1	16	7	9	26	11	4	1	6	2	20	98	88	64	38	3	77	58	18	128	478	33	239	114	42	343
ASV_228	17	6	4	4	4	2	3	10	44	11	12	19	11	7	6	27	46	44	8	0	16	6	6	6	3	6	69	30	16	29	175	39	46	41	37	31	119	123	145	159	174	10	14	453	7
ASV_254	68	16	28	8	43	47	20	74	24	89	92	89	30	72	18	10	6	3	60	3	23	8	110	206	202	3	42	59	118	39	2	36	98	18	17	10	99	11	2	12	9	45	26	5	43
ASV_260	21	54	70	44	77	74	128	40	9	36	34	21	66	160	102	25	18	34	21	2	27	3	62	30	47	54	22	32	47	23	44	31	3	30	66	3	5	42	38	42	37	151	102	5	56
ASV_290	28	11	9	20	49	18	13	39	158	28	19	4	11	987	6	15	7	233	15	1	33	7	54	33	55	6	15	3	11	13	4	7	54	2	5	14	9	3	9	5	11	5	5	1	2
ASV_423	7	141	209	67	270	62	284	0	1	306	0	356	2	189	28	1	6	2	16	2	0	2	3	1	0	0	2	5	0	38	1	2	3	3	3	1	2	0	0	3	0	2	1	0	0
ASV_249	1	136	332	401	25	235	189	0	1	50	0	12	39	3	75	0	17	83	20	3	23	0	20	34	20	2	4	48	141	55	4	6	2	2	3	2	3	0	4	6	4	1	1	0	7
ASV_209	3	69	22	32	2	21	15	17	45	37	8	3	29	3	49	5	137	191	79	7	149	10	134	149	114	93	3	104	3	38	35	14	9	20	25	4	14	22	67	57	37	30	29	26	53
ASV_229	62	45	28	23	3	30	16	70	59	74	143	83	96	7	26	46	60	60	22	0	67	0	47	61	65	172	51	61	12	17	32	20	37	53	27	28	66	34	44	29	33	22	23	29	14
ASV_264	3	1	1	2	0	1	1	0	0	2	0	0	1	0	0	0	0	0	1	1	1	0	2	1	0	1	0	0	0	0	952	7	34	3	56	2	3	8	10	757	11	19	2	33	73
ASV_218	88	26	13	21	22	22	14	148	27	42	247	5	63	10	30	14	29	16	6	5	146	1	39	39	25	161	7	15	10	41	48	35	41	44	12	66	33	37	117	54	36	15	41	16	37
ASV_214	53	52	84	88	74	63	92	8	55	35	6	71	41	23	34	68	28	40	65	0	51	1	34	41	47	16	82	60	58	39	109	32	3	11	12	6	17	58	74	35	62	27	36	24	39
ASV_253	3	99	1	48	1	100	254	74	1	7	19	134	408	0	168	2	2	3	0	1	192	2	24	157	99	1	1	1	1	119	0	8	1	1	0	1	1	0	0	0	5	1	1	1	1
ASV_202	4	5	106	6	320	7	3	3	2	147	6	4	2	56	128	3	3	2	4	2	0	2	81	234	409	0	6	10	3	295	4	3	7	4	8	11	7	4	4	10	3	3	13	1	5
ASV_252	13	138	22	33	7	36	35	43	44	44	80	192	104	46	61	37	110	46	57	0	48	0	66	41	87	87	31	72	11	42	32	6	5	21	12	8	27	35	58	13	35	11	12	16	10
ASV_266	9	6	2	30	10	20	6	6	13	12	11	25	2	22	12	26	23	2	19	3	28	5	83	44	63	10	4	27	22	26	44	351	7	7	18	40	3	76	10	57	150	60	171	9	342
ASV_236	6	147	14	94	23	66	52	93	4	23	131	34	42	60	159	5	130	45	41	4	39	1	68	60	64	97	7	137	34	71	5	1	14	7	3	33	18	10	6	8	9	9	25	0	3
ASV_235	9	5	4	2	1	1	1	6	58	16	13	27	6	9	2	19	52	56	8	0	18	6	4	4	3	4	55	29	23	19	132	18	52	41	37	35	143	120	127	112	160	14	9	431	3
ASV_204	14	65	35	65	6	34	38	12	52	62	9	59	12	21	26	68	38	109	25	3	29	5	18	21	38	18	100	36	23	11	45	18	98	78	82	60	116	27	52	44	55	26	46	46	33
ASV_269	67	31	40	32	24	37	22	36	50	45	32	43	23	25	26	66	23	28	28	38	15	49	21	53	40	31	45	46	31	30	77	40	38	57	47	37	49	63	102	54	62	31	35	57	49
ASV_233	2	215	84	27	36	62	181	147	20	11	173	32	59	47	115	10	20	28	23	1	29	0	22	45	104	8	292	7	1	37	0	3	0	2	2	2	2	1	1	2	0	1	3	4	2
ASV_234	32	64	122	53	76	83	86	64	10	50	121	41	77	31	139	31	32	43	34	2	80	1	58	84	36	64	14	84	45	78	7	6	12	16	3	26	13	3	17	2	4	1	3	1	5
ASV_225	2	78	13	12	7	8	11	9	19	23	10	93	59	11	114	28	25	289	58	14	36	8	79	50	107	45	39	48	22	4	38	30	20	39	21	34	22	69	41	15	51	17	65	10	39
ASV_293	91	42	222	65	110	69	69	42	1	101	15	5	68	14	121	2	2	2	1	3	0	1	40	35	98	44	1	5	5	0	14	67	43	21	110	13	17	60	8	23	29	45	42	8	45
ASV_207	5	54	31	198	5	127	37	90	26	59	30	20	22	5	19	15	0	172	1	1	28	0	16	76	40	0	117	0	19	5	2	23	59	146	38	85	140	0	1	7	16	66	3	10	2
ASV_248	17	5	2	15	14	5	3	1	0	1	4	4	15	0	1	0	13	4	4	8	1233	1	32	13	30	0	2	1	1	2	4	0	1	122	32	1	8	42	81	27	38	7	0	1	0
ASV_281	1	1	1	0	4	0	0	0	4	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	83	125	279	128	198	67	122	66	83	3	211	137	174	96	1
ASV_1553	38	96	93	67	175	113	127	37	14	30	9	91	169	40	156	1	6	13	43	6	13	1	27	22	32	125	4	25	50	46	4	2	2	7	4	3	2	5	5	4	3	2	5	3	10
ASV_309	14	389	80	23	102	77	21	1	6	95	1	44	176	33	229	1	7	43	100	1	72	0	24	11	37	2	2	14	14	47	1	2	2	2	3	31	1	5	1	1	3	1	2	2	0
ASV_263	14	124	23	33	13	37	34	38	39	42	54	174	110	47	54	36	86	32	39	0	24	2	61	31	75	64	36	63	13	36	32	7	9	14	8	12	20	26	74	9	30	10	13	8	9
ASV_277	26	77	31	55	51	47	77	25	42	37	26	95	27	129	41	73	20	37	14	6	63	1	65	33	54	68	45	35	25	108	27	16	17	27	12	18	37	8	31	32	12	11	15	1	12
ASV_243	51	28	11	31	5	19	8	32	46	40	50	23	7	7	27	14	67	18	17	0	25	1	20	32	40	40	26	107	15	31	52	13	105	142	97	96	149	31	32	16	18	16	24	26	33
ASV_288	1	3	3	2	2	2	0	4	11	7	6	5	7	3	1	66	1	3	6	5	5	6	5	10	9	109	0	3	0	0	17	43	72	31	180	81	110	39	102	59	47	238	171	174	33
ASV_411	15	18	41	8	28	25	33	21	7	32	12	14	14	28	16	8	14	9	20	1	27	16	16	29	18	11	6	16	35	16	11	25	85	391	151	16	297	16	27	29	16	24	18	10	8
ASV_276	0	108	142	91	35	55	37	0	3	57	0	33	64	24	116	0	40	141	38	6	58	0	34	75	46	1	2	61	245	120	11	1	3	0	0	2	0	1	1	2	2	2	1	2	4
ASV_1605	63	5	171	86	91	33	44	1	21	71	4	76	4	74	4	79	19	43	3	10	2	2	12	23	15	2	17	49	467	31	0	8	4	18	1	7	5	5	3	6	2	39	7	18	12
