"ID","Kingdom","Phylum","Class","Order","Family","Genus","Species","mean","Label"
"ASV_1","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unassigned","Unassigned",361.2,"ASV_1"
"ASV_10","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellamassilia","Unassigned",363.6,"ASV_10"
"ASV_100","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Acetatifactor","Unassigned",160,"ASV_100"
"ASV_101","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Unassigned","Unassigned",193.4,"ASV_101"
"ASV_102","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Sellimonas","Unassigned",175.8,"ASV_102"
"ASV_1027","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix","Unassigned",45.6,"ASV_1027"
"ASV_103","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum","Unassigned",195.4,"ASV_103"
"ASV_1035","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster","Unassigned",54,"ASV_1035"
"ASV_104","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Unassigned","Unassigned",94.8,"ASV_104"
"ASV_1046","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lacrimispora","Unassigned",45.2,"ASV_1046"
"ASV_1054","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Unassigned",129.4,"ASV_1054"
"ASV_106","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Unassigned",199.6,"ASV_106"
"ASV_107","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix","Unassigned",390.4,"ASV_107"
"ASV_108","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Unassigned",49.2,"ASV_108"
"ASV_109","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix","Unassigned",87,"ASV_109"
"ASV_11","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Unassigned",985.8,"ASV_11"
"ASV_110","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia","Unassigned",45.8,"ASV_110"
"ASV_111","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unassigned","Unassigned",119,"ASV_111"
"ASV_113","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unassigned","Unassigned",146.4,"ASV_113"
"ASV_114","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum","Unassigned",162.2,"ASV_114"
"ASV_118","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","Unassigned",106.6,"ASV_118"
"ASV_119","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Unassigned",311.6,"ASV_119"
"ASV_12","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Kineothrix","Unassigned",458.4,"ASV_12"
"ASV_121","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Unassigned",76.2,"ASV_121"
"ASV_124","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unassigned","Unassigned",222.6,"ASV_124"
"ASV_1253","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lacrimispora","Unassigned",135.2,"ASV_1253"
"ASV_127","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum","Unassigned",96.6,"ASV_127"
"ASV_129","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum","Unassigned",49,"ASV_129"
"ASV_13","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Unassigned",524.8,"ASV_13"
"ASV_130","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unassigned","Unassigned",63.2,"ASV_130"
"ASV_131","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Paramuribaculum","Unassigned",51.2,"ASV_131"
