"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_34",29,0.3109375,550.332183234818,29
"ASV_120",25,0.303353658536585,165.658390448481,25
"ASV_121",25,0.303353658536585,165.658390448481,25
"ASV_125",24,0.299248120300752,188.165663943223,24
"ASV_94",25,0.303353658536585,165.658390448481,25
"ASV_17",24,0.299248120300752,188.165663943223,24
"ASV_39",25,0.303353658536585,165.658390448481,25
"ASV_117",25,0.303353658536585,165.658390448481,25
"ASV_238",29,0.3109375,550.332183234818,29
"ASV_93",24,0.299248120300752,188.165663943223,24
"ASV_1470",25,0.303353658536585,165.658390448481,25
"ASV_140",29,0.3109375,550.332183234818,29
"ASV_111",22,0.319935691318328,634.152207779504,22
"ASV_443",29,0.3109375,550.332183234818,29
"ASV_407",24,0.299248120300752,188.165663943223,24
"ASV_1582",25,0.303353658536585,165.658390448481,25
"ASV_105",22,0.319935691318328,634.152207779504,22
"ASV_45",18,0.284285714285714,265.142025137163,18
"ASV_1424",24,0.299248120300752,188.165663943223,24
"ASV_64",24,0.299248120300752,188.165663943223,24
"ASV_141",24,0.299248120300752,188.165663943223,24
"ASV_185",18,0.284285714285714,265.142025137163,18
"ASV_487",22,0.319935691318328,634.152207779504,22
"ASV_232",25,0.303353658536585,165.658390448481,25
"ASV_1439",12,0.271487039563438,0,12
"ASV_98",21,0.302431610942249,237.431871802645,21
"ASV_46",21,0.302431610942249,237.431871802645,21
"ASV_136",24,0.317384370015949,390.372194710854,24
"ASV_95",21,0.302431610942249,237.431871802645,21
"ASV_152",21,0.302431610942249,237.431871802645,21
"ASV_333",8,0.279102384291725,143.53871535272,8
"ASV_207",8,0.279102384291725,143.53871535272,8
"ASV_289",24,0.317384370015949,390.372194710854,24
"ASV_383",10,0.26149802890933,345.201002862838,10
"ASV_72",24,0.317384370015949,390.372194710854,24
"ASV_60",9,0.256443298969072,104.921965233327,9
"ASV_4",9,0.256443298969072,104.921965233327,9
"ASV_13",14,0.284285714285714,273.762643847597,14
"ASV_11",15,0.287988422575977,393.613616152206,15
"ASV_281",23,0.298350824587706,206.499995923577,23
"ASV_385",23,0.298350824587706,206.499995923577,23
"ASV_75",14,0.284285714285714,273.762643847597,14
"ASV_1440",23,0.298350824587706,206.499995923577,23
"ASV_57",15,0.287988422575977,393.613616152206,15
"ASV_538",23,0.298350824587706,206.499995923577,23
"ASV_449",13,0.283072546230441,797.529311137235,13
"ASV_189",23,0.298350824587706,206.499995923577,23
"ASV_453",23,0.298350824587706,206.499995923577,23
"ASV_6",9,0.256443298969072,104.921965233327,9
"ASV_220",38,0.323577235772358,247.67506738087,38
"ASV_109",24,0.301515151515152,164.609732414814,24
"ASV_417",38,0.323577235772358,247.67506738087,38
"ASV_157",38,0.323577235772358,247.67506738087,38
"ASV_342",16,0.284692417739628,456.031135613951,16
"ASV_42",24,0.301515151515152,164.609732414814,24
"ASV_97",22,0.308527131782946,348.969990955809,22
"ASV_215",22,0.308527131782946,348.969990955809,22
"ASV_193",38,0.323577235772358,247.67506738087,38
"ASV_314",16,0.284692417739628,456.031135613951,16
"ASV_71",24,0.301515151515152,164.609732414814,24
"ASV_1318",22,0.308527131782946,348.969990955809,22
"ASV_235",38,0.323577235772358,247.67506738087,38
"ASV_108",24,0.301515151515152,164.609732414814,24
"ASV_397",24,0.301515151515152,164.609732414814,24
"ASV_988",24,0.301515151515152,164.609732414814,24
"ASV_228",38,0.323577235772358,247.67506738087,38
"ASV_399",22,0.308527131782946,348.969990955809,22
"ASV_200",38,0.323577235772358,247.67506738087,38
"ASV_470",22,0.308527131782946,348.969990955809,22
"ASV_660",38,0.323577235772358,247.67506738087,38
"ASV_254",38,0.323577235772358,247.67506738087,38
