"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_9",16,0.284074605451937,152.584439220229,16
"ASV_2",19,0.285714285714286,175.749346164252,19
"ASV_27",12,0.281650071123755,103.322841556262,12
"ASV_417",16,0.284074605451937,152.584439220229,16
"ASV_74",19,0.285714285714286,175.749346164252,19
"ASV_135",12,0.281650071123755,103.322841556262,12
"ASV_81",11,0.305555555555556,191.859517717773,11
"ASV_37",16,0.284074605451937,152.584439220229,16
"ASV_1253",19,0.285714285714286,175.749346164252,19
"ASV_1450",19,0.285714285714286,175.749346164252,19
"ASV_167",11,0.305555555555556,191.859517717773,11
"ASV_1365",12,0.281650071123755,103.322841556262,12
"ASV_1610",19,0.285714285714286,175.749346164252,19
"ASV_1501",16,0.317817014446228,887.584444192974,16
"ASV_459",11,0.305555555555556,191.859517717773,11
"ASV_270",9,0.280851063829787,244.864978160847,9
"ASV_19",25,0.320388349514563,143.259284819513,25
"ASV_8",18,0.294642857142857,149.081891038993,18
"ASV_16",25,0.320388349514563,143.259284819513,25
"ASV_23",25,0.320388349514563,143.259284819513,25
"ASV_22",35,0.354203935599284,284.852563723766,35
"ASV_101",35,0.354203935599284,284.852563723766,35
"ASV_106",35,0.354203935599284,284.852563723766,35
"ASV_149",14,0.295964125560538,270.440062852095,14
"ASV_111",35,0.354203935599284,284.852563723766,35
"ASV_174",36,0.331103678929766,248.127301674688,36
"ASV_203",18,0.294642857142857,149.081891038993,18
"ASV_91",35,0.354203935599284,284.852563723766,35
"ASV_286",25,0.320388349514563,143.259284819513,25
"ASV_118",35,0.354203935599284,284.852563723766,35
"ASV_104",25,0.320388349514563,143.259284819513,25
"ASV_450",36,0.331103678929766,248.127301674688,36
"ASV_268",25,0.320388349514563,143.259284819513,25
"ASV_299",18,0.294642857142857,149.081891038993,18
"ASV_229",35,0.354203935599284,284.852563723766,35
"ASV_192",25,0.320388349514563,143.259284819513,25
"ASV_257",25,0.320388349514563,143.259284819513,25
"ASV_133",35,0.354203935599284,284.852563723766,35
"ASV_258",35,0.354203935599284,284.852563723766,35
"ASV_296",18,0.294642857142857,149.081891038993,18
"ASV_121",35,0.354203935599284,284.852563723766,35
"ASV_139",36,0.331103678929766,248.127301674688,36
"ASV_480",14,0.295964125560538,270.440062852095,14
"ASV_148",25,0.320388349514563,143.259284819513,25
"ASV_5",18,0.294642857142857,149.081891038993,18
"ASV_184",36,0.331103678929766,248.127301674688,36
"ASV_247",36,0.331103678929766,248.127301674688,36
"ASV_241",36,0.331103678929766,248.127301674688,36
"ASV_199",36,0.331103678929766,248.127301674688,36
"ASV_120",25,0.320388349514563,143.259284819513,25
"ASV_262",36,0.331103678929766,248.127301674688,36
"ASV_619",35,0.354203935599284,284.852563723766,35
"ASV_10",37,0.317817014446228,627.214315611198,37
"ASV_54",19,0.292466765140325,381.654791788739,19
"ASV_256",37,0.317817014446228,627.214315611198,37
"ASV_84",19,0.292466765140325,381.654791788739,19
"ASV_200",37,0.317817014446228,627.214315611198,37
"ASV_218",14,0.278089887640449,32.3364389939016,14
"ASV_234",15,0.281650071123755,548.978766828112,15
"ASV_35",20,0.296407185628743,215.269387746282,20
"ASV_41",18,0.281650071123755,173.143451986642,18
"ASV_254",20,0.296407185628743,215.269387746282,20
"ASV_209",18,0.281650071123755,173.143451986642,18
"ASV_1497",10,0.284074605451937,317.870519674766,10
"ASV_145",20,0.296407185628743,215.269387746282,20
"ASV_150",10,0.284074605451937,317.870519674766,10
"ASV_305",18,0.281650071123755,173.143451986642,18
"ASV_253",20,0.296407185628743,215.269387746282,20
"ASV_314",18,0.281650071123755,173.143451986642,18
"ASV_271",20,0.296407185628743,215.269387746282,20
"ASV_15",42,0.356756756756757,412.335205321689,42
"ASV_32",23,0.306027820710974,174.765062613038,23
"ASV_142",23,0.306027820710974,174.765062613038,23
"ASV_49",24,0.325657894736842,303.864331578134,24
"ASV_300",24,0.325657894736842,303.864331578134,24
"ASV_113",42,0.356756756756757,412.335205321689,42
"ASV_102",42,0.356756756756757,412.335205321689,42
"ASV_151",25,0.325657894736842,813.317012968448,25
"ASV_377",24,0.325657894736842,303.864331578134,24
"ASV_129",23,0.306027820710974,174.765062613038,23
"ASV_272",23,0.306027820710974,174.765062613038,23
"ASV_88",42,0.356756756756757,412.335205321689,42
"ASV_1658",23,0.306027820710974,174.765062613038,23
"ASV_83",24,0.325657894736842,303.864331578134,24
"ASV_107",23,0.306027820710974,174.765062613038,23
"ASV_75",23,0.306027820710974,174.765062613038,23
"ASV_141",23,0.306027820710974,174.765062613038,23
"ASV_95",24,0.325657894736842,303.864331578134,24
"ASV_205",42,0.356756756756757,412.335205321689,42
"ASV_208",42,0.356756756756757,412.335205321689,42
"ASV_197",42,0.356756756756757,412.335205321689,42
"ASV_800",42,0.356756756756757,412.335205321689,42
"ASV_252",12,0.293333333333333,6.85657750692594,12
"ASV_171",24,0.325657894736842,303.864331578134,24
"ASV_263",6,0.273858921161826,83.0279046282422,6
"ASV_33",12,0.278089887640449,304.834317312179,12
"ASV_62",19,0.311811023622047,689.504741575464,19
"ASV_1629",8,0.249056603773585,37.9405104548091,8
"ASV_572",6,0.236842105263158,0,6
"ASV_97",28,0.300455235204856,313.416695983647,28
"ASV_11",8,0.258485639686684,43.2354775190481,8
"ASV_28",33,0.33502538071066,112.086852130139,33
"ASV_29",33,0.33502538071066,112.086852130139,33
"ASV_201",33,0.33502538071066,112.086852130139,33
"ASV_465",16,0.3,529.021771529459,16
"ASV_55",28,0.300455235204856,313.416695983647,28
