"z","module","p","roles","label","role_7"
0.866584064800986,"1",0,"Peripherals","","ultra peripheral"
-0.427807323129601,"1",0.3046875,"Peripherals","","peripheral"
0.866584064800986,"1",0,"Peripherals","","ultra peripheral"
-0.427807323129601,"1",0.3046875,"Peripherals","","peripheral"
-0.427807323129601,"1",0.3046875,"Peripherals","","peripheral"
0.866584064800986,"1",0,"Peripherals","","ultra peripheral"
-0.427807323129601,"1",0.3046875,"Peripherals","","peripheral"
0.381187294327016,"1",0,"Peripherals","","ultra peripheral"
0.866584064800986,"1",0,"Peripherals","","ultra peripheral"
0.866584064800986,"1",0,"Peripherals","","ultra peripheral"
0.381187294327016,"1",0,"Peripherals","","ultra peripheral"
0.381187294327016,"1",0,"Peripherals","","ultra peripheral"
0.866584064800986,"1",0,"Peripherals","","ultra peripheral"
0.866584064800986,"1",0,"Peripherals","","ultra peripheral"
0.866584064800986,"1",0,"Peripherals","","ultra peripheral"
0.381187294327016,"1",0,"Peripherals","","ultra peripheral"
0.381187294327016,"1",0,"Peripherals","","ultra peripheral"
0.866584064800986,"1",0,"Peripherals","","ultra peripheral"
0.866584064800986,"1",0,"Peripherals","","ultra peripheral"
0.866584064800986,"1",0,"Peripherals","","ultra peripheral"
-0.427807323129601,"1",0.3046875,"Peripherals","","peripheral"
0.866584064800986,"1",0,"Peripherals","","ultra peripheral"
0.866584064800986,"1",0,"Peripherals","","ultra peripheral"
-1.07500301709489,"1",0,"Peripherals","","ultra peripheral"
-1.88399763455151,"1",0,"Peripherals","","ultra peripheral"
-2.04579655804284,"1",0.614540466392318,"Peripherals","","peripheral"
-1.88399763455151,"1",0,"Peripherals","","ultra peripheral"
-1.39860086407754,"1",0,"Peripherals","","ultra peripheral"
-0.589606246620924,"1",0,"Peripherals","","ultra peripheral"
0.0575894473443693,"1",0.614540466392318,"Peripherals","","peripheral"
-0.589606246620924,"1",0,"Peripherals","","ultra peripheral"
-0.589606246620924,"1",0,"Peripherals","","ultra peripheral"
-0.589606246620924,"1",0.614540466392318,"Peripherals","","peripheral"
0.0575894473443693,"1",0,"Peripherals","","ultra peripheral"
0.381187294327016,"1",0,"Peripherals","","ultra peripheral"
1.83737760574893,"1",0,"Peripherals","","ultra peripheral"
-0.266008399638277,"1",0,"Peripherals","","ultra peripheral"
-0.266008399638277,"1",0,"Peripherals","","ultra peripheral"
-0.266008399638277,"1",0.614540466392318,"Peripherals","","peripheral"
0.381187294327016,"1",0,"Peripherals","","ultra peripheral"
0.381187294327016,"1",0,"Peripherals","","ultra peripheral"
-0.266008399638277,"1",0,"Peripherals","","ultra peripheral"
