"z","module","p","roles","label","role_7"
-0.103927634090201,"5",0.495867768595041,"Peripherals","","peripheral"
-0.103927634090201,"5",0.495867768595041,"Peripherals","","peripheral"
0.0769834326594083,"5",0,"Peripherals","","ultra peripheral"
0.438805566158628,"5",0.408163265306122,"Peripherals","","peripheral"
0.438805566158628,"5",0.124444444444444,"Peripherals","","peripheral"
0.0769834326594083,"5",0.408163265306122,"Peripherals","","peripheral"
0.0769834326594083,"5",0,"Peripherals","","ultra peripheral"
0.438805566158628,"5",0,"Peripherals","","ultra peripheral"
0.0769834326594083,"5",0.124444444444444,"Peripherals","","peripheral"
0.0769834326594083,"5",0.408163265306122,"Peripherals","","peripheral"
0.619716632908238,"5",0,"Peripherals","","ultra peripheral"
2.42882730040434,"5",0,"Peripherals","","ultra peripheral"
-0.284838700839811,"5",0.635204081632653,"Connectors","ASV_82","non hub connector"
-0.284838700839811,"5",0.62,"Connectors","","non hub connector"
0.438805566158628,"5",0.635204081632653,"Connectors","ASV_26","non hub connector"
0.438805566158628,"5",0.635204081632653,"Connectors","ASV_88","non hub connector"
0.438805566158628,"5",0.48,"Peripherals","","peripheral"
-0.284838700839811,"5",0.62,"Connectors","","non hub connector"
-0.465749767589421,"5",0.62,"Connectors","","non hub connector"
-0.827571901088641,"5",0,"Peripherals","","ultra peripheral"
-0.465749767589421,"5",0.6464,"Connectors","ASV_549","non hub connector"
-0.827571901088641,"5",0,"Peripherals","","ultra peripheral"
-0.465749767589421,"5",0.448979591836735,"Peripherals","","peripheral"
0.0769834326594083,"5",0.253968253968254,"Peripherals","","peripheral"
0.0769834326594083,"5",0.253968253968254,"Peripherals","","peripheral"
-0.465749767589421,"5",0.489795918367347,"Peripherals","","peripheral"
-0.465749767589421,"5",0.64,"Connectors","ASV_106","non hub connector"
0.0769834326594083,"5",0.253968253968254,"Peripherals","","peripheral"
-0.465749767589421,"5",0.165289256198347,"Peripherals","","peripheral"
-0.465749767589421,"5",0.253968253968254,"Peripherals","","peripheral"
2.97156050065316,"5",0.448979591836735,"Module hubs","ASV_173","connector hub"
2.97156050065316,"5",0.64,"Network hubs","ASV_260","connector hub"
2.97156050065316,"5",0.448979591836735,"Module hubs","ASV_211","connector hub"
0.0769834326594083,"5",0.253968253968254,"Peripherals","","peripheral"
-0.827571901088641,"5",0.253968253968254,"Peripherals","","peripheral"
-0.827571901088641,"5",0.489795918367347,"Peripherals","","peripheral"
-0.465749767589421,"5",0.387345679012346,"Peripherals","","peripheral"
-0.827571901088641,"5",0.417777777777778,"Peripherals","","peripheral"
-0.827571901088641,"5",0.387345679012346,"Peripherals","","peripheral"
-0.827571901088641,"5",0.387345679012346,"Peripherals","","peripheral"
-1.00848296783825,"5",0.417777777777778,"Peripherals","","peripheral"
-0.465749767589421,"5",0.417777777777778,"Peripherals","","peripheral"
-1.73212723483669,"5",0.387345679012346,"Peripherals","","peripheral"
0.0769834326594083,"5",0.387345679012346,"Peripherals","","peripheral"
-0.465749767589421,"5",0.417777777777778,"Peripherals","","peripheral"
-0.827571901088641,"5",0.387345679012346,"Peripherals","","peripheral"
-0.284838700839811,"5",0.52794292508918,"Peripherals","","peripheral"
-0.635083712069589,"2",0.52794292508918,"Peripherals","","peripheral"
-0.635083712069589,"2",0.417777777777778,"Peripherals","","peripheral"
0.102918704327483,"2",0.387345679012346,"Peripherals","","peripheral"
0.102918704327483,"2",0.52794292508918,"Peripherals","","peripheral"
1.08692192619025,"2",0.52794292508918,"Peripherals","","peripheral"
1.08692192619025,"2",0.387345679012346,"Peripherals","","peripheral"
1.08692192619025,"2",0.387345679012346,"Peripherals","","peripheral"
1.08692192619025,"2",0.387345679012346,"Peripherals","","peripheral"
