"z","module","p","roles","label","role_7"
0.0786158250635045,"4",0,"Peripherals","","ultra peripheral"
0.917184625740886,"4",0.277777777777778,"Peripherals","","peripheral"
-0.759952975613877,"4",0,"Peripherals","","ultra peripheral"
-0.131026375105841,"4",0,"Peripherals","","ultra peripheral"
-0.759952975613877,"4",0,"Peripherals","","ultra peripheral"
0.0786158250635045,"4",0,"Peripherals","","ultra peripheral"
-1.59852177629126,"4",0.444444444444444,"Peripherals","","peripheral"
0.917184625740886,"4",0.277777777777778,"Peripherals","","peripheral"
-0.759952975613877,"4",0,"Peripherals","","ultra peripheral"
0.0786158250635045,"4",0,"Peripherals","","ultra peripheral"
1.75575342641827,"4",0.137174211248285,"Peripherals","","peripheral"
1.12682682591023,"4",0.285374554102259,"Peripherals","","peripheral"
1.75575342641827,"4",0.285374554102259,"Peripherals","","peripheral"
1.75575342641827,"4",0.137174211248285,"Peripherals","","peripheral"
1.12682682591023,"4",0.578512396694215,"Peripherals","","peripheral"
-0.550310775444532,"4",0.417777777777778,"Peripherals","","peripheral"
0.707542425571541,"4",0.137174211248285,"Peripherals","","peripheral"
0.707542425571541,"4",0.285374554102259,"Peripherals","","peripheral"
0.707542425571541,"4",0.137174211248285,"Peripherals","","peripheral"
-0.550310775444532,"4",0.285374554102259,"Peripherals","","peripheral"
0.707542425571541,"4",0.285374554102259,"Peripherals","","peripheral"
0.707542425571541,"4",0.285374554102259,"Peripherals","","peripheral"
-1.8081639764606,"4",0.137174211248285,"Peripherals","","peripheral"
-1.8081639764606,"4",0.417777777777778,"Peripherals","","peripheral"
-0.340668575275186,"4",0.498614958448753,"Peripherals","","peripheral"
-1.59852177629126,"4",0.417777777777778,"Peripherals","","peripheral"
-1.59852177629126,"4",0.417777777777778,"Peripherals","","peripheral"
-0.340668575275186,"4",0.137174211248285,"Peripherals","","peripheral"
0.707542425571541,"4",0.285374554102259,"Peripherals","","peripheral"
0.707542425571541,"4",0.578512396694215,"Peripherals","","peripheral"
0.707542425571541,"4",0.578512396694215,"Peripherals","","peripheral"
-0.340668575275186,"4",0.498614958448753,"Peripherals","","peripheral"
-0.340668575275186,"4",0.137174211248285,"Peripherals","","peripheral"
0.707542425571541,"4",0.417777777777778,"Peripherals","","peripheral"
-0.340668575275186,"4",0.417777777777778,"Peripherals","","peripheral"
-0.340668575275186,"4",0.417777777777778,"Peripherals","","peripheral"
-0.759952975613877,"4",0.285374554102259,"Peripherals","","peripheral"
-0.340668575275186,"4",0.285374554102259,"Peripherals","","peripheral"
-1.59852177629126,"4",0.137174211248285,"Peripherals","","peripheral"
0.707542425571541,"4",0.42,"Peripherals","","peripheral"
0.425394524877052,"3",0.512345679012346,"Peripherals","","peripheral"
0.714899132085046,"3",0.42,"Peripherals","","peripheral"
0.714899132085046,"3",0.42,"Peripherals","","peripheral"
0.425394524877052,"3",0.396694214876033,"Peripherals","","peripheral"
0.859651435689043,"3",0.42,"Peripherals","","peripheral"
0.425394524877052,"3",0.59375,"Peripherals","","peripheral"
0.714899132085046,"3",0.42,"Peripherals","","peripheral"
0.425394524877052,"3",0.59375,"Peripherals","","peripheral"
0.714899132085046,"3",0.42,"Peripherals","","peripheral"
0.714899132085046,"3",0.32,"Peripherals","","peripheral"
0.714899132085046,"3",0.265927977839335,"Peripherals","","peripheral"
0.425394524877052,"3",0.32,"Peripherals","","peripheral"
0.859651435689043,"3",0.265927977839335,"Peripherals","","peripheral"
0.859651435689043,"3",0.408163265306122,"Peripherals","","peripheral"
0.859651435689043,"3",0.265927977839335,"Peripherals","","peripheral"
0.425394524877052,"3",0.265927977839335,"Peripherals","","peripheral"
0.714899132085046,"3",0.408163265306122,"Peripherals","","peripheral"
0.425394524877052,"3",0.265927977839335,"Peripherals","","peripheral"
0.859651435689043,"3",0.408163265306122,"Peripherals","","peripheral"
0.859651435689043,"3",0.32,"Peripherals","","peripheral"
0.859651435689043,"3",0.32,"Peripherals","","peripheral"
0.714899132085046,"3",0.408163265306122,"Peripherals","","peripheral"
0.714899132085046,"3",0.408163265306122,"Peripherals","","peripheral"
0.425394524877052,"3",0.32,"Peripherals","","peripheral"
0.859651435689043,"3",0.557851239669422,"Peripherals","","peripheral"
-0.87737620755892,"3",0.4765625,"Peripherals","","peripheral"
0.859651435689043,"3",0.557851239669422,"Peripherals","","peripheral"
0.859651435689043,"3",0.4765625,"Peripherals","","peripheral"
-1.8906423327869,"3",0.265927977839335,"Peripherals","","peripheral"
0.859651435689043,"3",0.408163265306122,"Peripherals","","peripheral"
0.859651435689043,"3",0.4765625,"Peripherals","","peripheral"
0.859651435689043,"3",0,"Peripherals","","ultra peripheral"
-1.16688081476691,"3",0,"Peripherals","","ultra peripheral"
-1.16688081476691,"3",0,"Peripherals","","ultra peripheral"
-1.16688081476691,"3",0,"Peripherals","","ultra peripheral"
-1.8906423327869,"3",0,"Peripherals","","ultra peripheral"
-0.443119296746929,"3",0,"Peripherals","","ultra peripheral"
-0.443119296746929,"3",0,"Peripherals","","ultra peripheral"
-0.443119296746929,"3",0.340264650283554,"Peripherals","","peripheral"
-1.8906423327869,"3",0,"Peripherals","","ultra peripheral"
-1.8906423327869,"3",0,"Peripherals","","ultra peripheral"
-0.443119296746929,"3",0.32,"Peripherals","","peripheral"
-0.443119296746929,"3",0,"Peripherals","","ultra peripheral"
-1.45638542197491,"3",0.340264650283554,"Peripherals","","peripheral"
-1.45638542197491,"3",0,"Peripherals","","ultra peripheral"
-1.7458900291829,"3",0,"Peripherals","","ultra peripheral"
-1.16688081476691,"3",0.32,"Peripherals","","peripheral"
-1.7458900291829,"3",0.32,"Peripherals","","peripheral"
0.714899132085046,"3",0,"Peripherals","","ultra peripheral"
1.15329589059257,"1",0,"Peripherals","","ultra peripheral"
1.15329589059257,"1",0,"Peripherals","","ultra peripheral"
0.233578914550394,"1",0.340264650283554,"Peripherals","","peripheral"
0.233578914550394,"1",0.165289256198347,"Peripherals","","peripheral"
0.233578914550394,"1",0.336734693877551,"Peripherals","","peripheral"
0.233578914550394,"1",0.336734693877551,"Peripherals","","peripheral"
0.233578914550394,"1",0.165289256198347,"Peripherals","","peripheral"
0.233578914550394,"1",0.336734693877551,"Peripherals","","peripheral"
0.7854091001757,"1",0.336734693877551,"Peripherals","","peripheral"
0.7854091001757,"1",0.336734693877551,"Peripherals","","peripheral"
0.233578914550394,"1",0.165289256198347,"Peripherals","","peripheral"
0.7854091001757,"1",0.124444444444444,"Peripherals","","peripheral"
0.233578914550394,"1",0.336734693877551,"Peripherals","","peripheral"
0.969352495384135,"1",0.336734693877551,"Peripherals","","peripheral"
