OTUID	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
ASV_155	0.019708670	0.118144395	0.029530295	0.099380334	0.035975752	0.069111154	0.029487652	0.043335380	0.038163569	0.026062998	0.010627369	0.074703010	0.031641676	0.065513395	0.050316810	0.039145211	0.010881985	0.019940975	0.032582227	0.003594859	0.027429324	0.024794998	0.031748831	0.124590044	0.043920521	0.096944387	0.011982027	0.010601643	0.010784578	0.035663338	0.422463399	0.353814721	0.218127547	0.150045746	0.029508766	0.342036895	0.169002700	0.076226114	0.512675957	1.650536809	0.144463397	0.799931921	0.444260056	0.153408992	1.238226092
ASV_113	0.103918442	0.326743091	0.514174541	0.321524611	0.392135701	0.239969284	0.322521194	0.315987144	0.072510781	0.070742423	0.749229516	0.078347059	0.094925027	0.240805992	0.050316810	0.201064038	0.237590003	0.257238574	0.104606098	0.014379437	0.287093589	0.001771071	0.239880060	0.234522435	0.328525500	0.661831876	0.163754368	0.567187914	0.395434529	0.460057061	0.012746740	0.003322204	0.009566998	0.009149131	0.006943239	0.011214324	0.012858901	0.005197235	0.056376738	0.017068633	0.015664706	0.000000000	0.005185915	0.005229852	0.004966147
ASV_115	0.007166789	0.005538018	0.012159533	0.015589072	0.005396363	0.015358034	0.007371913	0.007222563	0.005724535	0.003723285	0.017712282	0.000000000	0.003515742	0.001770632	0.009317928	0.001779328	0.007254657	0.023929170	0.054875330	4.635571133	0.009143108	2.888617325	0.008819120	0.021986478	0.005270463	0.005592945	0.007988018	0.005300822	0.000000000	0.007132668	0.007283852	0.014949918	0.003826799	0.005489478	0.000000000	0.005607162	0.001836986	0.010394470	0.019379504	0.013654906	0.006962091	0.015317845	0.005185915	0.013946272	0.009932295
ASV_377	0.320713812	0.053534179	0.095539188	0.151993453	0.156494523	0.120944519	0.121636565	0.366545087	0.171736061	0.173132772	0.184207730	0.156694119	0.116019477	0.216017140	0.113678718	0.183270760	0.148720460	0.129616336	0.181774531	0.003594859	0.149946970	0.008855357	0.232824764	0.271166566	0.419880185	0.285240217	0.143784324	0.167859352	0.102453492	0.106990014	0.220336514	0.159465790	0.022960794	0.065873742	0.043395244	0.028035811	0.067968477	0.296242399	0.153274255	0.395992285	0.388136596	0.253595439	0.293868520	0.050555236	0.317833435
ASV_153	0.030458854	0.027690092	0.277932185	0.602127908	0.370550249	0.487617585	0.130851456	0.025278972	0.019081785	0.225258768	0.007084913	0.016398222	0.028125934	0.033642014	0.126723817	0.012455294	0.001813664	0.011964585	0.049730768	0.010784578	0.032915189	0.017710713	0.287503307	0.327964968	0.339066425	0.029829042	0.005991013	0.005300822	0.003594859	0.030313837	0.662830505	0.649490872	0.045921589	0.201280878	0.015622288	0.080369325	0.009184929	0.209621815	0.102182837	0.119480431	0.062658823	0.410177857	0.297325796	0.094137336	1.200152295
ASV_124	1.334814470	0.234442783	0.010422457	0.025332242	0.012591513	0.195814936	0.009214891	0.005416922	0.076327138	0.575247598	0.028339651	0.009110123	0.444741329	0.017706323	0.657845695	0.010675967	0.029018626	0.181462870	0.018863395	0.012582008	0.104231430	0.000000000	0.070552959	1.562872167	0.997874247	0.033557673	0.013979031	0.012368584	0.014379437	0.522467903	0.001820963	0.013288816	0.015307196	0.014638609	0.005207429	0.375679868	0.001836986	0.017324117	0.005285319	0.003413727	0.019145751	0.085099140	0.005185915	0.081934348	0.029796885
ASV_110	0.089584864	0.640564139	0.020844914	0.023383608	0.001798788	0.051833365	0.077405087	0.077642555	0.101133458	0.076327351	0.074391583	0.517454996	0.430678362	0.099155408	0.108087961	0.149463533	0.408074433	0.291138231	0.159481428	0.251640155	0.298065318	0.173564989	0.204603581	0.545997545	0.776514819	0.484721937	0.371442836	0.395794682	0.097061202	0.096291013	0.092869109	0.023255428	0.001913400	0.000000000	0.001735810	0.009345270	0.001836986	0.117803995	0.098659291	0.107532388	0.128798691	0.013615862	0.025929575	0.130746300	0.003310765
ASV_121	0.091376561	0.016614055	0.008685381	0.038972680	0.021585451	0.019197543	0.011057870	0.240150229	0.072510781	0.093082136	0.193063870	0.021864296	0.026368063	0.010623794	0.016772270	0.040924539	0.155975117	0.057828827	0.018863395	0.017974297	0.018286216	0.035421426	0.067025311	0.073288261	0.072029655	0.397099126	0.065901148	0.083046205	0.041340883	0.017831669	0.111078738	0.088038405	0.612287852	1.059469350	0.437424058	1.760648936	1.006668259	0.114339172	0.128609433	0.044378446	0.071361437	0.073185261	0.112361493	0.118543312	0.096012184
ASV_154	0.07525129	0.19198464	0.11638410	0.08768853	0.29500117	0.18237666	0.16586804	0.09750460	0.03434721	0.08563556	0.11867229	0.01822025	0.10547225	0.16112754	0.11554230	0.03202790	0.03808695	0.10568717	0.17320026	0.01437944	0.12617489	0.02479500	0.24340771	0.16123417	0.17216844	0.45116426	0.01797304	0.09718173	0.03594859	0.18544936	0.12928837	0.13122706	0.07653598	0.27447392	2.15066829	0.12148851	0.12307805	0.05023994	0.04580610	0.23725400	0.15838758	0.14977449	0.05185915	0.04358210	0.12580907
ASV_138	0.127210507	0.180908604	0.092065036	0.132507113	0.115122407	0.243808792	0.173239956	0.379184573	0.274777697	0.240151910	0.111587375	0.147583995	0.432436233	0.194769552	0.212448751	0.160139499	0.311950233	0.271197256	0.375553040	0.008987148	0.574187178	0.000000000	0.238116236	0.214368164	0.493666661	0.188295830	0.231652521	0.150189946	0.246247866	0.099857347	0.100152961	0.094682813	0.026787594	0.012808783	0.031244576	0.007476216	0.007347943	0.062366821	0.031711915	0.100704935	0.181014377	0.059569398	0.217808432	0.012202988	0.102633714
ASV_159	0.04120904	0.22890476	0.07295720	0.07404809	0.13490907	0.10558648	0.11610763	0.02889025	0.03434721	0.04095614	0.03011088	0.02915239	0.12480883	0.32402571	0.06336191	0.04804185	0.37361481	0.04586424	0.50588195	0.03055630	0.63270307	0.01593964	0.18167387	0.02565089	0.12297746	0.08762281	0.02396405	0.16962629	0.23366586	0.06597718	0.06555467	0.29899836	0.31953772	0.22140897	0.08505468	0.10092892	0.15798079	0.22001628	0.09689752	0.08192944	0.49256797	0.44081355	0.54106380	0.04358210	0.30624576
ASV_108	0.051959221	0.033228111	0.020844914	0.177325695	0.035975752	0.115185256	0.022115739	0.213065617	0.053428997	0.065157495	0.063764214	0.063770862	0.007031483	0.040724543	0.018635855	0.023131261	0.016322977	0.139586823	0.116610076	3.699110272	0.049372783	0.821777093	0.049387071	0.078784881	0.047434163	0.108130278	0.125811283	0.049474335	0.026961445	0.030313837	0.120183553	0.043188651	0.235348143	0.095150961	0.050338483	0.031773919	0.152469828	0.050239939	0.049329645	0.078515712	0.036550980	0.035741639	0.065688257	0.050555236	0.071181446
ASV_105	0.060917707	0.012922043	0.033004447	0.027280876	0.007195150	0.011518526	0.016586804	0.039724098	0.112582529	0.033509569	0.038967020	0.014576197	0.005273613	0.003541265	0.009317928	0.245547232	0.357291837	0.039881949	0.130328909	0.077289476	0.064001755	0.003542143	0.019402064	0.023818685	0.007027283	0.016778836	0.379430854	0.035338811	0.050328031	0.037446505	0.291354068	0.099666119	0.143504965	0.109789570	0.206561361	0.014952433	0.159817771	1.446563761	0.445728581	0.068274532	1.014724823	0.027231725	0.409687289	0.882101703	0.054627622
ASV_272	0.668303084	1.028225434	0.057323513	0.038972680	0.070152717	0.111345748	0.322521194	0.032501535	0.175552418	0.780028297	0.198377555	0.020042271	0.411341783	0.401933530	1.325009318	0.007117311	0.038086947	0.013958682	0.012003978	0.012582008	0.000000000	0.005313214	0.347473322	0.042140750	0.646510075	0.195753090	0.019970045	0.014135524	0.008987148	0.069543509	0.027314444	0.043188651	0.003826799	0.014638609	0.024301337	0.005607162	0.016532873	0.022521352	0.042282553	0.022189223	0.008702614	0.003403966	0.051859151	0.003486568	0.074492211
ASV_134	1.318689194	0.055380185	0.092065036	0.042869948	0.165488461	0.165098867	0.088462956	0.321404066	0.097317101	0.631096880	0.407382479	0.309744188	0.100198639	0.242576624	0.096906448	0.062276472	0.047155268	0.003988195	0.005144562	0.001797430	0.014628973	0.007084285	0.439192169	0.611956980	0.751919327	0.266597066	0.173739391	0.210265925	0.363080794	0.089158345	0.010925778	0.008305510	0.024874194	0.012808783	0.010414859	0.014952433	0.011021915	0.020788940	0.010570638	0.027309813	0.046994117	0.001701983	0.003457277	0.001743284	0.008276912
ASV_1046	0.148710874	0.376585258	0.364785992	0.206555205	0.584605976	0.389710117	0.285661629	0.102921527	0.022898141	0.121006776	0.015941054	0.481014503	0.868388208	0.008853161	0.760342900	0.008896639	0.047155268	0.105687166	0.447576911	0.008987148	0.159090078	0.010626428	0.084663551	0.054966196	0.066759193	0.561158858	0.011982027	0.174927114	0.251640155	0.296005706	0.014567703	0.016611020	0.011480397	0.029277219	0.038187815	0.054202568	0.020206845	0.029450999	0.005285319	0.020482360	0.019145751	0.028933708	0.017286384	0.061014940	0.013243060
ASV_127	0.062709405	0.311975042	0.076431351	0.140301649	0.017987876	0.147821079	0.119793586	0.113755372	0.209899630	0.361158686	0.143469482	0.284235843	0.123050961	0.054889601	0.378307864	0.183270760	0.406260769	0.520459440	0.197208218	0.003594859	0.385839154	0.007084285	0.211658876	0.183220653	0.173925265	0.208803296	0.826759860	0.326884000	0.080884335	0.114122682	0.189380144	0.061460773	0.042094790	0.060384263	0.020829717	0.001869054	0.056946562	0.065831644	0.151512482	0.076808848	0.102690848	0.051059484	0.060502342	0.064501508	0.044695327
ASV_120	0.043000735	0.007384025	0.008685381	0.025332242	0.001798788	0.003839509	0.003685957	0.108338449	0.024806320	0.053987639	0.076162811	0.007288099	0.012305096	0.001770632	0.011181513	0.021351933	0.150534124	0.027917365	0.022293103	0.012582008	0.014628973	0.024794998	0.042331775	0.064127228	0.031622775	0.318797890	0.051922117	0.090113968	0.034151164	0.021398003	0.034598296	0.044849753	0.861029792	1.191216834	0.510328068	1.887744612	1.126072341	0.025986175	0.033473688	0.015361770	0.008702614	0.034039656	0.101989663	0.078447780	0.067870682
ASV_167	0.335047390	0.404275350	0.076431351	0.321524611	0.183476337	0.249568055	0.173239956	0.126394858	0.536198145	1.085337702	0.099188777	0.085635158	0.304111660	0.497547674	0.158404771	0.151242860	0.019950306	0.057828827	0.114895222	0.021569156	0.067658999	0.008855357	0.479760120	0.199710511	0.453259781	0.052200824	0.017973040	0.014135524	0.147389233	0.123038516	0.025493481	0.106310526	0.066968984	0.042086002	0.022565527	0.095321758	0.027554788	0.017324117	0.017617730	0.023896086	0.008702614	0.028933708	0.051859151	0.003486568	0.064559917
ASV_183	0.037625643	0.020306068	0.012159533	0.038972680	0.039573328	0.017277788	0.022115739	0.012639486	0.051520818	0.018616427	0.017712282	0.007288099	0.005273613	0.612638773	0.016772270	0.003558656	0.007254657	0.195421552	0.008574270	0.008987148	0.043886918	0.010626428	0.031748831	0.012825446	0.015811388	0.007457261	0.015976036	0.010601643	0.019771726	0.014265335	0.105615850	0.023255428	0.038267991	0.453796889	1.747960424	0.018690541	0.014695887	1.583424285	0.301263191	0.061447079	0.845894107	0.076589226	0.038030044	0.214423932	0.033107650
ASV_123	0.041209037	0.057226191	0.066008894	0.040921314	0.061158779	0.034555577	0.025801696	0.030695894	0.047704461	0.044679425	0.007084913	0.020042271	0.054493997	0.023018220	0.065225494	0.021351933	0.088869543	0.107681263	0.181774531	0.005392289	0.113374538	0.000000000	0.100537966	0.065959435	0.140545669	0.082029866	0.001997004	0.044173514	0.066504898	0.037446505	0.052807925	0.317270477	0.839982397	0.084172004	0.734247526	0.342036895	0.407810864	0.174973581	0.396398936	0.496697220	0.614404567	0.321674751	0.057045066	0.101110472	0.289691933
ASV_149	0.942432767	0.210444703	0.000000000	0.001948634	0.008993938	0.007679017	0.000000000	0.557943014	0.095408923	0.281108050	0.543767048	0.202244734	0.444741329	0.148733113	0.303764443	0.087187061	0.097937864	0.041876047	0.108035806	0.001797430	0.069487620	0.003542143	0.181673869	0.743875850	0.261766308	0.453028580	0.059910135	0.507111936	0.364878224	0.201497860	0.003641926	0.001661102	0.003826799	0.001829826	0.003471620	0.000000000	0.005510958	0.006929647	0.007047092	0.000000000	0.005221569	0.003403966	0.005185915	0.003486568	0.008276912
ASV_139	0.216795370	0.125528419	0.081642579	0.099380334	0.021585451	0.107506239	0.057132326	0.133617421	0.248063199	0.262491623	0.217861065	0.129363749	0.028125934	0.015935691	0.096906448	0.081849077	0.293813592	0.131610433	0.102891244	0.001797430	0.087773836	0.005313214	0.093482670	0.157569761	0.126491102	0.162195418	0.209685472	0.485908649	0.062910039	0.117689016	0.145677034	0.084716201	0.399900503	0.431838975	0.288144419	0.304655814	0.523540974	0.136860524	0.163844894	0.051205899	0.095728757	0.068079312	0.089889194	0.071474644	0.081113741
ASV_150	0.07166789	0.32858910	0.04168983	0.05845902	0.02878060	0.07103091	0.04423148	0.08125384	0.11449071	0.14148485	0.12929966	0.27876977	0.16875560	0.29923686	0.31121878	0.12277362	0.31013657	0.09172848	0.07030902	0.11144064	0.06034451	0.12574606	0.11641238	0.10810019	0.12824792	0.17151699	0.46130804	0.34455341	0.29118361	0.26212553	0.08740622	0.19767114	0.05357519	0.04574565	0.05381010	0.05046446	0.04408766	0.09701505	0.09161220	0.07510199	0.06613987	0.24338354	0.21607979	0.30333142	0.24334122
ASV_141	0.041209037	0.204906684	0.097276265	0.029229510	0.044969690	0.130543290	0.064504239	0.030695894	0.062969889	0.199195770	0.024797194	0.481014503	0.145903282	0.088531615	0.553484905	0.003558656	0.272049622	0.083752094	0.005144562	0.000000000	0.091431079	0.000000000	0.261045948	0.227193609	0.374202843	0.251682544	0.017973040	0.390493860	0.032353734	0.090941512	0.203947848	0.099666119	0.072709182	0.093321134	0.062489151	0.190643515	0.108382167	0.228678343	0.414016666	0.035844129	0.288926794	0.131052676	0.224722986	0.108083608	0.139052128
ASV_137	0.014333578	0.040612136	0.085116732	0.430648116	0.061158779	0.042234594	0.462587541	0.018056408	0.477044613	0.016754784	0.017712282	0.023686320	0.182818570	0.566602334	0.050316810	0.016013950	0.027204962	0.193427455	0.012003978	0.000000000	0.248692536	0.001771071	0.068789135	0.386595577	0.483125736	0.009321576	0.009985022	0.111317254	0.017974297	2.050641940	0.016388666	0.008305510	0.003826799	0.016468435	0.013886478	0.011214324	0.020206845	0.046775116	0.118038794	0.015361770	0.181014377	0.008509914	0.008643192	0.006973136	0.006621530
ASV_144	0.037625643	0.465193554	0.118121178	0.364394559	0.300397532	0.524092916	0.093991891	0.671698386	0.040071748	0.208503984	0.851960750	0.169448291	0.138871798	0.072595924	0.242266120	0.051600505	0.048968932	0.163515993	0.176629969	0.003594859	0.153604213	0.017710713	0.063497663	0.065959435	0.028109134	0.602173791	0.025961058	0.012368584	0.037746023	0.053495007	0.032777333	0.031560938	0.099496776	0.049405306	0.041659434	0.039250136	0.027554788	0.100479878	0.146227163	0.059740215	0.106171894	0.051059484	0.024200937	0.020919408	0.014898442
ASV_1505	0.42284056	0.11814439	0.15633685	0.12666121	0.17088482	0.09214821	0.12532252	0.29612509	0.09159257	0.30158612	0.49771512	0.12936375	0.15293477	0.36652088	0.13045099	0.16903614	0.10700618	0.05782883	0.07545358	0.00179743	0.02560070	0.01416857	0.28397566	0.37193792	0.19852076	0.27032570	0.07988018	0.07774538	0.14199694	0.12660485	0.09104815	0.10631053	0.02870099	0.04391583	0.10935601	0.10653608	0.13961093	0.02078894	0.03347369	0.13654906	0.13750131	0.17530423	0.10544694	0.02789254	0.07614759
ASV_174	0.180961425	0.138450462	0.279669261	0.120815308	0.232043603	0.220771741	0.309620346	0.101115886	0.062969889	0.132176633	0.097417549	0.165804242	0.045704643	0.309860651	0.093179277	0.346968915	0.005440992	0.153545505	0.018863395	0.003594859	0.084116593	0.003542143	0.275156539	0.185052859	0.203791219	0.050336509	0.081877184	0.033571870	0.312752764	0.105206847	0.036419259	0.345509211	0.038267991	0.064043916	0.135393161	0.016821487	0.106545181	0.027718587	0.031711915	0.179220646	0.121836600	0.328482682	0.096803748	0.115056744	0.446953269
ASV_1497	0.021500367	0.123682413	0.145914397	0.300089637	0.366952674	0.218851987	0.440471802	0.027084612	0.204175094	0.018616427	0.017712282	0.091101232	0.267196372	0.637427625	0.109951547	0.119214961	0.027204962	0.191433357	0.060019892	0.001797430	0.234063563	0.008855357	0.188729165	0.271166566	0.107166072	0.024236097	0.007988018	0.111317254	0.125820077	0.417261056	0.418821473	0.101327220	0.011480397	0.060384263	0.072904010	0.022428649	0.022043830	0.116071583	0.181462624	0.168979466	0.243673199	0.039145605	0.024200937	0.022662692	0.125809068
ASV_140	0.093168258	0.121836407	0.161548082	0.128609844	0.480276294	0.074870417	0.092148913	0.196814850	0.045796283	0.130314990	0.155868079	0.038262517	0.108987994	0.485153248	0.134178159	0.065835127	0.279304278	0.027917365	0.044586206	0.005392289	0.080459350	0.010626428	0.407443337	0.126422250	0.585021345	0.083894181	0.013979031	0.436434314	0.188730116	0.037446505	0.040061184	0.078071793	0.032527792	0.155535224	0.086790488	0.646692709	0.117567096	0.088352996	0.058138511	0.107532388	0.041772548	0.073185261	0.053587789	0.020919408	0.043039944
ASV_131	0.041209037	0.140296469	0.029530295	0.077945360	0.016189089	0.053753120	0.025801696	0.101115886	0.137388849	0.098667064	0.092103865	0.058304788	0.082619931	0.044265807	0.132314573	0.106759666	0.212198705	0.113663556	0.027437665	0.000000000	0.067658999	0.007084285	0.179910045	0.181388446	0.131761564	0.188295830	0.107838243	0.242070854	0.035948594	0.037446505	0.142035108	0.159465790	0.038267991	0.054894785	0.041659434	0.022428649	0.062457520	0.294509987	0.162083120	0.097291208	0.534340516	0.256999404	0.439074141	1.023307707	0.163882865
ASV_143	0.295630050	0.103376345	0.521122846	0.210452473	0.210458151	0.539450950	0.398083303	0.227510744	0.114490707	0.329510760	0.244429487	0.231397128	0.077346318	0.279759902	0.184494968	0.028469244	0.085242215	0.089734386	0.226360737	0.001797430	0.084116593	0.000000000	0.098774142	0.324300555	0.216088965	0.119316169	0.035946081	0.130753600	0.174350679	0.064194009	0.021851555	0.019933224	0.015307196	0.100640439	0.012150668	0.018690541	0.047761633	0.050239939	0.026426596	0.095584345	0.097469280	0.034039656	0.017286384	0.006973136	0.029796885
ASV_151	0.141544085	0.140296469	0.149388549	0.054561752	0.064756354	0.180456902	0.046074456	0.135423062	0.179368775	0.556631171	0.308193702	0.479192479	0.247859792	0.051348336	0.122996646	0.096083700	0.197689392	0.135598628	0.082312995	0.008987148	0.034743810	0.014168571	0.296322427	0.282159805	0.426907468	0.432521113	0.307538692	0.229702271	0.052125461	0.108773181	0.027314444	0.054816365	0.017220596	0.040256176	0.019093907	0.031773919	0.029391774	0.027718587	0.035235461	0.010241180	0.036550980	0.054463450	0.060502342	0.031379112	0.082769124
ASV_196	0.134377296	0.071994240	0.099013341	0.054561752	0.129512708	0.107506239	0.119793586	0.037918457	0.053428997	0.091220493	0.017712282	0.061948838	0.079104189	0.205393346	0.122996646	0.106759666	0.039900611	0.085746191	0.090887265	0.007189719	0.168233186	0.017710713	0.093482670	0.082449294	0.066759193	0.029829042	0.085871193	0.095414789	0.219286420	0.149786020	0.154781849	0.383714556	0.047834988	0.117108875	0.114563444	0.046726352	0.126752025	0.235607990	0.098659291	0.296994214	0.189716991	0.490171049	0.407958651	0.078447780	0.384048734
ASV_133	0.56438464	0.06276421	0.11290995	0.16368526	0.26082420	0.23229027	0.14743826	0.08125384	0.07441896	0.17871770	0.02125474	0.33343051	0.05976761	0.42318112	0.16026836	0.21351933	0.13058382	0.09771078	0.08402785	0.02336659	0.08045935	0.01948178	0.14463357	0.13741549	0.13000474	0.06338671	0.61108337	0.08658009	0.37566280	0.09629101	0.02367252	0.05481637	0.05166179	0.10795974	0.15448707	0.00934527	0.11389312	0.03464823	0.01937950	0.02901668	0.02784837	0.10211897	0.05704507	0.03312240	0.07449221
ASV_148	0.361922850	0.079378265	0.092065036	0.270860127	0.102530894	0.130543290	0.211942499	0.182369723	0.219440522	0.100528707	0.423323533	0.111143503	0.096682898	0.095614144	0.070816250	0.206402021	0.087055879	0.033899657	0.034297081	0.005392289	0.157261456	0.007084285	0.109357086	0.093442533	0.137032027	0.059658085	0.029955067	0.176694054	0.070099757	0.058844508	0.223978440	0.066444079	0.191339954	0.076852699	0.093733727	0.080369325	0.644782042	0.071028879	0.142703617	0.124601021	0.109652940	0.112330865	0.107175578	0.024405976	0.117532156
ASV_152	0.003583395	0.023998080	0.010422457	0.029229510	0.007195150	0.007679017	0.009214891	0.012639486	0.055337175	0.005584928	0.010627369	0.038262517	0.022852321	0.000000000	0.003727171	0.072952439	0.141465803	0.263220866	0.072023871	0.016176867	0.113374538	0.054903211	0.022929712	0.045805163	0.014054567	0.041014933	0.077883175	0.044173514	0.037746023	0.041012839	0.564498507	0.157804688	0.208560550	0.261665142	0.168373546	0.188774461	0.402299906	0.292777576	0.600764610	0.235547135	0.398579733	0.177006212	0.233366177	0.557850879	0.177125925
ASV_165	0.019708670	0.016614055	0.005211228	0.007794536	0.007195150	0.015358034	0.009214891	0.010833845	0.007632714	0.020478070	0.008856141	0.009110123	0.005273613	0.012394426	0.014908684	0.005337983	0.007254657	0.001994097	0.005144562	0.010784578	0.007314486	0.010626428	0.010582944	0.012825446	0.005270463	0.005592945	0.007988018	0.010601643	0.012582008	0.012482168	0.021851555	0.004983306	0.059315386	0.027447392	0.013886478	0.009345270	0.007347943	0.438300158	0.038759007	1.310871012	3.491488843	0.005105948	0.027658214	0.005229852	0.000000000
ASV_164	0.003583395	0.000000000	0.017370762	0.011691804	0.422715090	0.001919754	0.000000000	0.003611282	0.038163569	0.009308214	0.010627369	0.000000000	0.005273613	0.090302247	0.001863586	0.001779328	0.003627328	0.013958682	0.051445622	0.001797430	0.001828622	0.003542143	0.003527648	0.009161033	0.122977460	0.000000000	0.023964054	0.030037989	0.000000000	0.010699001	0.009104815	0.001661102	0.024874194	0.100640439	0.029508766	4.971683831	0.012858901	0.001732412	0.008808865	0.000000000	0.001740523	0.001701983	0.003457277	0.015689556	0.013243060
ASV_1610	0.007166789	0.044304148	0.078168427	0.153942087	0.251830266	0.099827222	0.156653151	0.016250767	0.207991451	0.024201355	0.010627369	0.052838714	0.144145411	0.467446925	0.026090198	0.076511094	0.030832290	0.087740289	0.572761258	0.012582008	0.115203160	0.000000000	0.273392715	0.357280273	0.096625147	0.018643151	0.011982027	0.167859352	0.059315179	0.296005706	0.613664506	0.161126892	0.013393797	0.219579140	0.026037146	0.005607162	0.119404082	0.055437174	0.264265957	0.179220646	0.254116337	0.005105948	0.008643192	0.006973136	0.018209207
ASV_177	0.055542616	0.029536099	0.001737076	0.005845902	0.007195150	0.009598771	0.009214891	0.012639486	0.013357249	0.013031499	0.017712282	0.007288099	0.001757871	0.003541265	0.011181513	0.080069750	0.030832290	0.007976390	0.003429708	0.003594859	0.001828622	0.000000000	0.007055296	0.009161033	0.012297746	0.011185891	0.021967049	0.012368584	0.017974297	0.007132668	0.591812951	0.014949918	0.063142185	0.009149131	0.008679049	0.016821487	0.001836986	2.475616305	0.116277021	1.176028812	0.577853587	0.045953536	0.065688257	0.020919408	0.038073797
ASV_176	0.188128214	0.160602536	0.232768205	0.159787989	0.129512708	0.376271837	0.407298194	0.075836915	0.020989963	0.338818974	0.065535442	0.018220246	0.367395011	0.143421216	0.609392471	0.017793278	0.139652139	0.059822924	0.044586206	0.000000000	0.047544161	0.001771071	0.278684187	0.670587589	0.381230126	0.329983780	0.005991013	0.277409665	0.028758875	0.140870185	0.005462889	0.003322204	0.005740199	0.005489478	0.001735810	0.009345270	0.001836986	0.001732412	0.001761773	0.046085309	0.005221569	0.006807931	0.015557745	0.000000000	0.018209207
ASV_619	0.53571749	0.05722619	0.11985825	0.21434974	0.31478783	0.18621616	0.17323996	0.09208768	0.04197993	0.18430263	0.02125474	0.26054952	0.05273613	0.56306107	0.20313082	0.15836017	0.10337886	0.09372258	0.05830504	0.01797430	0.06583038	0.01062643	0.07760825	0.07695267	0.07027283	0.06152240	0.56714928	0.07067762	0.59674665	0.08737518	0.02367252	0.05979967	0.07844938	0.08234218	0.10762020	0.01495243	0.05327259	0.02078894	0.01761773	0.02389609	0.02436732	0.09190707	0.05013051	0.01743284	0.04469533
ASV_191	0.008958486	0.029536099	0.036478599	0.044818582	0.017987876	0.032635823	0.036859565	0.030695894	0.066786246	0.027924641	0.012398597	0.034618468	0.010547225	0.021247588	0.033544540	0.019572605	0.014509313	0.017946877	0.025722811	0.017974297	0.281607724	0.031879284	0.010582944	0.034811924	0.012297746	0.022371782	0.025961058	0.030037989	0.019771726	0.026747504	0.018209629	0.036544243	0.993054360	0.153705398	0.052074293	1.459731230	0.102871209	0.032915822	0.051091418	0.023896086	0.027848366	0.452727427	0.038030044	1.145337587	0.158916718
ASV_180	0.008958486	0.105222351	0.090327960	0.046767216	0.098933319	0.040314840	0.068190195	0.046946661	0.045796283	0.085635565	0.024797194	0.014576197	0.100198639	0.063742763	0.102497205	0.000000000	0.045341604	0.067799314	0.036011935	0.001797430	0.049372783	0.007084285	0.072316783	0.054966196	0.045677342	0.059658085	0.003994009	0.053008216	0.001797430	0.080242511	0.193022070	0.601318915	0.007653598	0.404391583	0.017358098	0.007476216	0.078990393	0.123001230	0.169130213	0.532541349	0.321996728	0.517402774	0.283496690	0.067988076	0.710159082
ASV_145	0.028667156	0.142142475	0.036478599	0.046767216	0.008993938	0.038395085	0.023958717	0.070419992	0.143113384	0.093082136	0.076162811	0.065592887	0.121293090	0.044265807	0.130450988	0.140566894	0.188621071	0.127622238	0.030867373	0.001797430	0.058515891	0.007084285	0.137578270	0.097106946	0.121220639	0.177109939	0.131802297	0.150189946	0.028758875	0.028530670	0.116541627	0.159465790	0.026787594	0.034766697	0.041659434	0.009345270	0.042250675	0.337820280	0.181462624	0.085343165	0.435130713	0.207641903	0.392400906	0.889074839	0.190368985
ASV_156	0.000000000	0.001846006	0.001737076	0.015589072	0.008993938	0.000000000	0.000000000	0.005416922	0.005724535	0.007446571	0.019483510	0.009110123	0.003515742	0.001770632	0.000000000	0.017793278	0.000000000	0.011964585	0.001714854	0.000000000	0.001828622	0.010626428	0.001763824	0.005496620	0.008784104	0.003728630	0.003994009	0.005300822	0.000000000	0.003566334	0.007283852	0.004983306	0.260222337	0.193961574	0.315917375	3.719417603	0.038576703	0.019056529	0.003523546	0.003413727	0.006962091	0.185516126	0.025929575	0.383522480	0.466817858
ASV_197	0.09854335	0.02215207	0.06774597	0.08768853	0.12051877	0.05759263	0.07003317	0.02708461	0.09350074	0.11356021	0.01062737	0.10203338	0.04043103	0.12217363	0.05404398	0.15302219	0.18318008	0.07976390	0.12175464	0.02156916	0.15543283	0.04604785	0.13228680	0.15207314	0.10540925	0.03542199	0.37144284	0.07774538	0.44396513	0.12303852	0.11107874	0.23753758	0.12628437	0.06587374	0.09720535	0.13831000	0.30310267	0.10914194	0.05461496	0.25261577	0.08702614	0.22636371	0.20052205	0.05927166	0.32279958
ASV_173	0.139752387	0.564877887	0.116384102	0.085739896	0.305793895	0.199654444	0.316992259	0.615723520	0.009540892	0.148931417	0.375500372	0.114787552	0.110745865	0.060201498	0.238538949	0.010675967	0.074360230	0.031905560	0.034297081	0.010784578	0.009143108	0.008855357	0.292794779	0.086113707	0.226629891	0.566751804	0.003994009	0.012368584	0.007189719	0.003566334	0.010925778	0.064782977	0.118630771	0.036596523	0.012150668	0.100928920	0.115730110	0.031183410	0.017617730	0.138255927	0.149684965	0.022125777	0.039758682	0.026149260	0.044695327
