Genus	H60	H61	H62	H63	H64	H66	H67	H68	H79	H94	H95	H96	N12	N13	N15	N16	N17	N51	N52	N53	N86	N87	N88	N90
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospira	0.398914198040836	0.00501579976927321	0.0122052433725528	0.365728900255754	0.00747663551401869	0.352448590205639	0	0.00241312741312741	0.00253446877534469	0.0394137209015889	0	0	0.011519941017902	0	0	0.00275732759809193	0.0895492686809724	0.0133779264214047	0.00560177015937036	0.0081327260897853	0.0626943524927275	0.0348743433815035	0.00677644507691265	0.00747924509486176
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiracea_incertae_sedis	1.23923049687242	4.04524251391884	0.820192354635551	2.1074168797954	1.48785046728972	1.82584269662921	1.41667672257753	1.12210424710425	1.35087185725872	1.31543293509053	1.95322999731207	0.865262967648654	0.935419210653642	1.10911412760725	5.84450277590653	3.15714009981526	3.24035687041889	2.20958751393534	3.59353555723609	4.15175666883539	5.74029491423413	3.06894221757231	0.456280635178785	4.17591184463115
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnotalea	0.0708131712498525	0	0.00244104867451057	0.20460358056266	0.00747663551401869	0.0026499894000424	0.200313744418969	0.0892857142857143	0.00253446877534469	0.0541938662396847	0.206074724487053	0.0677751671787457	0.0046079764071608	0	0	0	0.00331663958077676	0.00222965440356745	0	0	0.0100310963988364	0.00653893938403191	0	0.00249308169828725
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lacrimispora	7.85082025256698	12.2184882379495	14.0091783430162	5.29667519181586	19.2224299065421	6.16387534449862	11.1741281525281	8.3976833976834	12.0488645579886	17.1178716590713	7.89654451512708	11.5104825591903	7.1584913485243	4.26618739062574	1.04532044879091	2.53398406264648	1.80093529236178	5.23745819397993	2.60202223902753	1.1060507482108	4.69956866285485	10.113559580636	12.1253190576224	6.13547405948493
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Marvinbryantia	1.22270742358079	0.338566484425942	0.368598349851096	1.00255754475703	0.737694704049844	1.47869408522366	2.10932786291782	2.51930501930502	0.724858069748581	1.7834708707969	1.63067825463668	0.702602566419664	0.216574891136557	0.146620630941683	0.418128179516365	0.154410345493148	0.25538124771981	2.07803790412486	0.330504439402851	0.117924528301887	0.193098605677601	0.289892979358748	1.04809017189582	0.19944653586298
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Mediterraneibacter	0.365868051457571	0.744846265737072	0.3002489869648	0.278772378516624	1.04423676012461	0.524697901208395	0.403040907445396	0.258204633204633	0.709651257096513	0.573962310629388	0.31956515246543	0.472166998011928	0.283390549040389	0.316889750744927	0.1649283374759	0.827198279427579	0.205631654008159	0.775919732441471	0.123238943506148	0.548959011060507	1.29150366135019	0.723642625166198	0.639244652255427	1.13185909102241
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Merdimonas	0.295054880207719	0.0175552991924562	0.0146462920470634	0.0920716112531969	0.0573208722741433	0.204049183803265	0.506817907566067	0.296814671814672	0.136861313868613	0.332553270107156	0.226980855956754	0.962407373938189	0.152063221436306	0.0378375821784988	0.123115519524263	0.195770259464527	0.321714039335345	0.787068004459309	0.414530991793407	0.406636304489265	0.363627244457819	0.505677979031801	0.304940028461069	0.157064146992097
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Muricomes	0.0047208780833235	0.00752369965390982	0.0927598496314017	0.00767263427109974	1.01682242990654	0.225249099003604	0.0337878605044045	0.0337837837837838	0.167274939172749	0.00492671511269861	0.0567452139891885	0.0745526838966203	0	0.00236484888615617	0.00232293433064647	0	0	0	0	0	0	0.00217964646134397	0.0045176300512751	0.00249308169828725
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Oribacterium	0.00708131712498525	0.0175552991924562	0.00976419469804228	0.00255754475703325	0.0249221183800623	0.0026499894000424	0.0458549535416918	0.0193050193050193	0.0228102189781022	0.0295602906761917	0.0179195412597437	0.0384059280679559	0.011519941017902	0.0283781866338741	0.0766568329113336	0.038602586373287	0.0862326291001957	0.0802675585284281	0.218469036215444	0.0406636304489265	0.0576788042933093	0.202707120904989	0.0112940751281878	0.0274238986811598
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Roseburia	0.146347220583028	0.0927922957315544	0.17087340721574	0.457800511508951	0.0623052959501558	0.177549289802841	0.248582116568119	0.48503861003861	0.0963098134630981	0.100997659810321	0.182182002807395	0.121995300921742	0.246526737783103	0.108783048763184	0.996538827847337	0.719662503101994	0.686544393220789	2.04013377926421	3.20421253115985	1.20770982433312	4.40114354498947	1.19226661435515	0.458539450204423	0.792799980055346
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Ruminococcus2	0.0802549274164995	0.0451421979234589	0.00488209734902114	0.194373401534527	0	0.0052999788000848	0.00482683721491493	0.00241312741312741	0.0481549067315491	0.14041138071191	0	0.00225917223929152	0.0207358938322236	0.00236484888615617	0.227647564403354	0.181983621474067	0.0563828728732049	0.0445930880713489	0.0784247822311851	0.935263500325309	0.0376166114956365	0.337845201508315	0.11971719635879	0.0573408790606068
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Schaedlerella	0.627876785082025	0.416311380849677	0.590733779231558	0.823529411764706	1.29595015576324	0.479648081407674	1.25015083866297	1.71814671814672	0.435928629359286	0.391673851459539	0.522653286742526	1.03696005783481	0.497661451973366	0.584117674880575	0.959371878556993	2.15623018170789	0.713077509867003	1.32441471571906	1.96061955577963	1.78513337670787	1.08335841107433	0.935068331916563	0.463057080255698	0.939891800254294
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Sellimonas	0.639678980290334	0.012539499423183	0.00976419469804228	2.32736572890026	0.00996884735202492	0.0185499258002968	0.480270302884035	0.00482625482625483	0.220498783454988	0.199531962064294	0.00298659020995729	0.0248508946322068	0.011519941017902	0.0094593955446247	0.00929173732258589	0.00827198279427579	0.00994991874233027	0.00445930880713489	0.00560177015937036	0	0.0100310963988364	0.0108982323067198	0.020329335230738	0.0124654084914363
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Stomatobaculum	0.342263661040954	0.386216582234037	4.0423766049895	0.227621483375959	0.139563862928349	0.312698749205003	0.552672861107759	0.663610038610039	0.0709651257096513	0.0739007266904791	0.268793118896156	0.31176576902223	0.0760316107181531	0.0567563732677482	0.160282468814607	0.162682328287424	0.278597724785248	0.318840579710145	0.364115060359073	0.239915419648666	0.290901795566255	0.706205453475446	0.307198843486707	0.177008800578395
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Syntrophococcus	0.146347220583028	0.145458193308923	0	0.166240409207161	0.00498442367601246	0.0026499894000424	0.0168939302522022	0.00482625482625483	0.0380170316301703	0.130557950486513	0.0388256727294448	0.153623712271824	0.0023039882035804	0.0638509199262167	0.102209110548445	0.0358452587751951	0.0165831979038838	0.0178372352285396	0.0252079657171666	0.0365972674040338	0.193098605677601	0.111161969528542	0.0835761559485894	0.0249308169828725
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Unassigned	30.6857075416027	17.7559311832272	9.11731679929698	25.8363171355499	7.4392523364486	15.1738393046428	12.3373959213226	13.8344594594595	25.2661192214112	24.1950979184629	9.33906758653645	20.4477679378276	6.3935672649356	5.02530388308187	20.7623870473182	8.10102848319409	18.496898941992	13.5117056856187	13.2453855418312	17.6724137931034	13.7049854549102	13.3089212929663	15.7303878385399	5.73907406945726
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptococcaceae_1|Desulfitobacterium	0.0613714150832055	0.0777448964237348	0.0976419469804228	0.00255754475703325	0.00249221183800623	0	0.00724025582237239	0.00241312741312741	0.0633617193836172	0.00492671511269861	0.20906131469701	0.17847460690403	0.046079764071608	0.0449321288369673	0.0185834746451718	0.00551465519618386	0.189048456104275	0.0981047937569677	0.0196061955577963	0.0284645413142485	0.0300932891965092	0.0959044442991347	0.108423121230602	0.029916980379447
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptococcaceae_2|Pelotomaculum	0.219520830874543	0.198124090886292	0.175755504564761	0.240409207161125	0.229283489096573	0.0900996396014416	0.234101604923374	0.253378378378378	0.16220600162206	0.135484665599212	0.0119463608398292	0.00225917223929152	0.11519941017902	0.0283781866338741	0.00696880299193942	0.00827198279427579	0.152565420715731	0.182831661092531	0.120438058426463	0.00406636304489265	0.0526632560938911	0.246300050131869	0.0338822253845633	0.0473685522674578
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Romboutsia	0.434320783665762	0.403771881426493	0.436947712737392	0.485933503836317	1.12398753894081	2.85933856264575	0.480270302884035	0.56949806949807	1.45225060827251	0.913905653405592	0.836245258788042	0.332098319175854	0.0253438702393844	0.0520266754954358	0.0348440149596971	0.0413599139713789	0.0198998374846605	0.020066889632107	0.0196061955577963	0.0121990891346779	0.0175544186979637	0.00871858584537588	0.0316234103589257	0.0324100620777343
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Unassigned	0	0	0	0.00255754475703325	0.00996884735202492	0.0052999788000848	0.0144805116447448	0	0	0	0.00298659020995729	0.00677751671787457	3.8315323825542	5.14354632738968	0.664359218564891	0.708633192709626	0.198998374846605	0.020066889632107	0.16245133462174	0.26024723487313	0.478984853044438	0.237581464286493	0.797361704050055	6.13048789608835
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Acetivibrio	0.420158149415791	0.0376184982695491	0.273397451545184	0.0716112531969309	0.0623052959501558	0.423998304006784	0.528538675033184	0.760135135135135	0.32441200324412	0.0344870057888903	1.32305946301108	0.670974155069583	0.0368638112572864	0.0449321288369673	0.190480615113011	0.0965064659332175	0.198998374846605	0.0535117056856187	0.190460185418592	0.313109954456734	0.268331828668874	0.0501318686109113	0.284610693230331	0.0548477973623196
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Acutalibacter	0.110940634958102	0.00250789988463661	0.0146462920470634	0.0792838874680307	0.239252336448598	0.0079499682001272	0.296850488717268	0.518822393822394	0.296532846715328	0.0123167877817465	0.173222232177523	0.0700343394180372	0.0391677994608668	0.0236484888615617	0.19744941810495	0.427385777704249	0.212264933169712	0.20958751393534	0.154048679382685	0.268379960962915	0.0300932891965092	0.12641949475795	0.300422398409794	0.109695594724639
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Anaeromassilibacillus	0.037767024666588	0	0.0219694380705951	0.0383631713554987	0.0224299065420561	0.0317998728005088	0.0386146977193194	0.028957528957529	0.0152068126520681	0.0147801453380958	0.0418122629394021	0.0587384782215796	0.00691196461074119	0.0118242444307809	0.11846965086297	0.0606612071580224	0.0232164770654373	0.0557413600891862	0.0252079657171666	0.0935263500325309	0.0652021265924366	0.132958434141982	0.0135528901538253	0.0224377352845853
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Anaerotruncus	0.48625044258232	0.564277474043236	0.117170336376507	0.383631713554987	0.396261682242991	0.27559889760441	0.354772535296247	0.767374517374517	0.476480129764801	0.179825101613499	0.271779709106114	0.0926260618109525	0.0046079764071608	0.00236484888615617	0.00696880299193942	0.00275732759809193	0.0729660707770887	0.0133779264214047	0.00280088507968518	0.00406636304489265	0.0100310963988364	0.0108982323067198	0	0.0224377352845853
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Butyricicoccus	0.056650536999882	0.142950293424287	0.17331445589025	0.140664961636829	0.179439252336449	0.190799236803053	0.164112465307108	0.509169884169884	0.149533657745337	0.182288459169848	0.125436788818206	0.0700343394180372	0.0737276225145727	0.364186728468051	0.564473042347093	0.507348278048915	0.467646180889523	0.889632107023411	1.79256645099852	0.309043591411841	0.268331828668874	1.24021883650472	0.43369248492241	0.186981127371544
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Clostridium_IV	0.752980054290098	0.621959171389878	0.707904115608065	1.22250639386189	1.24361370716511	0.919546321814713	0.948473512730783	0.617760617760618	0.669099756690998	1.17748491193497	0.594331451781501	0.680010844026749	0.140543280418404	0.0756751643569976	0.0929173732258589	0.0468745691675628	0.354880435143113	0.193979933110368	0.128840713665518	0.0528627195836044	0.105326512187782	0.0959044442991347	0.121976011384428	0.122161003216075
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Colidextribacter	0.177032928124631	0.102823895270101	0.236781721427525	0.18925831202046	0.161993769470405	0.476998092007632	0.562326535537589	0.644305019305019	0.215429845904298	0.160118241162705	0.776513454588896	0.718416772094704	0.147455245029145	0.0378375821784988	0.234616367395294	0.173711638679792	0.374780272627774	0.176142697881828	0.182057530179537	0.19925178919974	0.210653024375564	0.31822838335622	0.149081791692078	0.167036473785246
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Dysosmobacter	0.0873362445414847	0.0401263981541857	0.146462920470634	0.265984654731458	0.186915887850467	0.25439898240407	0.14239169783999	0.156853281853282	0.0608272506082725	0.0936075871412735	0.071678165038975	0.0451834447858305	0.0506877404787687	0.014189093316937	0.0278752119677577	0.0110293103923677	0.0563828728732049	0.11371237458194	0.0196061955577963	0.0081327260897853	0.1103420603872	0.309509797510844	0.144564161640803	0.0747924509486176
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Faecalibacterium	0.103859317833117	0.150473993078196	0.190401796611824	0.112531969309463	0.124610591900312	0.206699173203307	0.173766139736937	0.0651544401544402	0.159671532846715	0.133021308042862	0.131409969238121	0.10392192300741	0.126719351196922	0.132431537624746	0.146344862830728	0.295034052995836	0.119399024907963	0.153846153846154	0.131641598745203	0.182986337020169	0.125388704985455	0.0784672726083829	0.106164306204965	0.201939617561267
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Flavonifractor	0.705771273456863	0.852685960776446	0.751842991749256	1.01023017902813	0.702803738317757	0.283548865804537	0.767467117171473	1.46476833976834	0.519566098945661	0.872028574947654	2.27876833019741	0.616754021326586	0.0483837522751884	0.0212836399754056	0.0534274896048689	0.038602586373287	0.109449106165633	0.249721293199554	0.0448141612749629	0.0609954456733897	0.0351088373959274	0.302970858126812	0.0858349709742269	0.0349031437760215
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Flintibacter	2.45721704236988	1.33921853839595	1.44021871796124	3.61125319693095	4.32897196261682	3.35488658045368	4.30795221431157	4.68146718146718	2.19738442822384	1.67261978076118	4.3425021652779	2.33824326766673	0.198142985507914	0.113512746535496	0.229970498734001	0.118565086717953	0.965142118006036	1.20178372352285	0.131641598745203	0.146389069616135	0.218176346674692	1.1007214629787	0.546633236204287	0.239335843035576
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Gemmiger	0.0259648294582792	0.0150473993078196	0.0219694380705951	0.0281329923273657	0.0174454828660436	0	0.0724025582237239	0.0144787644787645	0.0329480940794809	0.0123167877817465	0.00895977062987187	0.0225917223929152	0.0368638112572864	0.0189187910892494	0.00232293433064647	0.0744478451484821	0.0165831979038838	0.0178372352285396	0.0140044253984259	0.0243981782693559	0.0150466445982546	0.00653893938403191	0.00225881502563755	0.0648201241554686
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Harryflintia	0.0708131712498525	0.12539499423183	0.068349362886296	0.173913043478261	0.319003115264798	0.222599109603562	0.154458790877278	0.265444015444015	0.215429845904298	0.214312107402389	0.185168593017352	0.0180733779143322	0.0023039882035804	0.00236484888615617	0	0	0.0397996749693211	0.0111482720178372	0	0.00406636304489265	0.0025077740997091	0.00653893938403191	0.0090352601025502	0.00249308169828725
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Intestinimonas	0.963059128997994	0.270853187540753	0.29780793829029	0.710997442455243	1.13395638629284	1.00964596141615	1.1005188850006	0.948359073359073	0.532238442822384	0.204458677176992	0.692888928710092	0.490240375926261	0.237310784968781	0.163174573144776	0.15795953448396	0.0551465519618386	0.265331166462141	0.265328874024526	0.134442483824889	0.126057254391672	0.163005316481091	0.0653893938403191	0.257504912922681	0.431303133803695
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Lawsonibacter	0.309217514457689	0.0852685960776446	0.239222770102036	1.9386189258312	0.381308411214953	0.363048547805809	0.678170628695547	0.405405405405405	0.364963503649635	0.0936075871412736	0.46292148254338	0.612235676848003	0.0783355989217335	0.0449321288369673	0.223001695742061	0.0523892243637467	0.37809691220855	0.20066889632107	0.145646024143629	0.0650618087182824	0.0351088373959274	0.0610301009176312	0.0813173409229518	0.0498616339657451
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Neglecta	0.120382391124749	0.122887094347194	0.178196553239272	0.040920716112532	0.0448598130841121	0.0211999152003392	0.0748159768311814	0.0675675675675676	0.0658961881589619	0.0541938662396847	0.0895977062987188	0.110699439725285	0.011519941017902	0.0331078844061864	0.0998861762177983	0.0193012931866435	0.149248781134954	0.12263099219621	0.599389407052629	0.426968119713728	0.0451399337947638	0.233222171363805	0.0383998554358384	0.0673132058537558
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Oscillibacter	1.39501947362209	0.315995385464212	0.566323292486452	1.41176470588235	1.08660436137072	1.21104515581938	1.09569204778569	1.32722007722008	0.514497161394972	0.842468284271462	1.14386405041364	0.551238026387132	0.0622076814966707	0.0378375821784988	0.0673650955887477	0.0716905175503902	0.709760870286226	0.722408026755853	0.0868274374702406	0.0650618087182824	0.105326512187782	0.342204494431003	0.284610693230331	0.039889307172596
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Phocea	0.113301073999764	0.100315995385464	0.0781135575843382	0.168797953964194	0.169470404984424	0.182849268602926	0.108603837335586	0.106177606177606	0.152068126520681	0.169971671388102	0.140369739867993	0.0745526838966203	0.0322558348501256	0.00472969777231235	0.00232293433064647	0.00275732759809193	0.0795993499386422	0.0289855072463768	0.00840265523905554	0.00406636304489265	0.0100310963988364	0.0370539898428475	0.0474351155383886	0.0224377352845853
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus	0.0613714150832055	0.00501579976927321	0.280720597568715	0.0690537084398977	0.0224299065420561	0.71814712741149	0.0772293954386388	0.202702702702703	0.0709651257096513	0.0344870057888903	0.020906131469701	0.300469907825773	0.0391677994608668	0.0094593955446247	0.102209110548445	0.176468966277883	0.155882060296508	0.164994425863991	0.0504159314343332	0.081327260897853	0.0952954157889457	0.0283354039974716	0.131011271486978	0.117174839819501
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruthenibacterium	0.028325268499941	0.00250789988463661	0.00488209734902114	0.00767263427109974	0	0.026499894000424	0.0265476046820321	0.041023166023166	0.0126723438767234	0.0123167877817465	0.00597318041991458	0.0135550334357491	0.0322558348501256	0.0307430355200303	0.00696880299193942	0.038602586373287	0.0364830353885443	0.020066889632107	0.0644203568327592	0.0325309043591412	0.102818738088073	0.178731009830206	0.0135528901538253	0.32659370247563
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Unassigned	1.27227664345568	0.137934493655013	0.356393106478543	0.276214833759591	0.34392523364486	1.11034555861777	2.30964160733679	0.880791505791506	0.552514193025142	0.448331075255573	0.818325717528298	0.698084221941081	0.154367209639887	0.139526084283214	0.541243699040628	0.774809055063832	0.404630028854764	0.316610925306577	0.352911520040333	1.23210800260247	0.198114153877019	0.453366463959546	0.176187571999729	0.316621375682481
Bacteria|Firmicutes|Clostridia|Clostridiales|Unassigned|Unassigned	0.665643809748613	1.24391834277976	0.537030708392325	0.485933503836317	1.10903426791277	11.5274538901844	0.921925908048751	1.49372586872587	0.968167072181671	0.788274418031777	0.668996207030433	0.867522139887945	1.4814644149022	4.58071229248451	3.74921600966341	10.0614884054374	2.05631654008159	1.54738015607581	4.73069489958827	5.27407286922576	2.35981542782626	0.941607271300595	0.905784825280658	1.79501882276682
Bacteria|Firmicutes|Clostridia|Clostridiales|Vallitaleaceae|Vallitalea	0	0.00250789988463661	0.00244104867451057	0.00255754475703325	0	0.0105999576001696	0.00482683721491493	0	0	0	0.00895977062987188	0.00451834447858305	0.359422159758542	0.5935770704252	1.43325048200887	1.53307414453911	0.24543132897748	0.30546265328874	0.305296473685685	0.841737150292778	0.190590831577891	0.0632097473789751	0.198775722256104	0.877564757797113
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Allobaculum	0	0	0	0	0	0	0	0	0	0	0	0.00225917223929152	0.133631315807663	0.165539422030932	0.00232293433064647	0	0	0.00222965440356745	0.00280088507968518	0.00406636304489265	0.180559735179055	0.135138080603326	0.243952022768855	0.184488045673257
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Amedibacillus	0.00236043904166175	0	0.0268515354196163	0.00255754475703325	0.0174454828660436	0.0211999152003392	0.0120670930372873	0.0434362934362934	0.00760340632603406	0.032023648232541	0.020906131469701	0.0429242725465389	0.0391677994608668	0.0378375821784988	0.188157680782364	0.267460777014917	0.321714039335345	0.0668896321070234	0.285690278127888	0.231782693558881	0.0451399337947638	0.0610301009176312	0.0090352601025502	0.107202513026352
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Breznakia	0	0	0.00244104867451057	0	0	0	0	0	0	0	0	0	0.271870608022487	0.0638509199262167	0	0	0.212264933169712	0.00445930880713489	0.00280088507968518	0.0406636304489265	0.0150466445982546	0	0.0338822253845633	0.0249308169828725
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Faecalibaculum	0.568865809040482	12.6072127200682	5.25557779622126	0.209718670076726	8.26666666666667	2.55193979224083	0.51405816338844	2.71476833976834	9.59803325223033	2.8377879049144	9.88860018516859	4.92499548165552	0.599036932930903	0.603036465969825	0.620223466282608	2.44574957950754	0.0961825478425259	0.0423634336677815	0.490154888944907	0.821405335068315	0.564249172434547	0.3073301510495	0.804138149126968	0.588367280795792
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Turicibacter	0.0613714150832055	0.185584591463109	0.151345017819655	0.0690537084398977	1.14641744548287	5.23902904388382	2.42789911910221	0.668436293436293	0.36749797242498	0.229092252740485	3.79595615685572	0.29595156334719	0.11289542197544	0.215201248640212	0.109177913540384	0.0827198279427579	0.0663327916155351	0.0133779264214047	0.0532168165140184	0.187052700065062	0.230715217173237	0.261557575361276	0.740891328409117	0.179501882276682
Bacteria|Firmicutes|Negativicutes|Selenomonadales|Unassigned|Unassigned	0	0	0	0	0.0274143302180685	0.0238499046003816	0.0458549535416918	0.0313706563706564	0	0.0024633575563493	0.0537586237792312	0.0813302006144948	0.011519941017902	0.00236484888615617	0.0255522776371112	0.0248159483828274	0.00994991874233027	0.020066889632107	0.0196061955577963	0.069128171763175	0.0100310963988364	0.00653893938403191	0.0180705202051004	0.00249308169828725
Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Veillonella	0.009441756166647	0.0175552991924562	0	0.0690537084398977	0	0.0158999364002544	0	0.00482625482625483	0.00760340632603406	0.0024633575563493	0.00597318041991458	0.0542201337429966	0.156671197843467	0.0425672799508111	0.0603962925968083	0.0358452587751951	0.0397996749693211	0.0267558528428094	0.030809735876537	0.0325309043591412	0.050155481994182	0.0217964646134397	0.0429174854871135	0.00498616339657451
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Reyranellaceae|Reyranella	0.0330461465832645	0.00250789988463661	0.0195283893960846	0	0.00249221183800623	0.0079499682001272	0.0579220465789791	0.142374517374517	0.0228102189781022	0	0.0119463608398292	0.00677751671787457	0.0023039882035804	0	0.00929173732258589	0.077205172746574	0.169148618619615	0.020066889632107	0	0.0203318152244632	0	0	0.0045176300512751	0.0722993692503303
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Parasutterella	0.00708131712498525	0.0401263981541857	0.0195283893960846	0.0179028132992327	0.00249221183800623	0	0.0144805116447448	0	0.0101378751013788	0.0123167877817465	0.0238927216796583	0.0564793059822881	0.453885676105338	0.683441328099134	0.0766568329113336	3.0054870819202	0.0795993499386422	0.020066889632107	0.310898243845055	0.374105400130124	0.132912027284582	0.132958434141982	0.368186849178921	0.249308169828725
Bacteria|Proteobacteria|Deltaproteobacteria|Bdellovibrionales|Bdellovibrionaceae|Vampirovibrio	0	0	0	0	0.00249221183800623	0	0	0	0	0	0	0	0.0023039882035804	0.0165539422030932	0.0511045552742224	0.215071552651171	0.0364830353885443	0.0222965440356745	0.0784247822311851	0.0487963565387118	0.0025077740997091	0.0174371716907518	0.0429174854871135	0.0174515718880108
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfomicrobiaceae|Desulfomicrobium	0.0613714150832055	0.0752369965390982	0.0585851681882537	0.135549872122762	0.0897196261682243	0.140449438202247	0.036201279111862	0.0337837837837838	0.0658961881589619	0.0468037935706368	0.0806379356688469	0.1332911621182	0.00921595281432159	0	0.00232293433064647	0	0.00331663958077676	0.00222965440356745	0.00280088507968518	0	0.0025077740997091	0.00217964646134397	0.00677644507691265	0
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Bilophila	0.922931665289744	0.278376887194663	0.178196553239272	0.80306905370844	0.909657320872274	0.196099215603138	0.405454326052854	0.610521235521235	0.674168694241687	0.541938662396847	0.200101544067139	0.280137357672149	0.0714236343109923	0.040202431064655	0.0464586866129295	0.00827198279427579	0.013266558323107	0.0133779264214047	0.0140044253984259	0.0081327260897853	0.0526632560938911	0.0326946969201595	0.106164306204965	0.0523547156640323
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio	0.0165230732916322	0.0501579976927321	0.0829956549333594	0.0255754475703325	0.032398753894081	0.0238499046003816	0.0217207674671172	0.0458494208494208	0.0152068126520681	0.0468037935706368	0.0657049846190604	0.0180733779143322	0.0575997050895099	0.0733103154708414	3.34270250180027	6.32255218242479	9.47895592185997	2.48160535117057	14.0436377895415	6.07921275211451	0.100310963988364	0.12641949475795	0.090352601025502	0.12714716661265
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacter	0.0306857075416027	0.0677132968851883	0.0561441195137431	0.0332480818414322	0.0373831775700935	0.0635997456010176	0	0.00241312741312741	0	0	0.00298659020995729	0.00225917223929152	0.0944635163467963	0.125336990966277	0.0975632418871518	0	0	0	0	0.00406636304489265	0.0025077740997091	0	0.00225881502563755	0
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Pseudescherichia	0.177032928124631	0.285900586848573	0.29780793829029	0.283887468030691	0.206853582554517	0.39749841000636	0.036201279111862	0.361969111969112	0.0481549067315491	0.0665106540214312	0.125436788818206	0.1332911621182	0.0299518466465452	0.106418199877028	0.0743338985806871	0.0165439655885516	0.361513714304667	0.040133779264214	0.0980309777889813	0.126057254391672	0.0401243855953456	0.0501318686109113	0.0790585258973143	0.00249308169828725
