#OTUID	H60	H61	H62	H63	H64	H66	H67	H68	H79	H94	H95	H96	L36	L37	L38	L39	L70	L73	L76	L77	L91	L92	L93	M30	M31	M32	M33	M34	M35	M54	M55	M56	M57	M58	M59	N12	N13	N15	N16	N17	N51	N52	N53	N86	N87	N88	N90
ASV_573	57	72	42	73	77	54	79	106	47	64	62	72	74	64	63	14	60	24	45	58	49	40	68	38	35	2	33	22	29	64	38	21	34	13	30	173	26	73	65	73	239	31	37	84	42	90	178
ASV_103	3	1	4	2	200	143	34	150	2	2	501	176	4	6	1	0	0	1	3	0	2	1	1	2	0	0	1	0	0	27	20	19	21	3	62	0	2	139	608	43	11	250	375	3	3	1	3
ASV_111	177	21	27	168	200	110	102	135	88	58	77	24	30	28	72	9	135	19	48	39	114	157	92	111	31	64	60	12	73	69	84	75	116	56	23	7	2	4	4	12	38	5	0	4	28	13	3
ASV_102	97	27	77	282	41	11	113	17	10	48	28	19	32	1	16	3	26	38	34	22	32	42	37	25	9	224	30	37	39	35	15	50	8	33	16	205	132	125	102	176	19	33	129	123	31	62	97
ASV_132	47	104	56	56	79	111	75	54	33	54	104	49	75	70	72	29	43	140	54	102	34	117	145	95	26	79	91	35	148	58	25	26	23	121	51	31	33	20	10	50	69	15	26	10	9	14	21
ASV_106	1	0	0	1	0	8	7	3	9	4	5	4	69	2149	8	4	434	5	2	3	0	6	0	0	2	0	0	0	0	3	0	0	1	0	0	0	0	8	0	0	1	0	0	0	0	2	0
ASV_219	30	9	15	22	36	1311	30	15	43	23	6	61	9	149	75	25	125	10	38	22	47	5	32	3	5	25	4	53	2	9	10	9	9	3	12	92	49	11	6	4	7	11	2	8	79	149	36
ASV_121	93	79	72	94	92	34	97	105	64	55	4	1	78	90	85	26	62	22	56	37	5	33	56	151	103	111	41	7	65	77	124	156	5	131	5	50	12	3	3	46	82	43	1	21	113	15	19
ASV_139	1	0	0	2	5	0	0	0	0	1	0	0	3	0	0	1	2	1	0	1	1	0	3	0	0	2	1	3	2	1	4	0	1	1	1	27	40	53	109	81	562	50	41	665	506	97	410
ASV_152	0	0	8	2	0	0	1	1	0	0	6	4	9	2	2	0	0	0	5	0	10	1	1	1	0	0	7	1	6	0	1	0	0	1	5	116	19	5	18	9	10	9	17	402	1268	409	292
ASV_147	137	12	21	53	49	24	33	22	56	10	34	57	17	58	24	25	51	17	35	62	11	81	88	51	12	18	31	18	33	63	29	22	34	27	24	12	34	140	61	37	146	154	103	109	178	219	99
ASV_154	2	0	0	0	1	2	1	0	1	0	1	2	0	1	1	0	0	0	0	4	1	2	3	0	1	0	0	1	1	2	5	1	2	1	1	109	126	62	286	42	309	19	114	486	321	255	432
ASV_167	54	7	41	41	100	5	71	23	0	8	44	25	14	85	83	29	93	124	43	149	29	269	110	89	11	167	69	70	5	154	41	29	36	91	13	7	12	6	7	50	47	74	0	27	13	29	59
ASV_570	69	138	4	67	180	13	80	23	71	79	17	14	56	32	52	39	52	32	31	25	7	41	32	78	312	232	34	61	12	88	121	96	87	103	60	9	8	7	5	3	12	10	0	7	9	19	6
ASV_130	29	47	39	41	32	52	123	35	11	27	103	110	45	55	47	111	15	60	73	153	46	144	128	112	37	89	50	94	147	34	24	16	15	76	17	8	5	31	39	22	38	36	33	7	15	17	13
ASV_123	9	0	104	75	203	1	51	0	66	297	1	54	17	123	89	2	78	68	75	33	22	38	27	13	1	0	2	53	5	215	228	111	318	83	2	3	3	3	1	5	6	10	0	0	0	1	1
ASV_1343	56	99	2	43	4	75	96	71	155	147	86	145	20	24	39	41	6	43	42	49	1	82	113	5	138	2	26	3	25	122	123	52	224	89	188	2	2	2	2	0	1	3	1	2	18	2	4
ASV_170	75	114	122	111	83	150	15	150	19	27	42	59	51	41	9	171	30	37	58	89	53	46	14	127	28	23	48	30	50	27	17	91	25	40	38	13	45	32	6	109	18	35	31	16	23	35	1
ASV_125	38	2	6	56	16	28	146	21	58	11	30	8	243	27	18	27	43	217	31	23	58	179	58	47	40	34	105	50	134	21	9	15	14	13	20	166	80	10	19	78	38	37	20	54	18	33	74
ASV_126	45	140	3	56	18	49	74	183	85	1	3	2	12	4	12	2	3	152	107	249	5	231	225	1	2	11	0	50	77	191	199	2	128	125	0	3	1	4	0	0	0	1	0	0	0	1	2
ASV_1357	452	10	5	292	12	86	3	66	13	3	0	3	3	7	4	56	5	15	59	111	1	9	27	1	2	1	0	2	22	2	0	0	5	3	0	6	1	9	20	97	266	14	10	15	12	663	3
ASV_128	60	22	3	22	8	59	55	67	22	38	1	179	4	2	14	103	37	75	164	55	1	127	193	49	5	3	1	3	161	30	30	37	21	67	2	8	13	106	122	34	41	39	202	13	59	18	7
ASV_136	15	63	40	6	160	69	101	118	133	19	72	43	100	75	68	18	90	52	13	33	35	12	21	89	98	82	48	31	16	49	57	141	99	56	34	3	5	6	3	44	50	5	3	1	24	45	1
ASV_160	99	121	132	69	108	190	68	42	46	33	46	42	49	101	39	22	23	27	15	28	21	56	111	58	56	50	83	72	80	98	17	7	6	9	7	7	10	50	48	18	26	10	11	11	10	53	47
ASV_202	65	62	39	68	53	24	53	83	37	44	19	2	11	75	10	7	57	2	13	53	56	32	11	43	114	85	21	7	54	98	94	66	96	51	105	45	27	15	30	25	144	64	10	40	127	22	46
ASV_150	28	92	43	44	89	106	43	52	30	47	71	50	77	50	74	32	23	124	41	85	40	87	124	92	23	63	78	36	106	41	23	17	25	75	39	14	24	13	8	33	45	10	25	3	13	13	14
ASV_145	88	42	131	18	59	7	112	17	16	40	86	127	0	6	15	53	84	59	73	50	1	81	77	0	2	3	5	17	0	85	60	153	224	3	162	28	6	16	22	16	30	13	7	12	109	32	21
ASV_453	189	41	21	37	52	28	126	116	104	88	37	60	20	79	24	13	40	31	38	26	61	56	39	31	61	46	29	14	66	110	67	107	102	80	49	1	3	8	8	9	56	12	5	5	37	13	8
ASV_1445	131	137	91	54	95	9	48	52	5	262	11	18	26	67	46	23	31	11	172	3	149	60	56	39	67	22	34	14	16	74	62	6	70	79	50	20	5	3	1	7	4	7	1	5	25	41	9
ASV_174	205	16	13	75	37	38	86	139	11	26	80	64	7	116	18	15	42	22	27	23	43	68	36	40	79	35	25	40	49	116	138	75	112	71	41	10	4	8	6	8	33	3	4	7	17	37	7
ASV_156	0	1	2	2	0	9	1	0	0	3	1	0	1	10	3	2	10	9	15	9	10	1946	14	0	0	1	2	0	1	54	2	6	0	0	0	4	4	8	2	0	7	3	1	2	5	16	5
ASV_195	0	1	0	1	1	3	1	0	1	0	1	1	4	1	1	0	1	0	1	0	4	2	2	0	1	1	0	1	2	2	5	0	2	2	1	363	71	161	103	88	153	257	36	98	426	290	78
ASV_173	36	65	191	32	72	45	64	28	36	41	29	82	73	135	70	26	38	53	6	52	88	63	56	46	46	69	37	56	55	11	30	15	26	33	67	54	57	33	3	16	4	7	6	24	2	6	45
ASV_141	40	51	29	66	23	24	39	39	36	47	33	48	18	78	28	33	21	11	26	32	10	34	39	55	56	18	21	38	29	38	36	17	35	16	27	15	5	85	57	145	143	195	45	19	88	92	33
ASV_166	7	9	112	5	181	19	10	18	4	5	5	18	81	408	31	13	84	23	41	6	181	22	8	26	5	8	2	5	6	8	2	1	2	34	3	8	23	84	68	16	109	121	51	61	93	38	25
ASV_159	1	1	2	2	1	1	1	2	0	0	2	5	111	7	1	0	66	1	1	1	1	1	0	0	0	0	0	2	0	1	0	2	0	3	2	79	153	669	3	53	11	33	220	474	3	24	146
ASV_192	7	124	78	35	13	276	81	12	261	76	18	9	4	3	47	13	4	13	2	7	6	13	6	24	39	160	14	90	39	209	41	111	108	10	6	0	5	4	3	13	4	10	2	2	20	13	12
ASV_162	1	2	81	19	153	9	79	30	0	8	2	5	7	312	25	5	96	22	74	20	355	125	22	1	4	1	5	1	90	93	12	110	5	88	3	10	16	16	19	9	24	25	2	8	26	4	8
ASV_1200	104	29	4	101	4	30	51	52	7	113	1	72	19	2	26	114	7	21	58	21	4	58	39	143	3	2	91	21	12	141	198	57	116	133	8	28	5	6	6	6	12	9	1	15	31	30	16
ASV_146	66	105	27	65	19	43	224	77	92	86	134	21	74	12	41	8	20	22	41	77	21	21	2	87	8	6	93	19	20	23	44	63	118	41	135	0	3	2	1	10	6	0	4	2	25	5	2
ASV_182	36	48	51	35	17	56	42	27	21	22	40	14	49	84	40	19	26	35	25	45	83	48	49	35	24	45	15	67	42	27	31	22	34	45	43	120	88	24	4	17	18	13	10	86	29	110	100
ASV_153	19	25	59	30	33	102	30	31	26	29	89	55	65	46	44	54	52	66	57	82	25	96	51	38	9	35	37	38	72	19	27	18	33	56	27	25	25	51	15	22	12	20	33	24	39	27	46
ASV_193	31	44	39	49	131	36	138	154	45	65	77	34	47	44	34	4	56	19	41	22	66	38	33	80	49	46	28	16	33	30	31	60	63	37	22	5	0	3	1	27	72	1	0	5	32	21	4
ASV_201	4	1	2	4	3	124	30	307	4	2	2	2	7	6	2	2	0	0	1	36	3	38	4	2	2	1	0	4	193	1	3	4	0	1	0	85	50	12	13	4	38	15	1	374	383	124	18
ASV_175	13	1	2	63	191	120	1	205	2	5	3	5	194	89	38	22	79	60	49	23	59	56	28	7	1	14	10	1	63	155	130	29	2	0	1	4	3	5	6	31	60	13	1	8	40	6	6
ASV_264	6	3	9	7	9	2	20	21	3	10	1	12	14	18	30	10	26	5	15	12	31	9	15	11	9	14	10	11	5	24	31	16	15	9	4	9	4	9	20	14	28	12	7	1125	16	17	176
ASV_266	10	5	9	2	3	88	7	51	4	10	3	4	3	3	4	4	7	123	422	9	9	39	13	2	1	2	1	4	0	5	135	2	4	7	3	208	21	5	23	11	26	4	80	93	81	294	36
ASV_165	51	49	73	16	18	8	31	28	26	22	30	49	20	90	18	153	19	31	44	15	22	22	40	55	41	3	19	41	41	29	13	36	24	30	14	5	14	43	7	45	55	214	105	18	107	17	27
ASV_196	39	4	6	15	143	29	68	78	33	1	22	23	16	99	75	34	56	3	18	28	19	23	81	33	13	0	7	43	22	120	76	82	93	41	62	13	15	13	10	32	86	9	8	19	64	54	39
ASV_197	83	276	4	31	3	7	4	6	86	223	16	86	5	2	1	9	2	4	6	10	0	3	6	1	347	10	17	16	2	35	8	19	20	12	497	1	0	1	1	0	2	1	0	1	0	2	0
ASV_208	6	0	2	1	2	2	2	2	13	38	1	1	3	2	2	2	5	3	2	0	2	11	4	1	4	1	2	0	5	6	3	5	8	0	2	17	8	297	15	60	1209	11	14	16	27	38	5
ASV_158	0	0	89	3	0	3	29	53	23	14	5	133	35	269	98	46	2	3	131	1	35	96	138	39	2	0	53	127	191	18	40	12	0	56	2	6	1	6	2	3	17	1	0	1	0	44	3
ASV_171	18	39	118	21	41	60	35	20	41	70	26	53	123	12	35	7	69	50	30	43	23	59	53	41	43	90	60	75	32	17	9	7	47	39	110	35	55	39	6	6	1	7	11	18	3	14	14
ASV_235	7	9	20	7	12	18	7	11	16	11	13	7	7	4	31	22	33	35	24	33	25	19	76	69	53	63	71	61	66	58	69	61	64	82	60	73	93	91	65	47	39	33	32	32	32	46	17
ASV_1368	26	30	40	29	38	43	68	73	63	56	73	86	85	68	7	7	10	11	7	9	9	16	59	49	54	42	62	67	57	35	42	35	30	37	42	50	40	52	43	17	21	24	17	22	16	24	30
ASV_979	38	2	29	36	54	12	43	31	84	48	8	110	7	203	124	46	249	14	60	31	83	2	50	7	3	53	2	50	3	1	13	18	34	4	10	62	44	3	4	2	13	25	0	18	36	23	23
ASV_180	4	151	64	31	38	21	64	17	11	17	29	20	69	24	17	2	45	70	10	29	29	20	38	25	18	99	48	22	15	7	22	10	22	26	78	97	154	46	31	22	20	25	40	33	11	27	74
ASV_1427	3	0	3	4	0	3	115	7	5	8	132	92	4	3	3	0	5	37	12	3	2	9	48	61	5	63	54	11	102	37	91	245	177	116	6	9	14	24	4	49	181	18	10	4	2	2	4
ASV_191	23	7	15	16	24	2	43	38	15	10	14	51	47	15	31	24	35	8	17	18	16	17	24	24	19	29	19	48	168	1	10	12	30	10	13	27	39	254	95	28	81	26	164	40	53	29	41
ASV_194	43	20	28	65	45	21	95	138	31	29	59	55	15	101	25	16	48	15	55	9	41	16	7	43	40	32	14	35	32	34	139	106	76	106	34	7	4	4	2	18	32	1	2	3	9	5	6
ASV_161	3	13	5	7	0	0	3	0	3	5	7	23	0	1	2	1	1	6	3	12	1	2	4	16	7	9	3	11	2	0	3	1	4	4	4	148	209	21	789	15	8	78	65	37	37	117	68
ASV_190	3	11	3	22	5	0	77	8	10	58	7	9	4	15	5	8	4	5	14	5	2	3	3	17	34	88	14	16	47	78	50	21	11	38	78	6	6	21	31	34	206	539	30	15	25	60	11
ASV_184	42	36	22	42	48	12	39	62	26	19	18	4	8	75	16	13	50	3	12	48	58	20	14	32	95	59	12	3	58	81	90	42	62	43	77	17	18	12	18	17	95	72	8	24	71	30	27
ASV_144	24	8	88	5	3	44	1	12	7	9	2	201	74	12	45	5	198	35	8	43	35	39	8	200	7	169	97	39	41	2	2	9	8	13	5	5	24	122	9	10	1	18	22	1	3	1	11
ASV_231	1	35	1	7	2	3	19	2	0	2	1	2	1	0	16	4	4	271	395	182	10	186	182	1	3	5	1	4	73	8	31	112	2	57	2	0	3	1	4	4	13	2	4	8	38	7	15
ASV_209	30	8	12	35	7	9	30	33	9	11	12	24	15	74	5	6	37	9	17	23	27	11	54	31	51	255	14	60	53	60	79	20	39	17	19	20	27	74	15	20	29	44	10	60	122	44	44
ASV_181	3	5	1628	5	3	6	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0
ASV_176	0	0	0	1	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	1	2	1	1	1	101	173	415	396	19	117	78	22	47	14	77	191
ASV_178	21	16	48	95	31	56	21	22	15	23	20	15	20	107	75	23	87	8	13	35	55	10	3	42	12	168	38	30	44	62	64	43	29	45	5	13	3	9	2	13	36	3	1	37	83	33	26
ASV_185	60	77	22	191	75	27	62	6	60	30	33	13	63	19	13	16	20	14	17	25	35	9	15	16	40	38	30	14	28	123	107	80	68	91	87	4	1	3	1	8	3	0	0	3	1	0	2
ASV_203	94	20	26	71	21	56	80	31	12	27	26	24	21	83	69	64	20	29	61	34	37	22	36	13	32	9	19	13	57	154	108	52	52	20	23	9	4	6	3	17	28	13	12	11	1	17	12
ASV_1405	67	38	14	49	29	19	51	26	5	65	8	51	16	18	37	62	16	28	31	8	42	33	24	88	33	35	64	34	17	138	130	22	144	118	46	7	1	3	2	3	5	1	0	3	8	4	3
ASV_169	12	0	4	4	17	52	4	45	3	2	4	2	22	132	98	5	59	35	12	103	178	97	3	99	0	4	50	41	63	28	121	222	25	24	3	2	4	3	3	10	14	5	2	1	14	5	1
ASV_222	25	5	0	33	3	81	153	9	9	23	57	39	10	18	9	41	18	32	52	75	1	22	78	283	5	3	4	8	17	126	67	20	80	151	4	2	2	6	3	1	44	5	0	2	2	3	6
ASV_187	95	38	49	45	122	25	50	58	76	13	92	10	77	29	28	5	70	19	36	17	69	45	14	16	22	20	21	12	16	34	54	26	39	41	121	3	3	10	5	6	18	2	2	9	40	12	20
ASV_213	6	2	30	5	478	127	20	19	119	7	41	33	295	90	135	0	52	4	3	1	144	3	0	0	2	0	1	0	3	0	0	0	1	2	0	0	7	2	1	0	0	0	0	0	1	0	0
ASV_216	0	0	0	2	3	1	7	0	1	1	0	0	1	0	0	1	0	0	0	3	2	1	2	0	0	1	2	1	6	0	8	8	6	0	2	90	130	73	22	62	70	119	14	207	413	112	258
ASV_883	129	4	4	235	8	6	8	33	8	1	9	1	8	8	26	162	4	10	78	17	1	10	15	21	7	1	133	44	192	65	30	116	22	53	8	9	7	28	2	3	3	5	2	20	20	1	34
ASV_163	0	0	0	2	0	2	0	0	0	50	0	0	0	1	1	0	0	0	0	1	0	1	4	0	0	3	0	2	80	0	3	1	1	1	0	11	24	680	3	2	0	1	0	162	20	2	535
ASV_205	169	2	5	143	3	133	0	1	1	16	0	0	0	0	1	2	4	122	295	255	1	74	11	6	1	0	0	0	255	1	0	0	0	0	0	5	0	0	1	27	6	2	2	25	16	3	3
ASV_225	56	43	11	107	31	19	36	39	14	23	22	10	19	18	16	8	15	24	20	26	18	25	69	53	44	79	9	22	29	167	87	50	85	34	28	4	2	20	17	13	40	42	3	7	31	13	12
ASV_172	48	182	54	16	1	3	3	0	41	56	1	2	38	71	14	45	1	121	39	92	11	118	188	80	2	2	17	20	29	28	18	11	13	26	28	13	9	6	1	1	0	0	0	14	21	40	30
ASV_206	57	41	8	113	10	49	51	36	24	35	26	11	24	9	7	6	21	25	12	21	16	52	59	46	45	46	12	22	47	193	83	53	93	28	26	4	3	15	11	9	19	30	3	7	24	14	5
ASV_237	62	12	2	26	26	25	52	50	23	34	20	39	18	50	41	16	32	13	71	45	33	16	34	39	24	3	16	19	39	196	131	42	55	26	13	5	1	13	27	21	43	20	23	0	13	24	5
ASV_183	29	36	24	34	44	139	32	18	32	38	41	13	82	16	25	17	73	90	26	61	30	97	40	31	22	30	38	15	58	22	27	28	27	112	54	0	0	1	0	5	3	2	4	2	1	9	6
ASV_604	13	21	39	13	15	22	34	26	27	25	53	27	29	28	58	67	70	84	113	90	58	61	24	24	13	17	34	17	18	12	24	19	21	21	34	38	36	32	23	13	17	17	25	13	8	12	45
ASV_188	29	40	1	42	1	35	86	118	60	32	19	36	7	9	4	27	1	30	15	32	0	51	73	26	3	4	11	0	17	50	22	15	29	46	12	3	13	70	79	15	70	42	46	6	97	65	38
ASV_177	37	25	40	58	4	92	58	17	29	18	37	41	31	15	27	32	58	103	43	74	26	49	42	34	26	44	30	34	84	14	64	16	51	53	24	24	18	4	3	6	9	3	1	4	5	9	10
ASV_306	14	3	2	63	81	100	2	162	3	6	2	3	99	31	25	9	128	107	53	20	23	74	40	4	2	8	5	5	39	148	108	22	3	0	0	1	3	1	5	11	46	5	0	5	34	6	5
ASV_189	4	4	0	7	2	29	104	1	75	4	10	232	2	2	2	176	0	38	0	4	2	2	1	4	0	1	0	0	0	0	248	357	15	44	7	5	6	25	3	8	24	39	0	0	6	3	5
ASV_373	10	1	3	40	232	44	4	76	3	3	0	4	236	37	64	15	117	66	32	13	102	36	17	6	3	11	13	1	26	88	67	16	1	2	2	4	3	4	3	13	41	3	0	8	24	3	3
ASV_204	33	39	25	24	10	38	110	32	103	0	54	1	26	122	43	35	69	24	26	18	74	48	22	30	42	21	26	28	27	22	56	82	72	56	31	1	0	3	1	0	3	2	0	2	3	1	0
ASV_199	38	0	1	17	33	0	45	95	59	2	26	5	31	259	58	152	71	19	79	31	21	4	71	43	1	0	58	35	28	21	52	3	58	20	2	0	2	5	0	1	16	6	0	0	6	0	0
ASV_583	48	27	31	37	58	43	47	81	50	36	31	22	26	78	49	32	55	3	13	19	79	32	50	38	73	33	16	14	12	37	47	47	28	43	28	4	0	6	5	8	16	15	4	7	18	12	8
ASV_274	23	31	20	22	22	40	29	20	6	1	1	1	2	24	20	15	5	0	4	1	2	12	105	105	61	80	59	66	70	41	50	38	33	32	24	31	39	55	43	41	44	26	25	15	16	45	14
ASV_1309	2	0	0	0	0	0	107	3	4	3	91	60	1	4	1	3	2	34	7	0	0	5	39	73	5	72	33	7	90	26	64	290	101	127	5	6	9	4	2	36	115	4	5	1	1	2	3
ASV_1211	206	103	3	208	5	12	10	12	119	234	3	11	3	2	4	13	4	7	69	33	0	31	12	7	4	3	4	7	5	56	59	23	43	28	7	8	1	5	0	4	15	8	2	13	18	18	3
ASV_211	71	17	25	67	61	45	79	74	22	12	60	17	24	37	20	8	27	9	15	19	53	16	19	43	36	26	16	29	36	82	40	59	108	73	35	8	2	2	2	9	22	1	0	3	7	3	2
ASV_210	27	47	46	35	43	66	112	114	89	102	116	88	94	110	18	11	6	9	12	9	10	13	2	2	2	0	4	0	5	1	24	13	29	22	24	29	36	28	5	3	4	2	2	3	1	4	15
ASV_251	2	4	2	1	2	4	63	115	65	78	69	80	54	72	57	83	57	62	56	73	44	53	1	6	1	5	1	1	1	1	5	3	0	4	3	1	2	2	34	36	26	29	21	28	15	26	67
ASV_200	26	31	40	1	1	0	3	1	25	2	70	79	20	93	38	12	43	1	1	2	216	0	1	10	4	19	34	72	1	0	1	1	200	0	86	20	19	8	2	57	44	7	7	12	44	48	12
ASV_426	4	3	104	5	341	12	7	9	2	22	2	3	301	71	55	3	74	2	3	3	276	7	5	5	3	1	14	0	3	18	10	4	12	12	5	0	1	3	0	0	0	0	1	0	2	4	1
ASV_198	9	16	5	12	0	20	26	89	38	46	31	29	27	5	46	28	19	25	50	16	39	14	29	64	1	23	34	42	24	20	37	99	80	49	55	5	11	22	10	36	15	9	10	12	97	23	13
ASV_214	60	5	10	44	12	16	57	115	27	34	20	3	14	14	4	2	6	29	7	28	0	22	20	29	4	3	34	5	31	385	91	125	96	22	0	3	1	3	3	6	0	12	1	0	0	3	0
ASV_293	18	20	24	8	20	23	81	62	53	48	70	50	97	80	10	10	15	9	14	10	16	11	7	11	16	7	28	8	14	7	4	2	3	3	12	4	6	3	64	58	51	52	41	55	47	80	66
ASV_263	52	63	10	15	25	9	32	66	28	27	30	36	8	57	47	31	21	9	26	10	46	25	21	29	85	27	11	14	13	29	37	28	45	40	56	4	8	24	11	29	38	58	17	5	51	19	18
ASV_1356	39	33	64	29	45	33	47	61	22	24	21	79	27	118	63	60	46	12	71	33	85	28	51	26	17	6	22	9	16	40	8	13	15	22	13	3	0	2	10	3	10	9	4	18	9	10	9
ASV_262	5	1	2	3	2	1	4	5	2	5	5	5	4	9	4	0	5	3	5	2	3	10	2	6	4	3	2	6	5	4	3	5	4	7	5	25	0	66	47	83	416	246	58	7	90	171	1
ASV_238	4	51	38	8	17	14	46	32	15	33	42	65	19	15	33	17	4	57	79	92	27	24	130	95	46	36	28	25	53	41	16	9	10	31	15	2	6	1	4	7	3	4	3	6	3	26	4
ASV_244	13	0	34	18	29	39	37	49	11	3	12	15	16	87	71	47	56	22	54	43	22	45	65	45	3	64	24	24	39	22	7	6	13	24	0	4	4	26	13	13	46	71	12	27	28	20	8
ASV_215	7	53	36	18	34	56	24	16	25	26	95	32	33	12	14	11	10	26	21	58	15	12	31	34	7	51	29	18	36	11	23	7	25	12	33	58	39	18	36	17	15	21	34	34	21	25	48
ASV_217	2	3	38	3	408	85	14	14	66	2	19	33	258	77	107	0	48	2	0	1	113	1	0	0	0	0	0	0	8	0	0	0	1	3	0	0	1	1	0	0	0	0	0	0	1	2	1
ASV_297	6	1	0	65	1	45	159	414	5	38	5	24	1	5	1	2	1	0	7	7	0	59	109	0	1	3	0	2	30	103	18	38	1	122	0	2	1	1	2	3	7	1	0	2	6	3	1
ASV_234	7	37	43	6	39	15	44	27	10	31	41	61	16	22	77	22	7	48	62	51	37	23	96	77	50	35	24	29	62	38	11	10	12	36	13	3	6	2	2	9	1	2	2	11	2	31	6
ASV_236	7	17	9	6	12	16	47	30	17	1	14	9	7	84	48	86	16	11	44	23	49	41	79	25	18	35	42	64	95	62	9	9	34	39	3	7	12	14	8	5	14	8	4	15	55	5	41
ASV_256	7	23	0	4	13	5	68	25	16	71	8	2	35	13	77	13	5	13	2	3	10	6	28	4	31	3	14	33	8	5	14	12	1	9	28	24	15	23	19	45	58	150	16	77	108	131	21
ASV_247	1	0	0	1	1	97	1	0	0	1	22	10	2	2	76	16	3	2	2	4	1	161	2	0	1	2	0	0	46	0	0	0	0	0	0	2	3	3	92	7	176	131	136	8	70	206	2
ASV_223	57	14	26	67	63	69	55	80	35	47	31	12	46	30	21	6	34	8	19	19	39	23	27	37	28	18	21	6	11	73	21	66	26	38	39	2	1	4	0	11	23	4	1	6	19	5	1
ASV_230	22	30	0	22	0	14	101	102	25	113	11	1	61	23	54	16	10	63	39	15	1	16	23	44	37	1	42	41	3	52	26	83	35	71	1	6	0	6	8	3	9	3	13	5	17	7	1
ASV_229	5	0	2	16	226	68	1	74	4	1	0	2	190	83	48	16	47	20	21	8	79	24	13	2	1	8	15	1	39	61	57	14	2	0	0	1	5	6	3	22	44	3	0	15	15	4	4
ASV_240	4	1	25	4	1	0	0	2	1	2	0	1	2	32	0	3	54	9	1	2	302	1	0	2	1	1	0	0	0	2	1	6	7	2	2	10	4	56	41	30	158	303	46	16	60	12	7
ASV_212	46	27	8	87	107	68	29	63	18	29	26	9	21	37	8	2	42	6	0	10	23	6	6	22	40	10	6	6	13	79	79	41	103	29	26	2	0	0	2	7	26	5	1	3	24	8	2
ASV_227	0	1	0	0	2	0	2	2	0	0	0	0	2	0	1	8	0	3	2	3	3	0	4	0	0	2	0	1	13	3	2	26	0	6	1	1	4	0	6	3	3	7	3	189	545	2	354
ASV_291	54	20	11	51	49	21	28	51	19	31	29	21	28	125	58	29	29	14	27	25	22	26	45	41	16	26	29	22	23	37	39	13	14	36	26	1	1	6	6	4	2	2	5	3	5	5	24
ASV_428	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	3	1	1	2	198	372	156	192	21	5	0	34	27	4	26	148
ASV_226	51	30	55	7	48	2	49	13	0	38	41	106	1	0	10	1	39	29	31	32	0	34	51	1	3	0	1	0	1	36	51	74	142	2	98	11	1	3	12	2	6	9	3	2	50	9	10
ASV_255	3	2	55	0	352	0	0	0	1	0	3	0	110	36	40	0	185	0	0	2	142	2	3	2	1	187	2	50	4	0	0	0	0	1	0	1	2	0	1	0	1	0	0	2	2	2	1
ASV_328	33	8	13	88	41	41	35	25	26	8	20	7	34	18	7	92	32	9	18	8	20	19	15	14	9	15	4	10	2	9	75	215	32	124	19	4	3	5	2	2	15	0	1	4	2	2	2
ASV_273	16	242	2	8	1	5	1	0	23	176	8	19	0	2	1	5	1	4	2	4	0	0	3	1	102	4	7	9	0	33	13	21	14	13	427	2	1	1	0	0	1	3	5	0	0	1	0
ASV_276	58	32	13	63	7	42	13	30	49	24	21	25	19	14	10	10	18	10	14	31	15	16	36	20	27	37	7	22	16	31	34	20	20	19	24	4	6	70	15	15	53	72	26	15	20	5	3
ASV_207	13	0	10	7	1	0	1	1	51	32	0	1	10	1	3	3	4	213	136	104	4	186	204	0	2	130	4	3	10	0	0	0	0	0	0	3	1	0	2	0	0	2	0	0	0	4	1
ASV_309	3	2	9	5	5	1	17	5	18	2	7	4	7	7	12	7	14	2	10	7	5	1	17	4	9	4	8	7	15	2	27	7	9	18	9	41	62	18	30	10	125	8	12	38	319	147	46
ASV_1467	0	5	0	0	0	3	64	2	0	4	58	84	3	6	1	1	3	32	11	0	1	12	39	91	3	63	79	1	50	18	42	131	115	88	16	6	3	6	2	22	52	5	5	2	3	2	3
ASV_239	8	6	8	5	28	29	43	24	1	11	21	26	44	20	24	11	17	18	27	66	19	44	46	29	16	44	15	25	39	19	22	8	15	23	21	55	58	25	10	40	6	12	22	18	9	21	38
ASV_284	4	0	0	7	7	2	18	20	1	2	5	36	2	8	14	7	10	3	6	9	2	1	8	4	62	264	9	25	3	23	22	13	18	2	8	21	2	36	29	34	77	69	15	100	72	34	19
ASV_241	1	128	0	23	2	2	15	3	0	0	0	2	1	1	5	1	0	7	8	3	3	5	7	7	3	8	3	4	754	1	12	60	1	35	1	2	4	1	3	4	3	1	1	0	0	3	0
ASV_232	20	9	27	19	22	14	26	7	14	17	20	15	27	37	43	29	27	37	18	68	19	39	59	12	5	91	14	41	42	20	18	9	16	23	20	34	12	18	21	22	16	2	27	10	3	12	26
ASV_224	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	157	63	384	60	135	310	2	2	3	1
