OTU	H60	H61	H62	H63	H64	H66	H67	H68	H79	H94	H95	H96	N12	N13	N15	N16	N17	N51	N52	N53	N86	N87	N88	N90
ASV_9	0.103859317833117	2.13171490194111	2.4019918957184	0.294117647058824	0.897196261682243	0.752596989612042	0.699891396162664	1.30067567567568	4.316200324412	1.2489222810691	2.34745990502643	0.752304355684077	0.170495127064949	0.0922291065600908	0.734047248484285	0.352937932555767	0.50081257669729	0.280936454849498	0.747836316275943	1.97218607677293	0.0877720934898184	0.154754898755422	0.463057080255698	0.142105656802373
ASV_14	0.75534049333176	0.142950293424287	0.0317336327686374	0.163682864450128	0.0672897196261682	0.317998728005088	0.036201279111862	1.24034749034749	0.0557583130575831	0.0123167877817465	0.349431054565003	0.277878185432857	1.03218671520402	0.806413470179256	1.47738623429116	3.50180604957675	1.17740705117575	5.35340022296544	1.72254432400639	0.679082628497072	6.60547697863376	11.6698271540356	2.35594407173997	0.957343372142305
ASV_15	0.564144930957158	0.160505592616743	0.270956402870673	0.468030690537084	0.294080996884735	1.26404494382022	1.75696874622903	2.17181467181467	0.52970397404704	1.68493656854292	1.30215333154138	0.463130309054762	0.177407091675691	0.120607293193965	0.346117215266324	0.115807759119861	0.172465258200391	1.90189520624303	0.302495588606	0.0975927130774236	0.132912027284582	0.18091065629155	0.950961125793409	0.157064146992097
ASV_13	0.0613714150832055	0.185584591463109	0.151345017819655	0.0690537084398977	1.14641744548287	5.23902904388382	2.42789911910221	0.668436293436293	0.36749797242498	0.229092252740485	3.79595615685572	0.29595156334719	0.11289542197544	0.215201248640212	0.109177913540384	0.0827198279427579	0.0663327916155351	0.0133779264214047	0.0532168165140184	0.187052700065062	0.230715217173237	0.261557575361276	0.740891328409117	0.179501882276682
ASV_21	0.238404343207837	0.082760696193008	2.00410096177318	0.255754475703325	2.29034267912773	0.251748993004028	2.57270423554966	2.64720077220077	0.408049472830495	0.450794432811923	0.161275871337694	0.234953912886318	0.306430431076193	0.316889750744927	0.594671188645497	0.667273278738247	0.928659082617492	1.73913043478261	0.823460213427443	0.378171763175016	0.484000401243856	1.19662590727784	0.560186126358112	0.418837725312258
ASV_19	2.27310279712026	0.338566484425942	1.46462920470634	0.774936061381074	1.0791277258567	0.999046003815985	1.20429588512127	1.70366795366795	2.26328061638281	1.79825101613499	0.450975121703551	2.24335803361648	0.0506877404787687	0.0307430355200303	3.60751701549397	0.239887501033998	2.47089648767868	3.8015607580825	0.498557544183962	1.89492517891997	2.22690340054168	0.379258484273851	2.02389826297125	0.0872578594400538
ASV_12	0.0236043904166175	2.13171490194111	5.2433725528487	0.570332480818414	0.032398753894081	0.0370998516005936	0.0217207674671172	0.0482625482625483	0.97323600973236	0.539475304840498	0.0985574769285906	6.51997108259534	0.0184319056286432	0.151350328713995	0.00464586866129294	0	0.0165831979038838	0.00222965440356745	0.0140044253984259	0.0162654521795706	0.258300732270037	0.0217964646134397	0.00225881502563755	0.102216349629777
ASV_17	1.67119084149652	2.1994281988263	0.0439388761411903	0.892583120204604	0.0249221183800623	0.174899300402798	1.8607457463497	0.287162162162162	2.03771289537713	2.73679024510408	1.61275871337694	0.661937466112416	0.0529917286823491	0.101688502104716	0.127761388185556	0.0606612071580224	1.23378992404895	0.833890746934225	0.134442483824889	0.0325309043591412	0.00752332229912729	0.111161969528542	0.0383998554358384	0.0698062875520431
ASV_20	0.625516346040363	1.88343281336209	0.0366157301176585	0.258312020460358	2.5595015576324	0.052999788000848	0.948473512730783	0.185810810810811	1.75131792376318	2.11109742579135	0.194128363647224	0.0971444062895355	0.0529917286823491	0.0709454665846852	0.0929173732258589	0.0413599139713789	0.0829159895194189	0.142697881828317	0.0700221269921295	0.0325309043591412	0.0200621927976728	0.074107979685695	0.173928756974091	0.0174515718880108
ASV_29	0.8639206892482	2.10914380297939	0.0317336327686374	0.411764705882353	2.29532710280374	0.0980496078015688	1.03294316399179	0.161679536679537	1.95914436334144	2.09878063800961	0.247886987426455	0.0903668895716609	0.0806395871253139	0.0733103154708414	0.083625635903273	0.0358452587751951	0.12271566448874	0.256410256410256	0.0980309777889813	0.0162654521795706	0.050155481994182	0.0893655049151028	0.440468929999322	0.039889307172596
ASV_22	1.73492269562139	0.0426342980388223	0.0317336327686374	1.16624040920716	0.0174454828660436	1.66949332202671	1.02811632677688	0.538127413127413	1.47252635847526	0.0172435028944451	0.155302690917779	0.0248508946322068	0.0737276225145727	0.0614860710400605	0.0743338985806871	0.0303306035790112	0.0364830353885443	0.0133779264214047	0.00840265523905554	0.0365972674040338	0.0125388704985455	0.0130778787680638	0.0271057803076506	0.029916980379447
ASV_23	0.639678980290334	1.29909214024176	0.375921495874628	0.222506393861893	0.64797507788162	0.323298706805173	0.605768070471823	0.849420849420849	0.996046228710462	1.02475674344131	0.931816145506675	1.3600216880535	0.154367209639887	0.139526084283214	0.429742851169597	0.394297846527146	0.520712414181951	0.425863991081382	0.641402683247906	0.394437215354587	0.546694753736583	0.621199241483031	0.517268640870999	0.496123257959163
ASV_16	0.0165230732916322	0.0326026985002759	0.0292925840941268	0.0332480818414322	0.311526479750779	11.0107059571762	0.0965367442982985	1.01351351351351	0.00253446877534469	0.00985343022539722	0.0328524923095302	0.0542201337429966	0.317950372094095	0.19155275977865	0.657390415572952	8.25268150108914	0.686544393220789	0.0334448160535117	0.845867294064924	3.13923227065712	0.0902798675895275	0.0239761110747837	0.140046531589528	0.107202513026352
ASV_28	0.698689956331878	1.60756382605206	0.0366157301176585	0.375959079283887	1.68473520249221	0.145749417002332	0.883311210329432	0.200289575289575	1.48773317112733	1.76130065278975	0.137383149658035	0.0609976504608711	0.0575997050895099	0.0591212221539044	0.116146716532324	0.0413599139713789	0.0895492686809724	0.136008918617614	0.0980309777889813	0.0162654521795706	0.0877720934898184	0.139497373526014	0.131011271486978	0.0448754705691706
ASV_25	0.896966835831465	0.0401263981541857	0.192842845286335	0.951406649616368	0.398753894080997	0.442548229807081	0.885724628936889	0.603281853281853	4.88138686131387	0.928685798743688	0.313591972045516	1.80056027471534	0.0322558348501256	0.0189187910892494	0.0162605403145253	0.0744478451484821	0.0364830353885443	0.193979933110368	0.899084110578943	0.0284645413142485	0.0125388704985455	0.14821595937139	0.0587291906665763	0.0174515718880108
ASV_30	0.0424879027499115	0.00752369965390982	0.00976419469804228	0.0358056265984655	0.0224299065420561	0.0185499258002968	0.0506817907566067	0.0434362934362934	0.0253446877534469	0.00492671511269861	0.0298659020995729	0.0632568227001627	3.5850056447711	5.69928581563638	2.68763502055797	0.363967242948135	1.8407349673311	1.520624303233	0.137243368904574	0.471698113207547	4.22810713210954	3.28690686370671	2.42370852250909	3.15873451172995
ASV_26	1.21090522837248	0.922907157546271	0.781135575843382	0.918158567774936	0.8	0.771146915412338	1.41426330397007	1.20656370656371	0.831305758313058	0.522231801946052	1.4335633007795	2.14847279956624	0.0829435753288943	0.0189187910892494	0.0975632418871518	0.121322414316045	0.139298862392624	0.187290969899666	0.375318600677814	0.142322706571243	0.280870699167419	0.163473484600798	0.0767997108716767	0.0972301862332029
ASV_24	0.198276879499587	1.05833375131665	0.629790558023727	0.335038363171355	0.640498442367601	1.07854568581726	1.41909014118499	0.678088803088803	0.402980535279805	0.485281438600813	1.40369739867993	0.361467558286644	0.352510195147801	0.607766163742137	0.223001695742061	0.121322414316045	0.404630028854764	0.0824972129319956	0.196061955577963	0.41476903057905	0.238238539472364	0.0479522221495673	0.144564161640803	0.658173568347835
ASV_27	5.73350643219639	0.0677132968851883	0.0585851681882537	3.64961636828644	0.0672897196261682	1.85234259062964	0.00724025582237239	0.723938223938224	0.182481751824818	0.00492671511269861	0.0119463608398292	0.0203325501536237	0.0806395871253139	0.00709454665846852	0.0627192269274548	0.308820690986296	1.6981194653577	2.25863991081382	0.0896283225499258	0.117924528301887	0.0752332229912729	0.0828265655310709	6.4602109733234	0.029916980379447
ASV_119	0.457925174082379	0.922907157546271	0.77137138114534	0.29923273657289	1.82180685358255	0.105999576001696	0.760226861349101	0.583976833976834	0.0709651257096513	1.19472841482941	0.474867843383209	0.822338695102115	0.0552957168859295	0.0993236532185593	0.0743338985806871	0.0303306035790112	0.0298497562269908	0.0958751393534002	0.182057530179537	0.0203318152244632	0.050155481994182	0.108982323067198	0.151340606717716	0.0324100620777343
ASV_157	0.745898737165113	0.807543762852987	0.253869062149099	1.75447570332481	1.1214953271028	0.524697901208395	0.803668396283335	0.926640926640927	0.408049472830495	0.889272077842099	1.01245408117552	0.684529188505332	0.147455245029145	0.115877595421653	0.325210806290506	0.198527587062619	0.487546018374183	0.441471571906355	0.504159314343332	0.365972674040338	0.22319189487411	0.329126615662939	0.20329335230738	0.336566029268779
ASV_34	0	0.012539499423183	0.00244104867451057	0.0153452685421995	0.0224299065420561	0.0423998304006784	0.0120670930372873	0.00482625482625483	0.0101378751013788	0.00739007266904791	0.00597318041991458	0.0316284113500813	0.470013593530401	0.558104337132857	5.02450695718832	2.77938621887666	2.57702895426354	1.69899665551839	2.69165056157746	3.59873129472999	4.54157889457318	2.41286863270777	0.103905491179327	2.54792949564957
ASV_32	0.405995515165821	0.303455886041029	0.585851681882537	1.43734015345269	1.4006230529595	1.7940428238287	0.748159768311814	0.620173745173745	0.542376317923763	0.458184505480971	1.42460353014963	0.840412073016447	0.046079764071608	0.0118242444307809	0.0603962925968083	0.0193012931866435	0.0895492686809724	0.178372352285396	0.0112035403187407	0.0162654521795706	0.0426321596950547	0.100263737221823	0.0632468207178514	0.019944653586298
ASV_31	0.0118021952083087	0.00250789988463661	0.0219694380705951	0	0.00747663551401869	0.0476998092007632	2.07795342102088	0.0482625482625483	0.0253446877534469	0.0369503633452396	2.74467640295075	1.99033074281583	0.0437757758680276	0.0591212221539044	0.199772352435597	0.0413599139713789	0.693177672382342	1.77257525083612	0.16245133462174	0.211450878334418	0.00752332229912729	0.00653893938403191	0.0158117051794629	0.0274238986811598
ASV_37	0.0165230732916322	0.0426342980388223	0.0805546062588488	0.0255754475703325	0.032398753894081	0.0238499046003816	0.0217207674671172	0.0386100386100386	0.0152068126520681	0.0344870057888903	0.0627183944091031	0.0180733779143322	0.0575997050895099	0.0709454665846852	2.19749587679156	4.20768191468828	6.56031309077642	1.64548494983278	9.32694731535165	3.8711776187378	0.0752332229912729	0.0980840907604786	0.0700232657947641	0.117174839819501
ASV_38	0.313938392541013	1.47464513216632	1.45730605868281	1.72890025575448	0.403738317757009	0.736697053211787	0.248582116568119	0.451254826254826	0.134326845093268	0.630619534425422	1.4753755637189	0.29595156334719	0.0253438702393844	0.0354727332923426	0.0464586866129295	0.0165439655885516	0.0663327916155351	0.0178372352285396	0.0448141612749629	0.0325309043591412	0.0175544186979637	0.00435929292268794	0.020329335230738	0.029916980379447
ASV_39	0.009441756166647	0.00250789988463661	0.0317336327686374	0.0179028132992327	0.0174454828660436	1.28524485902056	0.0579220465789791	0.248552123552124	0.00253446877534469	0	0.0298659020995729	0.00451834447858305	1.17733797202958	0.283781866338741	3.10344026574369	0.383268536134778	8.02295114589898	0.124860646599777	0.0476150463546481	4.2615484710475	0.812518808305748	1.86795701737178	1.45241806148495	0.366483009648226
ASV_40	0.00708131712498525	1.99127250840146	0.0219694380705951	0	0.0224299065420561	0.0185499258002968	0.0193073488596597	0.0144787644787645	0	0.00985343022539722	0.00298659020995729	0.0112958611964576	0.0207358938322236	0.014189093316937	0.00929173732258589	0.0137866379904596	0	0.00668896321070234	0.00280088507968518	0	0.00752332229912729	0.0152575252294078	0.0045176300512751	0.0349031437760215
ASV_1214	0.953617372831347	1.00065205397001	0.561441195137431	0.682864450127877	0.892211838006231	0.211999152003392	0.395800651623024	0.316119691119691	0.52463503649635	1.69971671388102	0.250873577636412	0.429242725465389	0.11519941017902	0.0804048621293099	0.102209110548445	0.0330879311771032	0.152565420715731	0.111482720178372	0.218469036215444	0.0609954456733897	0.157989768281673	0.244120403670525	0.198775722256104	0.0598339607588941
ASV_57	0.136905464416381	0.0551737974620053	0.068349362886296	0.107416879795396	0.0224299065420561	0.0370998516005936	0.036201279111862	0.0217181467181467	0.0937753446877534	0.120704520261116	0.0627183944091031	0.0338875835893728	2.48369928345967	0.257768528591023	0.299658528653395	0.1709543110817	2.29843122947829	1.17502787068004	0.159650449542055	0.203318152244632	1.7629651920955	3.60077595414024	4.87000519527456	1.47091820198948
ASV_48	0.0354065856249262	0.175552991924562	0.195283893960846	0.0767263427109974	0.097196261682243	0.092749629001484	0.139978279232533	0.137548262548263	0.106447688564477	0.216775464958739	0.137383149658035	0.243990601843485	1.01836278598254	0.879723785650097	0.262491579363051	0.344665949761491	2.66989486252529	0.164994425863991	0.798252247710276	1.0491216655823	0.789948841408366	0.156934545216766	0.842538004562806	0.727979855899878
ASV_46	0.295054880207719	0.0175552991924562	0.0146462920470634	0.0920716112531969	0.0573208722741433	0.204049183803265	0.506817907566067	0.296814671814672	0.136861313868613	0.332553270107156	0.226980855956754	0.962407373938189	0.152063221436306	0.0378375821784988	0.123115519524263	0.195770259464527	0.321714039335345	0.787068004459309	0.414530991793407	0.406636304489265	0.363627244457819	0.505677979031801	0.304940028461069	0.157064146992097
ASV_42	1.3761359612888	0.2808847870793	0.292925840941268	0.232736572890026	0.700311526479751	0.211999152003392	1.55665500181006	1.46718146718147	0.805961070559611	0.42616085724843	0.791446405638682	0.239472257364902	0.0253438702393844	0.0165539422030932	0.03948988362099	0.0496318967656547	0.0729660707770887	0.216276477146042	0.0420132761952777	0.0284645413142485	0.0225699668973819	0.12641949475795	0.0993878611280522	0.0224377352845853
ASV_35	0.221881269916204	0.188092491347745	0.688375726211981	0.979539641943734	0.0897196261682243	0.214649141403434	0.52371183781827	0.147200772200772	0.283860502838605	0.234018967853184	0.415136039184063	0.666455810590999	0.338686265926318	0.669252234782197	0.722432576831053	0.250916811426366	0.331663958077676	0.136008918617614	0.661008878805703	0.435100845803513	0.248269635871201	0.156934545216766	0.108423121230602	0.403879235122535
ASV_45	0.0047208780833235	0.00501579976927321	0	0.0153452685421995	0.0274143302180685	0.0741997032011872	0.00482683721491493	0.00241312741312741	0.00253446877534469	0.0221702180071437	0	0.00903668895716609	3.31313503674861	1.77127181573097	0.0650421612581012	0.0827198279427579	0.189048456104275	0.0468227424749164	0.0700221269921295	0.0853936239427456	0.0426321596950547	2.5676235314632	8.52250909173048	1.87978360050859
ASV_33	0.28325268499941	0.333550684656668	0.248986964800078	0.342710997442455	0.695327102803738	1.82584269662921	0.30409074453964	0.371621621621622	1.05940794809408	0.583815740854785	0.570438730101843	0.246249774082776	0.0207358938322236	0.0378375821784988	0.0232293433064647	0.0193012931866435	0.00331663958077676	0.00445930880713489	0.00560177015937036	0.0081327260897853	0.0100310963988364	0.00435929292268794	0.0158117051794629	0.00997232679314901
ASV_52	0.592470199457099	0.356121783618398	0.183078650588293	0.557544757033248	0.725233644859813	0.347148611405554	0.878484373114517	1.26930501930502	0.276257096512571	0.31777312476906	0.325538332885345	0.677751671787457	0.0852475635324747	0.0922291065600908	0.67829682454877	1.48068492017537	0.424529866339425	1.02341137123746	1.4928717474722	1.24430709173715	0.476477078944729	0.562348787026744	0.252987282871406	0.274238986811598
ASV_36	0	0	0	0.00255754475703325	0.00996884735202492	0.0052999788000848	0.0144805116447448	0	0	0	0.00298659020995729	0.00677751671787457	3.8315323825542	5.14354632738968	0.664359218564891	0.708633192709626	0.198998374846605	0.020066889632107	0.16245133462174	0.26024723487313	0.478984853044438	0.237581464286493	0.797361704050055	6.13048789608835
ASV_56	0.0236043904166175	0.0100315995385464	0.017087340721574	0.184143222506394	0.0124610591900312	0.0980496078015688	0.00724025582237239	0.417471042471042	0.0101378751013788	0.00492671511269861	0.0238927216796583	0.0180733779143322	0.101375480957537	0.0260133377477179	0.824641687379498	0.449444398488984	0.12271566448874	1.96432552954292	3.10618155337087	1.00032530904359	4.06760958972816	1.0854639377493	0.354633959025095	0.206925780957842
ASV_47	0.922931665289744	0.278376887194663	0.178196553239272	0.80306905370844	0.909657320872274	0.196099215603138	0.405454326052854	0.610521235521235	0.674168694241687	0.541938662396847	0.200101544067139	0.280137357672149	0.0714236343109923	0.040202431064655	0.0464586866129295	0.00827198279427579	0.013266558323107	0.0133779264214047	0.0140044253984259	0.0081327260897853	0.0526632560938911	0.0326946969201595	0.106164306204965	0.0523547156640323
ASV_120	0.443762539832409	0.837638561468626	0.327100522384416	0.800511508951407	0.448598130841121	0.111299554801781	0.610594907686738	0.694980694980695	0.461273317112733	0.798127848257175	2.11450586864976	0.386318452918851	0.0368638112572864	0.0165539422030932	0.0325210806290506	0.0193012931866435	0.0729660707770887	0.133779264214047	0.0280088507968518	0.0284645413142485	0.0125388704985455	0.204886767366333	0.0112940751281878	0.0249308169828725
ASV_60	0.545261418623864	0.509103676581231	0.0878777522823805	0.209718670076726	0.371339563862928	0.13249947000212	0.36201279111862	0.0530888030888031	0.364963503649635	0.941002586525434	0.600304632201416	0.752304355684077	0.0299518466465452	0.0094593955446247	0.0255522776371112	0.00827198279427579	0.0431163145500978	0.0423634336677815	0.0140044253984259	0.0121990891346779	0.0275855150968001	0.0392336363041915	0.0090352601025502	0.0349031437760215
ASV_54	0.125103269208073	0.0275868987310027	0.0195283893960846	0.0460358056265985	0.147040498442368	0.100699597201611	0.318571256184385	0.173745173745174	0.390308191403082	0.238945682965883	0.122450198608249	0.0135550334357491	0.0023039882035804	0.0212836399754056	0.00696880299193942	0.00551465519618386	0.00994991874233027	0.00222965440356745	0.00840265523905554	0.0121990891346779	0	0.0217964646134397	0.0383998554358384	0.0174515718880108
ASV_50	0.0330461465832645	0.0275868987310027	1.15217497436899	0.0127877237851662	4.44361370716511	0.0291498834004664	0.0482683721491493	0.0217181467181467	0.0177412814274128	0.399063924128587	0.0477854433593167	0.0158142056750407	0	0.054391524381592	0.00696880299193942	0	0	0	0	0.0081327260897853	0	0.0217964646134397	0.0045176300512751	0
ASV_68	0.120382391124749	0.012539499423183	0.00244104867451057	0.143222506393862	0.0174454828660436	1.43629425482298	0.0337878605044045	2.70028957528958	0.0202757502027575	0.0270969331198423	0.0238927216796583	0.0316284113500813	0.730364260534986	0.309795204086459	0.102209110548445	0.179226293875975	0.0729660707770887	0.343366778149387	0.271685852729462	0.0284645413142485	3.20493529942823	2.55454565269513	1.11133699261367	0.152077983595522
ASV_44	0.236043904166175	0.739830465967799	1.17902650978861	0.457800511508951	0.590654205607477	0.821496714013144	0.270302884035236	0.267857142857143	0.261050283860503	0.374430348565094	0.704835289549921	0.397614314115308	0.0921595281432159	0.054391524381592	0.199772352435597	0.0330879311771032	0.212264933169712	0.312151616499443	0.103632747948352	0.187052700065062	0.147958671882837	0.0305150504588156	0.108423121230602	0.194460372466406
ASV_218	0.269090050749439	0.606911772082058	0.0219694380705951	0.171355498721228	1.09657320872274	0.0556497774008904	0.340292023651502	0.277509652509653	0.263584752635848	0.74393398201749	0.137383149658035	0.0700343394180372	0.0691196461074119	0.0496618266092797	0.0673650955887477	0.0193012931866435	0.155882060296508	0.0535117056856187	0.0280088507968518	0.0284645413142485	0.050155481994182	0.14821595937139	0.661832802511802	0.019944653586298
ASV_41	0.151068098666352	0.0702211967698249	0.187960747937314	0.143222506393862	0.428660436137072	1.03349586601654	0.176179558344395	0.197876447876448	0.392842660178427	0.330089912550807	0.265806528686199	0.0858485450930779	0.0046079764071608	0.014189093316937	0.0116146716532324	0.0220586207847354	0.0165831979038838	0.0156075808249721	0.0140044253984259	0.00406636304489265	0.00752332229912729	0.00435929292268794	0.0158117051794629	0.0224377352845853
ASV_43	0.155788976749675	0.0626974971159151	0.224576478054972	0.158567774936061	0.161993769470405	0.423998304006784	0.499577651743695	0.42953667953668	0.1191200324412	0.0468037935706368	0.68392915808022	0.65290077715525	0.135935304011243	0.0118242444307809	0.183511812121071	0.146138362698872	0.25538124771981	0.142697881828317	0.15684956446237	0.158588158750813	0.180559735179055	0.106802676605855	0.0971290461024147	0.134626411707512
ASV_1390	0.578307565207129	0.489040477504138	0.146462920470634	0.450127877237852	0.578193146417445	0.278248887004452	0.429588512127428	0.388513513513514	0.276257096512571	0.768567557580983	0.128423379028164	0.293692391107898	0.0944635163467963	0.0520266754954358	0.0743338985806871	0.0275732759809193	0.129348943650294	0.124860646599777	0.123238943506148	0.0528627195836044	0.173036412879928	0.215784999673053	0.121976011384428	0.0573408790606068
ASV_65	0.172312050041308	0.0250789988463661	0	0.051150895140665	0.00249221183800623	0.039749841000636	0.0120670930372873	0.111003861003861	1.10502838605028	0.49513486882621	0.0119463608398292	0.0700343394180372	0.0414717876644472	0.0331078844061864	0.0650421612581012	0.0330879311771032	0.0596995124539816	0.0668896321070234	0.030809735876537	0.0121990891346779	0.150466445982546	0.17001242398483	0.0564703756409388	0.0498616339657451
ASV_77	0.672725126873599	0.514119476350504	0.488209734902114	0.874680306905371	0.707788161993769	0.394848420606318	0.711958489199952	1.11969111969112	0.316808596918086	0.650326394876216	0.465908072753338	0.408910175311766	0.23039882035804	0.0496618266092797	0.00696880299193942	0.0193012931866435	0.0198998374846605	0.0245261984392419	0.0420132761952777	0.0203318152244632	0.0150466445982546	0.590684191024216	0.00677644507691265	0.0373962254743088
ASV_62	0.387112002832527	1.06084165120128	0.051262022164722	0.135549872122762	0.0274143302180685	0.416048335806657	0.306504163147098	0.793918918918919	0.914943227899432	0.751324054686538	1.01842726159544	1.8389662027833	0.0276478584429648	0.0354727332923426	0.0743338985806871	0.0551465519618386	0.159198699877284	0.129319955406912	0.375318600677814	0.178919973975277	0.100310963988364	0.0937247978377907	0.0858349709742269	0.0673132058537558
ASV_55	0.448483417915732	0.491548377388775	0.217253332031441	0.335038363171355	0.321495327102804	0.222599109603562	0.543019186677929	0.535714285714286	0.44860097323601	0.256189185860328	0.579398500731715	1.03470088559552	0.046079764071608	0.0520266754954358	0.232293433064647	0.187498276670251	0.477596099631853	0.318840579710145	0.803854017869647	0.191119063109954	0.0927876416892366	0.215784999673053	0.237175577691943	0.122161003216075
ASV_51	0.129824147291396	0.243266288809751	0.331982619733437	0.337595907928389	0.261682242990654	0.381598473606106	0.627488837938941	0.236486486486487	0.0937753446877534	0.152728168493657	0.734701191649494	0.564793059822881	0.0414717876644472	0.040202431064655	0.250876907709819	0.162682328287424	0.195681735265829	0.21850613154961	0.252079657171666	0.341574495770982	0.0451399337947638	0.071928333224351	0.065505635743489	0.0448754705691706
ASV_49	0.00708131712498525	0	0.0122052433725528	0.00255754475703325	0.00249221183800623	0.0344498622005512	1.2139495595511	0.0217181467181467	0.0278791565287916	0.024633575563493	1.3499387749007	1.23576721489246	0.0322558348501256	0.0260133377477179	0.141698994169435	0.0275732759809193	0.461012901727969	1.06354515050167	0.0952300927092961	0.121990891346779	0.0050155481994182	0.00871858584537588	0.0158117051794629	0.0224377352845853
ASV_61	0.5122152720406	0.295932186387119	0.661524190792364	0.329923273657289	0.186915887850467	0.278248887004452	0.335465186436587	0.27027027027027	0.136861313868613	0.197068604507944	0.2867126601559	0.201066329296946	0.642812708798931	0.70472496807454	0.278752119677577	0.217828880249262	0.580411926635932	0.0356744704570792	0.190460185418592	0.422901756668835	0.263316280469455	0.111161969528542	0.164893496871541	0.531026401735185
ASV_85	0.0259648294582792	0.00250789988463661	0.00976419469804228	0.010230179028133	0.00996884735202492	0.204049183803265	0.0555086279715217	0.0144787644787645	0.0253446877534469	0.00739007266904791	0.0119463608398292	0.0112958611964576	0.00921595281432159	0.0118242444307809	0.00696880299193942	1.04502715967684	0.0530662332924281	2.12709030100334	0.0140044253984259	0.0325309043591412	0.561741398334838	0.401054948887291	0.0767997108716767	1.03961506818578
