OTU	H60	H61	H62	H63	H64	H66	H67	H68	H79	H94	H95	H96	L36	L37	L38	L39	L70	L73	L76	L77	L91	L92	L93
ASV_1	0.125103269208073	5.20890806039023	24.469071913294	0.135549872122762	0.166978193146417	0.079499682001272	0.108603837335586	0.132722007722008	0.641220600162206	0.14041138071191	0.734701191649494	11.9984637628773	6.4559498075605	0.435864083430319	7.46150992394732	0.466173163418291	17.454691702486	0.198052944294123	0.15179625569236	0.283644975628563	14.2242276987157	0.265898515399956	0.314226095495274
ASV_2	2.30378850466187	4.89542057481065	12.7764487623883	1.50383631713555	14.5545171339564	0.169599321602714	4.66272474960782	5.58638996138996	0.24330900243309	5.33316910949624	3.96917838903324	7.29034881619375	8.17736067907418	6.90764701855275	13.3463179373029	5.04122938530735	7.7118367141744	2.62210940333064	5.02132375972821	0.280891140913722	18.2575494619924	4.00817391732526	4.14876641708604
ASV_3	0.568865809040482	12.6072127200682	5.25557779622126	0.209718670076726	8.26417445482866	2.54663981344075	0.511644744780982	2.71476833976834	9.59803325223033	2.8377879049144	9.88860018516859	4.92499548165552	5.72573416987399	3.95016088176901	4.40549063253571	6.46083208395802	0.26393183017872	16.2849730815364	2.76847456810351	3.83333792305786	2.45979405299086	8.84851170692075	6.38517245611882
ASV_11	3.16534875486841	4.62707528715454	0.104965093003954	1.82864450127877	0.0598130841121495	0.352448590205639	3.35706528297333	0.395752895752896	4.29085563665856	7.27183150634315	2.59236030224293	1.08666184709922	0.123899404228397	0.107254512676571	0.0417362270450751	0.1101011994003	0.0703818213809919	0.384947976233647	0.192757150085536	0.388290694792499	0.00462802267731112	0.160031513898121	0.778200564625015
ASV_8	0.0165230732916322	0.012539499423183	0.0610262168627642	0.0588235294117647	0.0149532710280374	1.57939368242527	0.113430674550501	3.51592664092664	0.0608272506082725	0.0147801453380958	0.11050383776842	0.0722935116573288	0.0421785205883904	0.0867164145044613	0.10665924689297	0.079647676161919	0.10808636854938	0.627632569946163	7.4789774233188	1.84506925894308	0.0624783061437001	4.34547110815668	1.73560819933718
ASV_10	4.54384515519887	0.115363394693284	0.0707904115608065	3.17391304347826	0.0772585669781931	3.7311850752597	2.14552914202969	1.07625482625483	3.5558596918086	0.0492671511269861	0.433055580443807	0.0451834447858305	0.0659039384193599	0.0844344035964492	0.0834724540901502	2.67991004497751	0.0728954578588844	4.11726965884683	1.55892345131677	1.55040894445515	0.0485942381117667	0.918334687446143	0.832208174788266
ASV_1385	12.5787796530155	7.34563876210062	0.168432358541229	10.3631713554987	0.0996884735202492	0.166949332202671	0.0917099070833836	0.082046332046332	11.2454379562044	12.6789013425299	0.164262461547651	0.137809506596783	0.0949016713238783	0.100408479952534	0.0834724540901502	0.0585644677661169	0.135736369806199	0.175737119584926	11.6690359733031	4.90182579241594	0.0624783061437001	3.80136396090307	1.73560819933718
ASV_6	0	0	0.00244104867451057	0.030690537084399	0.0398753894080997	0.0158999364002544	0.0289610232894896	0	0.00253446877534469	0.00492671511269861	0.00298659020995729	0.0429242725465389	0.0500869931987135	0.00684603272403642	0.0417362270450751	0	0.00502727295578513	0.00278947808864961	0.0048189287521384	0.101891884449095	0.0532222607890779	0.00984809316296132	0.044188044679023
ASV_4	0.351705417207601	0.00752369965390982	1.01059415124738	0.879795396419437	0.0299065420560748	0.0211999152003392	0.229274767708459	0.685328185328185	0.0456204379562044	0.0270969331198423	1.31708628259117	1.45038857762516	2.52016660515632	4.26964240889071	6.13754405490633	11.7128935532234	10.318477741749	1.32500209210857	1.63843577572706	6.868063778812	1.1454356126345	1.29748627422015	9.22057198968946
ASV_7	4.41166056886581	0.621959171389878	0.0829956549333594	7.85677749360614	0.0448598130841121	2.00339198643205	1.72559430433209	1.7253861003861	0.734995944849959	2.68013302130804	0.355404234984918	2.41731429604193	0.284705013971635	0.0433582072522307	0.412724911890187	6.06259370314843	0.0477590930799588	0.892632988367876	1.48182059128256	1.86434610194696	0.0254541247252112	1.26301794814979	1.40419786424451
ASV_9	0.103859317833117	2.13171490194111	2.4019918957184	0.294117647058824	0.897196261682243	0.752596989612042	0.699891396162664	1.30067567567568	4.316200324412	1.2489222810691	2.34745990502643	0.752304355684077	6.43222438972953	0.301225439857603	0.526340196624003	0.29047976011994	1.12359550561798	1.19668610003068	0.173481435076982	2.1121912262826	0.629411084114312	1.1596129699387	0.746286976801277
ASV_14	0.75534049333176	0.142950293424287	0.0317336327686374	0.163682864450128	0.0672897196261682	0.317998728005088	0.036201279111862	1.24034749034749	0.0557583130575831	0.0123167877817465	0.349431054565003	0.277878185432857	0.0790847261032319	0.03194815271217	0.0440549063253571	0.0398238380809595	0.736495488022522	1.03489637088901	2.83112064188131	1.13182606779941	0.0856184195302557	0.945416943644287	0.014729348226341
ASV_15	0.564144930957158	0.160505592616743	0.270956402870673	0.468030690537084	0.294080996884735	1.26404494382022	1.75696874622903	2.17181467181467	0.52970397404704	1.68493656854292	1.30215333154138	0.463130309054762	0.202984130331629	3.65121745281942	1.91986644407346	1.81081334332834	0.331800015081819	0.0530000836843427	0.0265041081367612	0.0550766942968083	4.43364572486405	0.66967033508137	0.0490978274211366
ASV_13	0.0613714150832055	0.185584591463109	0.151345017819655	0.0690537084398977	1.14641744548287	5.23902904388382	2.42789911910221	0.668436293436293	0.36749797242498	0.229092252740485	3.79595615685572	0.29595156334719	4.85052986766489	2.04468177357888	3.73307364125394	6.34604572713643	0.651031847774175	1.19389662194203	2.14201383032552	1.34662517555696	0.960314705542057	5.37952089026762	2.86485823002332
ASV_21	0.238404343207837	0.082760696193008	2.00410096177318	0.255754475703325	2.29034267912773	0.251748993004028	2.57270423554966	2.64720077220077	0.408049472830495	0.450794432811923	0.161275871337694	0.234953912886318	0.598407760847788	5.31480340476027	1.25672416991282	1.17597451274363	1.59364552698389	0.557895617729923	1.00474664482086	0.380029190647977	3.45944695129006	1.16453701652018	1.21026144593102
ASV_19	2.27310279712026	0.338566484425942	1.46462920470634	0.774936061381074	1.0791277258567	0.999046003815985	1.20429588512127	1.70366795366795	2.26328061638281	1.79825101613499	0.450975121703551	2.24335803361648	0.685400959561343	1.51069122110404	0.0278241513633834	0.0913605697151424	2.38544101752005	0.239895115623867	0.739705563453244	0.311183322776967	0.0231401133865556	0.987271339586873	0.422241315821775
ASV_12	0.0236043904166175	2.13171490194111	5.2433725528487	0.570332480818414	0.032398753894081	0.0370998516005936	0.0217207674671172	0.0482625482625483	0.97323600973236	0.539475304840498	0.0985574769285906	6.51997108259534	0.039542363051616	0.0182560872640971	0.0139120756816917	0.0257683658170915	0.0150818188673554	3.78253228820888	1.73481435076982	0.894996282323135	0.129584634964711	0.472708471822143	0.0908309807291027
ASV_17	1.67119084149652	2.1994281988263	0.0439388761411903	0.892583120204604	0.0249221183800623	0.174899300402798	1.8607457463497	0.287162162162162	2.03771289537713	2.73679024510408	1.61275871337694	0.661937466112416	0.0369062055148416	0.0616142945163278	0.0139120756816917	0.0679347826086956	0.0276500012568182	0.231526681357918	0.0939691106666988	0.228568281331754	0.00925604535462224	0.0935568850481326	0.513072296550878
ASV_20	0.625516346040363	1.88343281336209	0.0366157301176585	0.258312020460358	2.5595015576324	0.052999788000848	0.948473512730783	0.185810810810811	1.75131792376318	2.11109742579135	0.194128363647224	0.0971444062895355	1.13618389834977	0.429018050706282	1.15006492301985	0.787106446776612	0.862177311917151	0.814527601885687	0.561405199624123	0.363506182358935	0.0161980793705889	0.558879286998055	0.392782619369093
ASV_29	0.8639206892482	2.10914380297939	0.0317336327686374	0.411764705882353	2.29532710280374	0.0980496078015688	1.03294316399179	0.161679536679537	1.95914436334144	2.09878063800961	0.247886987426455	0.0903668895716609	0.925291295407814	0.45868419251044	0.980801335559266	0.606727886056971	0.771686398713018	0.764316996289994	0.532491627111293	0.410321372511222	0.0601642948050445	0.563803333579536	0.405057076224377
ASV_22	1.73492269562139	0.0426342980388223	0.0317336327686374	1.16624040920716	0.0174454828660436	1.66949332202671	1.02811632677688	0.538127413127413	1.47252635847526	0.0172435028944451	0.155302690917779	0.0248508946322068	0.0237254178309696	0.03194815271217	0.0301428306436654	1.30950149925037	0.0402181836462811	2.08931908839856	0.657783774666892	0.771073720155316	0.0231401133865556	0.428392052588818	0.351049466061127
ASV_23	0.639678980290334	1.29909214024176	0.375921495874628	0.222506393861893	0.64797507788162	0.323298706805173	0.605768070471823	0.849420849420849	0.996046228710462	1.02475674344131	0.931816145506675	1.3600216880535	0.384879000369062	2.4805458570092	1.31932851048043	1.56718515742129	0.555513661614257	0.331947892549304	0.619232344649784	0.319444826921488	1.98079370588916	0.241278282492552	0.699644040751197
ASV_16	0.0165230732916322	0.0326026985002759	0.0292925840941268	0.0332480818414322	0.311526479750779	11.0107059571762	0.0965367442982985	1.01351351351351	0.00253446877534469	0.00985343022539722	0.0328524923095302	0.0542201337429966	0.0869931987135551	0.225919079893202	4.02522723056947	1.56718515742129	1.82490008295	0.0390526932410946	0.0313230368888996	1.90565362266957	0.555362721277334	0.0566265356870276	0.0196391309684546
ASV_28	0.698689956331878	1.60756382605206	0.0366157301176585	0.375959079283887	1.68473520249221	0.145749417002332	0.883311210329432	0.200289575289575	1.48773317112733	1.76130065278975	0.137383149658035	0.0609976504608711	0.706490219855539	0.378813810730015	0.795306993136709	0.646551724137931	0.550486388658472	0.901001422633825	0.479483410837771	0.335967835210531	0.0300821474025223	0.51948691434621	0.375598379771695
ASV_25	0.896966835831465	0.0401263981541857	0.192842845286335	0.951406649616368	0.398753894080997	0.442548229807081	0.885724628936889	0.603281853281853	4.88138686131387	0.928685798743688	0.313591972045516	1.80056027471534	0.100173986397427	4.37005088884325	1.14774624373957	1.33526986506747	3.26018651182666	0.479790231247734	1.6191600607185	1.31357915897888	0.617841027421034	0.0590885589777679	1.08015220326501
ASV_30	0.0424879027499115	0.00752369965390982	0.00976419469804228	0.0358056265984655	0.0224299065420561	0.0185499258002968	0.0506817907566067	0.0434362934362934	0.0253446877534469	0.00492671511269861	0.0298659020995729	0.0632568227001627	0.0342700479780672	0.111818534492595	0.0162307549619737	0.00937031484257871	0.105572732071488	0.00557895617729923	0.669831096547238	0.0633381984413296	0.0323961587411778	0.123101164537017	0.15465815637658
ASV_26	1.21090522837248	0.922907157546271	0.781135575843382	0.918158567774936	0.8	0.771146915412338	1.41426330397007	1.20656370656371	0.831305758313058	0.522231801946052	1.4335633007795	2.14847279956624	0.321611219486477	2.01273362086671	1.0271749211649	1.74522113943029	0.648518211296282	0.390526932410946	1.27701611931668	1.15110291080329	1.03667707971769	0.568727380161016	1.39437829876028
ASV_24	0.198276879499587	1.05833375131665	0.629790558023727	0.335038363171355	0.640498442367601	1.07854568581726	1.41909014118499	0.678088803088803	0.402980535279805	0.485281438600813	1.40369739867993	0.361467558286644	0.877840459745874	0.479222290682549	0.690966425524022	0.245970764617691	0.638463665384712	1.7713185862925	0.951738428547334	1.9965301682593	0.483628369779012	1.31718246054608	1.56622069473426
ASV_27	5.73350643219639	0.0677132968851883	0.0585851681882537	3.64961636828644	0.0672897196261682	1.85234259062964	0.00724025582237239	0.723938223938224	0.182481751824818	0.00492671511269861	0.0119463608398292	0.0203325501536237	0.00790847261032319	0.0251021199881335	0.0208681135225376	1.58124062968516	0.0377045471683885	0.315211024017406	0.563814664000193	2.11494506099744	0.0161980793705889	0.0443164192333259	0.517982079292991
ASV_119	0.457925174082379	0.922907157546271	0.77137138114534	0.29923273657289	1.82180685358255	0.105999576001696	0.760226861349101	0.583976833976834	0.0709651257096513	1.19472841482941	0.474867843383209	0.822338695102115	0.920018980334265	0.730243490563885	1.36338341680579	0.414636431784108	0.899881859085539	0.482579709336383	0.39274269329928	0.0936303803045741	1.70079833391184	0.492404658148066	0.581809254940469
ASV_157	0.745898737165113	0.807543762852987	0.253869062149099	1.75447570332481	1.1214953271028	0.524697901208395	0.803668396283335	0.926640926640927	0.408049472830495	0.889272077842099	1.01245408117552	0.684529188505332	0.690673274634892	0.686885283311654	0.461417176776108	0.388868065967017	0.409722745896488	0.672264219364557	0.424065730188179	0.958334480764464	0.479000347101701	0.844473988723933	1.25444949061004
ASV_32	0.405995515165821	0.303455886041029	0.585851681882537	1.43734015345269	1.4006230529595	1.7940428238287	0.748159768311814	0.620173745173745	0.542376317923763	0.458184505480971	1.42460353014963	0.840412073016447	0.553593082722624	0.976700668629196	0.830087182340939	0.332646176911544	0.718900032677274	0.161789729141678	0.467436088957425	0.46264423209319	0.775193798449612	0.329911120959204	0.537621210261446
ASV_31	0.0118021952083087	0.00250789988463661	0.0219694380705951	0	0.00747663551401869	0.0476998092007632	2.07795342102088	0.0482625482625483	0.0253446877534469	0.0369503633452396	2.74467640295075	1.99033074281583	0.0553593082722623	0.0251021199881335	0.00927471712112781	0.0187406296851574	0.0226227283010331	1.0851069764847	0.185528756957328	0.00550766942968083	0.00462802267731112	0.182189723514784	0.812569043819811
ASV_37	0.0165230732916322	0.0426342980388223	0.0805546062588488	0.0255754475703325	0.032398753894081	0.0238499046003816	0.0217207674671172	0.0386100386100386	0.0152068126520681	0.0344870057888903	0.0627183944091031	0.0180733779143322	0.0553593082722623	0.0136920654480728	0.00927471712112781	0.0234257871064468	0.0276500012568182	0.0446316494183938	0.0554176806495916	0.0440613554374466	0.0370241814184889	0.00984809316296132	0.0171842395973978
ASV_38	0.313938392541013	1.47464513216632	1.45730605868281	1.72890025575448	0.403738317757009	0.736697053211787	0.248582116568119	0.451254826254826	0.134326845093268	0.630619534425422	1.4753755637189	0.29595156334719	1.3286233985343	0.399351908902125	0.139120756816917	0.0843328335832084	0.216172737098761	1.53421294875729	0.462617160205286	1.64954699418941	0.518338539858845	0.110791048083315	0.164477721860808
ASV_39	0.009441756166647	0.00250789988463661	0.0317336327686374	0.0179028132992327	0.0174454828660436	1.28524485902056	0.0579220465789791	0.248552123552124	0.00253446877534469	0	0.0298659020995729	0.00451834447858305	0.0210892602941952	0.0410761963442185	0.0510109441662029	0.0609070464767616	0.0075409094336777	0.0446316494183938	0.0168662506324844	0.99413433205739	0.00925604535462224	0.0492404658148066	0.0540076101632503
ASV_40	0.00708131712498525	1.99127250840146	0.0219694380705951	0	0.0224299065420561	0.0185499258002968	0.0193073488596597	0.0144787644787645	0	0.00985343022539722	0.00298659020995729	0.0112958611964576	0.0210892602941952	0.335455603477785	6.39491745501762	0.0468515742128936	0.0477590930799588	0.0390526932410946	0.036141965641038	0.0578305290116487	2.37648964479926	0.0541645123962873	0.0736467411317049
ASV_1214	0.953617372831347	1.00065205397001	0.561441195137431	0.682864450127877	0.892211838006231	0.211999152003392	0.395800651623024	0.316119691119691	0.52463503649635	1.69971671388102	0.250873577636412	0.429242725465389	0.345336637317446	0.408479952534173	0.721109256167687	0.199119190404798	0.520322750923761	0.184105553850875	0.836084138496012	0.256106628480159	1.00196690963786	0.44808823891474	0.490978274211366
ASV_57	0.136905464416381	0.0551737974620053	0.068349362886296	0.107416879795396	0.0224299065420561	0.0370998516005936	0.036201279111862	0.0217181467181467	0.0937753446877534	0.120704520261116	0.0627183944091031	0.0338875835893728	0.0448146781251648	0.0410761963442185	0.00695603784084585	0.0327961019490255	0.0201090918231405	0.0111579123545985	0.139748933812014	0.0385536860077658	0.0208261020479	0.120639141246276	0.044188044679023
ASV_48	0.0354065856249262	0.175552991924562	0.195283893960846	0.0767263427109974	0.097196261682243	0.092749629001484	0.139978279232533	0.137548262548263	0.106447688564477	0.216775464958739	0.137383149658035	0.243990601843485	0.258343438603891	0.310353483489651	0.310703023557782	0.250655922038981	0.26393183017872	0.516053446400179	0.281907332000096	0.721504695288189	0.435034131667245	0.657360218627668	1.23481035964159
ASV_46	0.295054880207719	0.0175552991924562	0.0146462920470634	0.0920716112531969	0.0573208722741433	0.204049183803265	0.506817907566067	0.296814671814672	0.136861313868613	0.332553270107156	0.226980855956754	0.962407373938189	0.0500869931987135	0.435864083430319	0.262010758671861	1.06821589205397	0.100545459115703	0.0641579960389411	0.402380550803556	0.451628893233828	0.136526668980678	0.485018588275845	0.807659261077697
ASV_42	1.3761359612888	0.2808847870793	0.292925840941268	0.232736572890026	0.700311526479751	0.211999152003392	1.55665500181006	1.46718146718147	0.805961070559611	0.42616085724843	0.791446405638682	0.239472257364902	0.237254178309696	1.07710914858173	0.329252457800037	0.426349325337331	0.640977301862605	0.345895282992552	0.469845553333494	0.228568281331754	0.597014925373134	0.477632518403624	0.331410335092672
