orig_model	model	color	OTU	X1	X2
364	81	mini_model	#C1C1C1	ASV_814	12.7928346050125	12.6964886652515
365	58	model_58	#FDD07D	ASV_452	20.9873878248315	-0.671623529582145
366	1	model_1	#9E0142	ASV_541	-9.70371614660487	10.4611921396144
367	6	model_6	#FEE695	ASV_480	8.04148372479274	-19.555011149589
368	4	model_4	#BA2148	ASV_491	-3.48929818234885	0.641568615383968
369	28	model_28	#EBF7A0	ASV_592	0.216502483144478	-16.4993934692421
370	1	model_1	#9E0142	ASV_766	-1.3903220828079	9.53896570321625
371	2	model_2	#E65948	ASV_517	-3.41707332026194	-24.2827226649654
372	2	model_2	#E65948	ASV_542	0.382601551722397	-22.4745960244585
373	1	model_1	#9E0142	ASV_765	-3.21682492884187	5.52357721550987
374	72	mini_model	#C1C1C1	ASV_485	13.0150212541302	9.07850175138516
375	6	model_6	#FEE695	ASV_486	8.39294262407739	-18.990989449862
376	27	mini_model	#C1C1C1	ASV_628	17.2262057081926	3.94695512937076
377	22	mini_model	#C1C1C1	ASV_487	-11.7493093851653	-20.8215191887833
378	5	model_5	#D6404E	ASV_802	-13.8269047780163	0.880521931596484
379	79	model_79	#F99655	ASV_398	17.2716601813178	-4.37653480252701
380	58	model_58	#FDD07D	ASV_459	20.1371044910262	1.68845260838933
381	6	model_6	#FEE695	ASV_506	9.08430141756885	-20.0224544838172
382	13	mini_model	#C1C1C1	ASV_538	4.08590771050704	15.9059527439395
383	29	mini_model	#C1C1C1	ASV_463	8.0954863674323	-1.23761543668814
384	5	model_5	#D6404E	ASV_469	-12.3325662102918	-0.870175618382423
385	1	model_1	#9E0142	ASV_1275	-3.40615656650522	7.67950233506861
386	4	model_4	#BA2148	ASV_509	0.0682448008072263	-0.108165581945995
387	6	model_6	#FEE695	ASV_508	8.47249067118468	-20.2396712786629
388	4	model_4	#BA2148	ASV_539	-5.90571933308636	0.504584512395103
389	57	mini_model	#C1C1C1	ASV_519	-19.8226742126275	-7.37782950226068
390	5	model_5	#D6404E	ASV_587	-15.7850174459251	2.77441880340208
391	75	mini_model	#C1C1C1	ASV_490	9.87199866388029	10.962338742378
392	36	mini_model	#C1C1C1	ASV_511	11.3913604997667	16.0265833489869
393	46	mini_model	#C1C1C1	ASV_450	12.6814199991984	-18.8509914279695
394	10	mini_model	#C1C1C1	ASV_567	-11.3614117137194	-23.9618322536112
395	4	model_4	#BA2148	ASV_535	-1.78754037219311	-3.78745992637526
396	20	mini_model	#C1C1C1	ASV_529	17.4572245997113	-16.7362400990516
397	10	mini_model	#C1C1C1	ASV_575	-10.7985290563981	-22.9088545632516
398	1	model_1	#9E0142	ASV_470	-6.42410082821049	9.78967458644142
399	89	mini_model	#C1C1C1	ASV_537	-15.716700525962	-21.0970393012401
400	1	model_1	#9E0142	ASV_522	-14.5299779373734	3.99801434872186
401	52	mini_model	#C1C1C1	ASV_566	19.7200431798392	-13.0496380320889
402	1	model_1	#9E0142	ASV_524	-3.75642722955907	12.8347882526418
403	1	model_1	#9E0142	ASV_473	-21.0765898883844	3.77245425288337
404	4	model_4	#BA2148	ASV_527	-1.90804012154401	-1.767795311006
405	18	model_18	#F8FCB4	ASV_481	-8.86016558080937	-25.103143054731
406	4	model_4	#BA2148	ASV_496	-5.42105988934891	1.475401699499
407	79	model_79	#F99655	ASV_641	16.0616839385832	-4.65296209779084
408	84	mini_model	#C1C1C1	ASV_1011	-20.5454248470902	-12.3433725729326
409	58	model_58	#FDD07D	ASV_493	21.7448658506031	-0.460969490599826
410	5	model_5	#D6404E	ASV_525	-7.08418670842015	6.5868168944314
411	51	mini_model	#C1C1C1	ASV_533	3.6216670349512	-12.7662700105675
412	82	model_82	#B4E0A2	ASV_689	-19.2812014096473	-16.1061871745395
413	54	mini_model	#C1C1C1	ASV_618	-13.1379413737219	-14.8294463944366
414	6	model_6	#FEE695	ASV_548	9.99139217060586	-22.8207264174569
415	44	mini_model	#C1C1C1	ASV_515	6.80518155789501	7.18956855520059
416	18	model_18	#F8FCB4	ASV_499	-6.71531748365772	-22.0753763420334
417	4	model_4	#BA2148	ASV_563	-6.21135450814618	-1.2658873765116
418	4	model_4	#BA2148	ASV_893	-5.0352244514562	1.23927323769891
419	37	model_37	#5E4FA2	ASV_620	-3.4060595391725	18.9008339764674
420	4	model_4	#BA2148	ASV_627	-5.66673920441928	-0.0500285189535283
421	15	mini_model	#C1C1C1	ASV_764	15.2567087173002	-19.8298311934127
422	18	model_18	#F8FCB4	ASV_501	-7.26525476674712	-22.6417996483985
423	2	model_2	#E65948	ASV_514	2.10234467458169	-25.228841685114
424	12	model_12	#50A9AF	ASV_600	5.28766444877404	-17.1207055177882
425	1	model_1	#9E0142	ASV_615	-1.71298066630225	9.77901491121811
426	1	model_1	#9E0142	ASV_497	-16.1833727249347	7.72435307132499
427	58	model_58	#FDD07D	ASV_526	19.906799876142	3.66976715786122
428	58	model_58	#FDD07D	ASV_532	20.888840893854	2.22188957239434
429	59	mini_model	#C1C1C1	ASV_545	-9.71991471920197	-12.90220362575
430	4	model_4	#BA2148	ASV_603	-6.32223780754093	-3.9207261207064
431	4	model_4	#BA2148	ASV_492	-6.1725624082825	0.834858385278032
432	17	model_17	#348BBB	ASV_653	-0.635089028054433	14.3710025485781
433	4	model_4	#BA2148	ASV_554	-3.03737313726684	3.63069181906989
434	4	model_4	#BA2148	ASV_536	-1.65405676667404	-1.15867891566192
435	1	model_1	#9E0142	ASV_574	-8.17100778537906	10.3069246599827
436	4	model_4	#BA2148	ASV_504	-2.18648186982187	-0.29208310636569
437	4	model_4	#BA2148	ASV_549	-3.38759025853191	0.0183768756295809
438	1	model_1	#9E0142	ASV_750	-3.3062159743507	6.94888329807062
439	4	model_4	#BA2148	ASV_642	-4.60120778186511	-0.998984998785148
440	1	model_1	#9E0142	ASV_721	-7.39570968210992	15.0547288783414
441	17	model_17	#348BBB	ASV_997	1.77618711641398	13.0873693415798
442	46	mini_model	#C1C1C1	ASV_648	11.4402704604429	-17.7182106327104
443	27	mini_model	#C1C1C1	ASV_971	18.1102573123624	4.52385502501085
444	20	mini_model	#C1C1C1	ASV_584	16.6778257460551	-18.3521428546659
445	5	model_5	#D6404E	ASV_657	-9.82381577923739	0.271719993415453
446	4	model_4	#BA2148	ASV_625	-6.39031174329517	-1.57877844113349
447	68	mini_model	#C1C1C1	ASV_547	18.7040067430334	5.93459731968311
448	1	model_1	#9E0142	ASV_1496	-3.40959304020389	12.474956170361
449	1	model_1	#9E0142	ASV_560	-15.6896922767023	4.38717308513071
450	1	model_1	#9E0142	ASV_1251	-6.8934968206168	14.2556312912014
451	4	model_4	#BA2148	ASV_565	-3.45725061912239	1.86622235300868
452	82	model_82	#B4E0A2	ASV_659	-19.0470615055113	-15.5179900632893
453	1	model_1	#9E0142	ASV_564	-17.9318026849598	8.79518495684626
454	23	mini_model	#C1C1C1	ASV_1448	-20.8777821411683	-10.0423817615457
455	4	model_4	#BA2148	ASV_608	-0.503342545389699	-0.092656887421019
456	1	model_1	#9E0142	ASV_633	-15.6401091912546	7.44858687799104
457	79	model_79	#F99655	ASV_660	17.2360105393388	-4.90248520905811
458	28	model_28	#EBF7A0	ASV_661	-0.490192988392959	-18.9619631294581
459	30	mini_model	#C1C1C1	ASV_588	0.920199679516472	17.0857242272732
460	4	model_4	#BA2148	ASV_610	-2.0637302345973	-1.28324835915263
461	46	mini_model	#C1C1C1	ASV_551	11.7053425269227	-18.7045487513914
462	1	model_1	#9E0142	ASV_568	-15.0852578893494	7.74502735720965
463	50	mini_model	#C1C1C1	ASV_605	-15.5130610531057	-14.5792341648619
464	1	model_1	#9E0142	ASV_788	-7.13664745263559	16.9718711551865
465	5	model_5	#D6404E	ASV_687	-20.6461608294002	-1.31210187637772
466	5	model_5	#D6404E	ASV_695	-18.1875045572926	1.12502422978659
467	4	model_4	#BA2148	ASV_599	-3.2078282593151	0.553318694044191
468	4	model_4	#BA2148	ASV_540	-5.62990731313229	0.665431753787601
469	5	model_5	#D6404E	ASV_678	-10.6093392452818	2.4079626265431
470	89	mini_model	#C1C1C1	ASV_596	-15.0287023871225	-21.5621587162084
471	9	model_9	#FDB567	ASV_680	11.4600546326487	-1.35105949872065
472	4	model_4	#BA2148	ASV_779	-8.02626749052683	-4.07504418742905
473	15	mini_model	#C1C1C1	ASV_611	14.864452712378	-18.0691431913378
474	22	mini_model	#C1C1C1	ASV_674	-13.6306765509687	-19.9076327101831
475	1	model_1	#9E0142	ASV_580	-6.75869025620332	10.1735991473408
476	4	model_4	#BA2148	ASV_621	-0.60872454719746	-0.491851301826873
477	3	model_3	#F47346	ASV_1476	15.1755226702628	-14.8371328889541
478	1	model_1	#9E0142	ASV_553	-0.93487522925476	9.56458472677885
479	4	model_4	#BA2148	ASV_869	-4.36730242230719	0.247144884741314
480	8	model_8	#D3ED9B	ASV_597	6.65520894300736	-13.1674519193245
481	2	model_2	#E65948	ASV_1285	1.34219241480201	-22.7224333777167
482	11	model_11	#6DC4A4	ASV_844	-4.55882631111052	-18.6975302748662
483	28	model_28	#EBF7A0	ASV_692	-1.47181327880131	-17.5762167004841
484	5	model_5	#D6404E	ASV_726	-12.5213166440525	1.07127193772101
485	26	mini_model	#C1C1C1	ASV_1146	5.00226212309679	12.0461312108453
486	32	model_32	#466DB0	ASV_672	-3.63741627758805	-12.5442105991573
487	28	model_28	#EBF7A0	ASV_797	0.773882175843537	-17.162044110945
488	37	model_37	#5E4FA2	ASV_704	-3.36372053605439	18.1886454253599
489	6	model_6	#FEE695	ASV_847	9.03853833960009	-23.1253353140102
490	1	model_1	#9E0142	ASV_602	-9.42101349660201	10.50953869719
491	82	model_82	#B4E0A2	ASV_780	-18.8401843643881	-14.9618553148942
492	62	mini_model	#C1C1C1	ASV_1142	5.77560666364596	-20.5490620618562
493	21	mini_model	#C1C1C1	ASV_1076	9.48981126768276	-7.64835727787239
494	54	mini_model	#C1C1C1	ASV_635	-13.8885916591413	-14.3408582758221
495	11	model_11	#6DC4A4	ASV_650	-5.43162494268377	-17.7931666204763
496	58	model_58	#FDD07D	ASV_607	20.6011981418174	0.137044019959439
497	28	model_28	#EBF7A0	ASV_776	1.4047353791485	-16.7192531289197
498	1	model_1	#9E0142	ASV_669	-1.09626791765692	9.15991771962812
499	12	model_12	#50A9AF	ASV_1001	4.43250056298368	-15.2646105052207
500	4	model_4	#BA2148	ASV_675	-3.16098855642175	-0.699012516805186
501	28	model_28	#EBF7A0	ASV_806	2.42998191027824	-18.7990751483098
502	70	mini_model	#C1C1C1	ASV_720	1.15141505872716	-10.6860908423431
503	38	model_38	#91D3A4	ASV_595	-17.7676391655839	-10.3447983428176
504	4	model_4	#BA2148	ASV_682	-8.52336746494712	-1.63229540811899
505	1	model_1	#9E0142	ASV_824	-3.04853949324196	9.46477640552272
506	36	mini_model	#C1C1C1	ASV_598	11.9650883516728	15.4127593656178
507	55	mini_model	#C1C1C1	ASV_697	19.1795819680811	7.80187102399966
508	44	mini_model	#C1C1C1	ASV_622	7.14074561022498	6.32673254776613
509	4	model_4	#BA2148	ASV_619	-1.95447702734781	0.0338775411350034
510	79	model_79	#F99655	ASV_731	17.7649417277162	-4.65186960298032
511	5	model_5	#D6404E	ASV_711	-6.94729536792306	0.0378133411430413
512	56	mini_model	#C1C1C1	ASV_723	-23.5650364877625	-5.67475621448266
513	1	model_1	#9E0142	ASV_770	-16.3363019851906	7.44280343306222
514	43	mini_model	#C1C1C1	ASV_664	4.88540161168435	18.479833011507
515	9	model_9	#FDB567	ASV_616	14.8491381517013	0.16481101571569
516	53	mini_model	#C1C1C1	ASV_895	6.53369371978974	-9.15306353305715
517	4	model_4	#BA2148	ASV_690	-3.45172637984796	0.920804938566398
518	43	mini_model	#C1C1C1	ASV_671	4.7206334621951	17.5790376858456
519	60	mini_model	#C1C1C1	ASV_761	7.9181671902923	8.64334540453098
520	18	model_18	#F8FCB4	ASV_624	-6.78107283173045	-23.9429221266616
521	82	model_82	#B4E0A2	ASV_705	-18.271101371627	-16.353433214654
522	1	model_1	#9E0142	ASV_666	-4.7046540494406	11.8767008455749
523	79	model_79	#F99655	ASV_791	14.8208729560253	-3.47703651244798
524	28	model_28	#EBF7A0	ASV_834	2.45908694687956	-19.7286755850199
525	1	model_1	#9E0142	ASV_736	-1.62495429728152	8.75930123742089
526	54	mini_model	#C1C1C1	ASV_1424	-12.999635954482	-12.8233956147462
527	5	model_5	#D6404E	ASV_745	-9.1232664265549	-0.125874811957549
528	3	model_3	#F47346	ASV_655	20.5102309887004	-7.54922144319148
529	11	model_11	#6DC4A4	ASV_751	-3.85924713304576	-19.6008205068227
530	1	model_1	#9E0142	ASV_833	-16.1706838117267	7.20002303109522
531	3	model_3	#F47346	ASV_1180	21.8186983686953	-7.98420308202136
532	82	model_82	#B4E0A2	ASV_715	-19.49445936262	-15.7008627287733
533	21	mini_model	#C1C1C1	ASV_1034	8.69784246841951	-9.07227411608509
534	1	model_1	#9E0142	ASV_645	-12.783034569244	13.6822845334638
535	70	mini_model	#C1C1C1	ASV_714	-0.374298830808551	-12.245549573848
536	32	model_32	#466DB0	ASV_685	-1.52696131664629	-14.8020878276862
537	66	mini_model	#C1C1C1	ASV_857	17.7753088949768	9.8954285260403
538	22	mini_model	#C1C1C1	ASV_785	-12.9249553955066	-20.7759274400504
539	1	model_1	#9E0142	ASV_730	-14.8625737030617	6.99569794048223
540	1	model_1	#9E0142	ASV_676	-8.59512393529146	10.7901580268536
541	5	model_5	#D6404E	ASV_709	-10.6149581155981	-1.08685420964464
542	45	mini_model	#C1C1C1	ASV_654	-15.2221721045942	-16.5112085220757
543	30	mini_model	#C1C1C1	ASV_691	0.939487502047408	18.0850066247829
544	79	model_79	#F99655	ASV_728	16.1940497960861	-4.03160426214484
545	4	model_4	#BA2148	ASV_702	-3.77351813035282	-0.421626166864739
546	4	model_4	#BA2148	ASV_1038	-3.48507350450204	-0.851865145162163
547	2	model_2	#E65948	ASV_949	0.0217941983535772	-22.1063593253405
548	5	model_5	#D6404E	ASV_842	-7.65892466037223	-0.568081800505531
549	37	model_37	#5E4FA2	ASV_820	-0.978242749461407	18.1463222445196
550	1	model_1	#9E0142	ASV_700	-4.27181177392675	12.8412482887332
551	4	model_4	#BA2148	ASV_681	-1.16632539132238	0.0131114722655856
552	79	model_79	#F99655	ASV_886	18.7922228080906	-4.66664081789408
553	2	model_2	#E65948	ASV_679	0.923765748898933	-23.2909667073362
554	82	model_82	#B4E0A2	ASV_828	-18.3689048588496	-15.0081969478914
555	4	model_4	#BA2148	ASV_826	-3.56298038048992	-2.27187257736454
556	18	model_18	#F8FCB4	ASV_668	-6.28157729906738	-24.3809489934529
557	38	model_38	#91D3A4	ASV_585	-17.3439263275813	-9.80228902405714
558	4	model_4	#BA2148	ASV_732	-1.38068064652357	-0.860532410282837
559	1	model_1	#9E0142	ASV_894	-14.8756786824357	8.51066084561109
560	25	mini_model	#C1C1C1	ASV_699	15.0242360931126	12.3613795097321
561	49	mini_model	#C1C1C1	ASV_748	-1.74492241979692	5.15663412042896
562	1	model_1	#9E0142	ASV_665	-17.028943764184	3.21000560517541
563	12	model_12	#50A9AF	ASV_683	5.92595036902518	-15.36189186757
564	19	mini_model	#C1C1C1	ASV_1231	7.00999806565988	-25.2533927246368
565	4	model_4	#BA2148	ASV_772	-0.181225095052576	-0.501925740067403
566	1	model_1	#9E0142	ASV_710	-5.99086975694016	10.3654747695163
567	25	mini_model	#C1C1C1	ASV_775	15.4165761640945	10.7594861551987
568	79	model_79	#F99655	ASV_634	16.9353782049159	-4.12330365215272
569	5	model_5	#D6404E	ASV_749	-11.3296762304209	0.765097052077151
570	3	model_3	#F47346	ASV_1261	18.3832959933441	-10.281426345283
571	27	mini_model	#C1C1C1	ASV_747	16.6599078282113	3.19763109625289
572	37	model_37	#5E4FA2	ASV_815	-0.992438661171484	19.0569892562598
573	1	model_1	#9E0142	ASV_734	-14.2547184271678	11.4078963450549
574	79	model_79	#F99655	ASV_1197	17.954422194586	-3.36204476826172
575	1	model_1	#9E0142	ASV_693	-8.02268071697397	9.957161387162
576	5	model_5	#D6404E	ASV_1129	-18.4427614438986	1.93251042311088
577	17	model_17	#348BBB	ASV_753	-1.29223758257145	11.9414362086205
578	5	model_5	#D6404E	ASV_735	-12.6929612371882	-2.15527195578513
579	27	mini_model	#C1C1C1	ASV_935	16.1850308776464	3.56776819564127
580	4	model_4	#BA2148	ASV_716	-4.87965562916671	2.05417650736214
581	4	model_4	#BA2148	ASV_841	-3.86154717695257	-1.92334530145756
582	5	model_5	#D6404E	ASV_783	-20.8209410649754	-0.253660783283429
583	1	model_1	#9E0142	ASV_1042	-12.8906763760509	7.85527021423273
584	82	model_82	#B4E0A2	ASV_798	-18.9260082249268	-16.9511870440553
585	4	model_4	#BA2148	ASV_762	-3.86271071059102	-0.0281742764866199
586	37	model_37	#5E4FA2	ASV_905	-2.15637464621889	18.638649642655
587	73	mini_model	#C1C1C1	ASV_719	12.178166276381	-11.5376363105842
588	6	model_6	#FEE695	ASV_831	10.4806452991076	-22.355891112359
589	47	mini_model	#C1C1C1	ASV_698	-7.87810216237001	-12.1363494977434
590	25	mini_model	#C1C1C1	ASV_812	14.5716605129177	11.4141334129939
591	2	model_2	#E65948	ASV_1194	-0.335150125764625	-22.6829205470688
592	9	model_9	#FDB567	ASV_743	13.0939567700632	0.233538838251923
593	49	mini_model	#C1C1C1	ASV_957	1.48457017392136	6.23810917818432
594	1	model_1	#9E0142	ASV_868	-1.9936252878835	8.25047936707159
595	4	model_4	#BA2148	ASV_807	-5.09379016875696	-0.371759582512398
596	47	mini_model	#C1C1C1	ASV_804	-6.85812305562576	-12.1669159073183
597	70	mini_model	#C1C1C1	ASV_813	0.37065042134994	-11.4958896662192
598	75	mini_model	#C1C1C1	ASV_706	10.4233556184458	11.805369110438
599	1	model_1	#9E0142	ASV_974	-13.481094377813	6.62071932503076
600	4	model_4	#BA2148	ASV_703	-1.51393852206652	-0.264960331444912
601	1	model_1	#9E0142	ASV_805	-10.0845071516667	9.7961652859064
602	66	mini_model	#C1C1C1	ASV_878	17.3059100724933	9.10418820465127
603	4	model_4	#BA2148	ASV_795	-5.79021874628928	2.19993017203403
604	38	model_38	#91D3A4	ASV_673	-17.6053084738709	-10.8307245972587
605	2	model_2	#E65948	ASV_737	-0.421472624978112	-26.2252713871655
606	27	mini_model	#C1C1C1	ASV_822	17.2370283227458	2.89912730081821
607	1	model_1	#9E0142	ASV_754	-15.6167858055622	8.36307786989363
608	4	model_4	#BA2148	ASV_758	-4.59565292310664	0.977627040697246
609	4	model_4	#BA2148	ASV_778	-2.65147246864018	-0.180438035492556
610	1	model_1	#9E0142	ASV_801	-10.318221591345	11.1424686297731
611	1	model_1	#9E0142	ASV_836	-14.7188724112884	8.00787497122686
612	17	model_17	#348BBB	ASV_1049	0.21215116545585	13.8103433632931
613	79	model_79	#F99655	ASV_967	16.7687223458879	-5.18319651382836
614	25	mini_model	#C1C1C1	ASV_832	15.7332035123565	12.8621811991769
615	3	model_3	#F47346	ASV_988	21.3155666889463	-6.43350431142292
616	55	mini_model	#C1C1C1	ASV_875	18.6448096774028	8.50784472290123
617	38	model_38	#91D3A4	ASV_891	-16.6580204239816	-9.80104020092915
618	38	model_38	#91D3A4	ASV_1117	-16.6212338082014	-11.0002493072405
619	10	mini_model	#C1C1C1	ASV_808	-11.3072985057836	-23.3238010000709
620	79	model_79	#F99655	ASV_1148	16.3137896045389	-4.98292144461846
621	79	model_79	#F99655	ASV_964	17.6868894912035	-6.20453943591136
622	4	model_4	#BA2148	ASV_1003	-4.57278253145538	-0.333595256057855
623	82	model_82	#B4E0A2	ASV_866	-18.3272463290338	-15.8328107298931
624	37	model_37	#5E4FA2	ASV_1032	-2.77777661276431	19.1067877588431
625	10	mini_model	#C1C1C1	ASV_1043	-10.4228823374111	-23.8646397422756
626	2	model_2	#E65948	ASV_1092	3.12634216833816	-25.7563901086866
627	82	model_82	#B4E0A2	ASV_872	-19.2478488054338	-14.7185069229499
628	4	model_4	#BA2148	ASV_793	-4.64218438594233	-3.09110580291864
629	2	model_2	#E65948	ASV_942	-0.638684507992644	-22.0127683274781
630	30	mini_model	#C1C1C1	ASV_851	1.96204617087268	19.3178932356699
631	46	mini_model	#C1C1C1	ASV_794	10.7684651652234	-17.1042400766647
632	5	model_5	#D6404E	ASV_888	-12.7202589341075	-0.425136315251785
633	4	model_4	#BA2148	ASV_1070	-4.15990271407928	-3.46102683677228
634	79	model_79	#F99655	ASV_810	16.2561322158563	-3.61966363545307
635	5	model_5	#D6404E	ASV_919	-13.051606303287	1.8311216336415
636	1	model_1	#9E0142	ASV_771	-3.06059743618686	9.92808942805503
637	9	model_9	#FDB567	ASV_934	12.359503230646	-1.18650397272557
638	5	model_5	#D6404E	ASV_922	-15.4299482536056	2.02749024798456
639	5	model_5	#D6404E	ASV_1002	-13.548201058634	-0.325627356021403
640	5	model_5	#D6404E	ASV_827	-13.0097707954996	-1.94472825910321
641	11	model_11	#6DC4A4	ASV_877	-5.62494345702365	-18.735209888532
642	52	mini_model	#C1C1C1	ASV_917	19.6244342223462	-13.8888426688736
643	18	model_18	#F8FCB4	ASV_727	-7.78941081331546	-24.6013730145889
644	38	model_38	#91D3A4	ASV_729	-16.492829991485	-10.4468533623772
645	4	model_4	#BA2148	ASV_960	-6.4395016167519	-2.9385730709177
646	1	model_1	#9E0142	ASV_860	-5.33981637186333	8.28733364293329
647	11	model_11	#6DC4A4	ASV_855	-3.50344351100616	-18.2573599438088
648	38	model_38	#91D3A4	ASV_1123	-18.8423506189413	-11.0142651201393
649	1	model_1	#9E0142	ASV_823	-15.8803138799385	3.94923876404217
650	28	model_28	#EBF7A0	ASV_918	0.849066978202027	-17.9274888398316
651	12	model_12	#50A9AF	ASV_882	5.01952012358195	-15.9625407394856
652	5	model_5	#D6404E	ASV_792	-11.4235359763763	-1.31188355405747
653	32	model_32	#466DB0	ASV_848	-3.38875096490482	-15.8818673080343
654	26	mini_model	#C1C1C1	ASV_1326	5.37065189148614	11.1288487132714
655	1	model_1	#9E0142	ASV_920	-12.3323654382818	10.4398294575634
656	4	model_4	#BA2148	ASV_975	-5.75155394537927	1.34594929185672
657	19	mini_model	#C1C1C1	ASV_1213	6.10359262612072	-25.535408459401
658	21	mini_model	#C1C1C1	ASV_1374	10.229766376206	-9.63914625014765
659	4	model_4	#BA2148	ASV_854	-4.440262414736	-1.25291923463568
660	37	model_37	#5E4FA2	ASV_926	-2.69440246442936	18.0843245562138
661	79	model_79	#F99655	ASV_968	16.8349728704815	-4.70503965051061
662	5	model_5	#D6404E	ASV_928	-14.2948292282542	1.93266674829769
663	5	model_5	#D6404E	ASV_870	-4.77166962712968	7.24474618599562
664	4	model_4	#BA2148	ASV_800	-0.874496574385308	-1.96094813868036
665	1	model_1	#9E0142	ASV_1314	-1.95205221429143	9.03351577752077
666	5	model_5	#D6404E	ASV_996	-11.2515298591433	3.85349244255053
667	5	model_5	#D6404E	ASV_884	-16.340643329879	0.526539068767143
668	38	model_38	#91D3A4	ASV_1173	-17.780813985229	-8.3564557961937
669	4	model_4	#BA2148	ASV_1081	-1.62792023290086	0.291103767388395
670	4	model_4	#BA2148	ASV_843	-6.01483546327001	-2.80543403148201
671	38	model_38	#91D3A4	ASV_1223	-17.2272331552109	-11.3427891219625
672	79	model_79	#F99655	ASV_1059	16.6235312226516	-3.86855192173536
673	53	mini_model	#C1C1C1	ASV_1195	7.00411677019683	-8.33884783666178
674	11	model_11	#6DC4A4	ASV_1008	-6.46642910609842	-18.1378527024498
675	1	model_1	#9E0142	ASV_1491	-2.27204717680443	8.63497550349541
676	72	mini_model	#C1C1C1	ASV_1046	13.655751737832	9.7116560870377
677	79	model_79	#F99655	ASV_1411	16.4543203205424	-6.67677485653395
678	79	model_79	#F99655	ASV_989	15.8228911957269	-4.26350072297954
679	47	mini_model	#C1C1C1	ASV_951	-5.83754922656285	-12.0561888089597
680	4	model_4	#BA2148	ASV_1495	-5.88170240880914	-0.622800781659773
681	1	model_1	#9E0142	ASV_1435	-2.62827977166928	8.40420717244678
682	1	model_1	#9E0142	ASV_898	-4.42120161350272	9.54520502871277
683	79	model_79	#F99655	ASV_840	17.4461349764755	-3.98329225830822
684	38	model_38	#91D3A4	ASV_1204	-17.0443952303676	-10.4561917977757
685	58	model_58	#FDD07D	ASV_933	21.0553836730213	-2.08696416535766
686	4	model_4	#BA2148	ASV_818	-5.39335254787681	2.48275011751173
687	58	model_58	#FDD07D	ASV_907	20.603534958562	-1.00235597714174
688	5	model_5	#D6404E	ASV_959	-18.5908416915634	0.775461989474592
689	22	mini_model	#C1C1C1	ASV_908	-12.8602710478124	-19.7053810066824
690	58	model_58	#FDD07D	ASV_839	21.5605335955063	-1.15913460076347
691	4	model_4	#BA2148	ASV_887	-3.06950311771039	-0.394805911314759
692	72	mini_model	#C1C1C1	ASV_1141	13.8593125877277	8.80621183806088
693	1	model_1	#9E0142	ASV_1085	-3.76795119619031	7.71229044982115
694	5	model_5	#D6404E	ASV_921	-8.47721183993306	5.85391685470603
695	5	model_5	#D6404E	ASV_825	-17.4952793953693	0.862042398334227
