feature	method	group1	group2	p_values	adj_method	p_adjust
ko05340	LinDA	BHD	CMD	0.534968063874798	none	0.534968063874798
ko00564	LinDA	BHD	CMD	0.885889991896676	none	0.885889991896676
ko00680	LinDA	BHD	CMD	0.91518305809527	none	0.91518305809527
ko00562	LinDA	BHD	CMD	0.145567943958032	none	0.145567943958032
ko03030	LinDA	BHD	CMD	0.837268767284799	none	0.837268767284799
ko00561	LinDA	BHD	CMD	0.408918084918896	none	0.408918084918896
ko00440	LinDA	BHD	CMD	0.949574213247628	none	0.949574213247628
ko00250	LinDA	BHD	CMD	0.859835136707461	none	0.859835136707461
ko00740	LinDA	BHD	CMD	0.567475940498182	none	0.567475940498182
ko04940	LinDA	BHD	CMD	0.123566177525203	none	0.123566177525203
ko00010	LinDA	BHD	CMD	0.828446203518129	none	0.828446203518129
ko05412	LinDA	BHD	CMD	0.338358807077987	none	0.338358807077987
ko00195	LinDA	BHD	CMD	0.49453027370062	none	0.49453027370062
ko03450	LinDA	BHD	CMD	0.171411427717672	none	0.171411427717672
ko00760	LinDA	BHD	CMD	0.522969610928137	none	0.522969610928137
ko00920	LinDA	BHD	CMD	0.204870894118117	none	0.204870894118117
ko00311	LinDA	BHD	CMD	0.220221836037312	none	0.220221836037312
ko00310	LinDA	BHD	CMD	0.5867181104147	none	0.5867181104147
ko04146	LinDA	BHD	CMD	0.272599475594337	none	0.272599475594337
ko00600	LinDA	BHD	CMD	0.0521126940279841	none	0.0521126940279841
ko04141	LinDA	BHD	CMD	0.8222363039674	none	0.8222363039674
ko04142	LinDA	BHD	CMD	0.117650581597443	none	0.117650581597443
ko00604	LinDA	BHD	CMD	0.113469745470791	none	0.113469745470791
ko04260	LinDA	BHD	CMD	0.68154918897476	none	0.68154918897476
ko05142	LinDA	BHD	CMD	0.505674573675023	none	0.505674573675023
ko00513	LinDA	BHD	CMD	0.000554094395886953	none	0.000554094395886953
ko04973	LinDA	BHD	CMD	0.0851187191550556	none	0.0851187191550556
ko00510	LinDA	BHD	CMD	0.220903149399904	none	0.220903149399904
ko05110	LinDA	BHD	CMD	0.603355083756376	none	0.603355083756376
