Mon Jul 29 17:11:07 2024
NCA	NCB	0.0075992400759924
NCA	NCC	0.0076992300769923
NCA	HDA	0.0071992800719928
NCA	HDB	0.0083991600839916
NCA	HDC	0.0086991300869913
NCA	MDA	0.0073992600739926
NCA	MDB	0.008999100089991
NCA	MDC	0.0090990900909909
NCB	NCC	0.0068993100689931
NCB	HDA	0.0071992800719928
NCB	HDB	0.0085991400859914
NCB	HDC	0.0077992200779922
NCB	MDA	0.0084991500849915
NCB	MDB	0.0092990700929907
NCB	MDC	0.007999200079992
NCC	HDA	0.0084991500849915
NCC	HDB	0.0085991400859914
NCC	HDC	0.0072992700729927
NCC	MDA	0.0070992900709929
NCC	MDB	0.008999100089991
NCC	MDC	0.007999200079992
HDA	HDB	0.0084991500849915
HDA	HDC	0.0071992800719928
HDA	MDA	0.158484151584842
HDA	MDB	0.0093990600939906
HDA	MDC	0.0082991700829917
HDB	HDC	0.0091990800919908
HDB	MDA	0.0484951504849515
HDB	MDB	0.0406959304069593
HDB	MDC	0.0077992200779922
HDC	MDA	0.007999200079992
HDC	MDB	0.0092990700929907
HDC	MDC	0.0095990400959904
MDA	MDB	0.158784121587841
MDA	MDC	0.0090990900909909
MDB	MDC	0.0211978802119788

Mon Jul 29 17:11:18 2024
NCA	NCB	0.0076992300769923
NCA	NCC	0.0074992500749925
NCA	HDA	0.0070992900709929
NCA	HDB	0.0077992200779922
NCA	HDC	0.0078992100789921
NCA	MDA	0.0071992800719928
NCA	MDB	0.0085991400859914
NCA	MDC	0.0085991400859914
NCB	NCC	0.0083991600839916
NCB	HDA	0.0102989701029897
NCB	HDB	0.0088991100889911
NCB	HDC	0.006999300069993
NCB	MDA	0.0083991600839916
NCB	MDB	0.0055994400559944
NCB	MDC	0.0082991700829917
NCC	HDA	0.0073992600739926
NCC	HDB	0.0081991800819918
NCC	HDC	0.0072992700729927
NCC	MDA	0.0094990500949905
NCC	MDB	0.0074992500749925
NCC	MDC	0.0074992500749925
HDA	HDB	0.0096990300969903
HDA	HDC	0.0084991500849915
HDA	MDA	0.157384261573843
HDA	MDB	0.0088991100889911
HDA	MDC	0.0083991600839916
HDB	HDC	0.0082991700829917
HDB	MDA	0.0441955804419558
HDB	MDB	0.0402959704029597
HDB	MDC	0.0071992800719928
HDC	MDA	0.0075992400759924
HDC	MDB	0.007999200079992
HDC	MDC	0.0084991500849915
MDA	MDB	0.164283571642836
MDA	MDC	0.0078992100789921
MDB	MDC	0.0241975802419758

Mon Jul 29 17:11:29 2024
NC	HD	9.99900009999e-05
NC	MD	9.99900009999e-05
HD	MD	0.0005999400059994

Mon Jul 29 17:18:25 2024
NC	HD	9.99900009999e-05
NC	MD	9.99900009999e-05
HD	MD	0.0005999400059994

Mon Jul 29 17:18:36 2024
NCA	NCB	0.0063993600639936
NCA	NCC	0.0095990400959904
NCA	HDA	0.008999100089991
NCA	HDB	0.0077992200779922
NCA	HDC	0.0086991300869913
NCA	MDA	0.0056994300569943
NCA	MDB	0.006999300069993
NCA	MDC	0.0082991700829917
NCB	NCC	0.0071992800719928
NCB	HDA	0.0068993100689931
NCB	HDB	0.0074992500749925
NCB	HDC	0.0076992300769923
NCB	MDA	0.0078992100789921
NCB	MDB	0.0072992700729927
NCB	MDC	0.0084991500849915
NCC	HDA	0.006999300069993
NCC	HDB	0.0068993100689931
NCC	HDC	0.0085991400859914
NCC	MDA	0.0072992700729927
NCC	MDB	0.006999300069993
NCC	MDC	0.0071992800719928
HDA	HDB	0.0082991700829917
HDA	HDC	0.0077992200779922
HDA	MDA	0.168783121687831
HDA	MDB	0.0077992200779922
HDA	MDC	0.0084991500849915
HDB	HDC	0.0082991700829917
HDB	MDA	0.0321967803219678
HDB	MDB	0.0306969303069693
HDB	MDC	0.0072992700729927
HDC	MDA	0.008999100089991
HDC	MDB	0.0086991300869913
HDC	MDC	0.0082991700829917
MDA	MDB	0.158384161583842
MDA	MDC	0.008999100089991
MDB	MDC	0.0232976702329767

Mon Jul 29 17:18:47 2024
NCA	NCB	0.0067993200679932
NCA	NCC	0.0086991300869913
NCA	HDA	0.0063993600639936
NCA	HDB	0.0078992100789921
NCA	HDC	0.0082991700829917
NCA	MDA	0.0088991100889911
NCA	MDB	0.0066993300669933
NCA	MDC	0.0096990300969903
NCB	NCC	0.0091990800919908
NCB	HDA	0.0090990900909909
NCB	HDB	0.0065993400659934
NCB	HDC	0.0097990200979902
NCB	MDA	0.0082991700829917
NCB	MDB	0.0074992500749925
NCB	MDC	0.0096990300969903
NCC	HDA	0.0086991300869913
NCC	HDB	0.0073992600739926
NCC	HDC	0.0075992400759924
NCC	MDA	0.0092990700929907
NCC	MDB	0.0067993200679932
NCC	MDC	0.0070992900709929
HDA	HDB	0.0072992700729927
HDA	HDC	0.0073992600739926
HDA	MDA	0.163683631636836
HDA	MDB	0.0080991900809919
HDA	MDC	0.006999300069993
HDB	HDC	0.0073992600739926
HDB	MDA	0.0307969203079692
HDB	MDB	0.0307969203079692
HDB	MDC	0.0085991400859914
HDC	MDA	0.0071992800719928
HDC	MDB	0.008999100089991
HDC	MDC	0.0085991400859914
MDA	MDB	0.154584541545845
MDA	MDC	0.007999200079992
MDB	MDC	0.0234976502349765

Mon Jul 29 17:19:04 2024
NC	HD	9.99900009999e-05
NC	MD	9.99900009999e-05
HD	MD	0.0004999500049995

Mon Jul 29 17:19:11 2024
NC	HD	9.99900009999e-05
NC	MD	9.99900009999e-05
HD	MD	0.0003999600039996

