"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_1009",1,1,0,1
"ASV_96",5,0.179816513761468,827.833333333333,5
"ASV_583",1,0.13443072702332,0,1
"ASV_584",3,0.135359116022099,192,3
"ASV_984",2,0.134986225895317,0,2
"ASV_76",2,1,1,2
"ASV_43",3,0.102941176470588,104.7,3
"ASV_965",5,0.111744583808438,46.4833333333333,5
"ASV_1277",4,0.111617312072893,0.916666666666667,4
"ASV_598",9,0.124207858048162,711.133333333333,9
"ASV_543",5,0.111237230419977,45.5,5
"ASV_481",2,0.101135190918473,0,2
"ASV_448",2,0.101030927835052,0,2
"ASV_22",3,0.714285714285714,0,3
"ASV_426",5,1,5,5
"ASV_255",2,0.625,0,2
"ASV_663",3,0.714285714285714,0,3
"ASV_100",1,1,0,1
"ASV_129",2,0.158064516129032,0,2
"ASV_104",4,0.161184210526316,480.809523809524,4
"ASV_126",5,0.159090909090909,1,5
"ASV_317",8,0.180147058823529,220.419047619048,8
"ASV_501",6,0.160130718954248,377,6
"ASV_261",7,0.178506375227687,205.252380952381,7
"ASV_288",9,0.204592901878914,2790.5380952381,9
"ASV_425",7,0.179816513761468,479.2,7
"ASV_213",6,0.124207858048162,718.4,6
"ASV_217",5,0.112385321100917,466.5,5
"ASV_566",1,0.101659751037344,0,1
"ASV_153",1,1,0,1
"ASV_591",2,1,1,2
"ASV_27",6,0.135172413793103,1745,6
"ASV_1357",3,0.131191432396252,73,3
"ASV_1171",1,0.106986899563319,0,1
"ASV_114",6,0.180147058823529,294.409523809524,6
"ASV_418",5,0.161716171617162,646.638095238095,5
"ASV_743",4,0.142649199417758,19.2857142857143,4
"ASV_267",1,0.0934223069590086,0,1
"ASV_29",2,0.75,0,2
"ASV_28",2,0.75,0,2
"ASV_218",1,0.6,0,1
"ASV_92",1,1,0,1
"ASV_264",1,1,0,1
"ASV_128",2,0.101239669421488,0,2
"ASV_742",4,0.101659751037344,193,4
"ASV_130",2,0.361111111111111,36,2
"ASV_438",3,0.26,22,3
"ASV_229",5,0.12280701754386,168.25,5
"ASV_222",4,0.144756277695716,1872,4
"ASV_408",1,1,0,1
"ASV_79",5,0.131367292225201,511.857142857143,5
"ASV_852",1,0.116389548693587,0,1
"ASV_1150",3,0.143906020558003,334.809523809524,3
"ASV_239",2,1,0,2
"ASV_479",2,1,0,2
"ASV_515",1,0.100719424460432,0,1
"ASV_741",3,0.111111111111111,1,3
"ASV_796",3,0.116805721096544,97,3
"ASV_148",1,0.342105263157895,0,1
"ASV_1446",1,0.342105263157895,0,1
"ASV_1399",3,0.5,47,3
"ASV_274",1,0.342105263157895,0,1
"ASV_417",3,0.382352941176471,23,3
"ASV_446",1,0.104700854700855,0,1
"ASV_456",1,0.139007092198582,0,1
"ASV_84",3,0.122347066167291,376,3
"ASV_205",1,0.121137206427689,0,1
"ASV_266",2,0.156299840510367,637,2
"ASV_444",3,0.144117647058824,477.357142857143,3
"ASV_619",1,0.116251482799526,0,1
"ASV_330",5,0.183177570093458,825.185714285714,5
"ASV_472",3,0.198782961460446,2262.66666666667,3
"ASV_495",2,0.166101694915254,0,2
"ASV_1194",1,1,0,1
"ASV_271",1,1,0,1
"ASV_394",2,0.119366626065773,97,2
"ASV_137",5,0.176895306859206,62.8904761904762,5
"ASV_370",2,0.155555555555556,0,2
"ASV_199",1,0.666666666666667,0,1
"ASV_49",1,0.6,0,1
"ASV_1467",2,0.75,0,2
"ASV_1309",2,0.75,0,2
"ASV_17",3,0.165540540540541,2135,3
"ASV_379",2,0.187022900763359,2145,2
"ASV_233",2,0.109497206703911,0,2
"ASV_649",4,0.109742441209406,193,4
"ASV_254",3,0.139402560455192,285,3
"ASV_377",2,0.12280701754386,0,2
"ASV_722",1,0.109619686800895,0,1
"ASV_150",2,1,1,2
"ASV_188",3,0.40625,47,3
"ASV_219",1,1,0,1
"ASV_223",1,0.555555555555556,0,1
"ASV_463",1,0.666666666666667,0,1
"ASV_989",1,1,0,1
"ASV_442",1,1,0,1
"ASV_34",1,1,0,1
"ASV_925",5,0.180147058823529,1387,5
"ASV_260",3,0.154818325434439,1960,3
"ASV_577",2,0.142649199417758,97,2
"ASV_1211",1,1,0,1
"ASV_412",1,1,0,1
"ASV_455",1,1,0,1
"ASV_295",2,0.307692307692308,7,2
"ASV_565",2,0.444444444444444,15,2
"ASV_509",3,0.153846153846154,143,3
"ASV_263",2,1,0,2
"ASV_684",2,1,0,2
"ASV_508",3,0.153605015673981,97,3
"ASV_414",1,1,0,1
"ASV_302",2,0.325,22,2
"ASV_248",3,0.317073170731707,5.5,3
"ASV_782",3,0.317073170731707,5.5,3
"ASV_365",3,1,3,3
"ASV_174",1,1,0,1
"ASV_883",1,1,0,1
"ASV_664",2,0.139402560455192,0,2
"ASV_556",1,1,0,1
"ASV_814",1,0.242424242424242,0,1
"ASV_340",1,1,0,1
"ASV_475",1,1,0,1
"ASV_405",2,1,1,2
"ASV_1293",1,1,0,1
"ASV_950",1,1,0,1
"ASV_363",2,0.26,12,2
"ASV_1168",1,1,0,1
"ASV_850",2,0.454545454545455,4,2
"ASV_1000",2,0.555555555555556,6,2
"ASV_624",2,0.317073170731707,0,2
