"z","module","p","roles","label","role_7"
0.410570900978492,"1",0.277777777777778,"Peripherals","","peripheral"
-0.246342540587095,"1",0.571428571428571,"Peripherals","","peripheral"
1.06748434254408,"1",0,"Peripherals","","ultra peripheral"
0.0821141801956983,"1",0,"Peripherals","","ultra peripheral"
1.39594106332687,"1",0.32,"Peripherals","","peripheral"
0.410570900978492,"1",0.345679012345679,"Peripherals","","peripheral"
-0.246342540587095,"1",0.444444444444444,"Peripherals","","peripheral"
2.38131122567525,"1",0.5,"Peripherals","","peripheral"
1.39594106332687,"1",0,"Peripherals","","ultra peripheral"
1.39594106332687,"1",0.597222222222222,"Peripherals","","peripheral"
1.72439778410967,"1",0.197530864197531,"Peripherals","","peripheral"
0.0821141801956983,"1",0.42,"Peripherals","","peripheral"
0.410570900978492,"1",0.691358024691358,"Connectors","ASV_306","non hub connector"
0.0821141801956983,"1",0.666666666666667,"Connectors","ASV_55","non hub connector"
-0.574799261369888,"1",0.142011834319527,"Peripherals","","peripheral"
-0.574799261369888,"1",0,"Peripherals","","ultra peripheral"
0.410570900978492,"1",0.48,"Peripherals","","peripheral"
-0.574799261369888,"1",0.5,"Peripherals","","peripheral"
0.0821141801956983,"1",0.375,"Peripherals","","peripheral"
-0.903255982152682,"1",0.244897959183674,"Peripherals","","peripheral"
-0.903255982152682,"1",0.32,"Peripherals","","peripheral"
-1.23171270293548,"1",0.277777777777778,"Peripherals","","peripheral"
-0.574799261369888,"1",0.32,"Peripherals","","peripheral"
-0.246342540587095,"1",0,"Peripherals","","ultra peripheral"
0.0821141801956983,"1",0,"Peripherals","","ultra peripheral"
-0.574799261369888,"1",0.32,"Peripherals","","peripheral"
-0.574799261369888,"1",0,"Peripherals","","ultra peripheral"
-0.574799261369888,"1",0,"Peripherals","","ultra peripheral"
-0.574799261369888,"1",0,"Peripherals","","ultra peripheral"
-0.574799261369888,"1",0,"Peripherals","","ultra peripheral"
3.03822466724084,"1",0,"Module hubs","ASV_1","provincial hub"
-0.903255982152682,"1",0,"Peripherals","","ultra peripheral"
0.0821141801956983,"1",0,"Peripherals","","ultra peripheral"
0.739027621761285,"1",0,"Peripherals","","ultra peripheral"
-1.23171270293548,"1",0.21875,"Peripherals","","peripheral"
-0.903255982152682,"1",0,"Peripherals","","ultra peripheral"
-0.246342540587095,"1",0,"Peripherals","","ultra peripheral"
-0.574799261369888,"1",0.571428571428571,"Peripherals","","peripheral"
-1.23171270293548,"1",0,"Peripherals","","ultra peripheral"
-1.23171270293548,"1",0,"Peripherals","","ultra peripheral"
0.783988259858082,"3",0.611111111111111,"Peripherals","","peripheral"
1.72078779070545,"3",0,"Peripherals","","ultra peripheral"
2.65758732155282,"3",0.444444444444444,"Module hubs","ASV_428","connector hub"
1.72078779070545,"3",0.40625,"Peripherals","","peripheral"
