source,target,correlation,direct,cor
ASV_1009,ASV_1,-0.915324085675769,undirected,-
ASV_96,ASV_21,-0.927272727272727,undirected,-
ASV_583,ASV_21,0.927272727272727,undirected,+
ASV_584,ASV_21,-0.981818181818182,undirected,-
ASV_984,ASV_21,-0.935136631450463,undirected,-
ASV_76,ASV_25,0.918181818181818,undirected,+
ASV_43,ASV_7,0.918181818181818,undirected,+
ASV_965,ASV_7,0.990909090909091,undirected,+
ASV_1277,ASV_7,0.954545454545455,undirected,+
ASV_598,ASV_7,-0.944993898400126,undirected,-
ASV_543,ASV_7,-0.933943197535321,undirected,-
ASV_481,ASV_7,0.918181818181818,undirected,+
ASV_448,ASV_7,-0.936363636363636,undirected,-
ASV_22,ASV_10,0.963636363636364,undirected,+
ASV_426,ASV_10,-0.972727272727273,undirected,-
ASV_255,ASV_10,-0.954168596442846,undirected,-
ASV_663,ASV_10,-0.954545454545455,undirected,-
ASV_100,ASV_26,0.945454545454545,undirected,+
ASV_129,ASV_24,0.972727272727273,undirected,+
ASV_104,ASV_24,0.927272727272727,undirected,+
ASV_126,ASV_24,0.936363636363636,undirected,+
ASV_317,ASV_24,0.972727272727273,undirected,+
ASV_501,ASV_24,-0.943927963353136,undirected,-
ASV_261,ASV_24,0.945454545454545,undirected,+
ASV_288,ASV_24,0.918181818181818,undirected,+
ASV_425,ASV_24,0.936363636363636,undirected,+
ASV_43,ASV_50,-0.918181818181818,undirected,-
ASV_213,ASV_50,0.915719915632192,undirected,+
ASV_217,ASV_50,0.954168596442846,undirected,+
ASV_598,ASV_50,0.926644502314687,undirected,+
ASV_566,ASV_50,-0.926644502314687,undirected,-
ASV_153,ASV_23,-0.927272727272727,undirected,-
ASV_591,ASV_33,-0.915719915632192,undirected,-
ASV_27,ASV_119,-0.927272727272727,undirected,-
ASV_1357,ASV_119,-0.963636363636364,undirected,-
ASV_1171,ASV_119,0.921179368294486,undirected,+
ASV_114,ASV_71,0.936363636363636,undirected,+
ASV_418,ASV_71,-0.945454545454545,undirected,-
ASV_743,ASV_71,-0.954545454545455,undirected,-
ASV_267,ASV_43,-0.918181818181818,undirected,-
ASV_29,ASV_20,0.981818181818182,undirected,+
ASV_28,ASV_20,0.918181818181818,undirected,+
ASV_218,ASV_20,0.918181818181818,undirected,+
ASV_92,ASV_85,0.972727272727273,undirected,+
ASV_28,ASV_29,0.918181818181818,undirected,+
ASV_264,ASV_32,0.936363636363636,undirected,+
ASV_426,ASV_22,-0.936363636363636,undirected,-
ASV_663,ASV_22,-0.963636363636364,undirected,-
ASV_128,ASV_134,-0.927272727272727,undirected,-
ASV_217,ASV_134,0.935819200357407,undirected,+
ASV_742,ASV_134,0.924858711568225,undirected,+
ASV_130,ASV_51,0.963636363636364,undirected,+
ASV_438,ASV_51,0.918181818181818,undirected,+
ASV_213,ASV_27,-0.938499018011103,undirected,-
