feature	method	group1	group2	p_values	adj_method	p_adjust
ko05340	DESeq2	LMAT	MD	0.632412336567424	none	0.632412336567424
ko00564	DESeq2	LMAT	MD	0.494094721867824	none	0.494094721867824
ko00680	DESeq2	LMAT	MD	0.269344817814507	none	0.269344817814507
ko00562	DESeq2	LMAT	MD	0.674263596960153	none	0.674263596960153
ko03030	DESeq2	LMAT	MD	0.010787644723525	none	0.010787644723525
ko00561	DESeq2	LMAT	MD	0.274476719788203	none	0.274476719788203
ko00440	DESeq2	LMAT	MD	0.0460929548479677	none	0.0460929548479677
ko00250	DESeq2	LMAT	MD	0.228405128762011	none	0.228405128762011
ko00740	DESeq2	LMAT	MD	0.652893039363778	none	0.652893039363778
ko04940	DESeq2	LMAT	MD	0.447932258481131	none	0.447932258481131
ko00010	DESeq2	LMAT	MD	0.300537399986813	none	0.300537399986813
ko05412	DESeq2	LMAT	MD	0.208918201391913	none	0.208918201391913
ko00195	DESeq2	LMAT	MD	0.063647692323653	none	0.063647692323653
ko03450	DESeq2	LMAT	MD	0.250220677284556	none	0.250220677284556
ko00760	DESeq2	LMAT	MD	8.97513719483987e-05	none	8.97513719483987e-05
ko00920	DESeq2	LMAT	MD	0.0564974710035289	none	0.0564974710035289
ko00311	DESeq2	LMAT	MD	0.955587116757801	none	0.955587116757801
ko00310	DESeq2	LMAT	MD	0.0793022303043144	none	0.0793022303043144
ko04146	DESeq2	LMAT	MD	9.83614927462802e-07	none	9.83614927462802e-07
ko00600	DESeq2	LMAT	MD	0.0209549834050831	none	0.0209549834050831
ko04141	DESeq2	LMAT	MD	0.00924527885506872	none	0.00924527885506872
ko04142	DESeq2	LMAT	MD	0.440654020537763	none	0.440654020537763
ko00604	DESeq2	LMAT	MD	0.350259338436047	none	0.350259338436047
ko04260	DESeq2	LMAT	MD	0.605893568415058	none	0.605893568415058
ko05142	DESeq2	LMAT	MD	0.260046403146273	none	0.260046403146273
ko04540	DESeq2	LMAT	MD	0.408023695973688	none	0.408023695973688
ko00909	DESeq2	LMAT	MD	0.997141586985823	none	0.997141586985823
ko00513	DESeq2	LMAT	MD	0.0579686132998632	none	0.0579686132998632
ko04973	DESeq2	LMAT	MD	0.248086628342717	none	0.248086628342717
ko00510	DESeq2	LMAT	MD	0.00938238042865943	none	0.00938238042865943
ko05110	DESeq2	LMAT	MD	0.385884686871471	none	0.385884686871471
ko04974	DESeq2	LMAT	MD	0.971186071962723	none	0.971186071962723
ko04976	DESeq2	LMAT	MD	0.921780163067999	none	0.921780163067999
ko00450	DESeq2	LMAT	MD	0.376875328936746	none	0.376875328936746
ko01051	DESeq2	LMAT	MD	0.163428408441779	none	0.163428408441779
ko00565	DESeq2	LMAT	MD	8.42512318002185e-05	none	8.42512318002185e-05
ko00524	DESeq2	LMAT	MD	0.388318352561089	none	0.388318352561089
ko00300	DESeq2	LMAT	MD	0.69673605047928	none	0.69673605047928
ko05222	DESeq2	LMAT	MD	0.0438010208356383	none	0.0438010208356383
ko05416	DESeq2	LMAT	MD	0.0445622526578674	none	0.0445622526578674
ko00260	DESeq2	LMAT	MD	0.342106000125969	none	0.342106000125969
ko00190	DESeq2	LMAT	MD	0.122600512252691	none	0.122600512252691
ko03440	DESeq2	LMAT	MD	0.715696606836325	none	0.715696606836325
ko00750	DESeq2	LMAT	MD	0.0502579979198733	none	0.0502579979198733
ko00950	DESeq2	LMAT	MD	0.423235879540583	none	0.423235879540583
ko00592	DESeq2	LMAT	MD	0.665128433249442	none	0.665128433249442
ko00591	DESeq2	LMAT	MD	0.0157969421248076	none	0.0157969421248076
ko00590	DESeq2	LMAT	MD	0.000147963256331182	none	0.000147963256331182
ko00062	DESeq2	LMAT	MD	0.813474539142686	none	0.813474539142686
ko00061	DESeq2	LMAT	MD	0.129724328238183	none	0.129724328238183
ko03070	DESeq2	LMAT	MD	0.00185184841708088	none	0.00185184841708088
ko00253	DESeq2	LMAT	MD	5.33722437203218e-06	none	5.33722437203218e-06
ko03060	DESeq2	LMAT	MD	0.265097430219646	none	0.265097430219646
ko00380	DESeq2	LMAT	MD	0.105350895757654	none	0.105350895757654
ko00500	DESeq2	LMAT	MD	0.907986318393735	none	0.907986318393735
ko05120	DESeq2	LMAT	MD	0.08557034945333	none	0.08557034945333
ko04666	DESeq2	LMAT	MD	0.967037263040008	none	0.967037263040008
ko05322	DESeq2	LMAT	MD	0.91761724710301	none	0.91761724710301
ko04964	DESeq2	LMAT	MD	0.709179876973609	none	0.709179876973609
ko00625	DESeq2	LMAT	MD	0.0017642848341519	none	0.0017642848341519
ko00624	DESeq2	LMAT	MD	0.0124270482849494	none	0.0124270482849494
ko00627	DESeq2	LMAT	MD	0.356385260771595	none	0.356385260771595
ko00626	DESeq2	LMAT	MD	0.00213592152199261	none	0.00213592152199261
ko00621	DESeq2	LMAT	MD	0.000963109738405175	none	0.000963109738405175
ko00620	DESeq2	LMAT	MD	0.904525004808615	none	0.904525004808615
ko00623	DESeq2	LMAT	MD	0.451775606560495	none	0.451775606560495
ko00622	DESeq2	LMAT	MD	4.48903727849143e-05	none	4.48903727849143e-05
ko00270	DESeq2	LMAT	MD	0.640112649223183	none	0.640112649223183
ko00940	DESeq2	LMAT	MD	0.221680334235889	none	0.221680334235889
ko00941	DESeq2	LMAT	MD	0.976421138709563	none	0.976421138709563
ko01053	DESeq2	LMAT	MD	0.69431823616979	none	0.69431823616979
