feature	method	group1	group2	p_values	adj_method	p_adjust
ko05340	DESeq2	HMAT	NC	0.774965108165791	none	0.774965108165791
ko00564	DESeq2	HMAT	NC	0.128333230414046	none	0.128333230414046
ko00680	DESeq2	HMAT	NC	0.040646259552956	none	0.040646259552956
ko00562	DESeq2	HMAT	NC	0.646508148864748	none	0.646508148864748
ko03030	DESeq2	HMAT	NC	0.808658280847285	none	0.808658280847285
ko00561	DESeq2	HMAT	NC	0.592376793213383	none	0.592376793213383
ko00440	DESeq2	HMAT	NC	0.00898556048322734	none	0.00898556048322734
ko00250	DESeq2	HMAT	NC	0.302553535441642	none	0.302553535441642
ko00740	DESeq2	HMAT	NC	7.32887933856853e-08	none	7.32887933856853e-08
ko04940	DESeq2	HMAT	NC	0.0962611245868436	none	0.0962611245868436
ko00010	DESeq2	HMAT	NC	0.879463223537087	none	0.879463223537087
ko05412	DESeq2	HMAT	NC	0.173553129302287	none	0.173553129302287
ko00195	DESeq2	HMAT	NC	0.0253593596938538	none	0.0253593596938538
ko03450	DESeq2	HMAT	NC	0.000928609073150069	none	0.000928609073150069
ko00760	DESeq2	HMAT	NC	1.76084805457952e-05	none	1.76084805457952e-05
ko00920	DESeq2	HMAT	NC	0.342032480347397	none	0.342032480347397
ko00311	DESeq2	HMAT	NC	0.151713901012285	none	0.151713901012285
ko00310	DESeq2	HMAT	NC	0.845262973763556	none	0.845262973763556
ko04146	DESeq2	HMAT	NC	0.0499201841173398	none	0.0499201841173398
ko00600	DESeq2	HMAT	NC	0.0302067757506606	none	0.0302067757506606
ko04141	DESeq2	HMAT	NC	0.0106650671487201	none	0.0106650671487201
ko04142	DESeq2	HMAT	NC	0.546108119360818	none	0.546108119360818
ko00604	DESeq2	HMAT	NC	0.939681453427199	none	0.939681453427199
ko04260	DESeq2	HMAT	NC	0.15309322048539	none	0.15309322048539
ko05142	DESeq2	HMAT	NC	0.571386452266016	none	0.571386452266016
ko04540	DESeq2	HMAT	NC	0.0236253146422652	none	0.0236253146422652
ko00909	DESeq2	HMAT	NC	0.686857500665564	none	0.686857500665564
ko00513	DESeq2	HMAT	NC	1.69173363125533e-05	none	1.69173363125533e-05
ko04973	DESeq2	HMAT	NC	0.0251244026351523	none	0.0251244026351523
ko00510	DESeq2	HMAT	NC	0.10104152858806	none	0.10104152858806
ko05110	DESeq2	HMAT	NC	0.425905861663232	none	0.425905861663232
ko04974	DESeq2	HMAT	NC	0.00116102367162922	none	0.00116102367162922
ko04976	DESeq2	HMAT	NC	0.815228585085639	none	0.815228585085639
ko00450	DESeq2	HMAT	NC	0.622031310917375	none	0.622031310917375
ko01051	DESeq2	HMAT	NC	0.140815701631314	none	0.140815701631314
ko00565	DESeq2	HMAT	NC	0.27316415795175	none	0.27316415795175
ko00524	DESeq2	HMAT	NC	0.739727392835924	none	0.739727392835924
ko00300	DESeq2	HMAT	NC	0.947998819382283	none	0.947998819382283
ko05222	DESeq2	HMAT	NC	0.00634422800199111	none	0.00634422800199111
ko05416	DESeq2	HMAT	NC	0.00676206951813868	none	0.00676206951813868
ko00260	DESeq2	HMAT	NC	0.542856620820799	none	0.542856620820799
ko00190	DESeq2	HMAT	NC	0.115800628371928	none	0.115800628371928
ko03440	DESeq2	HMAT	NC	0.745191386349066	none	0.745191386349066
ko00750	DESeq2	HMAT	NC	5.07904160296936e-06	none	5.07904160296936e-06
ko00950	DESeq2	HMAT	NC	0.0394182530924774	none	0.0394182530924774
ko00592	DESeq2	HMAT	NC	0.000670017452050748	none	0.000670017452050748
ko00591	DESeq2	HMAT	NC	0.0279013741808984	none	0.0279013741808984
ko00590	DESeq2	HMAT	NC	0.0164551203305567	none	0.0164551203305567
ko00062	DESeq2	HMAT	NC	0.789742161532932	none	0.789742161532932
ko00061	DESeq2	HMAT	NC	0.000907673941106565	none	0.000907673941106565
ko03070	DESeq2	HMAT	NC	0.32598396396528	none	0.32598396396528
ko00253	DESeq2	HMAT	NC	0.00434021259017885	none	0.00434021259017885
ko03060	DESeq2	HMAT	NC	4.92161337151392e-05	none	4.92161337151392e-05
ko00380	DESeq2	HMAT	NC	0.903204657418222	none	0.903204657418222
ko00500	DESeq2	HMAT	NC	0.0757845252162938	none	0.0757845252162938
ko05120	DESeq2	HMAT	NC	0.0564288363092392	none	0.0564288363092392
ko04666	DESeq2	HMAT	NC	0.669452111966759	none	0.669452111966759
ko05322	DESeq2	HMAT	NC	0.586058620622488	none	0.586058620622488
ko04964	DESeq2	HMAT	NC	0.103994851817134	none	0.103994851817134
ko00625	DESeq2	HMAT	NC	0.00208557943822657	none	0.00208557943822657
ko00624	DESeq2	HMAT	NC	0.267951207034593	none	0.267951207034593
ko00627	DESeq2	HMAT	NC	3.77919462828435e-08	none	3.77919462828435e-08
ko00626	DESeq2	HMAT	NC	0.693375966378296	none	0.693375966378296
ko00621	DESeq2	HMAT	NC	0.450856940191083	none	0.450856940191083
ko00620	DESeq2	HMAT	NC	0.00357948619430124	none	0.00357948619430124
ko00623	DESeq2	HMAT	NC	0.206011419021482	none	0.206011419021482
ko00622	DESeq2	HMAT	NC	0.375988707775458	none	0.375988707775458
ko00270	DESeq2	HMAT	NC	0.325535624842606	none	0.325535624842606
ko00940	DESeq2	HMAT	NC	0.114306388281197	none	0.114306388281197
ko00941	DESeq2	HMAT	NC	0.542728364598125	none	0.542728364598125
ko01053	DESeq2	HMAT	NC	0.94709798901593	none	0.94709798901593
ko00943	DESeq2	HMAT	NC	0.0269023175468189	none	0.0269023175468189
ko00100	DESeq2	HMAT	NC	0.351450506645502	none	0.351450506645502
ko00945	DESeq2	HMAT	NC	0.715191896053424	none	0.715191896053424
ko01056	DESeq2	HMAT	NC	0.0513436897870024	none	0.0513436897870024
ko05016	DESeq2	HMAT	NC	0.00111713699176949	none	0.00111713699176949
ko04145	DESeq2	HMAT	NC	0.0236253146422652	none	0.0236253146422652
ko00071	DESeq2	HMAT	NC	0.45151082095505	none	0.45151082095505
ko00072	DESeq2	HMAT	NC	0.0486643385860086	none	0.0486643385860086
ko05219	DESeq2	HMAT	NC	0.071143985103465	none	0.071143985103465
ko05215	DESeq2	HMAT	NC	0.147676745826483	none	0.147676745826483
ko05211	DESeq2	HMAT	NC	0.0820150478377165	none	0.0820150478377165
ko05210	DESeq2	HMAT	NC	0.00634422800199111	none	0.00634422800199111
ko01055	DESeq2	HMAT	NC	8.2532806071645e-05	none	8.2532806071645e-05
ko00902	DESeq2	HMAT	NC	0.713213545135848	none	0.713213545135848
ko04910	DESeq2	HMAT	NC	0.057474736140757	none	0.057474736140757
ko00531	DESeq2	HMAT	NC	0.90702108156387	none	0.90702108156387
ko04916	DESeq2	HMAT	NC	0.713213545135848	none	0.713213545135848
ko00360	DESeq2	HMAT	NC	0.710320770549345	none	0.710320770549345
ko00633	DESeq2	HMAT	NC	0.0233671626512131	none	0.0233671626512131
ko00630	DESeq2	HMAT	NC	0.40084705332402	none	0.40084705332402
ko00363	DESeq2	HMAT	NC	0.0316574229844169	none	0.0316574229844169
ko00364	DESeq2	HMAT	NC	0.497208002740175	none	0.497208002740175
ko05130	DESeq2	HMAT	NC	0.00508164296737315	none	0.00508164296737315
ko04115	DESeq2	HMAT	NC	0.00634422800199111	none	0.00634422800199111
ko00121	DESeq2	HMAT	NC	3.40644519080844e-05	none	3.40644519080844e-05
ko04914	DESeq2	HMAT	NC	0.147676745826483	none	0.147676745826483
ko00430	DESeq2	HMAT	NC	0.213747299550192	none	0.213747299550192
ko02010	DESeq2	HMAT	NC	0.0856360062961017	none	0.0856360062961017
ko00130	DESeq2	HMAT	NC	0.22436631069259	none	0.22436631069259
ko04330	DESeq2	HMAT	NC	0.955087991669114	none	0.955087991669114
ko03050	DESeq2	HMAT	NC	0.687588965521801	none	0.687588965521801
ko00361	DESeq2	HMAT	NC	0.110578017219547	none	0.110578017219547
ko00040	DESeq2	HMAT	NC	0.198919234397733	none	0.198919234397733
ko00730	DESeq2	HMAT	NC	7.49906733323026e-06	none	7.49906733323026e-06
ko00362	DESeq2	HMAT	NC	0.00785806671876462	none	0.00785806671876462
ko01040	DESeq2	HMAT	NC	0.457960610438347	none	0.457960610438347
