feature	method	group1	group2	p_values	adj_method	p_adjust
ko05340	DESeq2	HMAT	LMAT	0.518742502758076	none	0.518742502758076
ko00564	DESeq2	HMAT	LMAT	0.159977773681739	none	0.159977773681739
ko00680	DESeq2	HMAT	LMAT	0.48287764871073	none	0.48287764871073
ko00562	DESeq2	HMAT	LMAT	0.404514275336177	none	0.404514275336177
ko03030	DESeq2	HMAT	LMAT	0.132834664860301	none	0.132834664860301
ko00561	DESeq2	HMAT	LMAT	0.0573961256267518	none	0.0573961256267518
ko00440	DESeq2	HMAT	LMAT	0.75200383808983	none	0.75200383808983
ko00250	DESeq2	HMAT	LMAT	0.402094666642363	none	0.402094666642363
ko00740	DESeq2	HMAT	LMAT	0.052751446531996	none	0.052751446531996
ko04940	DESeq2	HMAT	LMAT	0.607544777027097	none	0.607544777027097
ko00010	DESeq2	HMAT	LMAT	0.0741023928842661	none	0.0741023928842661
ko05412	DESeq2	HMAT	LMAT	0.686349636005434	none	0.686349636005434
ko00195	DESeq2	HMAT	LMAT	0.0202276848474765	none	0.0202276848474765
ko03450	DESeq2	HMAT	LMAT	0.983814707927559	none	0.983814707927559
ko00760	DESeq2	HMAT	LMAT	0.0144098163144554	none	0.0144098163144554
ko00920	DESeq2	HMAT	LMAT	0.788520297917352	none	0.788520297917352
ko00311	DESeq2	HMAT	LMAT	0.769323278515979	none	0.769323278515979
ko00310	DESeq2	HMAT	LMAT	0.072442851671648	none	0.072442851671648
ko04146	DESeq2	HMAT	LMAT	0.140820471548684	none	0.140820471548684
ko00600	DESeq2	HMAT	LMAT	0.639283297492423	none	0.639283297492423
ko04141	DESeq2	HMAT	LMAT	0.112493851617077	none	0.112493851617077
ko04142	DESeq2	HMAT	LMAT	0.227061538969805	none	0.227061538969805
ko00604	DESeq2	HMAT	LMAT	0.586813943892604	none	0.586813943892604
ko04260	DESeq2	HMAT	LMAT	0.264902349063626	none	0.264902349063626
ko05142	DESeq2	HMAT	LMAT	0.475782629270582	none	0.475782629270582
ko04540	DESeq2	HMAT	LMAT	0.138738900083406	none	0.138738900083406
ko00909	DESeq2	HMAT	LMAT	0.998344615942237	none	0.998344615942237
ko00513	DESeq2	HMAT	LMAT	0.0165128893827165	none	0.0165128893827165
ko04973	DESeq2	HMAT	LMAT	0.248579557931198	none	0.248579557931198
ko00510	DESeq2	HMAT	LMAT	0.141506250840078	none	0.141506250840078
ko05110	DESeq2	HMAT	LMAT	0.129743548583267	none	0.129743548583267
ko04974	DESeq2	HMAT	LMAT	0.884116813713352	none	0.884116813713352
ko04976	DESeq2	HMAT	LMAT	0.912731618312999	none	0.912731618312999
ko00450	DESeq2	HMAT	LMAT	0.315973580321983	none	0.315973580321983
ko01051	DESeq2	HMAT	LMAT	0.228488212277794	none	0.228488212277794
ko00565	DESeq2	HMAT	LMAT	0.0141600102146012	none	0.0141600102146012
ko00524	DESeq2	HMAT	LMAT	0.0733924426736345	none	0.0733924426736345
ko00300	DESeq2	HMAT	LMAT	0.183767118208055	none	0.183767118208055
ko05222	DESeq2	HMAT	LMAT	0.00246628416557043	none	0.00246628416557043
ko05416	DESeq2	HMAT	LMAT	0.0030355901900473	none	0.0030355901900473
ko00260	DESeq2	HMAT	LMAT	0.219249113490207	none	0.219249113490207
ko00190	DESeq2	HMAT	LMAT	0.103935909624962	none	0.103935909624962
ko03440	DESeq2	HMAT	LMAT	0.700508738821449	none	0.700508738821449
ko00750	DESeq2	HMAT	LMAT	0.0381973066755264	none	0.0381973066755264
ko00950	DESeq2	HMAT	LMAT	0.735169609544551	none	0.735169609544551
ko00592	DESeq2	HMAT	LMAT	0.687843119884485	none	0.687843119884485
ko00591	DESeq2	HMAT	LMAT	0.0759115626779207	none	0.0759115626779207
ko00590	DESeq2	HMAT	LMAT	0.0156710963547699	none	0.0156710963547699
ko00062	DESeq2	HMAT	LMAT	0.901454782584471	none	0.901454782584471
ko00061	DESeq2	HMAT	LMAT	0.768535550925856	none	0.768535550925856
ko03070	DESeq2	HMAT	LMAT	0.0331739011583464	none	0.0331739011583464
ko00253	DESeq2	HMAT	LMAT	0.172436171302473	none	0.172436171302473
ko03060	DESeq2	HMAT	LMAT	0.811835113591379	none	0.811835113591379
ko00380	DESeq2	HMAT	LMAT	0.0867780851621176	none	0.0867780851621176
ko00500	DESeq2	HMAT	LMAT	0.177880486820451	none	0.177880486820451
ko05120	DESeq2	HMAT	LMAT	0.0859207617698464	none	0.0859207617698464
ko04666	DESeq2	HMAT	LMAT	0.215832942402248	none	0.215832942402248
ko05322	DESeq2	HMAT	LMAT	0.0755128882836767	none	0.0755128882836767
ko04964	DESeq2	HMAT	LMAT	0.801402277513181	none	0.801402277513181
ko00625	DESeq2	HMAT	LMAT	0.0605669660252262	none	0.0605669660252262
ko00624	DESeq2	HMAT	LMAT	0.259195772527527	none	0.259195772527527
ko00627	DESeq2	HMAT	LMAT	0.946982138751572	none	0.946982138751572
ko00626	DESeq2	HMAT	LMAT	0.0158656960663987	none	0.0158656960663987
ko00621	DESeq2	HMAT	LMAT	0.0273366793213651	none	0.0273366793213651
ko00620	DESeq2	HMAT	LMAT	0.676773361678327	none	0.676773361678327
ko00623	DESeq2	HMAT	LMAT	0.505227023314259	none	0.505227023314259
ko00622	DESeq2	HMAT	LMAT	0.0103171799593549	none	0.0103171799593549
ko00270	DESeq2	HMAT	LMAT	0.730826481985632	none	0.730826481985632
ko00940	DESeq2	HMAT	LMAT	0.702268480954954	none	0.702268480954954
ko00941	DESeq2	HMAT	LMAT	0.144056157623131	none	0.144056157623131
ko01053	DESeq2	HMAT	LMAT	0.418998167079299	none	0.418998167079299
ko00943	DESeq2	HMAT	LMAT	0.146651789586035	none	0.146651789586035
ko00100	DESeq2	HMAT	LMAT	0.858057566503906	none	0.858057566503906
ko00945	DESeq2	HMAT	LMAT	0.943480670860017	none	0.943480670860017
ko01056	DESeq2	HMAT	LMAT	0.0609352434125374	none	0.0609352434125374
ko05016	DESeq2	HMAT	LMAT	0.568240095841103	none	0.568240095841103
ko04145	DESeq2	HMAT	LMAT	0.138738900083406	none	0.138738900083406
ko00071	DESeq2	HMAT	LMAT	0.231882600609758	none	0.231882600609758
ko00072	DESeq2	HMAT	LMAT	0.0205659619659723	none	0.0205659619659723
ko05219	DESeq2	HMAT	LMAT	0.280762717885366	none	0.280762717885366
ko05215	DESeq2	HMAT	LMAT	0.802721327451533	none	0.802721327451533
ko05211	DESeq2	HMAT	LMAT	0.820044442536678	none	0.820044442536678
ko05210	DESeq2	HMAT	LMAT	0.00246628416557043	none	0.00246628416557043
ko01055	DESeq2	HMAT	LMAT	0.0472813655574049	none	0.0472813655574049
ko00902	DESeq2	HMAT	LMAT	0.984944990100242	none	0.984944990100242
ko04910	DESeq2	HMAT	LMAT	0.232494114603058	none	0.232494114603058
ko00531	DESeq2	HMAT	LMAT	0.34450747548161	none	0.34450747548161
ko04916	DESeq2	HMAT	LMAT	0.984944990100242	none	0.984944990100242
ko00360	DESeq2	HMAT	LMAT	0.214557398547593	none	0.214557398547593
ko00633	DESeq2	HMAT	LMAT	0.0338704274019256	none	0.0338704274019256
ko00630	DESeq2	HMAT	LMAT	0.113704804738539	none	0.113704804738539
ko00363	DESeq2	HMAT	LMAT	0.0758025460561906	none	0.0758025460561906
ko00364	DESeq2	HMAT	LMAT	0.10465485914637	none	0.10465485914637
ko05130	DESeq2	HMAT	LMAT	0.157053356972001	none	0.157053356972001
ko04115	DESeq2	HMAT	LMAT	0.00246628416557043	none	0.00246628416557043
ko00121	DESeq2	HMAT	LMAT	0.922047271939174	none	0.922047271939174
ko04914	DESeq2	HMAT	LMAT	0.802721327451533	none	0.802721327451533
ko00430	DESeq2	HMAT	LMAT	0.627656023076798	none	0.627656023076798
ko02010	DESeq2	HMAT	LMAT	0.472313868726813	none	0.472313868726813
ko00130	DESeq2	HMAT	LMAT	0.139462079057692	none	0.139462079057692
ko04330	DESeq2	HMAT	LMAT	0.776818172828593	none	0.776818172828593
ko03050	DESeq2	HMAT	LMAT	0.143285036739345	none	0.143285036739345
ko00361	DESeq2	HMAT	LMAT	0.292053538892049	none	0.292053538892049
ko00040	DESeq2	HMAT	LMAT	0.707027962133679	none	0.707027962133679
ko00730	DESeq2	HMAT	LMAT	0.0493811872790845	none	0.0493811872790845
ko00362	DESeq2	HMAT	LMAT	0.174126691842425	none	0.174126691842425
ko01040	DESeq2	HMAT	LMAT	0.153627228889906	none	0.153627228889906
ko00603	DESeq2	HMAT	LMAT	0.327222534487894	none	0.327222534487894
ko03018	DESeq2	HMAT	LMAT	0.259803744893818	none	0.259803744893818
ko00281	DESeq2	HMAT	LMAT	0.42714089065143	none	0.42714089065143
