feature	method	group1	group2	p_values	adj_method	p_adjust
ko00982	edgeR	LMAT	NC	0.0857480302882239	none	0.0857480302882239
ko03010	edgeR	LMAT	NC	0.799955559873522	none	0.799955559873522
ko00140	edgeR	LMAT	NC	0.0699418870910778	none	0.0699418870910778
ko05100	edgeR	LMAT	NC	0.010602362550361	none	0.010602362550361
ko00860	edgeR	LMAT	NC	0.436512176898025	none	0.436512176898025
ko05410	edgeR	LMAT	NC	0.25725518030041	none	0.25725518030041
ko00330	edgeR	LMAT	NC	0.827163849126072	none	0.827163849126072
ko00908	edgeR	LMAT	NC	0.964876869223822	none	0.964876869223822
ko04930	edgeR	LMAT	NC	0.816413637486757	none	0.816413637486757
ko03430	edgeR	LMAT	NC	0.938536278747519	none	0.938536278747519
ko00906	edgeR	LMAT	NC	0.7900145204208	none	0.7900145204208
ko00900	edgeR	LMAT	NC	0.869520526292877	none	0.869520526292877
ko00901	edgeR	LMAT	NC	0.0618409061290413	none	0.0618409061290413
ko00903	edgeR	LMAT	NC	0.967249422678615	none	0.967249422678615
ko00471	edgeR	LMAT	NC	0.879614031393892	none	0.879614031393892
ko00472	edgeR	LMAT	NC	0.35143323726664	none	0.35143323726664
ko00473	edgeR	LMAT	NC	0.889496825064831	none	0.889496825064831
ko05111	edgeR	LMAT	NC	0.966327639977045	none	0.966327639977045
ko04210	edgeR	LMAT	NC	5.63085787479637e-05	none	5.63085787479637e-05
ko00240	edgeR	LMAT	NC	0.914566831772138	none	0.914566831772138
ko04011	edgeR	LMAT	NC	0.312082619974621	none	0.312082619974621
ko00944	edgeR	LMAT	NC	4.59658009356893e-09	none	4.59658009356893e-09
ko04113	edgeR	LMAT	NC	7.16746677365454e-06	none	7.16746677365454e-06
ko04070	edgeR	LMAT	NC	0.897036891883048	none	0.897036891883048
ko04640	edgeR	LMAT	NC	0.0147393977596126	none	0.0147393977596126
ko04310	edgeR	LMAT	NC	0.534367922186112	none	0.534367922186112
ko03420	edgeR	LMAT	NC	0.828493514980892	none	0.828493514980892
ko00770	edgeR	LMAT	NC	0.875996256045668	none	0.875996256045668
ko02040	edgeR	LMAT	NC	0.171165501419394	none	0.171165501419394
ko04912	edgeR	LMAT	NC	0.586405982634478	none	0.586405982634478
ko00670	edgeR	LMAT	NC	0.964199579376842	none	0.964199579376842
ko04920	edgeR	LMAT	NC	0.173818030747348	none	0.173818030747348
ko04144	edgeR	LMAT	NC	0.429791249333732	none	0.429791249333732
ko00930	edgeR	LMAT	NC	0.228477646671275	none	0.228477646671275
ko04112	edgeR	LMAT	NC	0.864020353125682	none	0.864020353125682
ko04075	edgeR	LMAT	NC	0.392636953120098	none	0.392636953120098
