feature	method	group1	group2	p_values	adj_method	p_adjust
ko04330	edgeR	HMAT	LMAT	0.357203704462417	none	0.357203704462417
ko03050	edgeR	HMAT	LMAT	0.0295975441499711	none	0.0295975441499711
ko00361	edgeR	HMAT	LMAT	0.367766935115108	none	0.367766935115108
ko00040	edgeR	HMAT	LMAT	0.964127889234924	none	0.964127889234924
ko00730	edgeR	HMAT	LMAT	0.692572218522951	none	0.692572218522951
ko00362	edgeR	HMAT	LMAT	0.683651184877886	none	0.683651184877886
ko01040	edgeR	HMAT	LMAT	0.811962243277903	none	0.811962243277903
ko00603	edgeR	HMAT	LMAT	0.681830143842514	none	0.681830143842514
ko03018	edgeR	HMAT	LMAT	0.985731548790933	none	0.985731548790933
ko00281	edgeR	HMAT	LMAT	0.394678086964659	none	0.394678086964659
ko00280	edgeR	HMAT	LMAT	0.896623532507898	none	0.896623532507898
ko03013	edgeR	HMAT	LMAT	0.781813321056444	none	0.781813321056444
ko04626	edgeR	HMAT	LMAT	0.713105836884717	none	0.713105836884717
ko05200	edgeR	HMAT	LMAT	0.896634086721917	none	0.896634086721917
ko00601	edgeR	HMAT	LMAT	0.773476590316307	none	0.773476590316307
ko00312	edgeR	HMAT	LMAT	0.13633886386891	none	0.13633886386891
ko05020	edgeR	HMAT	LMAT	0.0234557639856278	none	0.0234557639856278
ko05143	edgeR	HMAT	LMAT	0.541777598408082	none	0.541777598408082
ko00523	edgeR	HMAT	LMAT	0.911611945405828	none	0.911611945405828
ko00520	edgeR	HMAT	LMAT	0.926379539112553	none	0.926379539112553
ko00521	edgeR	HMAT	LMAT	0.811868093820178	none	0.811868093820178
ko05146	edgeR	HMAT	LMAT	0.733206596314727	none	0.733206596314727
ko05145	edgeR	HMAT	LMAT	0.0148628529135131	none	0.0148628529135131
ko05144	edgeR	HMAT	LMAT	1	none	1
ko00052	edgeR	HMAT	LMAT	0.938064735796567	none	0.938064735796567
ko00053	edgeR	HMAT	LMAT	0.597511389147934	none	0.597511389147934
ko00051	edgeR	HMAT	LMAT	0.817037064391023	none	0.817037064391023
ko00401	edgeR	HMAT	LMAT	0.850387733525945	none	0.850387733525945
ko00400	edgeR	HMAT	LMAT	0.87038288212191	none	0.87038288212191
ko04020	edgeR	HMAT	LMAT	0.261825440638084	none	0.261825440638084
ko00350	edgeR	HMAT	LMAT	0.865422095659978	none	0.865422095659978
ko00480	edgeR	HMAT	LMAT	0.728973322920458	none	0.728973322920458
ko00643	edgeR	HMAT	LMAT	0.798956379539376	none	0.798956379539376
ko00642	edgeR	HMAT	LMAT	0.533661836668417	none	0.533661836668417
ko00640	edgeR	HMAT	LMAT	0.852460316541089	none	0.852460316541089
ko00720	edgeR	HMAT	LMAT	0.942385681190864	none	0.942385681190864
ko00960	edgeR	HMAT	LMAT	0.852087833772252	none	0.852087833772252
ko02020	edgeR	HMAT	LMAT	0.751652894229822	none	0.751652894229822
ko00120	edgeR	HMAT	LMAT	0.994193304412567	none	0.994193304412567
ko00965	edgeR	HMAT	LMAT	0.0667977526084054	none	0.0667977526084054
ko03008	edgeR	HMAT	LMAT	0.930796752578261	none	0.930796752578261
ko05414	edgeR	HMAT	LMAT	0.0129650383899348	none	0.0129650383899348
ko00290	edgeR	HMAT	LMAT	0.786435388002461	none	0.786435388002461
ko04614	edgeR	HMAT	LMAT	0.224626129747437	none	0.224626129747437
ko03410	edgeR	HMAT	LMAT	0.981896636262219	none	0.981896636262219
ko05010	edgeR	HMAT	LMAT	0.884281719079725	none	0.884281719079725
ko05012	edgeR	HMAT	LMAT	0.00837297049661434	none	0.00837297049661434
ko00980	edgeR	HMAT	LMAT	0.822802019353247	none	0.822802019353247
ko00410	edgeR	HMAT	LMAT	0.661305380305383	none	0.661305380305383
ko00983	edgeR	HMAT	LMAT	0.770832951988602	none	0.770832951988602
ko05150	edgeR	HMAT	LMAT	0.0651666363296131	none	0.0651666363296131
ko00791	edgeR	HMAT	LMAT	6.83290509477399e-06	none	6.83290509477399e-06
ko00790	edgeR	HMAT	LMAT	0.924888233612535	none	0.924888233612535
ko05131	edgeR	HMAT	LMAT	0.00302094457364467	none	0.00302094457364467
ko00020	edgeR	HMAT	LMAT	0.991887820482166	none	0.991887820482166
ko00710	edgeR	HMAT	LMAT	0.83189074085365	none	0.83189074085365
ko02060	edgeR	HMAT	LMAT	0.0761697933553699	none	0.0761697933553699
ko00340	edgeR	HMAT	LMAT	0.840752329843024	none	0.840752329843024
ko00785	edgeR	HMAT	LMAT	0.419281047641367	none	0.419281047641367
ko00550	edgeR	HMAT	LMAT	0.966604304023354	none	0.966604304023354
ko00650	edgeR	HMAT	LMAT	0.601855273574132	none	0.601855273574132
ko05220	edgeR	HMAT	LMAT	0.357203704462417	none	0.357203704462417
ko02030	edgeR	HMAT	LMAT	0.415334342155176	none	0.415334342155176
ko03320	edgeR	HMAT	LMAT	0.927711101368631	none	0.927711101368631
ko04612	edgeR	HMAT	LMAT	0.936447918814176	none	0.936447918814176
ko04621	edgeR	HMAT	LMAT	0.933918623886426	none	0.933918623886426
ko04622	edgeR	HMAT	LMAT	6.15263872918984e-06	none	6.15263872918984e-06
ko00910	edgeR	HMAT	LMAT	0.960521121475551	none	0.960521121475551
ko00460	edgeR	HMAT	LMAT	0.962396587829249	none	0.962396587829249
ko00830	edgeR	HMAT	LMAT	0.9689983868581	none	0.9689983868581
ko00780	edgeR	HMAT	LMAT	0.998962322251493	none	0.998962322251493
ko00511	edgeR	HMAT	LMAT	0.596948091463881	none	0.596948091463881
ko00970	edgeR	HMAT	LMAT	0.896381679892509	none	0.896381679892509
ko00030	edgeR	HMAT	LMAT	0.92509951549747	none	0.92509951549747
ko04972	edgeR	HMAT	LMAT	0.517892483571074	none	0.517892483571074
ko00232	edgeR	HMAT	LMAT	0.686027949179168	none	0.686027949179168
ko00230	edgeR	HMAT	LMAT	0.932214649679837	none	0.932214649679837
ko04122	edgeR	HMAT	LMAT	0.834310513529897	none	0.834310513529897
ko00540	edgeR	HMAT	LMAT	0.785056018313755	none	0.785056018313755
ko05014	edgeR	HMAT	LMAT	0.0705259696908622	none	0.0705259696908622
ko00660	edgeR	HMAT	LMAT	0.558395675107419	none	0.558395675107419
ko03020	edgeR	HMAT	LMAT	0.781644506117909	none	0.781644506117909
ko04512	edgeR	HMAT	LMAT	0.000469497714099339	none	0.000469497714099339
ko00982	edgeR	HMAT	LMAT	0.82886657229573	none	0.82886657229573
ko03010	edgeR	HMAT	LMAT	0.940785974273344	none	0.940785974273344
ko00140	edgeR	HMAT	LMAT	0.442516624642443	none	0.442516624642443
ko05100	edgeR	HMAT	LMAT	0.00507081517444431	none	0.00507081517444431
ko00860	edgeR	HMAT	LMAT	0.970362922091302	none	0.970362922091302
ko05410	edgeR	HMAT	LMAT	0.299226680439246	none	0.299226680439246
ko00330	edgeR	HMAT	LMAT	0.973956681434149	none	0.973956681434149
