feature	method	group1	group2	p_values	adj_method	p_adjust
ko05340	edgeR	HMAT	MD	0.974768257853152	none	0.974768257853152
ko00564	edgeR	HMAT	MD	0.954973362767822	none	0.954973362767822
ko00680	edgeR	HMAT	MD	0.952751074246177	none	0.952751074246177
ko00562	edgeR	HMAT	MD	0.874492169350237	none	0.874492169350237
ko03030	edgeR	HMAT	MD	0.977782701105765	none	0.977782701105765
ko00561	edgeR	HMAT	MD	0.863835767152029	none	0.863835767152029
ko00440	edgeR	HMAT	MD	0.725884460339419	none	0.725884460339419
ko00250	edgeR	HMAT	MD	0.971108649112146	none	0.971108649112146
ko00740	edgeR	HMAT	MD	0.674788249112069	none	0.674788249112069
ko04940	edgeR	HMAT	MD	0.866137749004417	none	0.866137749004417
ko00010	edgeR	HMAT	MD	0.869702533125559	none	0.869702533125559
ko05412	edgeR	HMAT	MD	0.0187407833756271	none	0.0187407833756271
ko00195	edgeR	HMAT	MD	0.889944556850585	none	0.889944556850585
ko03450	edgeR	HMAT	MD	0.217625324065677	none	0.217625324065677
ko00760	edgeR	HMAT	MD	0.940006614381047	none	0.940006614381047
ko00920	edgeR	HMAT	MD	0.821441603794166	none	0.821441603794166
ko00311	edgeR	HMAT	MD	0.812949593876214	none	0.812949593876214
ko00310	edgeR	HMAT	MD	0.964648526495313	none	0.964648526495313
ko04146	edgeR	HMAT	MD	0.645164777746091	none	0.645164777746091
ko00600	edgeR	HMAT	MD	0.409304034535385	none	0.409304034535385
ko04141	edgeR	HMAT	MD	0.864411272956095	none	0.864411272956095
ko04142	edgeR	HMAT	MD	0.00521514339247424	none	0.00521514339247424
ko00604	edgeR	HMAT	MD	0.000376174969262196	none	0.000376174969262196
ko04260	edgeR	HMAT	MD	0.00919995640724439	none	0.00919995640724439
ko05142	edgeR	HMAT	MD	0.0278799137552972	none	0.0278799137552972
ko04540	edgeR	HMAT	MD	5.48789679065809e-06	none	5.48789679065809e-06
ko00909	edgeR	HMAT	MD	1	none	1
ko00513	edgeR	HMAT	MD	0.477601515871332	none	0.477601515871332
ko04973	edgeR	HMAT	MD	0.635538695136185	none	0.635538695136185
ko00510	edgeR	HMAT	MD	0.741144345705589	none	0.741144345705589
ko05110	edgeR	HMAT	MD	0.100441475562163	none	0.100441475562163
ko04974	edgeR	HMAT	MD	0.868323467095944	none	0.868323467095944
ko04976	edgeR	HMAT	MD	0.853271023188896	none	0.853271023188896
ko00450	edgeR	HMAT	MD	0.98641613036506	none	0.98641613036506
ko01051	edgeR	HMAT	MD	0.946668985394394	none	0.946668985394394
ko00565	edgeR	HMAT	MD	0.000193661414159782	none	0.000193661414159782
ko00524	edgeR	HMAT	MD	0.747505708545462	none	0.747505708545462
ko00300	edgeR	HMAT	MD	0.913305595949554	none	0.913305595949554
ko05222	edgeR	HMAT	MD	0.610888755642727	none	0.610888755642727
ko05416	edgeR	HMAT	MD	0.629919523077073	none	0.629919523077073
ko00260	edgeR	HMAT	MD	0.949236065458926	none	0.949236065458926
ko00190	edgeR	HMAT	MD	0.967573571568746	none	0.967573571568746
ko03440	edgeR	HMAT	MD	0.99585353640946	none	0.99585353640946
ko00750	edgeR	HMAT	MD	0.976202404093709	none	0.976202404093709
ko00950	edgeR	HMAT	MD	0.925409982286338	none	0.925409982286338
ko00592	edgeR	HMAT	MD	0.426278454113028	none	0.426278454113028
ko00591	edgeR	HMAT	MD	0.965702559523306	none	0.965702559523306
ko00590	edgeR	HMAT	MD	0.0442363525785634	none	0.0442363525785634
ko00062	edgeR	HMAT	MD	0.725704883150831	none	0.725704883150831
ko00061	edgeR	HMAT	MD	0.87252503384925	none	0.87252503384925
ko03070	edgeR	HMAT	MD	0.914699641318602	none	0.914699641318602
ko00253	edgeR	HMAT	MD	0.488107122423557	none	0.488107122423557
ko03060	edgeR	HMAT	MD	0.947565256005305	none	0.947565256005305
ko00380	edgeR	HMAT	MD	0.966350700717457	none	0.966350700717457
ko00500	edgeR	HMAT	MD	0.804630200574262	none	0.804630200574262
ko05120	edgeR	HMAT	MD	0.965514647315243	none	0.965514647315243
ko04666	edgeR	HMAT	MD	0.746830977801061	none	0.746830977801061
ko05322	edgeR	HMAT	MD	0.00621424280799454	none	0.00621424280799454
ko04964	edgeR	HMAT	MD	0.514493664123152	none	0.514493664123152
ko00625	edgeR	HMAT	MD	0.971590819637549	none	0.971590819637549
ko00624	edgeR	HMAT	MD	0.116861296369006	none	0.116861296369006
ko00627	edgeR	HMAT	MD	0.79940094828873	none	0.79940094828873
ko00626	edgeR	HMAT	MD	0.961789277943707	none	0.961789277943707
ko00621	edgeR	HMAT	MD	0.889327379446629	none	0.889327379446629
ko00620	edgeR	HMAT	MD	0.949609285915248	none	0.949609285915248
ko00623	edgeR	HMAT	MD	0.2279555230331	none	0.2279555230331
ko00622	edgeR	HMAT	MD	0.866015278867587	none	0.866015278867587
ko00270	edgeR	HMAT	MD	0.997785128841005	none	0.997785128841005
ko00940	edgeR	HMAT	MD	0.612542860044746	none	0.612542860044746
ko00941	edgeR	HMAT	MD	0.0672890598119963	none	0.0672890598119963
ko01053	edgeR	HMAT	MD	0.0466555282697393	none	0.0466555282697393
ko00943	edgeR	HMAT	MD	5.46909828241081e-11	none	5.46909828241081e-11
ko00100	edgeR	HMAT	MD	8.44384857033848e-15	none	8.44384857033848e-15
ko00945	edgeR	HMAT	MD	0.0680739346241964	none	0.0680739346241964
ko01056	edgeR	HMAT	MD	0.00387571252974913	none	0.00387571252974913
ko05016	edgeR	HMAT	MD	0.741634867333717	none	0.741634867333717
ko04145	edgeR	HMAT	MD	5.48789679065809e-06	none	5.48789679065809e-06
ko00071	edgeR	HMAT	MD	0.983782441661056	none	0.983782441661056
ko00072	edgeR	HMAT	MD	0.637295620720701	none	0.637295620720701
ko05219	edgeR	HMAT	MD	0.31577690849868	none	0.31577690849868
ko05215	edgeR	HMAT	MD	0.990204533629586	none	0.990204533629586
ko05211	edgeR	HMAT	MD	0.145496322021689	none	0.145496322021689
ko05210	edgeR	HMAT	MD	0.610888755642727	none	0.610888755642727
ko01055	edgeR	HMAT	MD	0.69306911875859	none	0.69306911875859
ko00902	edgeR	HMAT	MD	0.114978839311252	none	0.114978839311252
ko04910	edgeR	HMAT	MD	0.863651005348329	none	0.863651005348329
ko00531	edgeR	HMAT	MD	0.000334680464912186	none	0.000334680464912186
ko04916	edgeR	HMAT	MD	0.114978839311252	none	0.114978839311252
ko00360	edgeR	HMAT	MD	0.967676248217951	none	0.967676248217951
ko00633	edgeR	HMAT	MD	0.403919590116695	none	0.403919590116695
ko00630	edgeR	HMAT	MD	0.806211772297376	none	0.806211772297376
ko00363	edgeR	HMAT	MD	0.95237001781529	none	0.95237001781529
ko00364	edgeR	HMAT	MD	0.118728832925951	none	0.118728832925951
ko05130	edgeR	HMAT	MD	1.17489301145201e-05	none	1.17489301145201e-05
ko04115	edgeR	HMAT	MD	0.610888755642727	none	0.610888755642727
ko00121	edgeR	HMAT	MD	0.901219786143377	none	0.901219786143377
ko04914	edgeR	HMAT	MD	0.990204533629586	none	0.990204533629586
ko00430	edgeR	HMAT	MD	0.881472622836296	none	0.881472622836296
ko02010	edgeR	HMAT	MD	0.845815934081342	none	0.845815934081342
ko00130	edgeR	HMAT	MD	0.0594974834266356	none	0.0594974834266356
ko04330	edgeR	HMAT	MD	0.130104709253972	none	0.130104709253972
ko03050	edgeR	HMAT	MD	0.00111644297516516	none	0.00111644297516516
ko00361	edgeR	HMAT	MD	0.547794428944576	none	0.547794428944576
ko00040	edgeR	HMAT	MD	0.566480935943769	none	0.566480935943769
ko00730	edgeR	HMAT	MD	0.997999023981908	none	0.997999023981908
ko00362	edgeR	HMAT	MD	0.772205763874283	none	0.772205763874283
ko01040	edgeR	HMAT	MD	0.935037055275845	none	0.935037055275845
ko00603	edgeR	HMAT	MD	0.212314214269908	none	0.212314214269908
ko03018	edgeR	HMAT	MD	0.876579868415838	none	0.876579868415838
ko00281	edgeR	HMAT	MD	0.457688842877435	none	0.457688842877435
ko00280	edgeR	HMAT	MD	0.964170377837014	none	0.964170377837014
ko03013	edgeR	HMAT	MD	0.920372286731421	none	0.920372286731421
ko04626	edgeR	HMAT	MD	0.930559353231365	none	0.930559353231365
ko05200	edgeR	HMAT	MD	0.938460518628186	none	0.938460518628186
ko00601	edgeR	HMAT	MD	0.999999999999999	none	0.999999999999999
ko00312	edgeR	HMAT	MD	0.639007518133391	none	0.639007518133391
ko05020	edgeR	HMAT	MD	0.805545186345016	none	0.805545186345016
ko05143	edgeR	HMAT	MD	0.0352552572346754	none	0.0352552572346754
ko00523	edgeR	HMAT	MD	0.821969322139835	none	0.821969322139835
ko00520	edgeR	HMAT	MD	0.851741139116488	none	0.851741139116488
ko00521	edgeR	HMAT	MD	0.805351860631413	none	0.805351860631413
ko05146	edgeR	HMAT	MD	0.34493006496619	none	0.34493006496619
ko05145	edgeR	HMAT	MD	0.812667671631717	none	0.812667671631717
ko05144	edgeR	HMAT	MD	0.627900303685914	none	0.627900303685914
ko00052	edgeR	HMAT	MD	0.741060614750287	none	0.741060614750287
ko00053	edgeR	HMAT	MD	0.861979737431965	none	0.861979737431965
ko00051	edgeR	HMAT	MD	0.773075520047285	none	0.773075520047285
ko00401	edgeR	HMAT	MD	0.962876664046108	none	0.962876664046108
ko00400	edgeR	HMAT	MD	0.882967104541215	none	0.882967104541215
ko04020	edgeR	HMAT	MD	0.188480989428161	none	0.188480989428161
ko00350	edgeR	HMAT	MD	0.984461566627025	none	0.984461566627025
ko00480	edgeR	HMAT	MD	0.809262536225889	none	0.809262536225889
ko00643	edgeR	HMAT	MD	0.827320150855827	none	0.827320150855827
ko00642	edgeR	HMAT	MD	0.627587938389973	none	0.627587938389973
ko00640	edgeR	HMAT	MD	0.815781569128318	none	0.815781569128318
ko00720	edgeR	HMAT	MD	0.981604675835329	none	0.981604675835329
ko00960	edgeR	HMAT	MD	0.941125267538873	none	0.941125267538873
ko02020	edgeR	HMAT	MD	0.894181515486398	none	0.894181515486398
ko00120	edgeR	HMAT	MD	0.90391893265012	none	0.90391893265012
ko00965	edgeR	HMAT	MD	1.74745631119332e-06	none	1.74745631119332e-06
ko03008	edgeR	HMAT	MD	0.97125568614603	none	0.97125568614603
ko05414	edgeR	HMAT	MD	0.0296136583686575	none	0.0296136583686575
ko00290	edgeR	HMAT	MD	0.88354472481502	none	0.88354472481502
ko04614	edgeR	HMAT	MD	0.037379257182515	none	0.037379257182515
ko03410	edgeR	HMAT	MD	0.954975075895038	none	0.954975075895038
