feature	method	group1	group2	p_values	adj_method	p_adjust
ko00362	LinDA	HMAT	MD	0.528261584114155	none	0.528261584114155
ko01040	LinDA	HMAT	MD	0.979837443146395	none	0.979837443146395
ko00603	LinDA	HMAT	MD	0.0226139416699404	none	0.0226139416699404
ko03018	LinDA	HMAT	MD	0.867020015919702	none	0.867020015919702
ko00281	LinDA	HMAT	MD	0.384595344018158	none	0.384595344018158
ko00280	LinDA	HMAT	MD	0.593798011113722	none	0.593798011113722
ko03013	LinDA	HMAT	MD	0.965835414624882	none	0.965835414624882
ko04626	LinDA	HMAT	MD	0.985086357078467	none	0.985086357078467
ko05200	LinDA	HMAT	MD	0.670150524076715	none	0.670150524076715
ko00601	LinDA	HMAT	MD	0.623437908985061	none	0.623437908985061
ko00312	LinDA	HMAT	MD	0.662118862201233	none	0.662118862201233
ko05020	LinDA	HMAT	MD	0.785771160739876	none	0.785771160739876
ko05143	LinDA	HMAT	MD	0.0425725953849787	none	0.0425725953849787
ko00523	LinDA	HMAT	MD	0.651870254247473	none	0.651870254247473
ko00520	LinDA	HMAT	MD	0.769419699360821	none	0.769419699360821
ko00521	LinDA	HMAT	MD	0.550135646222618	none	0.550135646222618
ko05146	LinDA	HMAT	MD	0.45820396883955	none	0.45820396883955
ko05145	LinDA	HMAT	MD	0.737477888832116	none	0.737477888832116
ko05144	LinDA	HMAT	MD	0.309593299959128	none	0.309593299959128
ko00052	LinDA	HMAT	MD	0.522427600647373	none	0.522427600647373
ko00053	LinDA	HMAT	MD	0.786223189481524	none	0.786223189481524
ko00051	LinDA	HMAT	MD	0.555550800814674	none	0.555550800814674
ko00401	LinDA	HMAT	MD	0.947461906248517	none	0.947461906248517
ko00400	LinDA	HMAT	MD	0.850319384320899	none	0.850319384320899
ko04020	LinDA	HMAT	MD	0.18440643768477	none	0.18440643768477
ko00350	LinDA	HMAT	MD	0.859119317050279	none	0.859119317050279
ko00480	LinDA	HMAT	MD	0.393896830627466	none	0.393896830627466
ko00643	LinDA	HMAT	MD	0.804265288057758	none	0.804265288057758
ko00642	LinDA	HMAT	MD	0.460218320035891	none	0.460218320035891
ko00640	LinDA	HMAT	MD	0.477846664499358	none	0.477846664499358
ko00720	LinDA	HMAT	MD	0.816802290829003	none	0.816802290829003
ko00960	LinDA	HMAT	MD	0.996794555262473	none	0.996794555262473
ko02020	LinDA	HMAT	MD	0.938729593284436	none	0.938729593284436
ko00120	LinDA	HMAT	MD	0.908121060403298	none	0.908121060403298
ko00965	LinDA	HMAT	MD	0.310869747589216	none	0.310869747589216
ko03008	LinDA	HMAT	MD	0.795481058892871	none	0.795481058892871
ko05414	LinDA	HMAT	MD	0.0948225681450508	none	0.0948225681450508
ko00290	LinDA	HMAT	MD	0.869074138300609	none	0.869074138300609
ko04614	LinDA	HMAT	MD	0.414616747913057	none	0.414616747913057
ko03410	LinDA	HMAT	MD	0.956401970794687	none	0.956401970794687
ko05010	LinDA	HMAT	MD	0.798098598552662	none	0.798098598552662
ko05012	LinDA	HMAT	MD	0.343896575675082	none	0.343896575675082
ko00980	LinDA	HMAT	MD	0.695121784868277	none	0.695121784868277
ko00410	LinDA	HMAT	MD	0.675970053861918	none	0.675970053861918
ko00983	LinDA	HMAT	MD	0.8102012479202	none	0.8102012479202
ko05150	LinDA	HMAT	MD	0.534289052958566	none	0.534289052958566
ko00791	LinDA	HMAT	MD	0.918740409884369	none	0.918740409884369
ko00790	LinDA	HMAT	MD	0.616869276523005	none	0.616869276523005
ko05131	LinDA	HMAT	MD	0.0745952771182455	none	0.0745952771182455
ko00020	LinDA	HMAT	MD	0.508445819095673	none	0.508445819095673
ko00710	LinDA	HMAT	MD	0.968595286058145	none	0.968595286058145
ko02060	LinDA	HMAT	MD	0.762981394233141	none	0.762981394233141
ko00340	LinDA	HMAT	MD	0.896275678709981	none	0.896275678709981
ko00785	LinDA	HMAT	MD	0.275649472156353	none	0.275649472156353
ko00550	LinDA	HMAT	MD	0.885788740957503	none	0.885788740957503
