feature	method	group1	group2	p_values	adj_method	p_adjust
ko05222	LinDA	MD	NC	0.0172983268322309	none	0.0172983268322309
ko05416	LinDA	MD	NC	0.0166903731040582	none	0.0166903731040582
ko00260	LinDA	MD	NC	0.826140678070025	none	0.826140678070025
ko00190	LinDA	MD	NC	0.0503272605689095	none	0.0503272605689095
ko03440	LinDA	MD	NC	0.769681697312565	none	0.769681697312565
ko00750	LinDA	MD	NC	0.374678703134339	none	0.374678703134339
ko00950	LinDA	MD	NC	0.885610963593074	none	0.885610963593074
ko00592	LinDA	MD	NC	0.000158377535930623	none	0.000158377535930623
ko00591	LinDA	MD	NC	0.000439590614268871	none	0.000439590614268871
ko00590	LinDA	MD	NC	0.000249513854160116	none	0.000249513854160116
ko00062	LinDA	MD	NC	0.834247427986479	none	0.834247427986479
ko00061	LinDA	MD	NC	0.184200117848034	none	0.184200117848034
ko03070	LinDA	MD	NC	0.451839991403829	none	0.451839991403829
ko00253	LinDA	MD	NC	0.000269187993568572	none	0.000269187993568572
ko03060	LinDA	MD	NC	0.571305364550269	none	0.571305364550269
ko00380	LinDA	MD	NC	0.859567709567456	none	0.859567709567456
ko00500	LinDA	MD	NC	0.13935976964778	none	0.13935976964778
ko05120	LinDA	MD	NC	0.693305705519086	none	0.693305705519086
ko04666	LinDA	MD	NC	0.676642464342352	none	0.676642464342352
ko05322	LinDA	MD	NC	0.255978925134119	none	0.255978925134119
ko04964	LinDA	MD	NC	0.497280851270488	none	0.497280851270488
ko00625	LinDA	MD	NC	0.000262705622777883	none	0.000262705622777883
ko00624	LinDA	MD	NC	0.628991755334757	none	0.628991755334757
ko00627	LinDA	MD	NC	1.56778882428767e-06	none	1.56778882428767e-06
ko00626	LinDA	MD	NC	0.343174229646693	none	0.343174229646693
ko00621	LinDA	MD	NC	0.719454251980475	none	0.719454251980475
ko00620	LinDA	MD	NC	0.769219637011072	none	0.769219637011072
ko00623	LinDA	MD	NC	0.98871285960939	none	0.98871285960939
ko00622	LinDA	MD	NC	0.588680712421813	none	0.588680712421813
ko00270	LinDA	MD	NC	0.954515682198781	none	0.954515682198781
ko00940	LinDA	MD	NC	0.0592384616800943	none	0.0592384616800943
ko00941	LinDA	MD	NC	0.604505863081086	none	0.604505863081086
ko01053	LinDA	MD	NC	0.589663523788229	none	0.589663523788229
ko00943	LinDA	MD	NC	0.441381890870212	none	0.441381890870212
ko00100	LinDA	MD	NC	0.967861002063639	none	0.967861002063639
ko00945	LinDA	MD	NC	0.556942534234129	none	0.556942534234129
ko01056	LinDA	MD	NC	0.908532794853851	none	0.908532794853851
ko05016	LinDA	MD	NC	0.00773920307620045	none	0.00773920307620045
ko04145	LinDA	MD	NC	0.554165873048258	none	0.554165873048258
ko00071	LinDA	MD	NC	0.613644932916798	none	0.613644932916798
ko00072	LinDA	MD	NC	0.611544144593975	none	0.611544144593975
ko05219	LinDA	MD	NC	0.152864866239568	none	0.152864866239568
ko05215	LinDA	MD	NC	0.85249306197534	none	0.85249306197534
ko05211	LinDA	MD	NC	0.0728820236466819	none	0.0728820236466819
ko05210	LinDA	MD	NC	0.0172983268322309	none	0.0172983268322309
ko01055	LinDA	MD	NC	0.216171594038534	none	0.216171594038534
ko00902	LinDA	MD	NC	0.533332259799894	none	0.533332259799894
ko04910	LinDA	MD	NC	0.175430827505286	none	0.175430827505286
ko00531	LinDA	MD	NC	0.327037051891587	none	0.327037051891587
ko04916	LinDA	MD	NC	0.533332259799894	none	0.533332259799894
ko00360	LinDA	MD	NC	0.608480069293371	none	0.608480069293371
ko00633	LinDA	MD	NC	0.362894956136586	none	0.362894956136586
ko00630	LinDA	MD	NC	0.322356329171263	none	0.322356329171263
ko00363	LinDA	MD	NC	0.000423892163334208	none	0.000423892163334208
ko00364	LinDA	MD	NC	0.899937593246094	none	0.899937593246094
ko05130	LinDA	MD	NC	0.134773557718147	none	0.134773557718147
ko04115	LinDA	MD	NC	0.0172983268322309	none	0.0172983268322309
ko00121	LinDA	MD	NC	0.001973716884466	none	0.001973716884466
ko04914	LinDA	MD	NC	0.85249306197534	none	0.85249306197534
ko00430	LinDA	MD	NC	0.409914375037569	none	0.409914375037569
ko02010	LinDA	MD	NC	0.194097393626312	none	0.194097393626312
ko00130	LinDA	MD	NC	0.971626083042338	none	0.971626083042338
ko04330	LinDA	MD	NC	0.137097224883839	none	0.137097224883839
ko03050	LinDA	MD	NC	0.0539028359754175	none	0.0539028359754175
ko00361	LinDA	MD	NC	0.00840836820940623	none	0.00840836820940623
ko00040	LinDA	MD	NC	0.082688182697214	none	0.082688182697214
ko00730	LinDA	MD	NC	2.89166052376068e-05	none	2.89166052376068e-05
ko00362	LinDA	MD	NC	0.340790845515186	none	0.340790845515186
ko01040	LinDA	MD	NC	0.863267369540407	none	0.863267369540407
ko00603	LinDA	MD	NC	0.000323488509426281	none	0.000323488509426281
ko03018	LinDA	MD	NC	0.715766267155117	none	0.715766267155117
ko00281	LinDA	MD	NC	0.000165612561991037	none	0.000165612561991037
ko00280	LinDA	MD	NC	0.15459628005081	none	0.15459628005081
ko03013	LinDA	MD	NC	0.273531947053788	none	0.273531947053788
ko04626	LinDA	MD	NC	0.835176736992243	none	0.835176736992243
ko05200	LinDA	MD	NC	0.946445267248316	none	0.946445267248316
ko00601	LinDA	MD	NC	0.854070895381392	none	0.854070895381392
ko00312	LinDA	MD	NC	0.0461557583868936	none	0.0461557583868936
ko05020	LinDA	MD	NC	0.104268400989976	none	0.104268400989976
ko05143	LinDA	MD	NC	0.0580834012052506	none	0.0580834012052506
ko00523	LinDA	MD	NC	0.726228637331471	none	0.726228637331471
ko00520	LinDA	MD	NC	0.220011409541707	none	0.220011409541707
ko00521	LinDA	MD	NC	0.87322416006218	none	0.87322416006218
ko05146	LinDA	MD	NC	2.63357546150346e-05	none	2.63357546150346e-05
ko05145	LinDA	MD	NC	0.0031919105928692	none	0.0031919105928692
ko05144	LinDA	MD	NC	0.000545631572157797	none	0.000545631572157797
ko00052	LinDA	MD	NC	0.125012146733566	none	0.125012146733566
ko00053	LinDA	MD	NC	0.483288483329027	none	0.483288483329027
ko00051	LinDA	MD	NC	0.111613290600009	none	0.111613290600009
ko00401	LinDA	MD	NC	0.676225764343892	none	0.676225764343892
ko00400	LinDA	MD	NC	0.555544396525012	none	0.555544396525012
ko04020	LinDA	MD	NC	0.794213106084041	none	0.794213106084041
ko00350	LinDA	MD	NC	0.824428775525115	none	0.824428775525115
ko00480	LinDA	MD	NC	0.00963001683376935	none	0.00963001683376935
ko00643	LinDA	MD	NC	0.015202966407348	none	0.015202966407348
ko00642	LinDA	MD	NC	0.0864961412510549	none	0.0864961412510549
ko00640	LinDA	MD	NC	0.107887550899302	none	0.107887550899302
ko00720	LinDA	MD	NC	0.277115296025874	none	0.277115296025874
ko00960	LinDA	MD	NC	0.860956863379375	none	0.860956863379375
ko02020	LinDA	MD	NC	0.704705843039635	none	0.704705843039635
ko00120	LinDA	MD	NC	0.00196095055406126	none	0.00196095055406126
ko00965	LinDA	MD	NC	0.491266984674622	none	0.491266984674622
ko03008	LinDA	MD	NC	0.51819714115871	none	0.51819714115871
ko05414	LinDA	MD	NC	0.0356625913723897	none	0.0356625913723897
ko00290	LinDA	MD	NC	0.932137570482257	none	0.932137570482257
ko04614	LinDA	MD	NC	0.187449264616151	none	0.187449264616151
ko03410	LinDA	MD	NC	0.940526661846457	none	0.940526661846457
ko05010	LinDA	MD	NC	0.623013526942487	none	0.623013526942487
ko05012	LinDA	MD	NC	0.0289286700027079	none	0.0289286700027079
ko00980	LinDA	MD	NC	0.487886228027038	none	0.487886228027038
ko00410	LinDA	MD	NC	0.0024535978059544	none	0.0024535978059544
ko00983	LinDA	MD	NC	0.213101844700554	none	0.213101844700554
ko05150	LinDA	MD	NC	0.0906685300794136	none	0.0906685300794136
ko00791	LinDA	MD	NC	0.82753234714679	none	0.82753234714679
ko00790	LinDA	MD	NC	0.932795266467826	none	0.932795266467826
ko05131	LinDA	MD	NC	0.124813070438336	none	0.124813070438336
ko00020	LinDA	MD	NC	0.0553692775514088	none	0.0553692775514088
ko00710	LinDA	MD	NC	0.685358014789811	none	0.685358014789811
ko02060	LinDA	MD	NC	0.0168289511580119	none	0.0168289511580119
ko00340	LinDA	MD	NC	0.84007346316633	none	0.84007346316633
ko00785	LinDA	MD	NC	0.00170724072628807	none	0.00170724072628807
ko00550	LinDA	MD	NC	0.98988814173751	none	0.98988814173751
ko00650	LinDA	MD	NC	0.392582532927173	none	0.392582532927173
ko05220	LinDA	MD	NC	0.137097224883839	none	0.137097224883839
ko02030	LinDA	MD	NC	0.723239330817833	none	0.723239330817833
ko03320	LinDA	MD	NC	0.442285845164369	none	0.442285845164369
ko04612	LinDA	MD	NC	0.85249306197534	none	0.85249306197534
ko04621	LinDA	MD	NC	0.882351531264201	none	0.882351531264201
ko04622	LinDA	MD	NC	0.213130182779051	none	0.213130182779051
ko00910	LinDA	MD	NC	0.90602936065708	none	0.90602936065708
ko00460	LinDA	MD	NC	0.269113985789539	none	0.269113985789539
ko00830	LinDA	MD	NC	0.30963870495653	none	0.30963870495653
ko00780	LinDA	MD	NC	0.0686560131756009	none	0.0686560131756009
ko00511	LinDA	MD	NC	0.000110328318483059	none	0.000110328318483059
ko00970	LinDA	MD	NC	0.58786734874614	none	0.58786734874614
ko00030	LinDA	MD	NC	0.489244823053255	none	0.489244823053255
ko04972	LinDA	MD	NC	0.973867704790689	none	0.973867704790689
ko00232	LinDA	MD	NC	0.3413134675523	none	0.3413134675523
ko00230	LinDA	MD	NC	0.744502652295553	none	0.744502652295553
ko04122	LinDA	MD	NC	0.0313816558064374	none	0.0313816558064374
ko00540	LinDA	MD	NC	0.000143864100832648	none	0.000143864100832648
ko05014	LinDA	MD	NC	0.0270831996649885	none	0.0270831996649885
ko00660	LinDA	MD	NC	0.811900972455762	none	0.811900972455762
ko03020	LinDA	MD	NC	0.830753654264445	none	0.830753654264445
ko04512	LinDA	MD	NC	0.00175486168106223	none	0.00175486168106223
ko00982	LinDA	MD	NC	0.490306522311433	none	0.490306522311433
ko03010	LinDA	MD	NC	0.579365045737389	none	0.579365045737389
ko00140	LinDA	MD	NC	0.154289679931016	none	0.154289679931016
ko05100	LinDA	MD	NC	0.192944577642928	none	0.192944577642928
ko00860	LinDA	MD	NC	0.254747851153683	none	0.254747851153683
ko05410	LinDA	MD	NC	0.479019330545276	none	0.479019330545276
ko00330	LinDA	MD	NC	0.934697203515506	none	0.934697203515506
ko00908	LinDA	MD	NC	0.928932419789707	none	0.928932419789707
ko04930	LinDA	MD	NC	0.813862014395112	none	0.813862014395112
ko03430	LinDA	MD	NC	0.771483458605669	none	0.771483458605669
ko00906	LinDA	MD	NC	0.96411017587483	none	0.96411017587483
ko00900	LinDA	MD	NC	0.858726023071841	none	0.858726023071841
ko00901	LinDA	MD	NC	0.690258375130107	none	0.690258375130107
ko00903	LinDA	MD	NC	0.950064087901453	none	0.950064087901453
ko00471	LinDA	MD	NC	0.602386516972956	none	0.602386516972956
ko00472	LinDA	MD	NC	0.0339667875975463	none	0.0339667875975463
ko00473	LinDA	MD	NC	0.423036346609094	none	0.423036346609094
ko05111	LinDA	MD	NC	0.586868800694124	none	0.586868800694124
ko04210	LinDA	MD	NC	0.0127117354186179	none	0.0127117354186179
ko00240	LinDA	MD	NC	0.810710239845576	none	0.810710239845576
ko04011	LinDA	MD	NC	0.00380733763419284	none	0.00380733763419284
ko00944	LinDA	MD	NC	0.00422156597251969	none	0.00422156597251969
ko04113	LinDA	MD	NC	0.855677511691312	none	0.855677511691312
ko04070	LinDA	MD	NC	0.847746166027661	none	0.847746166027661
ko04640	LinDA	MD	NC	0.00408740072317896	none	0.00408740072317896
ko04310	LinDA	MD	NC	0.137097224883839	none	0.137097224883839
ko03420	LinDA	MD	NC	0.804889150386808	none	0.804889150386808
ko00770	LinDA	MD	NC	0.88767890808172	none	0.88767890808172
ko02040	LinDA	MD	NC	0.464667676545032	none	0.464667676545032
ko04912	LinDA	MD	NC	0.676642464342352	none	0.676642464342352
ko00670	LinDA	MD	NC	0.706573963972059	none	0.706573963972059
ko04920	LinDA	MD	NC	0.571540374054752	none	0.571540374054752
ko04144	LinDA	MD	NC	0.223492656283282	none	0.223492656283282
ko00930	LinDA	MD	NC	0.919213193990996	none	0.919213193990996
ko04112	LinDA	MD	NC	0.983690387070278	none	0.983690387070278
ko04075	LinDA	MD	NC	0.889830179470129	none	0.889830179470129
