"Var1"	"Var2"	"cor"	"pvalue"
"1"	"Acetatifactor"	"FBG"	-0.757575757575757	0.0111434467996942
"2"	"Acetivibrio"	"FBG"	0.00615457454896664	0.98653737812966
"3"	"Akkermansia"	"FBG"	-0.0426837203323373	0.906799287861537
"4"	"Alistipes"	"FBG"	-0.515151515151515	0.127552869703234
"5"	"Alkaliphilus"	"FBG"	0.206350781828638	0.56734216530306
"6"	"Anaerocolumna"	"FBG"	-0.406060606060606	0.244282294086627
"7"	"Anaerotignum"	"FBG"	-0.782907566312079	0.00740791059515762
"8"	"Bacteroides"	"FBG"	0.624242424242424	0.0537177672171674
"9"	"Bifidobacterium"	"FBG"	0.432934877656564	0.211390561325541
"10"	"Blautia"	"FBG"	-0.151515151515151	0.676065175997854
"11"	"Clostridium_XlVa"	"FBG"	-0.893621149209695	0.000491873019082001
"12"	"Duncaniella"	"FBG"	-0.0181818181818182	0.960240418128624
"13"	"Eisenbergiella"	"FBG"	-0.490909090909091	0.149655673420837
"14"	"Enterocloster"	"FBG"	-0.36969696969697	0.293050075292822
"15"	"Flintibacter"	"FBG"	-0.790277206784084	0.00651422358724081
"16"	"Intestinimonas"	"FBG"	-0.237083162035225	0.509561409261831
"17"	"Kineothrix"	"FBG"	-0.6	0.066688
"18"	"Lachnospiracea_incertae_sedis"	"FBG"	-0.454545454545455	0.186904810349332
"19"	"Lacrimispora"	"FBG"	-0.43030303030303	0.214492332532808
"20"	"Lawsonibacter"	"FBG"	-0.854545454545454	0.00163680331598672
"21"	"Ligilactobacillus"	"FBG"	0.260606060606061	0.46708905438634
"22"	"Muribaculum"	"FBG"	-0.212121212121212	0.55630577510293
"23"	"Neglecta"	"FBG"	-0.490909090909091	0.149655673420837
"24"	"Oscillibacter"	"FBG"	-0.781818181818182	0.00754700778106786
"25"	"Parabacteroides"	"FBG"	0.693012319795274	0.0262928781788051
"26"	"Paramuribaculum"	"FBG"	-0.0787878787878788	0.828717394697461
"27"	"Pseudescherichia"	"FBG"	0.927272727272727	0.000112034506393977
"28"	"Roseburia"	"FBG"	-0.624242424242424	0.0537177672171674
"29"	"Ruminococcus"	"FBG"	0.652384902190464	0.0409017891286929
"30"	"Vallitalea"	"FBG"	0.166173512822099	0.646367910675314
"31"	"Acetatifactor"	"Weight"	0.563636363636364	0.0897240283170912
"32"	"Acetivibrio"	"Weight"	0.172328087371066	0.634029046428523
"33"	"Akkermansia"	"Weight"	0.201223252995304	0.577218378137763
"34"	"Alistipes"	"Weight"	0.793939393939394	0.00609992331369691
"35"	"Alkaliphilus"	"Weight"	0.0312652699740361	0.93167403784024
"36"	"Anaerocolumna"	"Weight"	0.6	0.066688
"37"	"Anaerotignum"	"Weight"	0.562714813286807	0.0903658453522045
"38"	"Bacteroides"	"Weight"	-0.442424242424242	0.200422686711942
"39"	"Bifidobacterium"	"Weight"	-0.219516275994877	0.542286006166348
"40"	"Blautia"	"Weight"	0.503030303030303	0.138333698394492
"41"	"Clostridium_XlVa"	"Weight"	0.84498870571529	0.00208579650533431
"42"	"Duncaniella"	"Weight"	0.248484848484848	0.488776304519243
"43"	"Eisenbergiella"	"Weight"	0.248484848484848	0.488776304519243
"44"	"Enterocloster"	"Weight"	0.224242424242424	0.533400561272595
"45"	"Flintibacter"	"Weight"	0.802435317657685	0.0052114617667064
"46"	"Intestinimonas"	"Weight"	0.243162217472026	0.498433710997779
"47"	"Kineothrix"	"Weight"	0.587878787878788	0.073877706888658
"48"	"Lachnospiracea_incertae_sedis"	"Weight"	0.648484848484848	0.0425401276844894
"49"	"Lacrimispora"	"Weight"	0.454545454545455	0.186904810349332
"50"	"Lawsonibacter"	"Weight"	0.551515151515151	0.0984011766696351
"51"	"Ligilactobacillus"	"Weight"	0.00606060606060606	0.986742911194989
"52"	"Muribaculum"	"Weight"	0.321212121212121	0.36546831043867
"53"	"Neglecta"	"Weight"	0.466666666666667	0.173938597165066
"54"	"Oscillibacter"	"Weight"	0.612121212121212	0.0599721424772553
"55"	"Parabacteroides"	"Weight"	-0.541035933875258	0.106317546425084
"56"	"Paramuribaculum"	"Weight"	0.345454545454545	0.328226511471368
"57"	"Pseudescherichia"	"Weight"	-0.745454545454545	0.01333014631544
"58"	"Roseburia"	"Weight"	0.76969696969697	0.00922195272221601
"59"	"Ruminococcus"	"Weight"	-0.652384902190464	0.0409017891286929
"60"	"Vallitalea"	"Weight"	-0.233873832860732	0.515477517453414
"61"	"Acetatifactor"	"AUC"	-0.442424242424242	0.200422686711942
"62"	"Acetivibrio"	"AUC"	0.406201920231798	0.244102289836612
"63"	"Akkermansia"	"AUC"	0.0304883716659552	0.933368646568711
"64"	"Alistipes"	"AUC"	-0.115151515151515	0.751419652325848
"65"	"Alkaliphilus"	"AUC"	0.287640483761132	0.420312285422207
"66"	"Anaerocolumna"	"AUC"	-0.224242424242424	0.533400561272595
"67"	"Anaerotignum"	"AUC"	-0.440385506050544	0.202750555511043
"68"	"Bacteroides"	"AUC"	0.515151515151515	0.127552869703234
"69"	"Bifidobacterium"	"AUC"	0.493911620988474	0.146800458453782
"70"	"Blautia"	"AUC"	-0.139393939393939	0.700931884910058
"71"	"Clostridium_XlVa"	"AUC"	-0.717328541542476	0.019528343138303
"72"	"Duncaniella"	"AUC"	0.478787878787879	0.161522928017456
"73"	"Eisenbergiella"	"AUC"	-0.442424242424242	0.200422686711942
"74"	"Enterocloster"	"AUC"	-0.115151515151515	0.751419652325848
"75"	"Flintibacter"	"AUC"	-0.510640656691254	0.131501993065946
"76"	"Intestinimonas"	"AUC"	0.0425533880576045	0.907082839004662
"77"	"Kineothrix"	"AUC"	-0.660606060606061	0.0375883775714094
"78"	"Lachnospiracea_incertae_sedis"	"AUC"	-0.0909090909090909	0.802771731207162
"79"	"Lacrimispora"	"AUC"	-0.272727272727273	0.445838341542751
"80"	"Lawsonibacter"	"AUC"	-0.575757575757576	0.0815528147726023
"81"	"Ligilactobacillus"	"AUC"	0.696969696969697	0.0250966758822518
"82"	"Muribaculum"	"AUC"	0.284848484848485	0.425038154892145
"83"	"Neglecta"	"AUC"	-0.0909090909090909	0.802771731207162
"84"	"Oscillibacter"	"AUC"	-0.575757575757576	0.0815528147726023
"85"	"Parabacteroides"	"AUC"	0.56535215562246	0.0885368480246986
"86"	"Paramuribaculum"	"AUC"	0.333333333333333	0.346593507087334
"87"	"Pseudescherichia"	"AUC"	0.733333333333333	0.0158005962505716
"88"	"Roseburia"	"AUC"	-0.575757575757576	0.0815528147726023
"89"	"Ruminococcus"	"AUC"	0.830867564110496	0.00290339190215136
"90"	"Vallitalea"	"AUC"	0.276955854703499	0.438530169596988
"91"	"Acetatifactor"	"Acetic.acid"	0.00606060606060606	0.986742911194989
"92"	"Acetivibrio"	"Acetic.acid"	-0.523138836662164	0.120742142142661
"93"	"Akkermansia"	"Acetic.acid"	-0.750013942982498	0.0124753208388897
"94"	"Alistipes"	"Acetic.acid"	-0.842424242424242	0.00222003122591684
"95"	"Alkaliphilus"	"Acetic.acid"	-0.268881321776711	0.452532853853057
"96"	"Anaerocolumna"	"Acetic.acid"	-0.163636363636364	0.651477342796243
"97"	"Anaerotignum"	"Acetic.acid"	-0.0917469804271967	0.800984329914507
"98"	"Bacteroides"	"Acetic.acid"	-0.224242424242424	0.533400561272595
"99"	"Bifidobacterium"	"Acetic.acid"	-0.390251157324227	0.264887439584297
"100"	"Blautia"	"Acetic.acid"	-0.563636363636364	0.0897240283170912
"101"	"Clostridium_XlVa"	"Acetic.acid"	-0.382980492518441	0.274673014343399
"102"	"Duncaniella"	"Acetic.acid"	-0.587878787878788	0.073877706888658
"103"	"Eisenbergiella"	"Acetic.acid"	-0.00606060606060606	0.986742911194989
"104"	"Enterocloster"	"Acetic.acid"	0.0303030303030303	0.933772958094147
"105"	"Flintibacter"	"Acetic.acid"	-0.328268993587235	0.354418327018325
"106"	"Intestinimonas"	"Acetic.acid"	-0.364743326208039	0.300066969464665
"107"	"Kineothrix"	"Acetic.acid"	-0.0181818181818182	0.960240418128624
"108"	"Lachnospiracea_incertae_sedis"	"Acetic.acid"	-0.515151515151515	0.127552869703234
"109"	"Lacrimispora"	"Acetic.acid"	-0.612121212121212	0.0599721424772553
"110"	"Lawsonibacter"	"Acetic.acid"	-0.139393939393939	0.700931884910058
"111"	"Ligilactobacillus"	"Acetic.acid"	-0.503030303030303	0.138333698394492
"112"	"Muribaculum"	"Acetic.acid"	-0.587878787878788	0.073877706888658
"113"	"Neglecta"	"Acetic.acid"	-0.442424242424242	0.200422686711942
"114"	"Oscillibacter"	"Acetic.acid"	-0.0303030303030303	0.933772958094147
"115"	"Parabacteroides"	"Acetic.acid"	-0.121581108736013	0.73793797123361
"116"	"Paramuribaculum"	"Acetic.acid"	-0.454545454545455	0.186904810349332
"117"	"Pseudescherichia"	"Acetic.acid"	0.406060606060606	0.244282294086627
"118"	"Roseburia"	"Acetic.acid"	-0.115151515151515	0.751419652325848
"119"	"Ruminococcus"	"Acetic.acid"	0.116936916430366	0.747669754795349
"120"	"Vallitalea"	"Acetic.acid"	0.153864363724166	0.671277393340076
"121"	"Acetatifactor"	"Propionic.acid"	-0.0909090909090909	0.802771731207162
"122"	"Acetivibrio"	"Propionic.acid"	-0.363119898389032	0.302385806021828
"123"	"Akkermansia"	"Propionic.acid"	-0.676841850984206	0.0315868636010344
"124"	"Alistipes"	"Propionic.acid"	-0.672727272727273	0.0330412225454377
"125"	"Alkaliphilus"	"Propionic.acid"	-0.100048863916916	0.783320692702214
"126"	"Anaerocolumna"	"Propionic.acid"	-0.163636363636364	0.651477342796243
"127"	"Anaerotignum"	"Propionic.acid"	-0.189610426216207	0.599820235426089
"128"	"Bacteroides"	"Propionic.acid"	0.0303030303030303	0.933772958094147
"129"	"Bifidobacterium"	"Propionic.acid"	-0.23171162466126	0.519479299957456
"130"	"Blautia"	"Propionic.acid"	-0.36969696969697	0.293050075292822
"131"	"Clostridium_XlVa"	"Propionic.acid"	-0.516719712128055	0.12619736664662
"132"	"Duncaniella"	"Propionic.acid"	-0.236363636363636	0.5108853175152
"133"	"Eisenbergiella"	"Propionic.acid"	-0.36969696969697	0.293050075292822
"134"	"Enterocloster"	"Propionic.acid"	-0.0545454545454545	0.881036181161853
"135"	"Flintibacter"	"Propionic.acid"	-0.352585215334437	0.317662379420925
"136"	"Intestinimonas"	"Propionic.acid"	-0.370822381644839	0.291468271298959
"137"	"Kineothrix"	"Propionic.acid"	-0.248484848484848	0.488776304519243
"138"	"Lachnospiracea_incertae_sedis"	"Propionic.acid"	-0.321212121212121	0.36546831043867
"139"	"Lacrimispora"	"Propionic.acid"	-0.83030303030303	0.00294022702327952
"140"	"Lawsonibacter"	"Propionic.acid"	-0.296969696969697	0.404701671270157
"141"	"Ligilactobacillus"	"Propionic.acid"	-0.187878787878788	0.603217610029209
"142"	"Muribaculum"	"Propionic.acid"	-0.393939393939394	0.259997766834888
"143"	"Neglecta"	"Propionic.acid"	-0.381818181818182	0.276255333385436
"144"	"Oscillibacter"	"Propionic.acid"	-0.187878787878788	0.603217610029209
"145"	"Parabacteroides"	"Propionic.acid"	0.0972648869888103	0.789234532582542
"146"	"Paramuribaculum"	"Propionic.acid"	-0.212121212121212	0.55630577510293
"147"	"Pseudescherichia"	"Propionic.acid"	0.660606060606061	0.0375883775714094
"148"	"Roseburia"	"Propionic.acid"	-0.2	0.579584
"149"	"Ruminococcus"	"Propionic.acid"	0.289265003801432	0.417573930954889
