var	estimate	estimate1	estimate2	statistic	p.value	parameter	conf.low	conf.high	method	alternative
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides	-0.98339858659634	0.26246730335183	1.24586588994817	-3.64741298826357	0.00361743508061903	11.4146221980402	-1.57419869973942	-0.392598473453263	Welch Two Sample t-test	two.sided
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Muribaculaceae|Paramuribaculum	-0.542980248421673	0.68692665681705	1.22990690523872	-2.64586792011991	0.0188418277024394	14.3875725043956	-0.982019747917034	-0.103940748926312	Welch Two Sample t-test	two.sided
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellamassilia	-1.23943491948914	0.474930880713672	1.71436580020281	-2.43433632691625	0.0299275712639215	13.1241467774663	-2.33832328676763	-0.14054655221064	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae_2|Alkaliphilus	6.46967545275787	6.51564912672663	0.0459736739687636	3.14045890599517	0.00940003443455272	11.0006918205037	1.93544945880962	11.0039014467061	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Anaerocolumna	4.2959152258756	5.04435652205087	0.748441296175277	6.29913037172029	4.70962198200218e-05	11.5427300026643	2.80344155429476	5.78838889745643	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Blautia	-0.614655683332796	0.624593815377477	1.23924949871027	-2.7655461377744	0.0159761263248556	13.0816522986518	-1.09450333997011	-0.134808026695486	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Clostridium_XlVa	2.94864728112552	4.19380215456824	1.24515487344272	2.51482862765269	0.0265404203086473	12.455529314896	0.404303890485187	5.49299067176585	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Enterocloster	-2.06143760774849	1.99985680524127	4.06129441298976	-2.54905880618321	0.0190308434956166	20.1866485773585	-3.74736813964728	-0.375507075849692	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Faecalicatena	-0.331011919157803	0.242899579831657	0.57391149898946	-3.20108835079495	0.00589963195873857	15.1231138128036	-0.55126053653414	-0.110763301781465	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lacrimispora	-9.12459527729966	4.98409234984675	14.1086876271464	-4.38127445511103	0.000388931558741317	17.3650279538661	-13.5115454170492	-4.73764513755008	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Marvinbryantia	-1.83416540344305	0.454009204952692	2.28817460839574	-3.49810762155694	0.00378073924977646	13.3647896310322	-2.96377821500393	-0.704552591882164	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Roseburia	1.03649982892723	1.37600546024293	0.339505631315701	2.68369475639692	0.0193815709791221	12.43607847409	0.198257179018665	1.87474247883579	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Schaedlerella	0.636473984135068	1.11683349739111	0.480359513256038	3.57624109856555	0.00295844674728307	14.2649227077299	0.255424084563693	1.01752388370644	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Romboutsia	-0.430630971838083	0.0263044136212615	0.456935385459345	-4.00612091201577	0.00205525950626771	11.0250873403703	-0.667156361818957	-0.194105581857209	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Clostridium_IV	-0.634367039424767	0.161869677077805	0.796236716502572	-7.22838418859551	5.28469192257487e-06	13.5415104352608	-0.82319437323074	-0.445539705618795	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Flintibacter	-2.08704568756819	0.488029479104063	2.57507516667225	-5.97158137158007	2.94432047577337e-05	14.5082967868788	-2.83418440102373	-1.33990697411264	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Oscillibacter	-0.875852970424573	0.266251797602946	1.14210476802752	-5.0796730063159	8.50520054996176e-05	17.4990226663	-1.23884526463343	-0.512860676215713	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Clostridia|Clostridiales|Unassigned|Unassigned	2.49186326665646	3.33541194386213	0.843548677205668	3.24667414730484	0.00734247464598235	11.5334194348713	0.812062977492502	4.17166355582042	Welch Two Sample t-test	two.sided
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Faecalibaculum	-2.64737795949338	0.665186450301768	3.31256440979514	-2.96320814883564	0.0119534135503315	11.8917441743293	-4.5959316882124	-0.698824230774357	Welch Two Sample t-test	two.sided
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio	3.48254632936212	3.52736036465898	0.0448140352968511	2.62634616667028	0.0235598337870622	11.0003226486263	0.564040970863338	6.40105168786091	Welch Two Sample t-test	two.sided
