"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_210",18,1,0,18
"ASV_559",18,1,0,18
"ASV_435",18,1,0,18
"ASV_898",18,1,0,18
"ASV_583",18,1,0,18
"ASV_434",18,1,0,18
"ASV_608",18,1,0,18
"ASV_399",4,1,0,4
"ASV_16",4,1,0,4
"ASV_35",4,1,0,4
"ASV_258",4,1,0,4
"ASV_392",7,1,0,7
"ASV_289",7,1,0,7
"ASV_469",7,1,0,7
"ASV_1413",7,1,0,7
"ASV_327",7,1,0,7
"ASV_901",7,1,0,7
"ASV_38",7,1,0,7
"ASV_168",14,1,0,14
"ASV_318",14,1,0,14
"ASV_228",14,1,0,14
"ASV_106",14,1,0,14
"ASV_148",14,1,0,14
"ASV_103",14,1,0,14
"ASV_232",14,1,0,14
"ASV_770",14,1,0,14
"ASV_127",14,1,0,14
"ASV_300",14,1,0,14
"ASV_480",14,1,0,14
"ASV_1629",14,1,0,14
"ASV_866",14,1,0,14
"ASV_431",14,1,0,14
"ASV_707",2,1,0,2
"ASV_526",2,1,0,2
"ASV_325",9,1,0,9
"ASV_105",9,1,0,9
"ASV_36",9,1,0,9
"ASV_56",9,1,0,9
"ASV_589",9,1,0,9
"ASV_254",9,1,0,9
"ASV_185",9,1,0,9
"ASV_479",9,1,0,9
"ASV_143",9,1,0,9
"ASV_60",5,1,0,5
"ASV_157",5,1,0,5
"ASV_71",5,1,0,5
"ASV_264",5,1,0,5
"ASV_682",5,1,0,5
"ASV_15",8,1,0,8
"ASV_373",8,1,0,8
"ASV_322",8,1,0,8
"ASV_139",8,1,0,8
"ASV_1446",8,1,0,8
"ASV_285",8,1,0,8
"ASV_124",8,1,0,8
"ASV_1605",8,1,0,8
"ASV_159",8,1,0,8
"ASV_333",8,1,0,8
"ASV_129",8,1,0,8
"ASV_572",8,1,0,8
"ASV_535",8,1,0,8
"ASV_628",8,1,0,8
"ASV_114",8,1,0,8
"ASV_427",8,1,0,8
"ASV_313",7,1,0,7
"ASV_274",7,1,0,7
"ASV_456",7,1,0,7
"ASV_680",7,1,0,7
"ASV_702",7,1,0,7
"ASV_851",7,1,0,7
"ASV_646",7,1,0,7
"ASV_213",6,1,0,6
"ASV_260",6,1,0,6
"ASV_442",6,1,0,6
"ASV_19",6,1,0,6
"ASV_530",6,1,0,6
"ASV_90",6,1,0,6
"ASV_152",14,1,0,14
"ASV_345",14,1,0,14
"ASV_189",14,1,0,14
"ASV_407",14,1,0,14
"ASV_950",14,1,0,14
"ASV_63",14,1,0,14
"ASV_226",14,1,0,14
"ASV_293",14,1,0,14
"ASV_204",14,1,0,14
"ASV_334",14,1,0,14
"ASV_436",14,1,0,14
"ASV_444",14,1,0,14
"ASV_8",14,1,0,14
"ASV_1552",14,1,0,14
"ASV_88",7,1,0,7
"ASV_376",7,1,0,7
"ASV_433",7,1,0,7
"ASV_418",7,1,0,7
"ASV_694",7,1,0,7
"ASV_190",7,1,0,7
"ASV_100",7,1,0,7
"ASV_2",13,1,0,13
"ASV_251",13,1,0,13
"ASV_42",13,1,0,13
"ASV_1253",13,1,0,13
"ASV_1542",13,1,0,13
"ASV_1406",13,1,0,13
"ASV_585",13,1,0,13
"ASV_1318",13,1,0,13
"ASV_671",13,1,0,13
"ASV_1046",13,1,0,13
"ASV_534",13,1,0,13
"ASV_717",13,1,0,13
"ASV_1024",13,1,0,13
"ASV_39",12,1,0,12
"ASV_40",12,1,0,12
"ASV_101",12,1,0,12
"ASV_352",12,1,0,12
"ASV_41",12,1,0,12
"ASV_78",12,1,0,12
"ASV_110",12,1,0,12
"ASV_1499",12,1,0,12
"ASV_745",12,1,0,12
"ASV_752",12,1,0,12
"ASV_810",12,1,0,12
"ASV_605",12,1,0,12
"ASV_476",5,1,0,5
"ASV_269",5,1,0,5
"ASV_130",5,1,0,5
"ASV_12",5,1,0,5
"ASV_814",5,1,0,5
"ASV_136",4,1,0,4
"ASV_317",4,1,0,4
"ASV_135",4,1,0,4
"ASV_367",4,1,0,4
"ASV_343",8,1,0,8
"ASV_319",8,1,0,8
"ASV_496",8,1,0,8
"ASV_358",8,1,0,8
"ASV_550",8,1,0,8
"ASV_1368",8,1,0,8
"ASV_564",8,1,0,8
"ASV_666",8,1,0,8
"ASV_133",6,1,0,6
"ASV_645",6,1,0,6
"ASV_223",6,1,0,6
"ASV_555",6,1,0,6
"ASV_28",6,1,0,6
"ASV_86",6,1,0,6
"ASV_141",6,1,0,6
"ASV_504",6,1,0,6
"ASV_304",6,1,0,6
"ASV_488",6,1,0,6
"ASV_381",6,1,0,6
"ASV_1126",6,1,0,6
"ASV_84",4,1,0,4
"ASV_566",4,1,0,4
"ASV_142",4,1,0,4
"ASV_330",4,1,0,4
"ASV_83",10,1,0,10
"ASV_95",10,1,0,10
"ASV_575",10,1,0,10
"ASV_387",10,1,0,10
"ASV_211",10,1,0,10
"ASV_1031",10,1,0,10
"ASV_606",10,1,0,10
"ASV_630",10,1,0,10
"ASV_591",10,1,0,10
"ASV_806",10,1,0,10
"ASV_1054",6,1,0,6
"ASV_536",6,1,0,6
"ASV_218",6,1,0,6
"ASV_1105",6,1,0,6
"ASV_1424",6,1,0,6
"ASV_683",6,1,0,6
"ASV_256",8,1,0,8
"ASV_200",8,1,0,8
"ASV_151",8,1,0,8
"ASV_107",8,1,0,8
"ASV_214",8,1,0,8
"ASV_76",8,1,0,8
"ASV_262",8,1,0,8
"ASV_938",8,1,0,8
"ASV_329",6,1,0,6
"ASV_360",6,1,0,6
"ASV_749",6,1,0,6
"ASV_668",6,1,0,6
"ASV_272",6,1,0,6
"ASV_652",6,1,0,6
"ASV_282",1,1,0,1
"ASV_199",7,1,0,7
"ASV_59",7,1,0,7
"ASV_378",7,1,0,7
"ASV_328",7,1,0,7
"ASV_315",7,1,0,7
"ASV_51",7,1,0,7
"ASV_419",7,1,0,7
"ASV_192",5,1,0,5
"ASV_619",5,1,0,5
"ASV_250",5,1,0,5
"ASV_193",5,1,0,5
"ASV_538",5,1,0,5
"ASV_644",3,1,0,3
"ASV_693",3,1,0,3
"ASV_284",3,1,0,3
"ASV_337",3,1,0,3
"ASV_158",3,1,0,3
"ASV_1470",3,1,0,3
"ASV_209",2,1,0,2
"ASV_882",2,1,0,2
"ASV_546",2,1,0,2
"ASV_353",2,1,0,2
"ASV_658",4,1,0,4
"ASV_486",4,1,0,4
"ASV_457",4,1,0,4
"ASV_823",4,1,0,4
"ASV_177",2,1,0,2
"ASV_43",2,1,0,2
"ASV_27",6,1,0,6
"ASV_508",6,1,0,6
"ASV_632",6,1,0,6
"ASV_144",6,1,0,6
"ASV_615",6,1,0,6
