"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_52",29,1,0,29
"ASV_46",29,1,0,29
"ASV_37",29,1,0,29
"ASV_99",29,1,0,29
"ASV_59",29,1,0,29
"ASV_86",29,1,0,29
"ASV_21",29,1,0,29
"ASV_84",29,1,0,29
"ASV_300",29,1,0,29
"ASV_447",29,1,0,29
"ASV_532",29,1,0,29
"ASV_225",29,1,0,29
"ASV_90",29,1,0,29
"ASV_1440",29,1,0,29
"ASV_1446",29,1,0,29
"ASV_162",29,1,0,29
"ASV_94",29,1,0,29
"ASV_133",29,1,0,29
"ASV_599",29,1,0,29
"ASV_5",29,1,0,29
"ASV_242",29,1,0,29
"ASV_450",29,1,0,29
"ASV_182",29,1,0,29
"ASV_237",29,1,0,29
"ASV_298",29,1,0,29
"ASV_673",29,1,0,29
"ASV_431",29,1,0,29
"ASV_460",29,1,0,29
"ASV_743",29,1,0,29
"ASV_77",48,1,0,48
"ASV_2",48,1,0,48
"ASV_126",48,1,0,48
"ASV_347",48,1,0,48
"ASV_28",48,1,0,48
"ASV_1365",48,1,0,48
"ASV_25",48,1,0,48
"ASV_114",48,1,0,48
"ASV_1253",48,1,0,48
"ASV_96",48,1,0,48
"ASV_85",48,1,0,48
"ASV_473",48,1,0,48
"ASV_78",48,1,0,48
"ASV_358",48,1,0,48
"ASV_95",48,1,0,48
"ASV_33",48,1,0,48
"ASV_208",48,1,0,48
"ASV_275",48,1,0,48
"ASV_158",48,1,0,48
"ASV_276",48,1,0,48
"ASV_284",48,1,0,48
"ASV_577",48,1,0,48
"ASV_483",48,1,0,48
"ASV_124",48,1,0,48
"ASV_211",48,1,0,48
"ASV_174",48,1,0,48
"ASV_205",48,1,0,48
"ASV_249",48,1,0,48
"ASV_619",48,1,0,48
"ASV_236",48,1,0,48
"ASV_609",48,1,0,48
"ASV_118",48,1,0,48
"ASV_175",48,1,0,48
"ASV_1550",48,1,0,48
"ASV_364",48,1,0,48
"ASV_306",48,1,0,48
"ASV_497",48,1,0,48
"ASV_554",48,1,0,48
"ASV_233",48,1,0,48
"ASV_407",48,1,0,48
"ASV_1513",48,1,0,48
"ASV_425",48,1,0,48
"ASV_506",48,1,0,48
"ASV_169",48,1,0,48
