Class	HDA	HDB	HDC	HDC	HDC	HDC	HDC	HDA	HDA	HDA	HDA	HDB	HDB	HDB	HDB	MDA	MDB	MDC	MDC	MDC	MDC	MDC	MDA	MDA	MDA	MDA	MDB	MDB	MDB	MDB	NCA	NCB	NCC	NCC	NCC	NCC	NCC	NCA	NCA	NCA	NCA	NCB	NCB	NCB	NCB
Bacteria|Proteobacteria|Deltaproteobacteria	1.4548581871607	1.32543242694431	1.94031406336854	1.72648973069878	2.53089417732448	1.65290842772125	1.92591227423516	2.10898848001156	0.484677327023623	1.63079901705265	2.88001700379043	0.74703009984695	1.46606430291631	2.78343396426864	2.51397689153932	1.14054910054981	0.825217186281444	1.01898380792853	2.36306890283637	0.122225217938348	0.612588230991479	0.131059277757115	1.66152218008643	1.89083713516188	1.39315893958293	2.33785119036522	0.688966550174738	0.908207438819684	1.76687337107936	1.22503566333809	0.431568213271178	9.90348997524958	0.35589231387406	0.58188472095151	0.718625238673841	1.08965852382109	2.57361720888366	0.374200925107843	0.658903120100069	0.623005103521259	0.191457513837157	18.451195642924	15.2275752389843	9.98204417481652	9.38601863960668
Bacteria|Proteobacteria|Gammaproteobacteria	0.00537509182448534	0.0129220431596242	0.0173707615341857	0.0136404380529249	0	0.0710309080437704	0.0276446737928492	0.0794481961648189	0.041979925962676	0.0130314989947129	0.00354245633922562	0	0.0246101921352857	0.0283301166846681	0.0409988818486769	0.00177932776996851	0.0018136641456735	0.313073303023052	0.655074253181054	18.7705581019143	1.28003510953443	30.5084745762712	0.0176382397036776	0.0109932391579179	0.0122977459988405	0.0335576725889744	0.017973040439341	0.0123685837971552	0.0143794374045115	0.00891583452211127	0.00546288877558453	0.0116277138253517	0.0382679907391462	0.0365965233302836	0.00173580975525082	0	0	0.00346482338062817	0.00704709219358362	0.0204823595678222	0.00174052285306506	0.0340396561994724	0.00172863835157047	0	0.00496614742836332
Bacteria|Unassigned|Unassigned	0.0394173400462258	0.0295360986505695	0.0347415230683713	0.0370240461436533	0.0233842390228986	0.0115185256287195	0.0147438260228529	0.0379184572604817	0.0572453535854673	0.0688807804006255	0.0655354422756739	0.0291523941403688	0.028125933868898	0.0159356906351258	0.0242266120014909	0.0676144552588032	0.0362732829134701	0.00797638988593762	0.0188633947251089	0.0143794374045115	0.0128003510953443	0.0920957086941891	0.0211658876444131	0.0439729566316715	0.0298659545686126	0.0111858908629915	0.0439340988517224	0.0424065730188179	0.0251640154578952	0.0124821683309558	0.502585767353777	0.244181990332386	5.35560530394352	0.843549862763037	3.21471966672453	0.289703381118816	1.16832301559601	0.107409524799473	0.304786737372492	0.141669653677437	0.0626588227103422	0.81354778316739	0.598108869643382	5.63603716681485	0.993229485672665
Bacteria|Verrucomicrobia|Verrucomicrobiae	1.587443785498	0.103376345276993	0.232768204558088	0.190966132740949	0.100732106560178	0.122864273373008	0.0534463693328419	2.02954028384674	13.3591573483952	1.29198004319011	3.63987388855432	0.204066758982581	0.0527361260041837	0.0761371885900455	0.111815132314573	16.3680361559403	0.0816148865553077	0.113663555874611	0.120039784614329	0.233665857823313	0.0640017554767216	0.0814692807679365	0.151688861451627	0.111764598105498	0.117706997417473	0.0633867148902851	0.203694458312531	0.16609241099037	0.188730115934214	0.0998573466476462	4.6252458299949	1.07141077390741	0.340585117578402	1.03019213174748	0.288144419371637	0.160738650169149	1.06912577842276	3.74547407445905	4.95586758513768	2.72244695922304	2.29574964319281	0.651859416219896	0.376843160642362	1.83916461830797	2.12220033438726
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales	4.16927955852579	9.39986339554374	4.5754585881045	10.2088935656105	1.75381792671739	7.25283163755039	3.52746037596756	6.59961720414575	15.3245811548296	12.1490803484995	6.8581954727408	15.4015742292836	6.14551655035421	2.71792056943535	5.28699217294074	10.2151207273892	14.1302573589423	10.1738852995134	3.9733168707343	7.75051676103172	4.61178363749406	15.1479730088731	7.42569891524826	8.64984701075505	9.56764638709791	8.56466377076381	21.7793310034948	14.978354978355	4.41448728318505	5.15156918687589	15.6311457498725	5.12117738907992	12.0754644777376	15.0594693504117	8.63912515188335	14.2627516214044	15.0173595165053	12.2152348284046	18.6695089938514	7.41802789014628	8.64517701117416	5.51953025274445	11.2983802658646	8.19866464445723	8.78842556572696
Bacteria|Deferribacteres|Deferribacteres|Deferribacterales	20.647519395123	0.286130955677392	0.229294052251251	0.830118087220858	2.84208443509075	1.89095795738146	1.80243273129377	0.82517785562096	0.0896843872838988	0.169409486931268	8.42396117467852	1.81655855987173	1.02483871534797	0.683464065017618	3.85203130823705	0.0943043718083308	0.0761738941182872	0.0937225811597671	0.0788832870322735	0.030556304484587	0.0603445123066233	0.0017710713210421	0.065261486903607	0.126422250316056	0.110679713989564	0.177109938664032	0.0559161258112831	0.130753600141355	2.25217938348162	0.511768901569187	0.145677034015587	0.194348931080879	0.0478349884239328	0.0274473924977127	0.0451310536365214	0.0542025680802946	0.0238808163565222	0.107409524799473	0.227268723243072	0.945602266714459	0.0591777770042121	0.0782912092587865	0.364742692181369	0.0174328399839618	0.225132016752471
Bacteria|Firmicutes|Bacilli|Lactobacillales	0.340422482217405	0.15691052408115	0.816425792106726	0.609922444366499	0.169086036011728	0.209253215588405	0.147438260228529	0.256400996713734	0.12212342098233	0.376051828133145	0.143469481738638	0.346184680416879	0.650412220718266	0.0478070719053774	0.618710398807305	0.400348748242914	0.18136641456735	3.59735183855787	0.823129951641115	1.91965489350229	3.57312657718612	0.513610683102208	0.0529147191110327	0.15573755473717	0.0966251471337468	0.130502060068234	0.483275087368947	1.26866330947964	0.0611126089691741	0.0231811697574893	3.7074805156967	0.807295559874421	1.5823814170637	0.88380603842635	1.88335358444714	0.371941760275125	0.894612120432794	8.06437641841207	1.36185056641004	1.17773567514978	3.57329341734257	0.471449238362693	2.57739978219157	8.03653923260638	1.06275554966975
Bacteria|Firmicutes|Clostridia|Clostridiales	18.8235715693476	27.8045448671799	41.1756531406337	29.4828325343934	43.1007500944363	34.5805336916875	34.2314780685588	41.482792242967	20.5472655802771	21.8966415965448	38.6747670834957	30.6373442168938	41.9111572063916	37.0876640048161	30.8889303019009	28.4016298642373	33.6888115058853	28.6970567121321	45.6648489213568	1.62128156735868	27.5591559082763	1.44342312664931	40.7654996031396	33.2673738983858	31.0974859893537	37.4913775424598	21.573639540689	30.5221309302942	45.8811898984452	41.6066333808845	20.7298419404181	31.0825401571402	22.1590800375026	19.0375114364135	24.8064572122895	20.2773676242454	17.6938479343094	13.408866483031	18.2413981430912	26.5297762302217	19.9759807846277	20.4714492383627	17.3313281128455	14.5337586946289	15.5771491002996
Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales	4.49895185709422	5.61370474977386	0.547178988326848	0.615768346389181	0.115122407497347	0.374352082933385	0.335422042019904	5.20205120797371	9.15925657367477	2.99724476878398	4.44224024938893	4.93222068362364	2.35027334891979	0.805637693220249	0.726798360044726	2.1636625682817	3.33895569218492	0.0857461912738295	0.0240079569228659	0.0862766244270693	0.131660754123542	0.035421426420842	0.740806067554458	1.874347276425	3.47674847595791	2.13650515483137	1.86520219670494	1.51956886650764	0.381055091219556	0.611626248216833	0.540825988782868	0.411953289812462	0.0727091824043778	0.0548947849954254	0.0607533414337788	0.0280358110760144	0.0569465620809376	1.34608388337405	0.667711985342048	0.551316845033881	1.5542869077871	0.142966556037784	0.445988694705181	1.20286595889336	0.226787399228592
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales	1.4548581871607	1.32543242694431	1.94031406336854	1.72648973069878	2.53089417732448	1.65290842772125	1.92591227423516	2.10898848001156	0.484677327023623	1.63079901705265	2.88001700379043	0.74703009984695	1.46606430291631	2.78343396426864	2.51397689153932	1.14054910054981	0.825217186281444	1.01898380792853	2.36306890283637	0.122225217938348	0.612588230991479	0.131059277757115	1.66152218008643	1.89083713516188	1.39315893958293	2.33785119036522	0.688966550174738	0.908207438819684	1.76687337107936	1.22503566333809	0.431568213271178	9.90348997524958	0.35589231387406	0.58188472095151	0.718625238673841	1.08965852382109	2.57361720888366	0.374200925107843	0.658903120100069	0.623005103521259	0.191457513837157	18.451195642924	15.2275752389843	9.98204417481652	9.38601863960668
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales	0.00537509182448534	0.0129220431596242	0.0173707615341857	0.0136404380529249	0	0.0710309080437704	0.0276446737928492	0.0794481961648189	0.041979925962676	0.0130314989947129	0.00354245633922562	0	0.0246101921352857	0.0283301166846681	0.0409988818486769	0.00177932776996851	0.0018136641456735	0.313073303023052	0.655074253181054	18.7705581019143	1.28003510953443	30.5084745762712	0.0176382397036776	0.0109932391579179	0.0122977459988405	0.0335576725889744	0.017973040439341	0.0123685837971552	0.0143794374045115	0.00891583452211127	0.00546288877558453	0.0116277138253517	0.0382679907391462	0.0365965233302836	0.00173580975525082	0	0	0.00346482338062817	0.00704709219358362	0.0204823595678222	0.00174052285306506	0.0340396561994724	0.00172863835157047	0	0.00496614742836332
Bacteria|Unassigned|Unassigned|Unassigned	0.0394173400462258	0.0295360986505695	0.0347415230683713	0.0370240461436533	0.0233842390228986	0.0115185256287195	0.0147438260228529	0.0379184572604817	0.0572453535854673	0.0688807804006255	0.0655354422756739	0.0291523941403688	0.028125933868898	0.0159356906351258	0.0242266120014909	0.0676144552588032	0.0362732829134701	0.00797638988593762	0.0188633947251089	0.0143794374045115	0.0128003510953443	0.0920957086941891	0.0211658876444131	0.0439729566316715	0.0298659545686126	0.0111858908629915	0.0439340988517224	0.0424065730188179	0.0251640154578952	0.0124821683309558	0.502585767353777	0.244181990332386	5.35560530394352	0.843549862763037	3.21471966672453	0.289703381118816	1.16832301559601	0.107409524799473	0.304786737372492	0.141669653677437	0.0626588227103422	0.81354778316739	0.598108869643382	5.63603716681485	0.993229485672665
Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales	1.587443785498	0.103376345276993	0.232768204558088	0.190966132740949	0.100732106560178	0.122864273373008	0.0534463693328419	2.02954028384674	13.3591573483952	1.29198004319011	3.63987388855432	0.204066758982581	0.0527361260041837	0.0761371885900455	0.111815132314573	16.3680361559403	0.0816148865553077	0.113663555874611	0.120039784614329	0.233665857823313	0.0640017554767216	0.0814692807679365	0.151688861451627	0.111764598105498	0.117706997417473	0.0633867148902851	0.203694458312531	0.16609241099037	0.188730115934214	0.0998573466476462	4.6252458299949	1.07141077390741	0.340585117578402	1.03019213174748	0.288144419371637	0.160738650169149	1.06912577842276	3.74547407445905	4.95586758513768	2.72244695922304	2.29574964319281	0.651859416219896	0.376843160642362	1.83916461830797	2.12220033438726
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae	0.442549226882626	0.422735411936276	0.456851028349083	2.18441872247554	0.0359757523429209	0.72566711460933	0.158496129745669	1.04185475425228	0.372094798305538	0.524983245215578	0.80059513266499	0.690547336199985	0.151176894545327	0.16112753864405	0.208721580320537	0.314941015284426	0.402633440339518	1.34003350083752	1.16610076482491	6.5102902848926	0.288922210437772	13.9737527230222	0.589117206102831	0.494695762106305	0.405825617961736	0.25354685956114	2.77184223664503	2.62390670553936	0.695605284443246	0.304921540656205	0.0364192585038969	0.20099333898108	0.153071962956585	0.0951509606587374	0.039923624370769	0.0130833785021401	0.0624575197016735	0.0554371740900508	0.0863268793713994	0.0273098127570963	0.0609182998572771	0.0595693983490767	0.105446939445799	0.0313791119711312	0.0562830041881177
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Muribaculaceae	3.42930858402164	6.25242288309243	1.99763757643135	2.11621653221092	0.863418056230101	1.94087156843924	1.67526723184666	4.595355891806	12.4947525092547	9.72149825005585	5.68032873994828	8.35216092121565	4.97301668219453	2.14954760344919	3.6209467014536	5.94651340723475	11.765239312984	4.01810640504108	2.03381692217992	1.10721668014739	2.89653659071792	1.06618493526734	6.40268101243496	6.84695578885652	7.17661320075192	7.94757545815545	14.1847229156266	7.86111847336337	3.07540217488991	4.37054208273894	13.354942093379	4.41188684573346	5.4952834701414	8.61665141811528	4.60857490019094	11.5657065958918	9.26943071807778	11.042392114062	15.4701291379644	5.88526464915425	7.44073519685313	4.03710322525743	9.16524054002662	5.80862228265607	6.14974589878992
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae	0.0304588536720836	2.06198888704288	1.29933296275709	2.65598815230523	0.563020524166712	2.83931656747936	1.11684482123111	0.455021487125781	0.00572453535854673	0.385360041700797	0.0354245633922562	0.978427228336127	0.532634872642256	0.246117888698054	1.20760342899739	0.014234622159748	0.281117942579393	1.12666507138869	0.236649861096821	0.113238069560528	0.404125370295871	0.0265660698156315	0.0194020636740453	0.031147510947434	0.344336887967534	0.0242360968698149	2.71392910634049	0.881703330682923	0.0611126089691741	0.151569186875892	0.191201107145459	0.141193667879271	0.363545912021889	0.35864592863678	0.548515882659261	0.325215408481767	0.666825872109043	0.192297697624864	0.264265957259386	0.215064775462133	0.167090193894246	0.660369330269764	0.454631886463033	0.920453951153182	0.486682447979606
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae	0.266962893949438	0.662716213472153	0.821637020566982	3.25227015861881	0.291403593977659	1.74697638702246	0.576852193144121	0.507385070961684	2.45200931191085	1.51723881152729	0.341847036735272	5.38043874353181	0.488688100972103	0.16112753864405	0.249720462169214	3.93943168271027	1.68126666303934	3.68908032224615	0.536749322632644	0.0197717264312034	1.0221994660425	0.0814692807679365	0.414498633036423	1.27704794884479	1.64087068041672	0.339305356177408	2.10883674488268	3.61162646876933	0.582367214882718	0.32453637660485	2.0485832908442	0.367103536486105	6.06356313261772	5.98902104300091	3.44211074466238	2.35874623852868	5.01864540661682	0.925107842627722	2.84878701925618	1.2903886527728	0.976433320569499	0.762488298868181	1.57306089992913	1.43820929867685	2.09571421476932
Bacteria|Deferribacteres|Deferribacteres|Deferribacterales|Deferribacteraceae	20.647519395123	0.286130955677392	0.229294052251251	0.830118087220858	2.84208443509075	1.89095795738146	1.80243273129377	0.82517785562096	0.0896843872838988	0.169409486931268	8.42396117467852	1.81655855987173	1.02483871534797	0.683464065017618	3.85203130823705	0.0943043718083308	0.0761738941182872	0.0937225811597671	0.0788832870322735	0.030556304484587	0.0603445123066233	0.0017710713210421	0.065261486903607	0.126422250316056	0.110679713989564	0.177109938664032	0.0559161258112831	0.130753600141355	2.25217938348162	0.511768901569187	0.145677034015587	0.194348931080879	0.0478349884239328	0.0274473924977127	0.0451310536365214	0.0542025680802946	0.0238808163565222	0.107409524799473	0.227268723243072	0.945602266714459	0.0591777770042121	0.0782912092587865	0.364742692181369	0.0174328399839618	0.225132016752471
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae	0.340422482217405	0.15691052408115	0.816425792106726	0.609922444366499	0.169086036011728	0.209253215588405	0.147438260228529	0.256400996713734	0.12212342098233	0.376051828133145	0.143469481738638	0.346184680416879	0.650412220718266	0.0478070719053774	0.618710398807305	0.400348748242914	0.18136641456735	3.59735183855787	0.823129951641115	1.91965489350229	3.57312657718612	0.513610683102208	0.0529147191110327	0.15573755473717	0.0966251471337468	0.130502060068234	0.483275087368947	1.26866330947964	0.0611126089691741	0.0231811697574893	3.7074805156967	0.807295559874421	1.5823814170637	0.88380603842635	1.88335358444714	0.371941760275125	0.894612120432794	8.06437641841207	1.36185056641004	1.17773567514978	3.57329341734257	0.471449238362693	2.57739978219157	8.03653923260638	1.06275554966975
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae_2	0.0627094046189956	0.059072197301139	0.0469010561423013	0.0526131182041389	0.0287806018743367	0.0364753311576118	0.0331736085514191	0.0541692246578311	0.0667862458497119	0.0781889939682776	0.0814764958021892	0.0692369360833758	0.042188900803347	0.0637427625405032	0.0633619083115915	0.0640557997188662	0.0616645809528991	0.0279173646007817	0.0342970813183798	0.0215691561067673	0.0128003510953443	0.106264279262526	0.0388041273480907	0.0787848806317448	0.0632455508511797	0.0503365088834617	0.0738891662506241	0.104249492004594	0.0341511638357149	0.0338801711840228	0.300458882657149	0.207637746881281	10.4969098597478	1.24611161939616	4.77000520742927	0.558847167448554	0.194720502599335	0.0589019974706789	0.195556808371946	0.0477921723249185	0.212343788073937	4.23623521402434	1.17720271741949	8.0748914805711	2.77442102997898
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae	18.517191335352	24.7124845396984	41.0644802668149	29.3639658599322	43.0611767668591	34.5229410635439	34.139329155916	41.2661153443357	20.1885280311415	21.6080869759476	38.2780119735024	28.0154507688944	39.8069857788247	36.4661720700462	30.4658963846441	27.6898987562499	31.8642653753378	28.4438063332536	45.5070823472922	1.49905634942033	27.3324068317302	1.16005171528257	40.1657994532146	31.4406639916451	28.6291526853007	36.0167042636887	20.2656015976036	28.8329357717113	45.5306911117103	41.2089871611983	20.2290771359895	30.8184249431073	11.6583433786809	17.7895699908509	20.0329803853498	19.7166514027251	17.4972904458365	12.9878904422847	17.7991931079438	26.2361957430829	19.4259755630591	16.194366436899	16.0936230531211	6.18865819430643	12.7431343011803
Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae	0.243670829376669	3.03298813018035	0.0642718176764869	0.0662535562570638	0.0107927257028763	0.0211172969859858	0.0589753040914117	0.162507673973493	0.291951303285883	0.210365626628937	0.31527861419108	2.55265651191604	2.06198252676358	0.557749172229403	0.359672008945211	0.647675308268536	1.76288154959465	0.225333014277738	0.123469492746167	0.100656061831581	0.213948725450755	0.17710713210421	0.560896022576947	1.74792502610894	2.40508775320181	1.42433676988758	1.23414877683475	1.58494566657832	0.316347622899254	0.36376604850214	0.200305921771433	0.0564774671517084	0.00382679907391462	0.00182982616651418	0.00347161951050165	0.0018690540717343	0.00183698587357863	0.362074043275644	0.246648226775427	0.245788314813867	0.337661433494622	0.0408475874393669	0.0605023423049664	0.270209019751408	0.0595937691403599
