"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_21",6,0.181977764774722,1303.27727287998,6
"ASV_180",7,0.208724832214765,1946.11985773777,7
"ASV_81",4,0.198595146871009,397.062761230427,4
"ASV_531",8,0.189749847467968,305.909284022709,8
"ASV_42",5,0.188484848484848,1228,5
"ASV_615",9,0.208165997322624,6211.91310628711,9
"ASV_1280",3,0.18622754491018,2398.75467843623,3
"ASV_453",6,0.196835443037975,2405.11269753718,6
"ASV_500",4,0.178427997705106,29.251547188248,4
"ASV_212",12,0.206096752816435,11388.6581018533,12
"ASV_1129",9,0.202473958333333,1812.00185581776,9
"ASV_1161",10,0.209851551956815,5118.95819673964,10
"ASV_597",9,0.213892709766162,8429.49890361158,9
"ASV_1483",3,0.181658878504673,543.546030409318,3
"ASV_428",13,0.203400915631131,4120.11322028567,13
"ASV_143",10,0.185008923259964,1230.13049315954,10
"ASV_71",10,0.213159698423578,8297.64592708434,10
"ASV_1434",6,0.200386597938144,3243.80404043506,6
"ASV_263",4,0.187349397590361,3544.82902581726,4
"ASV_736",7,0.196338383838384,974.1994102926,7
"ASV_583",10,0.203534031413613,2103.85724636913,10
"ASV_546",6,0.19280843149411,7157.02858267908,6
"ASV_1345",5,0.187236604455148,183.636930830399,5
"ASV_772",2,0.466666666666667,6,2
"ASV_766",6,0.158754466564574,1525.27835491102,6
"ASV_130",5,0.144449605202044,926.985444769376,5
"ASV_563",4,0.127825729551993,310,4
"ASV_237",6,0.142922794117647,536.526710992297,6
"ASV_72",7,0.161810613943809,4442.13871903244,7
"ASV_103",10,0.133533705452984,875.888340744477,10
"ASV_73",7,0.129583333333333,322.711904761905,7
"ASV_422",2,0.126268777913114,310,2
"ASV_676",10,0.145123658422772,1324.16535281498,10
"ASV_96",4,0.128671907323128,63.7451092797927,4
"ASV_1495",8,0.134283246977547,879.013939513105,8
"ASV_246",3,0.0942138745834596,69.5,3
"ASV_792",4,0.104152712659076,1808.1,4
"ASV_67",7,0.18144690781797,8361.68139640474,7
"ASV_341",5,0.173452314556609,707.22698146831,5
"ASV_1407",1,1,0,1
"ASV_178",6,0.159079283887468,2063.63677366343,6
"ASV_807",1,0.121626906531091,0,1
"ASV_1437",3,0.139336917562724,893.99323034323,3
"ASV_552",8,0.182726204465335,7493.67662230491,8
"ASV_224",4,0.142857142857143,324.093326118326,4
"ASV_51",7,0.146215326751293,310.183420841103,7
"ASV_432",1,0.139336917562724,0,1
"ASV_287",4,0.142791551882461,670.86118877873,4
"ASV_26",2,0.127825729551993,310,2
"ASV_244",5,0.170224411603722,2207.242566946,5
"ASV_1294",3,0.130179991628296,320.5,3
"ASV_1135",2,0.145940872829657,0,2
"ASV_148",3,0.119845857418112,310,3
"ASV_139",6,0.124201277955272,1494.26965676966,6
"ASV_430",2,0.118206005321171,310,2
"ASV_22",3,0.151338199513382,3307.0901029901,3
"ASV_9",2,1,1,2
"ASV_1357",1,0.145395044413277,0,1
"ASV_242",3,0.152750491159136,186.451045632604,3
"ASV_336",3,0.583333333333333,10,3
"ASV_1374",4,0.636363636363636,14,4
"ASV_869",1,0.666666666666667,0,1
"ASV_1181",1,0.666666666666667,0,1
"ASV_7",3,0.8,0,3
"ASV_201",4,1,1,4
"ASV_325",2,0.666666666666667,0,2
"ASV_1277",3,0.8,0,3
"ASV_225",4,0.154495777446597,926,4
"ASV_306",6,0.18622754491018,661.540396771148,6
"ASV_474",1,0.107056798623064,0,1
"ASV_182",3,0.131445477599324,26.9566545063348,3
"ASV_315",10,0.161726469058762,5648.26782399422,10
"ASV_470",4,0.12840627580512,367.189237192546,4
"ASV_177",2,0.12798353909465,0,2
"ASV_519",7,0.142857142857143,1658.53412285643,7
"ASV_455",3,0.128618693134822,0,3
"ASV_1086",4,0.129206481096801,2962.26666666667,4
"ASV_719",1,1,0,1
"ASV_55",5,0.194984326018809,4361.84224923616,5
"ASV_240",7,0.159569009748589,1342.74679098553,7
"ASV_560",5,0.157309054122408,618,5
"ASV_339",5,0.174523007856341,1942.6259823085,5
"ASV_359",4,0.158269720101781,184.021682600005,4
"ASV_873",3,0.150970873786408,170.858891301393,3
"ASV_522",5,0.174620999438518,3938.08756443254,5
"ASV_175",3,0.160723514211886,14.70991958731,3
"ASV_1431",3,0.161056447436561,28.6280947863016,3
"ASV_85",2,0.110597439544808,310,2
"ASV_264",1,0.110518834399431,0,1
"ASV_952",2,0.124749298034497,655.506443556444,2
"ASV_1427",4,0.529411764705882,15,4
"ASV_380",1,0.666666666666667,0,1
"ASV_92",1,0.0996156310057655,0,1
"ASV_115",6,0.180394431554524,1282.33834356506,6
"ASV_874",5,0.17191818684356,392.403025959549,5
"ASV_703",1,1,0,1
"ASV_321",2,0.127720739219713,1228,2
"ASV_144",1,0.102000655952771,0,1
"ASV_681",1,0.102000655952771,0,1
"ASV_782",1,0.102000655952771,0,1
"ASV_576",5,0.129745515227368,95.32464819257,5
"ASV_266",1,1,0,1
"ASV_454",3,0.121200311769291,0,3
"ASV_496",6,0.137732506643047,1018.50655955596,6
"ASV_326",4,0.133533705452984,209.525001725002,4
"ASV_47",1,0.114760147601476,0,1
"ASV_129",3,1,2,3
"ASV_239",2,0.75,0,2
"ASV_117",3,0.154189390183441,1232,3
"ASV_897",1,0.118026565464896,0,1
"ASV_997",1,1,0,1
"ASV_765",9,0.175211267605634,750.539260833635,9
"ASV_1275",10,0.186674669867947,2246.05632095693,10
"ASV_750",4,0.15859255481897,0.666666666666667,4
"ASV_210",5,0.16265690376569,537.636040426353,5
"ASV_1041",2,0.137732506643047,2.15,2
"ASV_141",6,0.201294498381877,7371.00347079202,6
"ASV_749",2,0.154649428145201,0,2
"ASV_937",6,0.158028455284553,542.043217182745,6
"ASV_1052",6,0.158028455284553,542.043217182745,6
"ASV_1068",3,0.156912209889001,620.355674488351,3
"ASV_1084",4,0.155267099350974,3.58571428571429,4
"ASV_165",4,0.169297768100163,476.09445823864,4
"ASV_1314",5,0.169482288828338,294.151425045543,5
"ASV_322",1,0.125050261359067,0,1
"ASV_1017",2,0.133763440860215,310,2
"ASV_936",1,0.318181818181818,0,1
"ASV_1491",4,0.165601703940362,5435.79556691575,4
"ASV_49",3,0.5,1.5,3
"ASV_1309",3,0.529411764705882,14,3
"ASV_1467",2,0.428571428571429,0,2
