source,target,correlation,direct,cor
ASV_729,ASV_673,1,undirected,+
ASV_970,ASV_673,1,undirected,+
ASV_1097,ASV_673,1,undirected,+
ASV_849,ASV_673,0.983471074380165,undirected,+
ASV_931,ASV_673,0.983471074380165,undirected,+
ASV_1152,ASV_673,1,undirected,+
ASV_1296,ASV_673,0.983471074380165,undirected,+
ASV_970,ASV_729,1,undirected,+
ASV_1097,ASV_729,1,undirected,+
ASV_849,ASV_729,0.983471074380165,undirected,+
ASV_931,ASV_729,0.983471074380165,undirected,+
ASV_1152,ASV_729,1,undirected,+
ASV_1296,ASV_729,0.983471074380165,undirected,+
ASV_1097,ASV_970,1,undirected,+
ASV_849,ASV_970,0.983471074380165,undirected,+
ASV_931,ASV_970,0.983471074380165,undirected,+
ASV_1152,ASV_970,1,undirected,+
ASV_1296,ASV_970,0.983471074380165,undirected,+
ASV_849,ASV_1097,0.983471074380165,undirected,+
ASV_931,ASV_1097,0.983471074380165,undirected,+
ASV_1152,ASV_1097,1,undirected,+
ASV_1296,ASV_1097,0.983471074380165,undirected,+
ASV_931,ASV_849,1,undirected,+
ASV_1152,ASV_849,0.983471074380165,undirected,+
ASV_1296,ASV_849,1,undirected,+
ASV_1152,ASV_931,0.983471074380165,undirected,+
ASV_1296,ASV_931,1,undirected,+
ASV_1296,ASV_1152,0.983471074380165,undirected,+
ASV_673,ASV_585,1,undirected,+
ASV_729,ASV_585,1,undirected,+
ASV_970,ASV_585,1,undirected,+
ASV_1097,ASV_585,1,undirected,+
ASV_849,ASV_585,0.983471074380165,undirected,+
ASV_931,ASV_585,0.983471074380165,undirected,+
ASV_1152,ASV_585,1,undirected,+
ASV_1296,ASV_585,0.983471074380165,undirected,+
ASV_1167,ASV_855,0.937428941043152,undirected,+
ASV_872,ASV_855,0.917213982982726,undirected,+
ASV_855,ASV_877,0.898193141731122,undirected,+
ASV_943,ASV_877,0.906862463214109,undirected,+
ASV_1167,ASV_877,0.942706829349054,undirected,+
ASV_855,ASV_160,0.899141091926926,undirected,+
ASV_1167,ASV_160,0.911176284561099,undirected,+
ASV_855,ASV_704,0.930047610798718,undirected,+
ASV_1167,ASV_704,0.898550724637681,undirected,+
ASV_855,ASV_198,-0.913643367603167,undirected,-
ASV_1075,ASV_457,0.905495524997229,undirected,+
ASV_828,ASV_457,0.913366037256178,undirected,+
ASV_828,ASV_844,0.930839239328676,undirected,+
ASV_828,ASV_1075,0.963655197310966,undirected,+
ASV_828,ASV_575,0.901733578206647,undirected,+
ASV_457,ASV_181,0.905495524997229,undirected,+
ASV_1355,ASV_181,0.912797908263336,undirected,+
ASV_844,ASV_1309,-0.904212954943198,undirected,-
ASV_1355,ASV_265,0.929078014184397,undirected,+
ASV_575,ASV_1278,0.900522289820981,undirected,+
ASV_828,ASV_1450,0.905603679400667,undirected,+
ASV_28,ASV_20,0.958041958041958,undirected,+
ASV_218,ASV_20,0.902097902097902,undirected,+
ASV_570,ASV_20,0.965034965034965,undirected,+
ASV_218,ASV_28,0.902097902097902,undirected,+
ASV_570,ASV_28,0.958041958041958,undirected,+
ASV_570,ASV_218,0.923076923076923,undirected,+
ASV_20,ASV_29,0.986013986013986,undirected,+
ASV_28,ASV_29,0.958041958041958,undirected,+
ASV_570,ASV_29,0.979020979020979,undirected,+
ASV_815,ASV_87,-0.9325319787305,undirected,-
ASV_87,ASV_8,0.909090909090909,undirected,+
