feature	method	group1	group2	p_values	adj_method	p_adjust
ko05340	LinDA	MDA	MDC	0.313414071457705	none	0.313414071457705
ko00564	LinDA	MDA	MDC	0.873149388832161	none	0.873149388832161
ko00680	LinDA	MDA	MDC	0.878035877369962	none	0.878035877369962
ko00562	LinDA	MDA	MDC	0.0022174994119494	none	0.0022174994119494
ko03030	LinDA	MDA	MDC	0.846653250246298	none	0.846653250246298
ko00561	LinDA	MDA	MDC	0.392559650665761	none	0.392559650665761
ko00440	LinDA	MDA	MDC	0.639261541554467	none	0.639261541554467
ko00250	LinDA	MDA	MDC	0.69749719710477	none	0.69749719710477
ko00740	LinDA	MDA	MDC	0.914048076653883	none	0.914048076653883
ko04940	LinDA	MDA	MDC	0.076783204938862	none	0.076783204938862
ko00010	LinDA	MDA	MDC	0.827308957765544	none	0.827308957765544
ko05412	LinDA	MDA	MDC	0.0850512091452153	none	0.0850512091452153
ko00195	LinDA	MDA	MDC	0.437313754713261	none	0.437313754713261
ko03450	LinDA	MDA	MDC	0.131139310737566	none	0.131139310737566
ko00760	LinDA	MDA	MDC	0.523845140542717	none	0.523845140542717
ko00920	LinDA	MDA	MDC	0.0643874675840851	none	0.0643874675840851
ko00311	LinDA	MDA	MDC	1.13788457389085e-05	none	1.13788457389085e-05
ko00310	LinDA	MDA	MDC	0.0240066575777815	none	0.0240066575777815
ko04146	LinDA	MDA	MDC	0.0238136293203663	none	0.0238136293203663
ko00600	LinDA	MDA	MDC	0.050842852371862	none	0.050842852371862
ko04141	LinDA	MDA	MDC	0.14119584194159	none	0.14119584194159
ko04142	LinDA	MDA	MDC	0.217509740990584	none	0.217509740990584
ko00604	LinDA	MDA	MDC	0.227028358653369	none	0.227028358653369
ko04260	LinDA	MDA	MDC	0.000188714828862861	none	0.000188714828862861
ko05142	LinDA	MDA	MDC	0.0015108541169095	none	0.0015108541169095
ko00513	LinDA	MDA	MDC	0.00515827251267424	none	0.00515827251267424
ko04973	LinDA	MDA	MDC	0.0184807547083713	none	0.0184807547083713
ko00510	LinDA	MDA	MDC	0.666304394299329	none	0.666304394299329
ko05110	LinDA	MDA	MDC	0.0685043171241616	none	0.0685043171241616
ko04974	LinDA	MDA	MDC	0.111584873342717	none	0.111584873342717
ko04976	LinDA	MDA	MDC	0.691339416831488	none	0.691339416831488
ko00450	LinDA	MDA	MDC	0.0636226706513865	none	0.0636226706513865
ko01051	LinDA	MDA	MDC	0.283148469507301	none	0.283148469507301
ko00565	LinDA	MDA	MDC	0.0857089798303535	none	0.0857089798303535
ko00524	LinDA	MDA	MDC	0.0335568353471086	none	0.0335568353471086
ko00300	LinDA	MDA	MDC	0.491279103460668	none	0.491279103460668
ko05222	LinDA	MDA	MDC	0.267024719436234	none	0.267024719436234
ko05416	LinDA	MDA	MDC	0.267024719436234	none	0.267024719436234
ko00260	LinDA	MDA	MDC	0.956965697802628	none	0.956965697802628
ko00190	LinDA	MDA	MDC	0.0434967227761056	none	0.0434967227761056
ko03440	LinDA	MDA	MDC	0.588298792273303	none	0.588298792273303
ko00750	LinDA	MDA	MDC	0.0187944745288124	none	0.0187944745288124
