"Var1"	"Var2"	"cor"	"pvalue"
"1"	"Acetatifactor"	"FBG"	-0.389885137187185	0.0205967939864458
"2"	"Adlercreutzia"	"FBG"	0.396142439939546	0.0184833684789742
"3"	"Alistipes"	"FBG"	-0.103076168706565	0.555704762009935
"4"	"Alkaliphilus"	"FBG"	0.0960980270833978	0.582902543078482
"5"	"Bacteroides"	"FBG"	0.122634899592697	0.4827882819737
"6"	"Bifidobacterium"	"FBG"	0.118311291193108	0.498467752326602
"7"	"Blautia"	"FBG"	-0.284523226369171	0.0976064972540778
"8"	"Christensenella"	"FBG"	-0.199672765148215	0.250141582417126
"9"	"Clostridium_IV"	"FBG"	-0.231723572091126	0.180433076114836
"10"	"Clostridium_XlVa"	"FBG"	-0.0823175011583234	0.63827662863511
"11"	"Duncaniella"	"FBG"	0.399131425025616	0.0175395802362355
"12"	"Eisenbergiella"	"FBG"	-0.337232932140673	0.0475797197958495
"13"	"Enterocloster"	"FBG"	-0.196553664201804	0.257769519193487
"14"	"Eubacterium"	"FBG"	-0.16420315599039	0.345896758564039
"15"	"Flintibacter"	"FBG"	-0.365839992381927	0.0306733187449374
"16"	"Harryflintia"	"FBG"	-0.154520671901622	0.375457576840835
"17"	"Kineothrix"	"FBG"	-0.223390092342983	0.19706084643907
"18"	"Lachnospiracea_incertae_sedis"	"FBG"	0.359439587622308	0.0339473121087335
"19"	"Lacrimispora"	"FBG"	0.0699922933126822	0.689501001594273
"20"	"Lawsonibacter"	"FBG"	-0.354795769104527	0.0364967059758969
"21"	"Mediterraneibacter"	"FBG"	-0.185112508739463	0.287055802599425
"22"	"Muribaculum"	"FBG"	0.505886480091247	0.00193305872338986
"23"	"Neglecta"	"FBG"	0.0439162596660284	0.802202898077018
"24"	"Oscillibacter"	"FBG"	-0.241434877633136	0.162340220866124
"25"	"Paramuribaculum"	"FBG"	0.392854649656189	0.0195700648397255
"26"	"Roseburia"	"FBG"	-0.0817385306964702	0.640648639296625
"27"	"Saccharibacteria_genera_incertae_sedis"	"FBG"	0.0842394765165957	0.630427788738303
"28"	"Streptococcus"	"FBG"	0.590421604709987	0.000188770532285296
"29"	"Vallitalea"	"FBG"	-0.0817337163981477	0.640668377941369
"30"	"Veillonella"	"FBG"	0.151547177379807	0.384825613477921
"31"	"Acetatifactor"	"Weight"	0.407005278906965	0.0152442772750171
"32"	"Adlercreutzia"	"Weight"	-0.203099018482715	0.24193748545654
"33"	"Alistipes"	"Weight"	0.0798177995795375	0.648542767352786
"34"	"Alkaliphilus"	"Weight"	0.326156425544334	0.0558571135480957
"35"	"Bacteroides"	"Weight"	0.100637746410151	0.565141247742829
"36"	"Bifidobacterium"	"Weight"	-0.373614945061005	0.0270486719489196
"37"	"Blautia"	"Weight"	0.265134531751296	0.123734135349377
"38"	"Christensenella"	"Weight"	-0.182685902957125	0.293531908096143
"39"	"Clostridium_IV"	"Weight"	0.246950801800334	0.152664779595211
"40"	"Clostridium_XlVa"	"Weight"	0.213900376055394	0.217264551269959
"41"	"Duncaniella"	"Weight"	-0.140525402665641	0.420719377147685
"42"	"Eisenbergiella"	"Weight"	0.296343012896755	0.0838832449380335
"43"	"Enterocloster"	"Weight"	0.234956231575553	0.174258615849006
"44"	"Eubacterium"	"Weight"	-0.017654477364062	0.919820506357302
"45"	"Flintibacter"	"Weight"	0.411336098205443	0.0140931168116922
"46"	"Harryflintia"	"Weight"	-0.139379977422826	0.424553941116056
