OTU	Group
ASV_37	MD8
ASV_37	MD9
ASV_37	NC10
ASV_37	NC11
ASV_37	NC7
ASV_39	HD10
ASV_39	HD11
ASV_39	HD12
ASV_39	HD13
ASV_39	HD14
ASV_39	HD15
ASV_39	HD2
ASV_39	HD4
ASV_39	HD6
ASV_39	HD7
ASV_39	HD9
ASV_39	MD10
ASV_39	MD11
ASV_39	MD12
ASV_39	MD13
ASV_39	MD14
ASV_39	MD15
ASV_39	MD3
ASV_39	MD5
ASV_39	MD6
ASV_39	MD7
ASV_39	NC1
ASV_39	NC11
ASV_39	NC12
ASV_39	NC13
ASV_39	NC14
ASV_39	NC15
ASV_39	NC2
ASV_39	NC3
ASV_39	NC4
ASV_39	NC5
ASV_39	NC7
ASV_39	NC8
ASV_59	HD10
ASV_59	HD11
ASV_59	HD12
ASV_59	HD13
ASV_59	HD14
ASV_59	HD15
ASV_59	HD3
ASV_59	HD4
ASV_59	HD6
ASV_59	HD7
ASV_59	HD8
ASV_59	HD9
ASV_59	MD1
ASV_59	MD10
ASV_59	MD11
ASV_59	MD12
ASV_59	MD14
ASV_59	MD2
ASV_59	MD3
ASV_59	MD4
ASV_59	MD6
ASV_59	MD7
ASV_59	MD8
ASV_59	MD9
ASV_59	NC7
ASV_109	HD3
ASV_109	HD8
ASV_109	MD11
ASV_109	MD5
ASV_109	NC10
ASV_109	NC12
ASV_109	NC13
ASV_109	NC14
ASV_109	NC3
ASV_109	NC4
ASV_109	NC6
ASV_109	NC7
ASV_109	NC9
ASV_58	HD12
ASV_58	MD12
ASV_58	MD14
ASV_58	NC10
ASV_58	NC12
ASV_58	NC13
ASV_58	NC14
ASV_58	NC15
ASV_58	NC3
ASV_58	NC4
ASV_58	NC6
ASV_58	NC7
ASV_58	NC9
ASV_40	HD2
ASV_40	HD5
ASV_40	NC1
ASV_40	NC2
ASV_40	NC3
ASV_40	NC4
ASV_40	NC5
ASV_40	NC8
ASV_48	HD10
ASV_48	HD11
ASV_48	HD13
ASV_48	HD3
ASV_48	HD4
ASV_48	HD6
ASV_48	HD7
ASV_48	HD8
ASV_48	HD9
ASV_48	MD1
ASV_48	MD11
ASV_48	MD14
ASV_48	MD3
ASV_48	MD4
ASV_48	MD9
ASV_48	NC11
ASV_48	NC13
ASV_48	NC14
ASV_64	HD10
ASV_64	HD11
ASV_64	HD12
ASV_64	HD13
ASV_64	HD14
ASV_64	HD15
ASV_64	HD2
ASV_64	HD3
ASV_64	HD4
ASV_64	HD5
ASV_64	HD6
ASV_64	HD7
ASV_64	HD8
ASV_64	HD9
ASV_64	MD1
ASV_64	MD10
ASV_64	MD11
ASV_64	MD12
ASV_64	MD14
ASV_64	MD2
ASV_64	MD3
ASV_64	MD4
ASV_64	MD5
ASV_64	MD6
ASV_64	MD7
ASV_64	MD8
ASV_64	MD9
ASV_64	NC1
ASV_64	NC10
ASV_64	NC11
ASV_64	NC13
ASV_64	NC2
ASV_64	NC3
ASV_64	NC4
ASV_64	NC5
ASV_64	NC6
ASV_64	NC7
ASV_64	NC8
ASV_64	NC9
ASV_55	HD10
ASV_55	HD11
ASV_55	HD12
ASV_55	HD13
ASV_55	HD14
ASV_55	HD15
ASV_55	HD2
ASV_55	HD3
ASV_55	HD4
ASV_55	HD5
ASV_55	HD6
ASV_55	HD7
ASV_55	HD8
ASV_55	HD9
ASV_55	MD1
ASV_55	MD10
ASV_55	MD11
ASV_55	MD12
ASV_55	MD14
ASV_55	MD2
ASV_55	MD3
ASV_55	MD4
ASV_55	MD5
ASV_55	MD6
ASV_55	MD7
ASV_55	MD8
ASV_55	MD9
ASV_55	NC1
ASV_55	NC11
ASV_55	NC12
ASV_55	NC3
ASV_74	HD10
ASV_74	HD11
ASV_74	HD12
ASV_74	HD13
ASV_74	HD15
ASV_74	HD3
ASV_74	HD4
ASV_74	HD6
ASV_74	HD7
ASV_74	HD8
ASV_74	HD9
ASV_74	MD1
ASV_74	MD10
ASV_74	MD11
ASV_74	MD12
ASV_74	MD14
ASV_74	MD2
ASV_74	MD3
ASV_74	MD4
ASV_74	MD5
ASV_74	MD7
ASV_74	MD9
ASV_74	NC1
ASV_74	NC10
ASV_74	NC11
ASV_74	NC12
ASV_74	NC13
ASV_74	NC14
ASV_74	NC15
ASV_74	NC2
ASV_74	NC3
ASV_74	NC4
ASV_74	NC6
ASV_74	NC7
ASV_74	NC9
ASV_89	HD12
ASV_89	MD12
ASV_89	NC10
ASV_89	NC12
ASV_89	NC13
ASV_89	NC14
ASV_89	NC15
ASV_89	NC3
ASV_89	NC4
ASV_89	NC6
ASV_89	NC7
ASV_89	NC9
ASV_73	NC1
ASV_73	NC10
ASV_73	NC11
ASV_73	NC12
ASV_73	NC13
ASV_73	NC14
ASV_73	NC15
ASV_73	NC2
ASV_73	NC3
ASV_73	NC4
ASV_73	NC5
ASV_73	NC6
ASV_73	NC7
ASV_73	NC8
ASV_73	NC9
ASV_1365	HD10
ASV_1365	HD11
ASV_1365	HD12
ASV_1365	HD13
ASV_1365	HD14
ASV_1365	HD15
ASV_1365	HD2
ASV_1365	HD3
ASV_1365	HD4
ASV_1365	HD6
ASV_1365	HD7
ASV_1365	HD8
ASV_1365	HD9
ASV_1365	MD1
ASV_1365	MD10
ASV_1365	MD11
ASV_1365	MD12
ASV_1365	MD14
ASV_1365	MD3
ASV_1365	MD4
ASV_1365	MD5
ASV_1365	MD6
ASV_1365	MD7
ASV_1365	MD8
ASV_1365	MD9
ASV_1365	NC10
ASV_1365	NC14
ASV_1365	NC4
ASV_1365	NC6
ASV_1365	NC9
ASV_57	HD10
ASV_57	HD2
ASV_57	HD3
ASV_57	HD4
ASV_57	HD5
ASV_57	HD6
ASV_57	HD7
ASV_57	HD8
ASV_57	MD1
ASV_57	MD3
ASV_57	MD4
ASV_57	MD5
ASV_57	MD6
ASV_57	NC1
ASV_57	NC10
ASV_57	NC12
ASV_57	NC14
ASV_57	NC15
ASV_57	NC2
ASV_57	NC3
ASV_57	NC4
ASV_57	NC5
ASV_57	NC6
ASV_57	NC7
ASV_57	NC8
ASV_57	NC9
ASV_82	HD10
ASV_82	HD11
ASV_82	HD12
ASV_82	HD13
ASV_82	HD14
ASV_82	HD15
ASV_82	HD2
ASV_82	HD3
ASV_82	HD4
ASV_82	HD6
ASV_82	HD7
ASV_82	HD8
ASV_82	HD9
ASV_82	MD1
ASV_82	MD11
ASV_82	MD14
ASV_82	MD15
ASV_82	MD3
ASV_82	MD4
ASV_82	MD5
ASV_82	MD7
ASV_82	MD8
ASV_82	MD9
ASV_82	NC1
ASV_82	NC11
ASV_82	NC12
ASV_82	NC13
ASV_82	NC14
ASV_82	NC15
ASV_82	NC2
ASV_82	NC3
ASV_82	NC4
ASV_82	NC5
ASV_82	NC6
ASV_82	NC7
ASV_82	NC9
ASV_47	HD12
ASV_47	MD12
ASV_47	MD13
ASV_47	MD15
ASV_47	MD6
ASV_54	HD10
ASV_54	HD12
ASV_54	HD14
ASV_54	HD2
ASV_54	HD3
ASV_54	HD4
ASV_54	HD5
ASV_54	HD6
ASV_54	HD7
ASV_54	HD8
ASV_54	HD9
ASV_54	MD1
ASV_54	MD10
ASV_54	MD11
ASV_54	MD14
ASV_54	MD2
ASV_54	MD3
ASV_54	MD4
ASV_54	MD5
ASV_54	MD6
ASV_54	MD7
ASV_54	NC1
ASV_54	NC10
ASV_54	NC11
ASV_54	NC12
ASV_54	NC13
ASV_54	NC15
ASV_54	NC2
ASV_54	NC3
ASV_54	NC4
ASV_54	NC5
ASV_54	NC6
ASV_54	NC7
ASV_54	NC8
ASV_54	NC9
ASV_75	HD10
ASV_75	HD11
ASV_75	HD12
ASV_75	HD13
ASV_75	HD14
ASV_75	HD15
ASV_75	HD2
ASV_75	HD3
ASV_75	HD4
ASV_75	HD5
ASV_75	HD6
ASV_75	HD7
ASV_75	HD8
ASV_75	HD9
ASV_75	MD1
ASV_75	MD10
ASV_75	MD11
ASV_75	MD12
ASV_75	MD13
ASV_75	MD14
ASV_75	MD15
ASV_75	MD2
ASV_75	MD3
ASV_75	MD4
ASV_75	MD5
ASV_75	MD6
ASV_75	MD7
ASV_75	MD8
ASV_75	MD9
ASV_75	NC1
ASV_75	NC11
ASV_75	NC12
ASV_75	NC13
ASV_75	NC14
ASV_75	NC15
ASV_75	NC2
ASV_75	NC3
ASV_75	NC4
ASV_75	NC5
ASV_75	NC7
ASV_75	NC8
ASV_75	NC9
ASV_49	HD10
ASV_49	HD11
ASV_49	HD12
ASV_49	HD13
ASV_49	HD14
ASV_49	HD15
ASV_49	HD2
ASV_49	HD3
ASV_49	HD4
ASV_49	HD5
ASV_49	HD6
ASV_49	HD7
ASV_49	HD8
ASV_49	HD9
ASV_49	MD1
ASV_49	MD10
ASV_49	MD11
ASV_49	MD12
ASV_49	MD14
ASV_49	MD2
ASV_49	MD3
ASV_49	MD4
ASV_49	MD5
ASV_49	MD6
ASV_49	MD7
ASV_49	MD9
ASV_49	NC1
ASV_49	NC10
ASV_49	NC11
ASV_49	NC12
ASV_49	NC13
ASV_49	NC14
ASV_49	NC15
ASV_49	NC2
ASV_49	NC3
ASV_49	NC4
ASV_49	NC5
ASV_49	NC6
ASV_49	NC8
ASV_49	NC9
ASV_76	HD10
ASV_76	HD11
ASV_76	HD12
ASV_76	HD14
ASV_76	HD15
ASV_76	HD3
ASV_76	HD6
ASV_76	HD8
ASV_76	HD9
ASV_76	MD10
ASV_76	MD3
ASV_76	MD6
ASV_76	MD9
ASV_76	NC11
ASV_76	NC12
ASV_76	NC13
ASV_76	NC15
ASV_507	HD10
ASV_507	HD2
ASV_507	HD3
ASV_507	HD4
ASV_507	HD6
ASV_507	HD7
ASV_507	HD8
ASV_507	HD9
ASV_507	MD1
ASV_507	MD10
ASV_507	MD14
ASV_507	MD2
ASV_507	MD3
ASV_507	MD4
ASV_507	MD5
ASV_507	MD6
ASV_507	MD7
ASV_507	MD8
ASV_507	MD9
ASV_507	NC1
ASV_507	NC10
ASV_507	NC11
ASV_507	NC13
ASV_507	NC15
ASV_507	NC2
ASV_507	NC3
ASV_507	NC4
ASV_507	NC5
ASV_507	NC6
ASV_507	NC7
ASV_507	NC8
ASV_507	NC9
ASV_61	HD12
ASV_61	NC10
ASV_61	NC11
ASV_61	NC12
ASV_61	NC13
ASV_61	NC14
ASV_61	NC15
ASV_61	NC2
ASV_61	NC6
ASV_61	NC7
ASV_61	NC8
ASV_61	NC9
ASV_465	HD10
ASV_465	HD12
ASV_465	HD2
ASV_465	HD4
ASV_465	HD5
ASV_465	HD7
ASV_465	HD8
ASV_465	HD9
ASV_465	MD1
ASV_465	MD10
ASV_465	MD11
ASV_465	MD12
ASV_465	MD14
ASV_465	MD2
ASV_465	MD3
ASV_465	MD4
ASV_465	MD5
ASV_465	MD6
ASV_465	MD7
ASV_465	MD8
ASV_465	MD9
ASV_465	NC10
ASV_465	NC15
ASV_465	NC2
ASV_465	NC4
ASV_465	NC5
ASV_465	NC6
ASV_465	NC7
ASV_63	NC1
ASV_63	NC11
ASV_63	NC12
ASV_63	NC13
ASV_63	NC14
ASV_63	NC15
ASV_63	NC2
ASV_63	NC3
ASV_63	NC4
ASV_63	NC5
ASV_63	NC7
ASV_63	NC8
ASV_1412	HD10
ASV_1412	HD11
ASV_1412	HD12
ASV_1412	HD13
ASV_1412	HD14
ASV_1412	HD15
ASV_1412	HD2
ASV_1412	HD3
ASV_1412	HD5
ASV_1412	HD6
ASV_1412	HD7
ASV_1412	HD8
ASV_1412	HD9
ASV_1412	MD1
ASV_1412	MD11
ASV_1412	MD14
ASV_1412	MD2
ASV_1412	MD3
ASV_1412	MD4
ASV_1412	MD5
ASV_1412	MD7
ASV_1412	MD8
ASV_1412	MD9
ASV_1412	NC1
ASV_1412	NC13
ASV_1412	NC14
ASV_1412	NC2
ASV_1412	NC3
ASV_1412	NC4
ASV_1412	NC5
ASV_1412	NC9
ASV_67	HD2
ASV_67	HD3
ASV_67	HD4
ASV_67	HD5
ASV_67	MD10
ASV_67	MD11
ASV_67	MD14
ASV_67	MD2
ASV_67	MD3
ASV_67	MD4
ASV_67	MD5
ASV_67	MD7
ASV_67	NC7
ASV_67	NC8
ASV_62	HD2
ASV_62	HD3
ASV_62	HD4
ASV_62	HD5
ASV_62	HD6
ASV_62	HD7
ASV_62	MD10
ASV_62	MD2
ASV_62	MD7
ASV_62	NC1
ASV_62	NC2
ASV_62	NC3
ASV_62	NC4
ASV_62	NC5
ASV_62	NC9
ASV_81	HD10
ASV_81	HD2
ASV_81	HD3
ASV_81	HD4
ASV_81	HD5
ASV_81	HD6
ASV_81	HD7
ASV_81	HD8
ASV_81	HD9
ASV_81	MD1
ASV_81	MD10
ASV_81	MD11
ASV_81	MD12
ASV_81	MD14
ASV_81	MD2
ASV_81	MD3
ASV_81	MD4
ASV_81	MD5
ASV_81	MD6
ASV_81	MD7
ASV_81	MD8
ASV_81	MD9
ASV_81	NC1
ASV_81	NC11
ASV_81	NC12
ASV_81	NC13
ASV_81	NC15
ASV_81	NC3
ASV_81	NC5
ASV_81	NC8
ASV_91	HD11
ASV_91	HD12
ASV_91	HD13
ASV_91	HD14
ASV_91	HD15
ASV_91	HD3
ASV_91	HD4
ASV_91	HD6
ASV_91	HD7
ASV_91	HD8
ASV_91	HD9
ASV_91	MD1
ASV_91	MD10
ASV_91	MD2
ASV_91	MD3
ASV_91	MD6
ASV_91	MD7
ASV_91	MD8
ASV_91	MD9
ASV_80	MD1
ASV_80	MD5
ASV_80	NC12
ASV_80	NC13
ASV_80	NC8
ASV_80	NC9
ASV_60	MD11
ASV_60	MD12
ASV_60	MD14
ASV_60	NC10
ASV_60	NC11
ASV_60	NC12
ASV_60	NC13
ASV_60	NC14
ASV_60	NC15
ASV_60	NC6
ASV_60	NC7
ASV_60	NC8
ASV_60	NC9
ASV_94	HD14
ASV_94	HD15
ASV_94	HD6
ASV_94	HD7
ASV_94	HD8
ASV_94	HD9
ASV_94	MD11
ASV_94	MD12
ASV_94	MD4
ASV_94	NC1
ASV_94	NC10
ASV_94	NC11
ASV_94	NC12
ASV_94	NC13
ASV_94	NC14
ASV_94	NC15
ASV_94	NC2
ASV_94	NC3
ASV_94	NC4
ASV_94	NC5
ASV_94	NC6
ASV_94	NC7
ASV_94	NC8
ASV_94	NC9
ASV_71	HD11
ASV_71	HD12
ASV_71	HD14
ASV_71	HD2
ASV_71	HD5
ASV_71	HD6
ASV_71	MD11
ASV_71	MD12
ASV_71	MD13
ASV_71	MD14
ASV_71	MD15
ASV_71	MD6
ASV_71	MD7
ASV_71	NC1
ASV_71	NC11
ASV_71	NC12
ASV_71	NC15
ASV_392	MD11
ASV_392	MD12
ASV_392	MD14
ASV_392	NC1
ASV_392	NC10
ASV_392	NC12
ASV_392	NC13
ASV_392	NC15
ASV_392	NC2
ASV_392	NC3
ASV_392	NC4
ASV_392	NC5
ASV_392	NC6
ASV_392	NC7
ASV_392	NC8
ASV_392	NC9
ASV_88	HD10
ASV_88	HD11
ASV_88	HD12
ASV_88	HD13
ASV_88	HD14
ASV_88	HD15
ASV_88	HD2
ASV_88	HD3
ASV_88	HD4
ASV_88	HD5
ASV_88	HD6
ASV_88	HD7
ASV_88	HD8
ASV_88	HD9
ASV_88	MD1
ASV_88	MD10
ASV_88	MD11
ASV_88	MD12
ASV_88	MD13
ASV_88	MD14
ASV_88	MD15
ASV_88	MD2
ASV_88	MD3
ASV_88	MD4
ASV_88	MD5
ASV_88	MD6
ASV_88	MD7
ASV_88	MD8
ASV_88	MD9
ASV_88	NC1
ASV_88	NC10
ASV_88	NC11
ASV_88	NC12
ASV_88	NC13
ASV_88	NC14
ASV_88	NC15
ASV_88	NC2
ASV_88	NC3
ASV_88	NC4
ASV_88	NC5
ASV_88	NC6
ASV_88	NC7
ASV_88	NC8
ASV_88	NC9
ASV_68	HD10
ASV_68	HD11
ASV_68	HD12
ASV_68	HD14
ASV_68	HD15
ASV_68	HD2
ASV_68	HD3
ASV_68	HD4
ASV_68	HD5
ASV_68	HD6
ASV_68	HD7
ASV_68	HD8
ASV_68	HD9
ASV_68	MD1
ASV_68	MD10
ASV_68	MD11
ASV_68	MD12
ASV_68	MD14
ASV_68	MD2
ASV_68	MD3
ASV_68	MD4
ASV_68	MD5
ASV_68	MD6
ASV_68	MD7
ASV_68	MD8
ASV_68	NC1
ASV_68	NC10
ASV_68	NC11
ASV_68	NC12
ASV_68	NC13
ASV_68	NC14
ASV_68	NC15
ASV_68	NC2
ASV_68	NC3
ASV_68	NC4
ASV_68	NC5
ASV_68	NC6
ASV_68	NC8
ASV_68	NC9
ASV_98	HD10
ASV_98	HD11
ASV_98	HD12
ASV_98	HD13
ASV_98	HD15
ASV_98	HD2
ASV_98	HD7
ASV_98	HD8
ASV_98	HD9
ASV_98	MD8
ASV_98	NC1
ASV_98	NC10
ASV_98	NC11
ASV_98	NC13
ASV_98	NC14
ASV_98	NC2
ASV_98	NC4
ASV_98	NC5
ASV_98	NC6
ASV_98	NC7
ASV_72	HD10
ASV_72	HD12
ASV_72	HD2
ASV_72	HD3
ASV_72	HD4
ASV_72	HD5
ASV_72	HD6
ASV_72	MD1
ASV_72	MD10
ASV_72	MD11
ASV_72	MD12
ASV_72	MD13
ASV_72	MD14
ASV_72	MD2
ASV_72	MD3
ASV_72	MD4
ASV_72	MD5
ASV_72	MD6
ASV_72	MD7
ASV_72	MD8
ASV_72	NC1
ASV_72	NC10
ASV_72	NC11
ASV_72	NC12
ASV_72	NC15
ASV_72	NC2
ASV_72	NC3
ASV_72	NC4
ASV_72	NC5
ASV_72	NC6
ASV_72	NC7
ASV_72	NC8
ASV_72	NC9
ASV_83	HD10
ASV_83	HD11
ASV_83	HD12
ASV_83	HD14
ASV_83	HD15
ASV_83	HD2
ASV_83	HD3
ASV_83	HD4
ASV_83	HD5
ASV_83	HD6
ASV_83	HD7
ASV_83	HD8
ASV_83	HD9
ASV_83	MD10
ASV_83	MD11
ASV_83	MD12
ASV_83	MD14
ASV_83	MD2
ASV_83	MD3
ASV_83	MD4
ASV_83	MD5
ASV_83	MD6
ASV_83	MD7
ASV_83	MD8
ASV_83	MD9
ASV_83	NC1
ASV_83	NC10
ASV_83	NC11
ASV_83	NC12
ASV_83	NC13
ASV_83	NC14
ASV_83	NC15
ASV_83	NC2
ASV_83	NC3
ASV_83	NC4
ASV_83	NC5
ASV_83	NC7
ASV_83	NC8
ASV_300	HD10
ASV_300	HD11
ASV_300	HD12
ASV_300	HD13
ASV_300	HD14
ASV_300	HD15
ASV_300	HD2
ASV_300	HD4
ASV_300	HD5
ASV_300	HD6
ASV_300	HD7
ASV_300	HD8
ASV_300	HD9
ASV_300	MD1
ASV_300	MD11
ASV_300	MD12
ASV_300	MD14
ASV_300	MD2
ASV_300	MD3
ASV_300	MD4
ASV_300	MD5
ASV_300	MD6
ASV_300	MD7
ASV_300	MD8
ASV_300	MD9
ASV_300	NC1
ASV_300	NC4
ASV_157	HD10
ASV_157	HD11
ASV_157	HD12
ASV_157	HD13
ASV_157	HD14
ASV_157	HD15
ASV_157	HD6
ASV_157	HD8
ASV_157	HD9
ASV_157	MD1
ASV_157	MD10
ASV_157	MD12
ASV_157	MD14
ASV_157	MD7
ASV_157	MD8
ASV_157	MD9
ASV_157	NC10
ASV_157	NC11
ASV_157	NC12
ASV_157	NC13
ASV_157	NC14
ASV_157	NC15
ASV_157	NC4
ASV_157	NC5
ASV_157	NC6
ASV_157	NC7
ASV_102	HD10
ASV_102	HD11
ASV_102	HD12
ASV_102	HD13
ASV_102	HD14
ASV_102	HD15
ASV_102	HD2
ASV_102	HD3
ASV_102	HD4
ASV_102	HD5
ASV_102	HD6
ASV_102	HD7
ASV_102	HD8
ASV_102	HD9
ASV_102	MD11
ASV_102	MD12
ASV_102	MD14
ASV_102	MD2
ASV_102	MD3
ASV_102	MD4
ASV_102	MD5
ASV_102	MD6
ASV_102	NC5
ASV_125	HD3
ASV_125	HD7
ASV_125	MD4
ASV_125	NC10
ASV_125	NC11
ASV_125	NC12
ASV_125	NC13
ASV_125	NC14
ASV_125	NC15
ASV_125	NC2
ASV_125	NC3
ASV_125	NC4
ASV_125	NC5
ASV_125	NC6
ASV_125	NC7
ASV_125	NC8
ASV_125	NC9
ASV_87	HD10
ASV_87	HD11
ASV_87	HD12
ASV_87	HD13
ASV_87	HD14
ASV_87	HD15
ASV_87	HD2
ASV_87	HD4
ASV_87	HD7
ASV_87	HD8
ASV_87	HD9
ASV_87	MD11
ASV_87	MD14
ASV_87	MD3
ASV_87	MD4
ASV_87	MD9
ASV_87	NC10
ASV_87	NC15
ASV_87	NC5
ASV_206	HD10
ASV_206	HD11
ASV_206	HD13
ASV_206	HD14
ASV_206	HD15
ASV_206	HD4
ASV_206	HD6
ASV_206	HD7
ASV_206	HD8
ASV_206	HD9
ASV_206	MD11
ASV_206	MD14
ASV_206	MD2
ASV_206	MD4
ASV_117	HD11
ASV_117	HD12
ASV_117	HD13
ASV_117	HD14
ASV_117	HD15
ASV_117	HD4
ASV_117	HD7
ASV_117	HD9
ASV_117	MD12
ASV_117	MD14
ASV_117	MD2
ASV_117	NC1
ASV_117	NC10
ASV_117	NC11
ASV_117	NC12
ASV_117	NC13
ASV_117	NC15
ASV_117	NC4
ASV_117	NC5
ASV_117	NC7
ASV_117	NC9
ASV_77	MD13
ASV_77	MD15
ASV_720	MD11
ASV_720	MD12
ASV_720	MD14
ASV_720	NC1
ASV_720	NC10
ASV_720	NC11
ASV_720	NC12
ASV_720	NC13
ASV_720	NC15
ASV_720	NC2
ASV_720	NC6
ASV_720	NC7
ASV_720	NC8
ASV_720	NC9
ASV_122	HD4
ASV_122	MD12
ASV_122	MD14
ASV_122	MD3
ASV_122	MD4
ASV_122	MD8
ASV_122	NC10
ASV_122	NC11
ASV_122	NC12
ASV_122	NC13
ASV_122	NC14
ASV_122	NC3
ASV_122	NC6
ASV_122	NC8
ASV_122	NC9
ASV_95	HD10
ASV_95	HD11
ASV_95	HD14
ASV_95	HD15
ASV_95	HD3
ASV_95	HD4
ASV_95	HD5
ASV_95	HD6
ASV_95	HD7
ASV_95	HD8
ASV_95	HD9
ASV_95	MD10
ASV_95	MD11
ASV_95	MD12
ASV_95	MD14
ASV_95	MD2
ASV_95	MD3
ASV_95	MD4
ASV_95	MD5
ASV_95	MD6
ASV_95	MD7
ASV_95	MD8
ASV_95	MD9
ASV_95	NC1
ASV_95	NC10
ASV_95	NC11
ASV_95	NC12
ASV_95	NC13
ASV_95	NC14
ASV_95	NC15
ASV_95	NC2
ASV_95	NC3
ASV_95	NC4
ASV_95	NC5
ASV_95	NC7
ASV_95	NC8
ASV_78	HD10
ASV_78	HD11
ASV_78	HD12
ASV_78	HD13
ASV_78	HD14
ASV_78	HD15
ASV_78	HD2
ASV_78	HD3
ASV_78	HD4
ASV_78	HD5
ASV_78	HD6
ASV_78	HD7
ASV_78	HD8
ASV_78	HD9
ASV_78	MD1
ASV_78	MD10
ASV_78	MD11
ASV_78	MD12
ASV_78	MD14
ASV_78	MD3
ASV_78	MD4
ASV_78	MD6
ASV_78	MD7
ASV_78	MD8
ASV_78	MD9
ASV_78	NC11
ASV_78	NC12
ASV_78	NC13
ASV_78	NC15
ASV_78	NC5
ASV_130	HD10
ASV_130	HD11
ASV_130	HD12
ASV_130	HD13
ASV_130	HD14
ASV_130	HD15
ASV_130	HD3
ASV_130	HD6
ASV_130	HD7
ASV_130	HD8
ASV_130	HD9
ASV_130	MD1
ASV_130	MD10
ASV_130	MD11
ASV_130	MD12
ASV_130	MD14
ASV_130	MD2
ASV_130	MD3
ASV_130	MD4
ASV_130	MD6
ASV_130	MD7
ASV_130	MD9
ASV_130	NC11
ASV_130	NC14
ASV_130	NC4
ASV_130	NC6
ASV_130	NC7
ASV_85	HD10
ASV_85	HD11
ASV_85	HD12
ASV_85	HD13
ASV_85	HD14
ASV_85	HD15
ASV_85	HD2
ASV_85	HD4
ASV_85	HD6
ASV_85	HD7
ASV_85	HD8
ASV_85	HD9
ASV_85	MD10
ASV_85	MD11
ASV_85	MD12
ASV_85	MD14
ASV_85	MD3
ASV_85	MD4
ASV_85	MD5
ASV_85	MD6
ASV_85	MD7
ASV_85	MD8
ASV_85	MD9
ASV_85	NC10
ASV_85	NC11
ASV_85	NC4
ASV_85	NC5
ASV_85	NC6
ASV_85	NC9
ASV_142	HD10
ASV_142	HD14
ASV_142	HD15
ASV_142	HD3
ASV_142	HD4
ASV_142	HD5
ASV_142	HD7
ASV_142	HD8
ASV_142	HD9
ASV_142	MD2
ASV_142	MD4
ASV_142	MD5
ASV_142	NC7
ASV_1658	HD10
ASV_1658	HD12
ASV_1658	HD15
ASV_1658	HD2
ASV_1658	HD4
ASV_1658	HD5
ASV_1658	HD6
ASV_1658	HD7
ASV_1658	MD1
ASV_1658	MD10
ASV_1658	MD11
ASV_1658	MD12
ASV_1658	MD14
ASV_1658	MD2
ASV_1658	MD3
ASV_1658	MD4
ASV_1658	MD5
ASV_1658	MD6
ASV_1658	MD7
ASV_1658	MD8
ASV_1658	MD9
ASV_1658	NC1
ASV_1658	NC10
ASV_1658	NC11
ASV_1658	NC12
ASV_1658	NC13
ASV_1658	NC15
ASV_1658	NC2
ASV_1658	NC4
ASV_1658	NC5
ASV_1658	NC6
ASV_1658	NC7
ASV_1658	NC8
ASV_1658	NC9
ASV_118	HD11
ASV_118	HD12
ASV_118	HD13
ASV_118	HD14
ASV_118	HD15
ASV_118	HD3
ASV_118	HD6
ASV_118	HD7
ASV_118	HD8
ASV_118	HD9
ASV_118	MD1
ASV_118	MD10
ASV_118	MD6
ASV_118	MD7
ASV_118	MD8
ASV_118	MD9
ASV_93	HD10
ASV_93	HD11
ASV_93	HD12
ASV_93	HD14
ASV_93	HD15
ASV_93	HD2
ASV_93	HD3
ASV_93	HD4
ASV_93	HD5
ASV_93	HD6
ASV_93	HD7
ASV_93	HD8
ASV_93	HD9
ASV_93	MD1
ASV_93	MD10
ASV_93	MD11
ASV_93	MD12
ASV_93	MD15
ASV_93	MD2
ASV_93	MD3
ASV_93	MD4
ASV_93	MD5
ASV_93	MD6
ASV_93	MD8
ASV_93	NC1
ASV_93	NC11
ASV_93	NC12
ASV_93	NC14
ASV_93	NC15
ASV_93	NC2
ASV_93	NC3
ASV_93	NC4
ASV_93	NC5
ASV_93	NC8
ASV_1450	HD11
ASV_1450	HD12
ASV_1450	HD13
ASV_1450	HD15
ASV_1450	HD3
ASV_1450	HD4
ASV_1450	HD7
ASV_1450	HD8
ASV_1450	MD10
ASV_1450	MD12
ASV_1450	MD14
ASV_1450	MD2
ASV_1450	MD3
ASV_1450	MD4
ASV_1450	MD6
ASV_1450	MD7
ASV_1450	MD9
ASV_126	MD11
ASV_126	MD12
ASV_126	MD14
ASV_126	MD8
ASV_126	MD9
ASV_101	HD10
ASV_101	HD11
ASV_101	HD14
ASV_101	HD2
ASV_101	HD3
ASV_101	HD4
ASV_101	HD5
ASV_101	HD6
ASV_101	HD7
ASV_101	HD8
ASV_101	HD9
ASV_101	MD1
ASV_101	MD10
ASV_101	MD11
ASV_101	MD2
ASV_101	MD3
ASV_101	MD4
ASV_101	MD5
ASV_101	MD6
ASV_101	MD7
ASV_101	MD8
ASV_101	MD9
ASV_101	NC2
ASV_101	NC3
ASV_101	NC5
ASV_101	NC6
ASV_101	NC9
ASV_333	HD12
ASV_333	HD14
ASV_333	HD15
ASV_333	HD3
ASV_333	HD7
ASV_333	HD8
ASV_333	MD1
ASV_333	MD10
ASV_333	MD11
ASV_333	MD14
ASV_333	MD15
ASV_333	MD2
ASV_333	MD3
ASV_333	MD4
ASV_333	MD6
ASV_333	MD7
ASV_333	MD8
ASV_333	MD9
ASV_333	NC1
ASV_333	NC10
ASV_333	NC11
