igraph.degree	igraph.closeness	igraph.betweenness	igraph.cen.degree
ASV_2	1	0.151394422310757	0	1
ASV_11	2	0.175115207373272	0	2
ASV_1385	2	0.207650273224044	0	2
ASV_10	2	0.237704918032787	28	2
ASV_6	12	0.277777777777778	130.449224629634	12
ASV_4	1	1	0	1
ASV_7	3	0.299212598425197	70	3
ASV_14	28	0.28555431131019	176.629118369595	28
ASV_21	2	0.466666666666667	24	2
ASV_17	3	0.209944751381215	72	3
ASV_20	4	0.180094786729858	0	4
ASV_29	4	0.180094786729858	0	4
ASV_22	1	0.193333333333333	0	1
ASV_28	4	0.180094786729858	0	4
ASV_25	1	0.666666666666667	0	1
ASV_30	15	0.33203125	3957.52243304717	15
ASV_26	2	1	1	2
ASV_24	4	0.432432432432432	15	4
ASV_27	2	1	0	2
ASV_34	14	0.329032258064516	1370.91993776373	14
ASV_37	20	0.302132701421801	357.870205652018	20
ASV_119	2	0.177570093457944	37	2
ASV_39	5	0.23224043715847	99.5122854145841	5
ASV_31	7	0.185897435897436	0	7
ASV_32	1	0.25	0	1
ASV_38	3	0.8	5	3
ASV_1214	3	0.212290502793296	107	3
ASV_48	2	0.162523900573614	0	2
ASV_33	5	0.533333333333333	19	5
ASV_57	20	0.276872964169381	935.233203657497	20
ASV_42	4	0.481481481481481	40	4
ASV_45	13	0.270700636942675	363.609806803088	13
ASV_56	4	0.252225519287834	188.702566357944	4
ASV_36	16	0.283333333333333	662.914125875252	16
ASV_47	4	0.302083333333333	240	4
ASV_54	1	0.666666666666667	0	1
ASV_44	1	0.5	0	1
ASV_60	1	1	0	1
ASV_41	1	0.355555555555556	0	1
ASV_50	9	0.75	0.714285714285714	9
ASV_68	2	0.172413793103448	0	2
ASV_43	1	0.361111111111111	0	1
ASV_218	5	0.214689265536723	136	5
ASV_1390	4	0.256756756756757	359	4
ASV_62	1	1	0	1
ASV_55	4	1	0	4
ASV_51	1	1	0	1
ASV_49	7	0.185897435897436	0	7
ASV_85	1	1	0	1
ASV_100	19	0.326086956521739	1207.22372150181	19
ASV_67	5	0.236988847583643	0.247619047619048	5
ASV_965	6	0.311475409836066	249.263636363636	6
ASV_53	1	1	0	1
ASV_72	21	0.302491103202847	399.351649412699	21
ASV_64	4	1	0	4
ASV_74	19	0.258358662613982	13.0630971624618	19
ASV_148	12	0.277173913043478	332.615404849575	12
ASV_76	17	0.272145144076841	141.386831017728	17
ASV_90	18	0.290102389078498	597.688830020868	18
ASV_73	5	0.227070347284061	7.24231099716002	5
ASV_88	1	1	0	1
ASV_1277	6	0.327586206896552	273.853535353535	6
ASV_83	5	0.262345679012346	309.303450764426	5
ASV_70	3	0.308510638297872	224	3
ASV_80	4	1	0	4
ASV_89	9	0.259938837920489	81.7854551813953	9
ASV_135	3	1	0	3
ASV_94	14	0.282392026578073	236.799238756462	14
ASV_108	2	0.5	0	2
ASV_69	1	0.666666666666667	0	1
ASV_107	1	0.555555555555556	0	1
ASV_101	11	0.293440736478711	297.055731848846	11
ASV_867	1	1	0	1
ASV_79	4	1	0	4
ASV_118	34	0.291762013729977	300.152201511221	34
ASV_92	1	1	0	1
ASV_134	9	0.75	0.714285714285714	9
ASV_109	2	0.162523900573614	0	2
ASV_105	5	0.218321917808219	117.626074298177	5
ASV_131	1	1	0	1
ASV_552	13	0.268703898840885	15.5540816265437	13
ASV_104	8	0.615384615384615	40.3333333333333	8
ASV_275	17	0.269556025369979	82.8676341753201	17
ASV_112	1	1	0	1
ASV_98	2	1	1	2
ASV_87	7	0.619047619047619	17.2666666666667	7
ASV_133	10	0.308943089430894	187.876767676768	10
ASV_127	5	0.290102389078498	181.654330735169	5
ASV_110	1	0.666666666666667	0	1
ASV_124	23	0.298245614035088	697.300642412529	23
ASV_99	1	0.282608695652174	0	1
ASV_103	1	0.226868327402135	0	1
ASV_129	1	0.307692307692308	0	1
ASV_137	2	0.295454545454545	0	2
ASV_143	2	0.225066195939982	0	2
ASV_115	1	0.205314009661836	0	1
ASV_1446	4	1	0	4
ASV_132	3	0.421052631578947	0	3
ASV_142	10	0.265625	90.2502171485901	10
ASV_111	1	1	0	1
ASV_219	2	0.32	0	2
ASV_147	2	0.231397459165154	0	2
ASV_139	11	0.283018867924528	212.903954358263	11
ASV_154	10	0.276572668112798	614.945835680209	10
ASV_106	5	0.482758620689655	2.75	5
ASV_130	1	1	0	1
ASV_570	4	0.180094786729858	0	4
ASV_126	1	1	0	1
ASV_152	26	0.270413573700954	88.4566713772385	26
ASV_1343	2	0.175115207373272	0	2
ASV_1357	2	1	0	2
ASV_160	1	0.461538461538462	0	1
ASV_150	4	0.444444444444444	3	4
ASV_202	1	1	0	1
ASV_145	3	1	0	3
ASV_453	2	0.40625	0	2
ASV_159	14	0.280528052805281	185.56221562314	14
ASV_1445	1	0.175925925925926	0	1
ASV_141	11	0.273019271948608	103.674886685876	11
ASV_156	2	0.454545454545455	0	2
ASV_195	13	0.283964365256125	275.151308162467	13
ASV_174	4	0.5	47	4
ASV_166	8	0.666666666666667	68.25	8
ASV_1200	3	0.306451612903226	336	3
ASV_162	2	0.341463414634146	13	2
ASV_153	2	1	0	2
ASV_182	2	0.218884120171674	0	2
ASV_175	3	0.545454545454545	11	3
ASV_193	1	1	0	1
ASV_264	2	0.201581027667984	0	2
ASV_266	1	1	0	1
ASV_161	19	0.275675675675676	53.1853420535282	19
ASV_197	3	0.545454545454545	5	3
ASV_201	3	0.207993474714519	506	3
ASV_191	9	0.250737463126844	2.08620598502915	9
ASV_196	1	1	0	1
ASV_235	1	0.416666666666667	0	1
ASV_190	15	0.27448869752422	35.7809073575426	15
ASV_1427	7	0.185897435897436	0	7
ASV_979	2	1	1	2
ASV_231	1	0.666666666666667	0	1
ASV_208	6	0.241020793950851	9.37754981080492	6
ASV_194	3	0.382352941176471	12	3
ASV_184	1	1	0	1
ASV_176	26	0.3125	850.60352891713	26
ASV_209	7	0.555555555555556	4.33333333333333	7
ASV_185	2	0.228915662650602	0	2
ASV_181	1	1	0	1
ASV_213	9	0.75	0.714285714285714	9
ASV_203	2	0.194630872483221	0	2
ASV_1405	2	0.281481481481481	325	2
ASV_216	31	0.326086956521739	3709.36701421828	31
ASV_183	4	0.5	0	4
ASV_604	8	0.785714285714286	0	8
ASV_163	12	0.280528052805281	173.162461795457	12
ASV_225	2	0.2265625	0	2
ASV_206	3	0.261261261261261	8.5	3
ASV_177	1	0.372093023255814	0	1
ASV_237	5	0.237704918032787	29.5	5
ASV_306	1	0.363636363636364	0	1
ASV_373	9	0.8	8	9
ASV_224	6	0.254745254745255	671.493395381824	6
ASV_274	3	0.714285714285714	0	3
ASV_583	1	1	0	1
ASV_1309	8	0.216417910447761	36.6666666666667	8
ASV_293	1	1	0	1
ASV_1211	6	0.258503401360544	200	6
ASV_199	1	1	0	1
ASV_211	4	0.433333333333333	41	4
ASV_426	9	0.75	0.714285714285714	9
ASV_263	1	1	0	1
ASV_214	8	0.287128712871287	227.5	8
ASV_262	17	0.295480880648899	1393.11053790837	17
ASV_215	1	1	0	1
ASV_1356	1	0.666666666666667	0	1
ASV_238	4	1	0	4
ASV_217	9	0.75	0.714285714285714	9
ASV_256	1	0.226868327402135	0	1
ASV_234	4	1	0	4
ASV_223	1	0.30952380952381	0	1
ASV_297	2	1	1	2
ASV_230	3	1	0	3
ASV_229	10	0.857142857142857	19	10
ASV_240	1	1	0	1
ASV_428	16	0.272727272727273	349.487781589225	16
ASV_212	2	0.325	12	2
ASV_273	3	0.666666666666667	9	3
ASV_291	1	1	0	1
ASV_255	7	0.571428571428571	0	7
ASV_226	3	1	0	3
ASV_328	2	0.273584905660377	180	2
ASV_207	2	1	1	2
ASV_276	1	1	0	1
ASV_232	2	1	0	2
ASV_472	2	0.32	0	2
ASV_227	13	0.259938837920489	69.6005124151108	13
ASV_338	11	0.258358662613982	6.22840998052007	11
ASV_1467	7	0.185897435897436	0	7
ASV_284	8	0.652173913043478	9.26190476190476	8
ASV_315	1	1	0	1
ASV_383	9	0.764705882352941	27.5833333333333	9
ASV_241	2	0.75	2	2
ASV_233	2	0.194630872483221	0	2
ASV_309	27	0.275675675675676	153.892431635746	27
ASV_228	3	1	0	3
ASV_277	1	0.223097112860892	0	1
ASV_323	10	0.714285714285714	7.19523809523809	10
ASV_289	3	0.8	0.5	3
ASV_292	3	0.8	0.5	3
ASV_250	9	0.75	0.714285714285714	9
ASV_471	1	1	0	1
ASV_243	1	0.444444444444444	0	1
