z	module	p	roles	label	role_7
ASV_403	1.13037023734753	1	0.260355029585799	Peripherals		peripheral
ASV_62	-0.774258460593725	1	0.50103305785124	Peripherals		peripheral
ASV_34	1.28153124512065	1	0.393860946745562	Peripherals		peripheral
ASV_56	-0.744026259039102	1	0.499017227425136	Peripherals		peripheral
ASV_36	1.00944143112904	1	0.461538461538462	Peripherals		peripheral
ASV_112	-0.381239840383624	1	0.370844444444444	Peripherals		peripheral
ASV_127	0.253636392263462	1	0.277777777777778	Peripherals		peripheral
ASV_152	1.2210668420114	1	0.492653810835629	Peripherals		peripheral
ASV_339	-0.0184534217281466	1	0.399833402748855	Peripherals		peripheral
ASV_303	1.79547867154924	1	0.309335963182117	Peripherals		peripheral
ASV_325	-0.381239840383624	1	0.416885813148789	Peripherals		peripheral
ASV_1399	1.10013803579291	1	0.361328125	Peripherals		peripheral
ASV_430	0.374565198481954	1	0.498614958448753	Peripherals		peripheral
ASV_413	0.253636392263462	1	0.394768133174792	Peripherals		peripheral
ASV_25	-0.744026259039102	1	0.127603677988366	Peripherals		peripheral
ASV_258	-0.592865251265986	1	0.310650887573965	Peripherals		peripheral
ASV_337	1.13037023734753	1	0.212582591209423	Peripherals		peripheral
ASV_246	0.132707586044969	1	0.288194444444444	Peripherals		peripheral
ASV_308	1.19083464045678	1	0.281163434903047	Peripherals		peripheral
ASV_7	-0.774258460593725	1	0.412385073012439	Peripherals		peripheral
ASV_22	-0.683561855929856	1	0.349489795918367	Peripherals		peripheral
ASV_96	0.314100795372708	1	0.199432892249527	Peripherals		peripheral
ASV_126	-0.562633049711363	1	0.318287037037037	Peripherals		peripheral
ASV_222	-0.199846631055885	1	0.499530868830925	Peripherals		peripheral
ASV_883	-1.16727708080383	1	0.108727810650888	Peripherals		peripheral
ASV_177	-0.0184534217281466	1	0.252400548696845	Peripherals		peripheral
ASV_261	1.10013803579291	1	0.546712802768166	Peripherals		peripheral
ASV_370	-1.01611607303071	1	0.1171875	Peripherals		peripheral
ASV_374	1.46292445444839	1	0.53968253968254	Peripherals		peripheral
ASV_54	-0.471936445047494	1	0.43679012345679	Peripherals		peripheral
ASV_66	0.979209229574417	1	0.448979591836735	Peripherals		peripheral
ASV_122	-1.01611607303071	1	0.514555707971346	Peripherals		peripheral
ASV_142	1.10013803579291	1	0.426534209261336	Peripherals		peripheral
ASV_159	0.162939787599592	1	0.110726643598616	Peripherals		peripheral
ASV_163	-0.925419468366841	1	0.255102040816326	Peripherals		peripheral
ASV_309	-0.290543235719755	1	0.503320854969207	Peripherals		peripheral
ASV_221	0.858280423355924	1	0.46875	Peripherals		peripheral
ASV_359	1.49315665600301	1	0.124444444444444	Peripherals		peripheral
ASV_380	-0.834722863702971	1	0.21585798816568	Peripherals		peripheral
ASV_393	1.52338885755763	1	0.467810202717755	Peripherals		peripheral
ASV_394	-0.290543235719755	1	0.161975308641975	Peripherals		peripheral
ASV_419	-0.834722863702971	1	0.459183673469388	Peripherals		peripheral
ASV_489	-0.471936445047494	1	0.466695501730104	Peripherals		peripheral
ASV_260	-0.260311034165132	1	0.53798849434636	Peripherals		peripheral
ASV_1454	-1.22774148391307	1	0.277777777777778	Peripherals		peripheral
ASV_965	-0.895187266812217	1	0.359410430839002	Peripherals		peripheral
ASV_1200	-0.864955065257594	1	0.465	Peripherals		peripheral
ASV_230	-0.864955065257594	1	0.417777777777778	Peripherals		peripheral
ASV_340	-0.381239840383624	1	0.210640138408305	Peripherals		peripheral
ASV_224	0.193171989154215	1	0.5144	Peripherals		peripheral
ASV_341	0.193171989154215	1	0.447134211463154	Peripherals		peripheral
ASV_381	-0.53240084815674	1	0.456747404844291	Peripherals		peripheral
ASV_192	-1.1370448792492	1	0.41468253968254	Peripherals		peripheral
ASV_38	1.03967363268366	1	0.525951557093426	Peripherals		peripheral
ASV_44	-0.260311034165132	1	0.290844444444444	Peripherals		peripheral
ASV_147	-0.864955065257594	1	0.499248468030986	Peripherals		peripheral
ASV_208	-0.0184534217281466	1	0.503915984336063	Peripherals		peripheral
ASV_87	-0.925419468366841	1	0.58	Peripherals		peripheral
ASV_265	-0.139382227946639	1	0.482758620689655	Peripherals		peripheral
ASV_40	-1.07658047613996	1	0.3736	Peripherals		peripheral
ASV_305	-0.774258460593725	1	0.427928581797068	Peripherals		peripheral
ASV_425	-0.774258460593725	1	0.519036287923855	Peripherals		peripheral
ASV_377	0.616422810918939	1	0.653061224489796	Connectors	ASV_377	non hub connector
ASV_243	-1.07658047613996	1	0.44275161588181	Peripherals		peripheral
ASV_1294	-0.925419468366841	1	0.430839002267574	Peripherals		peripheral
ASV_89	-0.804490662148348	1	0.611111111111111	Peripherals		peripheral
ASV_342	-0.985883871476087	1	0.449121900826446	Peripherals		peripheral
ASV_317	-0.955651669921464	1	0.427126710291493	Peripherals		peripheral
ASV_443	-1.19750928235845	1	0.509557886481717	Peripherals		peripheral
ASV_207	-1.10681267769458	1	0.547438016528926	Peripherals		peripheral
ASV_369	-1.22774148391307	1	0.561236623067776	Peripherals		peripheral
ASV_446	-1.19750928235845	1	0.526955950032873	Peripherals		peripheral
ASV_378	-1.1370448792492	1	0.309708885840573	Peripherals		peripheral
ASV_102	-1.1370448792492	1	0.489026063100137	Peripherals		peripheral
ASV_472	-1.10681267769458	1	0.24	Peripherals		peripheral
ASV_294	-1.22774148391307	1	0.4744	Peripherals		peripheral
ASV_315	-1.1370448792492	1	0.46875	Peripherals		peripheral
ASV_256	-1.19750928235845	1	0.525951557093426	Peripherals		peripheral
ASV_262	-1.1370448792492	1	0.473372781065089	Peripherals		peripheral
ASV_1	-0.955651669921464	1	0.336734693877551	Peripherals		peripheral
ASV_2	0.495494004700447	1	0.525951557093426	Peripherals		peripheral
ASV_3	0.0722431829357228	1	0	Peripherals		ultra peripheral
ASV_1385	-0.592865251265986	1	0.493510655343695	Peripherals		peripheral
ASV_10	-0.653329654375232	1	0.4234404536862	Peripherals		peripheral
ASV_4	-0.592865251265986	1	0.285932022557537	Peripherals		peripheral
ASV_12	-1.04634827458533	1	0.21875	Peripherals		peripheral
ASV_72	-0.955651669921464	1	0.45983379501385	Peripherals		peripheral
ASV_83	-1.10681267769458	1	0.428977272727273	Peripherals		peripheral
ASV_151	-1.22774148391307	1	0.232988165680473	Peripherals		peripheral
ASV_1368	-1.22774148391307	1	0.480151228733459	Peripherals		peripheral
ASV_242	-1.19750928235845	1	0.551836734693878	Peripherals		peripheral
ASV_281	-0.0704859955958799	2	0	Peripherals		ultra peripheral
ASV_513	1.33282609854027	2	0.299821534800714	Peripherals		peripheral
ASV_23	-0.947556054430976	2	0.5	Peripherals		peripheral
ASV_119	0.631170051472197	2	0.458271604938272	Peripherals		peripheral
ASV_32	1.71288979070215	2	0.460223537146614	Peripherals		peripheral
ASV_1214	1.24511909265676	2	0.499260355029586	Peripherals		peripheral
ASV_42	2.32683883188672	2	0.65625	Connectors	ASV_42	non hub connector
ASV_47	2.03448214560835	2	0.475308641975309	Peripherals		peripheral
ASV_218	-0.538256693641264	2	0.491675338189386	Peripherals		peripheral
ASV_1390	1.21588342402893	2	0.20414201183432	Peripherals		peripheral
ASV_79	1.09894074951758	2	0.41522491349481	Peripherals		peripheral
ASV_275	-0.304371344618572	2	0.40676652892562	Peripherals		peripheral
ASV_1445	-0.333607013246409	2	0.484143366485269	Peripherals		peripheral
ASV_1405	1.15741208677325	2	0.425493060628196	Peripherals		peripheral
ASV_583	0.981998075006235	2	0.46875	Peripherals		peripheral
ASV_426	0.104928016171139	2	0	Peripherals		ultra peripheral
ASV_291	0.748112725983543	2	0.482905982905983	Peripherals		peripheral
ASV_288	0.514227376960851	2	0.461747397012223	Peripherals		peripheral
ASV_248	-0.976791723058813	2	0.165289256198347	Peripherals		peripheral
ASV_321	1.917539471097	2	0.271484375	Peripherals		peripheral
ASV_312	-0.0412503269680434	2	0.302448979591837	Peripherals		peripheral
ASV_329	0.835819731867053	2	0.462263011713561	Peripherals		peripheral
ASV_530	0.77734839461138	2	0	Peripherals		ultra peripheral
ASV_409	2.76537386130426	2	0.476370510396975	Module hubs	ASV_409	connector hub
ASV_334	1.18664775540109	2	0.4609375	Peripherals		peripheral
ASV_371	1.42053310442378	2	0	Peripherals		ultra peripheral
ASV_424	2.12218915149186	2	0.0739644970414202	Peripherals		peripheral
ASV_17	-0.801377711291793	2	0.626038781163435	Connectors	ASV_17	non hub connector
ASV_16	-0.889084717175303	2	0.483237452886332	Peripherals		peripheral
ASV_60	1.36206176716811	2	0.498614958448753	Peripherals		peripheral
ASV_88	-0.859849048547466	2	0.312213039485767	Peripherals		peripheral
ASV_70	0.60193438284436	2	0	Peripherals		ultra peripheral
ASV_1343	0.660405720100034	2	0.489795918367347	Peripherals		peripheral
ASV_453	1.33282609854027	2	0.402777777777778	Peripherals		peripheral
ASV_166	-0.889084717175303	2	0.260355029585799	Peripherals		peripheral
ASV_146	0.68964138872787	2	0.473372781065089	Peripherals		peripheral
ASV_197	0.77734839461138	2	0.499405469678954	Peripherals		peripheral
ASV_225	-0.596728030896938	2	0.375	Peripherals		peripheral
ASV_206	-0.0704859955958799	2	0.4140625	Peripherals		peripheral
ASV_273	-0.713670705408284	2	0.3984375	Peripherals		peripheral
ASV_387	-0.859849048547466	2	0.48	Peripherals		peripheral
ASV_343	0.68964138872787	2	0.244897959183674	Peripherals		peripheral
ASV_20	0.163399353426812	2	0.32	Peripherals		peripheral
ASV_29	0.251106359310322	2	0.493827160493827	Peripherals		peripheral
ASV_28	0.192635022054649	2	0.48	Peripherals		peripheral
ASV_120	1.42053310442378	2	0.237812128418549	Peripherals		peripheral
ASV_86	1.80059679658566	2	0.290123456790123	Peripherals		peripheral
ASV_570	1.12817641814542	2	0.149013878743608	Peripherals		peripheral
ASV_185	2.03448214560835	2	0.242491349480969	Peripherals		peripheral
ASV_247	-0.684435036780447	2	0.386992743886052	Peripherals		peripheral
ASV_270	1.2743547612846	2	0.214910453977509	Peripherals		peripheral
ASV_1400	0.309577696565995	2	0.376543209876543	Peripherals		peripheral
ASV_352	1.06970508088975	2	0.410864197530864	Peripherals		peripheral
ASV_448	0.0172210102876297	2	0.611111111111111	Peripherals		peripheral
ASV_37	1.2743547612846	2	0	Peripherals		ultra peripheral
ASV_214	0.0172210102876297	2	0.666666666666667	Connectors	ASV_214	non hub connector
ASV_471	0.221870690682485	2	0.375	Peripherals		peripheral
ASV_157	0.514227376960851	2	0.444444444444444	Peripherals		peripheral
ASV_77	-0.801377711291793	2	0.277777777777778	Peripherals		peripheral
ASV_53	1.2743547612846	2	0.42603550295858	Peripherals		peripheral
ASV_64	0.835819731867053	2	0.18	Peripherals		peripheral
ASV_867	-0.83061337991963	2	0	Peripherals		ultra peripheral
ASV_80	0.77734839461138	2	0.277777777777778	Peripherals		peripheral
ASV_199	-0.74290637403612	2	0.324864639733444	Peripherals		peripheral
ASV_99	-0.450549687757755	2	0.0997229916897507	Peripherals		peripheral
ASV_137	-0.772142042663957	2	0.172335600907029	Peripherals		peripheral
ASV_174	0.865055400494889	2	0.482853223593964	Peripherals		peripheral
ASV_194	1.18664775540109	2	0.5	Peripherals		peripheral
ASV_204	0.484991708333014	2	0	Peripherals		ultra peripheral
ASV_211	1.56671144756297	2	0.301065088757396	Peripherals		peripheral
ASV_330	-0.772142042663957	2	0.129132231404959	Peripherals		peripheral
ASV_454	1.33282609854027	2	0.190577777777778	Peripherals		peripheral
ASV_269	-0.918320385803139	2	0.51228654727197	Peripherals		peripheral
ASV_299	-1.00602739168665	2	0.32	Peripherals		peripheral
ASV_277	0.134163684798976	2	0	Peripherals		ultra peripheral
ASV_1446	-0.187428670107226	2	0.64	Connectors	ASV_1446	non hub connector
ASV_136	-0.0704859955958799	2	0.569444444444444	Peripherals		peripheral
ASV_228	-0.509021025013428	2	0.486111111111111	Peripherals		peripheral
ASV_267	-1.2106770720815	2	0	Peripherals		ultra peripheral
ASV_331	0.60193438284436	2	0	Peripherals		ultra peripheral
ASV_468	-0.0120146583402069	2	0.5	Peripherals		peripheral
ASV_385	0.894291069122726	2	0.5	Peripherals		peripheral
ASV_75	0.134163684798976	2	0.361495844875346	Peripherals		peripheral
ASV_351	0.894291069122726	2	0.33425160697888	Peripherals		peripheral
ASV_55	-1.09373439757016	2	0.378698224852071	Peripherals		peripheral
ASV_263	-0.947556054430976	2	0.135633551457466	Peripherals		peripheral
ASV_287	-0.889084717175303	2	0.645408163265306	Connectors	ASV_287	non hub connector
ASV_121	-1.00602739168665	2	0.429752066115702	Peripherals		peripheral
ASV_161	1.01123374363407	2	0.56	Peripherals		peripheral
ASV_203	-0.0120146583402069	2	0.547989104310207	Peripherals		peripheral
ASV_301	1.77136112795782	2	0.360537190082645	Peripherals		peripheral
ASV_259	0.426520371077341	2	0.478730158730159	Peripherals		peripheral
ASV_412	0.104928016171139	2	0.43827611395179	Peripherals		peripheral
ASV_376	-0.128957332851553	2	0.522838264866418	Peripherals		peripheral
ASV_98	-0.859849048547466	2	0.223090277777778	Peripherals		peripheral
ASV_111	1.09894074951758	2	0.18	Peripherals		peripheral
ASV_223	1.15741208677325	2	0.5	Peripherals		peripheral
ASV_271	-0.801377711291793	2	0.498866213151927	Peripherals		peripheral
ASV_344	0.309577696565995	2	0.444444444444444	Peripherals		peripheral
ASV_388	-0.713670705408284	2	0.40625	Peripherals		peripheral
ASV_59	-0.392078350502082	2	0.42603550295858	Peripherals		peripheral
ASV_133	-1.122970066198	2	0.375	Peripherals		peripheral
ASV_123	-1.122970066198	2	0.326222684703434	Peripherals		peripheral
ASV_212	0.865055400494889	2	0.277777777777778	Peripherals		peripheral
ASV_328	0.484991708333014	2	0	Peripherals		ultra peripheral
ASV_404	-0.538256693641264	2	0.375	Peripherals		peripheral
ASV_347	-0.304371344618572	2	0.32	Peripherals		peripheral
ASV_362	-0.0704859955958799	2	0.249851279000595	Peripherals		peripheral
ASV_193	0.192635022054649	2	0.230442176870748	Peripherals		peripheral
ASV_48	-0.538256693641264	2	0.5	Peripherals		peripheral
ASV_81	-0.275135675990736	2	0.110726643598616	Peripherals		peripheral
ASV_109	-0.74290637403612	2	0.222148760330579	Peripherals		peripheral
ASV_117	0.0172210102876297	2	0.095	Peripherals		peripheral
ASV_187	0.309577696565995	2	0.312174817898023	Peripherals		peripheral
ASV_302	-0.947556054430976	2	0.5	Peripherals		peripheral
ASV_333	-0.684435036780447	2	0.444444444444444	Peripherals		peripheral
ASV_346	-0.83061337991963	2	0.128195763330898	Peripherals		peripheral
ASV_429	-0.976791723058813	2	0.27411986025262	Peripherals		peripheral
ASV_391	0.0464566789154662	2	0.611111111111111	Peripherals		peripheral
ASV_439	-0.655199368152611	2	0.625	Connectors	ASV_439	non hub connector
ASV_502	-0.801377711291793	2	0.411242603550296	Peripherals		peripheral
ASV_363	-1.09373439757016	2	0.524221453287197	Peripherals		peripheral
ASV_236	-1.2106770720815	2	0.090702947845805	Peripherals		peripheral
ASV_237	-0.625963699524774	2	0.396694214876033	Peripherals		peripheral
ASV_78	-0.83061337991963	2	0.176855055747789	Peripherals		peripheral
ASV_313	-1.2106770720815	2	0	Peripherals		ultra peripheral
ASV_348	-1.23991274070934	2	0	Peripherals		ultra peripheral
ASV_345	-0.918320385803139	2	0	Peripherals		ultra peripheral
ASV_1215	-1.26914840933718	2	0	Peripherals		ultra peripheral
ASV_414	-1.23991274070934	2	0	Peripherals		ultra peripheral
ASV_145	-1.18144140345367	2	0.58	Peripherals		peripheral
ASV_226	-1.2106770720815	2	0	Peripherals		ultra peripheral
ASV_1254	-1.2106770720815	2	0.144970414201183	Peripherals		peripheral
ASV_178	-1.2106770720815	2	0.107755102040816	Peripherals		peripheral
ASV_280	-1.26914840933718	2	0.193905817174515	Peripherals		peripheral
ASV_796	-1.2106770720815	2	0.27358024691358	Peripherals		peripheral
ASV_432	-1.26914840933718	2	0.194380165289256	Peripherals		peripheral
ASV_386	-1.2106770720815	2	0	Peripherals		ultra peripheral
ASV_390	-1.122970066198	2	0.17687074829932	Peripherals		peripheral
ASV_438	-1.23991274070934	2	0	Peripherals		ultra peripheral
ASV_355	-1.23991274070934	2	0	Peripherals		ultra peripheral
ASV_11	-0.801377711291793	2	0.161625708884688	Peripherals		peripheral
ASV_15	-0.889084717175303	2	0.396694214876033	Peripherals		peripheral
ASV_135	-1.18144140345367	2	0.380622837370242	Peripherals		peripheral
ASV_125	-1.26914840933718	2	0.417777777777778	Peripherals		peripheral
ASV_254	-1.23991274070934	2	0.37037037037037	Peripherals		peripheral
ASV_8	3.90478241188552	4	0.444444444444444	Module hubs	ASV_8	connector hub
ASV_577	0.360312540152527	4	0	Peripherals		ultra peripheral
ASV_131	0.134069782382336	4	0.5	Peripherals		peripheral
ASV_266	-0.0921729753878557	4	0.444444444444444	Peripherals		peripheral
ASV_290	-0.167587227977919	4	0	Peripherals		ultra peripheral
ASV_397	-0.0167587227977919	4	0.18	Peripherals		peripheral
ASV_114	-0.243001480567983	4	0.444444444444444	Peripherals		peripheral
ASV_110	-0.243001480567983	4	0.444444444444444	Peripherals		peripheral
ASV_1357	-0.167587227977919	4	0.32	Peripherals		peripheral
ASV_205	-0.393829985748111	4	0	Peripherals		ultra peripheral
ASV_1280	-0.318415733158047	4	0.434782608695652	Peripherals		peripheral
ASV_360	-0.318415733158047	4	0.444444444444444	Peripherals		peripheral
ASV_405	-0.544658490928238	4	0.375	Peripherals		peripheral
ASV_156	-0.393829985748111	4	0.375	Peripherals		peripheral
ASV_278	-0.243001480567983	4	0	Peripherals		ultra peripheral
ASV_300	-0.544658490928238	4	0.1171875	Peripherals		peripheral
ASV_389	-0.393829985748111	4	0.58	Peripherals		peripheral
ASV_27	-0.318415733158047	4	0.32	Peripherals		peripheral
ASV_173	0.191969160002163	3	0.444444444444444	Peripherals		peripheral
ASV_284	1.77220309904436	3	0	Peripherals		ultra peripheral
ASV_402	2.47452929417422	3	0.375	Peripherals		peripheral
ASV_129	1.06987690391449	3	0.277777777777778	Peripherals		peripheral
ASV_235	1.24545845269696	3	0	Peripherals		ultra peripheral
ASV_213	1.77220309904436	3	0.444444444444444	Peripherals		peripheral
ASV_293	-0.510357035127701	3	0	Peripherals		ultra peripheral
ASV_43	2.12336619660929	3	0	Peripherals		ultra peripheral
ASV_356	0.0163876112196969	3	0	Peripherals		ultra peripheral
ASV_171	0.894295355132027	3	0	Peripherals		ultra peripheral
ASV_50	1.59662155026189	3	0.5	Peripherals		peripheral
ASV_153	1.42104000147942	3	0.408163265306122	Peripherals		peripheral
ASV_190	0.0163876112196969	3	0.611111111111111	Peripherals		peripheral
ASV_338	-0.334775486345235	3	0.666666666666667	Connectors	ASV_338	non hub connector
ASV_252	0.367550708784629	3	0	Peripherals		ultra peripheral
ASV_375	1.42104000147942	3	0	Peripherals		ultra peripheral
ASV_143	0.894295355132027	3	0.21875	Peripherals		peripheral
ASV_134	3.70360013565148	3	0.444444444444444	Module hubs	ASV_134	connector hub
ASV_148	2.47452929417422	3	0.375	Peripherals		peripheral
ASV_358	1.06987690391449	3	0.444444444444444	Peripherals		peripheral
ASV_407	-0.159193937562769	3	0.142011834319527	Peripherals		peripheral
ASV_107	-0.159193937562769	3	0	Peripherals		ultra peripheral
ASV_103	-0.510357035127701	3	0	Peripherals		ultra peripheral
ASV_475	0.894295355132027	3	0	Peripherals		ultra peripheral
ASV_67	-0.685938583910167	3	0	Peripherals		ultra peripheral
ASV_141	-0.334775486345235	3	0	Peripherals		ultra peripheral
ASV_411	-0.334775486345235	3	0	Peripherals		ultra peripheral
ASV_91	-0.685938583910167	3	0	Peripherals		ultra peripheral
ASV_286	-0.510357035127701	3	0.244897959183674	Peripherals		peripheral
ASV_217	0.894295355132027	3	0.59504132231405	Peripherals		peripheral
ASV_250	-0.334775486345235	3	0	Peripherals		ultra peripheral
ASV_518	-0.510357035127701	3	0	Peripherals		ultra peripheral
ASV_742	-0.159193937562769	3	0	Peripherals		ultra peripheral
ASV_158	-0.861520132692633	3	0.444444444444444	Peripherals		peripheral
ASV_367	-0.159193937562769	3	0	Peripherals		ultra peripheral
ASV_396	0.0163876112196969	3	0.493827160493827	Peripherals		peripheral
ASV_392	-0.159193937562769	3	0	Peripherals		ultra peripheral
ASV_546	-0.159193937562769	3	0.5	Peripherals		peripheral
ASV_115	0.191969160002163	3	0	Peripherals		ultra peripheral
ASV_314	-0.510357035127701	3	0	Peripherals		ultra peripheral
ASV_874	0.191969160002163	3	0.48	Peripherals		peripheral
ASV_516	-0.159193937562769	3	0.444444444444444	Peripherals		peripheral
ASV_209	-0.510357035127701	3	0	Peripherals		ultra peripheral
ASV_310	-0.685938583910167	3	0	Peripherals		ultra peripheral
ASV_210	0.0163876112196969	3	0	Peripherals		ultra peripheral
ASV_451	0.718713806349561	3	0	Peripherals		ultra peripheral
ASV_442	-0.861520132692633	3	0	Peripherals		ultra peripheral
ASV_202	-0.334775486345235	3	0.56	Peripherals		peripheral
ASV_604	-1.0371016814751	3	0.666666666666667	Connectors	ASV_604	non hub connector
ASV_253	-0.510357035127701	3	0	Peripherals		ultra peripheral
ASV_477	-0.334775486345235	3	0	Peripherals		ultra peripheral
ASV_188	-0.685938583910167	3	0.48	Peripherals		peripheral
ASV_184	-0.334775486345235	3	0.375	Peripherals		peripheral
ASV_274	-0.861520132692633	3	0.64	Connectors	ASV_274	non hub connector
ASV_251	-0.861520132692633	3	0	Peripherals		ultra peripheral
ASV_215	-0.685938583910167	3	0	Peripherals		ultra peripheral
ASV_289	-1.0371016814751	3	0.444444444444444	Peripherals		peripheral
ASV_296	-1.0371016814751	3	0	Peripherals		ultra peripheral
ASV_421	-0.334775486345235	3	0.48	Peripherals		peripheral
ASV_276	-0.510357035127701	3	0.444444444444444	Peripherals		peripheral
ASV_457	-1.0371016814751	3	0.277777777777778	Peripherals		peripheral
ASV_379	-1.0371016814751	3	0.64	Connectors	ASV_379	non hub connector
ASV_361	-0.861520132692633	3	0.408163265306122	Peripherals		peripheral
ASV_400	-0.861520132692633	3	0	Peripherals		ultra peripheral
ASV_447	-1.0371016814751	3	0	Peripherals		ultra peripheral
ASV_324	-1.0371016814751	3	0	Peripherals		ultra peripheral
ASV_13	1.24545845269696	3	0	Peripherals		ultra peripheral
ASV_52	-0.510357035127701	3	0.444444444444444	Peripherals		peripheral
ASV_46	-0.510357035127701	3	0	Peripherals		ultra peripheral
ASV_108	-0.861520132692633	3	0	Peripherals		ultra peripheral
ASV_69	0.0163876112196969	3	0.32	Peripherals		peripheral
ASV_106	-0.861520132692633	3	0	Peripherals		ultra peripheral
ASV_128	-1.0371016814751	3	0.444444444444444	Peripherals		peripheral
ASV_180	-0.510357035127701	3	0	Peripherals		ultra peripheral
ASV_232	-0.685938583910167	3	0.5	Peripherals		peripheral
ASV_71	0.0661107356684931	9	0	Peripherals		ultra peripheral
ASV_162	-1.02471640286164	9	0	Peripherals		ultra peripheral
ASV_264	-1.02471640286164	9	0	Peripherals		ultra peripheral
ASV_373	0.793328828021918	9	0	Peripherals		ultra peripheral
ASV_244	-1.02471640286164	9	0	Peripherals		ultra peripheral
ASV_229	0.0661107356684931	9	0	Peripherals		ultra peripheral
ASV_1468	-1.02471640286164	9	0	Peripherals		ultra peripheral
ASV_169	1.15693787419863	9	0	Peripherals		ultra peripheral
