	0	0.001	0.002	0.003	0.004	0.005	0.006	0.007	0.008	0.009	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08	0.09	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1
Aerobic	8.80325069125366e-30	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328	0.00179813761156328
Anaerobic	8.80325069125366e-30	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945	0.00345209769177945
Contains_Mobile_Elements	8.80325069125366e-30	0.00840256954624106	0.00840256954624106	0.00840256954624106	0.00840256954624106	0.0059396331188481	0.0059396331188481	0.0059396331188481	0.0059396331188481	0.00415184986353098	0.00415184986353098	0.00179617063462844	0.00179561970840644	0.00159529810902	0.00159270563283257	0.00159270563283257	0.00159270563283257	0.00158802149446164	0.00146392464784461	0.00146392464784461	0.00146318555455776	1.52291392840906e-08	3.45669981299964e-10	3.45669981299964e-10	3.45669981299964e-10	3.45669981299964e-10	0	0	0
Facultatively_Anaerobic	8.80325069125366e-30	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583	0.00179304160091583
Forms_Biofilms	8.80325069125366e-30	0.00454603253883439	0.00454603253883439	0.00454603253883439	0.00454603253883439	0.00454603253883439	0.00454603253883439	0.00454603253883439	0.00454603253883439	0.00454603253883439	0.00454603253883439	0.00454603253883439	0.0016028223179081	0.0016028223179081	0.0016028223179081	2.00910462337382e-05	2.00910462337382e-05	2.00910462337382e-05	8.40465016234937e-06	8.40465016234937e-06	8.40465016234937e-06	1.52291392840906e-08	1.52291392840906e-08	3.45669981299964e-10	0	0	0	0	0
Gram_Negative	8.80325069125366e-30	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163
Gram_Positive	8.80325069125366e-30	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163	0.020272618236163
Potentially_Pathogenic	8.80325069125366e-30	0.00086631624854292	0.00086631624854292	0.00086631624854292	0.00086631624854292	0.00086631624854292	0.00086631624854292	0.00086631624854292	0.0187610708595678	0.0187610708595678	0.0187610708595678	0.00179478983874173	0.00179501098405026	0.00159232675099325	0.00159180540357476	0.00159180540357476	0.00159180540357476	0.00159180540357476	0.0015918418914769	0.0015918418914769	0.0015918418914769	3.45669981299964e-10	3.45669981299964e-10	3.45669981299964e-10	3.45669981299964e-10	3.45669981299964e-10	0	0	0
Stress_Tolerant	8.80325069125366e-30	0.00316531665127729	0.00316531665127729	0.00316531665127729	0.00316531665127729	0.00316531665127729	0.00316531665127729	0.00316531665127729	0.00316531665127729	0.00316531665127729	0.00316531665127729	0.00179356152215362	0.00179356152215362	0.00179315531062526	0.00179315531062526	0.00179387946078907	0.00159510403037984	0.00159510403037984	0.00159510403037984	0.00159510403037984	0.00159180540357476	0.0015918418914769	0.0015918418914769	0.00142289037259667	8.40465016234937e-06	8.40465016234937e-06	3.45669981299964e-10	3.45669981299964e-10	3.45669981299964e-10
