"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_1413",7,1,0,7
"ASV_244",7,1,0,7
"ASV_279",7,1,0,7
"ASV_259",7,1,0,7
"ASV_497",7,1,0,7
"ASV_191",7,1,0,7
"ASV_80",7,1,0,7
"ASV_1486",6,1,0,6
"ASV_341",6,1,0,6
"ASV_153",6,1,0,6
"ASV_895",6,1,0,6
"ASV_570",6,1,0,6
"ASV_7",6,1,0,6
"ASV_735",1,1,0,1
"ASV_697",6,1,0,6
"ASV_572",6,1,0,6
"ASV_170",6,1,0,6
"ASV_359",6,1,0,6
"ASV_862",6,1,0,6
"ASV_228",6,1,0,6
"ASV_370",2,1,0,2
"ASV_631",2,1,0,2
"ASV_614",1,1,0,1
"ASV_164",1,1,0,1
"ASV_674",2,1,0,2
"ASV_317",2,1,0,2
"ASV_2",10,1,0,10
"ASV_28",10,1,0,10
"ASV_12",10,1,0,10
"ASV_30",7,1,0,7
"ASV_16",26,1,0,26
"ASV_14",13,1,0,13
"ASV_52",10,1,0,10
"ASV_5",2,1,0,2
"ASV_26",4,1,0,4
"ASV_15",13,1,0,13
"ASV_27",10,1,0,10
"ASV_25",8,1,0,8
"ASV_142",10,1,0,10
"ASV_46",9,1,0,9
"ASV_206",10,1,0,10
"ASV_55",8,1,0,8
"ASV_35",9,1,0,9
"ASV_107",9,1,0,9
"ASV_91",14,1,0,14
"ASV_87",5,1,0,5
"ASV_75",6,1,0,6
"ASV_102",20,1,0,20
"ASV_166",7,1,0,7
"ASV_64",5,1,0,5
"ASV_83",14,1,0,14
"ASV_101",27,1,0,27
"ASV_100",16,1,0,16
"ASV_99",7,1,0,7
"ASV_300",9,1,0,9
"ASV_76",7,1,0,7
"ASV_8",5,1,0,5
"ASV_157",10,1,0,10
"ASV_150",5,1,0,5
"ASV_111",12,1,0,12
"ASV_423",9,1,0,9
"ASV_208",6,1,0,6
"ASV_127",5,1,0,5
"ASV_1450",2,1,0,2
"ASV_62",5,1,0,5
"ASV_465",2,1,0,2
"ASV_109",11,1,0,11
"ASV_210",5,1,0,5
"ASV_205",5,1,0,5
"ASV_450",4,1,0,4
"ASV_320",3,1,0,3
"ASV_1614",5,1,0,5
"ASV_3",7,1,0,7
"ASV_267",6,1,0,6
"ASV_333",1,1,0,1
"ASV_480",6,1,0,6
"ASV_185",2,1,0,2
"ASV_56",1,1,0,1
"ASV_1022",1,1,0,1
"ASV_203",2,1,0,2
