"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_120",14,1,0,14
"ASV_121",14,1,0,14
"ASV_94",14,1,0,14
"ASV_39",14,1,0,14
"ASV_117",14,1,0,14
"ASV_1470",14,1,0,14
"ASV_1582",14,1,0,14
"ASV_232",14,1,0,14
"ASV_162",14,1,0,14
"ASV_539",14,1,0,14
"ASV_90",14,1,0,14
"ASV_264",14,1,0,14
"ASV_234",14,1,0,14
"ASV_603",14,1,0,14
"ASV_1413",5,1,0,5
"ASV_707",5,1,0,5
"ASV_114",5,1,0,5
"ASV_647",5,1,0,5
"ASV_1611",5,1,0,5
"ASV_13",5,1,0,5
"ASV_75",5,1,0,5
"ASV_279",5,1,0,5
"ASV_541",5,1,0,5
"ASV_832",5,1,0,5
"ASV_42",15,1,0,15
"ASV_71",15,1,0,15
"ASV_108",15,1,0,15
"ASV_397",15,1,0,15
"ASV_988",15,1,0,15
"ASV_470",15,1,0,15
"ASV_254",15,1,0,15
"ASV_348",15,1,0,15
"ASV_190",15,1,0,15
"ASV_864",15,1,0,15
"ASV_387",15,1,0,15
"ASV_851",15,1,0,15
"ASV_895",15,1,0,15
"ASV_1046",15,1,0,15
"ASV_723",15,1,0,15
"ASV_9",21,1,0,21
"ASV_156",21,1,0,21
"ASV_32",21,1,0,21
"ASV_23",21,1,0,21
"ASV_98",21,1,0,21
"ASV_3",21,1,0,21
"ASV_157",21,1,0,21
"ASV_83",21,1,0,21
"ASV_88",21,1,0,21
"ASV_104",21,1,0,21
"ASV_188",21,1,0,21
"ASV_81",21,1,0,21
"ASV_465",21,1,0,21
"ASV_323",21,1,0,21
"ASV_1364",21,1,0,21
"ASV_652",21,1,0,21
"ASV_1499",21,1,0,21
"ASV_629",21,1,0,21
"ASV_266",21,1,0,21
"ASV_614",21,1,0,21
"ASV_33",21,1,0,21
"ASV_238",15,1,0,15
"ASV_140",15,1,0,15
"ASV_443",15,1,0,15
"ASV_434",15,1,0,15
"ASV_950",15,1,0,15
"ASV_306",15,1,0,15
"ASV_615",15,1,0,15
"ASV_632",15,1,0,15
"ASV_569",15,1,0,15
"ASV_683",15,1,0,15
"ASV_36",15,1,0,15
"ASV_692",15,1,0,15
"ASV_936",15,1,0,15
"ASV_395",15,1,0,15
"ASV_47",15,1,0,15
"ASV_58",9,1,0,9
"ASV_61",9,1,0,9
"ASV_123",9,1,0,9
"ASV_300",9,1,0,9
"ASV_504",9,1,0,9
"ASV_273",9,1,0,9
"ASV_341",9,1,0,9
"ASV_711",9,1,0,9
"ASV_151",9,1,0,9
"ASV_4",4,1,0,4
"ASV_768",4,1,0,4
"ASV_144",4,1,0,4
"ASV_165",4,1,0,4
"ASV_73",14,1,0,14
"ASV_392",14,1,0,14
"ASV_217",14,1,0,14
"ASV_781",14,1,0,14
"ASV_1526",14,1,0,14
"ASV_359",14,1,0,14
"ASV_562",14,1,0,14
"ASV_377",14,1,0,14
"ASV_1407",14,1,0,14
"ASV_553",14,1,0,14
"ASV_315",14,1,0,14
"ASV_252",14,1,0,14
"ASV_472",14,1,0,14
"ASV_352",14,1,0,14
"ASV_2",11,1,0,11
"ASV_155",11,1,0,11
"ASV_44",11,1,0,11
"ASV_27",11,1,0,11
"ASV_12",11,1,0,11
"ASV_318",11,1,0,11
"ASV_1549",11,1,0,11
"ASV_398",11,1,0,11
"ASV_260",11,1,0,11
"ASV_831",11,1,0,11
"ASV_209",11,1,0,11
"ASV_31",11,1,0,11
"ASV_327",11,1,0,11
"ASV_289",11,1,0,11
"ASV_246",11,1,0,11
"ASV_297",11,1,0,11
"ASV_72",11,1,0,11
"ASV_267",11,1,0,11
"ASV_1581",11,1,0,11
"ASV_457",11,1,0,11
"ASV_752",11,1,0,11
"ASV_428",11,1,0,11
"ASV_195",14,1,0,14
"ASV_193",14,1,0,14
"ASV_170",14,1,0,14
"ASV_242",14,1,0,14
"ASV_376",14,1,0,14
"ASV_1314",14,1,0,14
"ASV_418",14,1,0,14
"ASV_741",14,1,0,14
"ASV_608",14,1,0,14
"ASV_610",14,1,0,14
"ASV_744",14,1,0,14
"ASV_356",14,1,0,14
"ASV_824",14,1,0,14
"ASV_321",14,1,0,14
"ASV_513",5,1,0,5
"ASV_261",5,1,0,5
"ASV_745",5,1,0,5
"ASV_436",5,1,0,5
"ASV_520",5,1,0,5
"ASV_222",7,1,0,7
"ASV_1440",7,1,0,7
"ASV_172",7,1,0,7
"ASV_535",7,1,0,7
"ASV_526",7,1,0,7
"ASV_374",7,1,0,7
"ASV_968",7,1,0,7
"ASV_93",10,1,0,10
"ASV_407",10,1,0,10
"ASV_1424",10,1,0,10
"ASV_64",10,1,0,10
"ASV_141",10,1,0,10
"ASV_673",10,1,0,10
"ASV_293",10,1,0,10
"ASV_572",10,1,0,10
"ASV_773",10,1,0,10
"ASV_1625",10,1,0,10
"ASV_417",17,1,0,17
"ASV_204",17,1,0,17
"ASV_256",17,1,0,17
"ASV_228",17,1,0,17
"ASV_200",17,1,0,17
"ASV_660",17,1,0,17
"ASV_509",17,1,0,17
"ASV_16",17,1,0,17
"ASV_401",17,1,0,17
"ASV_296",17,1,0,17
"ASV_468",17,1,0,17
"ASV_447",17,1,0,17
"ASV_742",17,1,0,17
"ASV_1552",17,1,0,17
"ASV_103",17,1,0,17
"ASV_1542",17,1,0,17
"ASV_304",17,1,0,17
"ASV_97",11,1,0,11
"ASV_215",11,1,0,11
"ASV_1318",11,1,0,11
"ASV_399",11,1,0,11
"ASV_784",11,1,0,11
"ASV_245",11,1,0,11
"ASV_644",11,1,0,11
"ASV_1406",11,1,0,11
"ASV_789",11,1,0,11
"ASV_96",11,1,0,11
"ASV_564",11,1,0,11
"ASV_281",7,1,0,7
"ASV_385",7,1,0,7
"ASV_538",7,1,0,7
"ASV_189",7,1,0,7
"ASV_453",7,1,0,7
"ASV_119",7,1,0,7
"ASV_400",7,1,0,7
"ASV_411",8,1,0,8
"ASV_1253",8,1,0,8
"ASV_84",8,1,0,8
"ASV_230",8,1,0,8
"ASV_180",8,1,0,8
"ASV_556",8,1,0,8
