"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_16",18,1,0,18
"ASV_19",18,1,0,18
"ASV_36",18,1,0,18
"ASV_109",18,1,0,18
"ASV_257",18,1,0,18
"ASV_234",18,1,0,18
"ASV_236",18,1,0,18
"ASV_154",18,1,0,18
"ASV_41",18,1,0,18
"ASV_214",18,1,0,18
"ASV_125",18,1,0,18
"ASV_255",18,1,0,18
"ASV_1614",18,1,0,18
"ASV_413",18,1,0,18
"ASV_675",18,1,0,18
"ASV_607",18,1,0,18
"ASV_446",18,1,0,18
"ASV_495",18,1,0,18
"ASV_10",15,1,0,15
"ASV_32",15,1,0,15
"ASV_20",15,1,0,15
"ASV_93",15,1,0,15
"ASV_68",15,1,0,15
"ASV_54",15,1,0,15
"ASV_416",15,1,0,15
"ASV_1610",15,1,0,15
"ASV_209",15,1,0,15
"ASV_560",15,1,0,15
"ASV_420",15,1,0,15
"ASV_468",15,1,0,15
"ASV_432",15,1,0,15
"ASV_313",15,1,0,15
"ASV_1238",15,1,0,15
"ASV_143",3,1,0,3
"ASV_493",3,1,0,3
"ASV_337",3,1,0,3
"ASV_465",6,1,0,6
"ASV_176",6,1,0,6
"ASV_293",6,1,0,6
"ASV_216",6,1,0,6
"ASV_412",6,1,0,6
"ASV_185",6,1,0,6
"ASV_144",16,1,0,16
"ASV_91",16,1,0,16
"ASV_118",16,1,0,16
"ASV_76",16,1,0,16
"ASV_130",16,1,0,16
"ASV_71",16,1,0,16
"ASV_269",16,1,0,16
"ASV_550",16,1,0,16
"ASV_528",16,1,0,16
"ASV_193",16,1,0,16
"ASV_616",16,1,0,16
"ASV_1440",16,1,0,16
"ASV_328",16,1,0,16
"ASV_270",16,1,0,16
"ASV_370",16,1,0,16
"ASV_45",16,1,0,16
"ASV_33",15,1,0,15
"ASV_40",15,1,0,15
"ASV_377",15,1,0,15
"ASV_529",15,1,0,15
"ASV_273",15,1,0,15
"ASV_393",15,1,0,15
"ASV_691",15,1,0,15
"ASV_235",15,1,0,15
"ASV_397",15,1,0,15
"ASV_451",15,1,0,15
"ASV_1413",15,1,0,15
"ASV_266",15,1,0,15
"ASV_295",15,1,0,15
"ASV_931",15,1,0,15
"ASV_1165",15,1,0,15
"ASV_57",21,1,0,21
"ASV_1",21,1,0,21
"ASV_119",21,1,0,21
"ASV_149",21,1,0,21
"ASV_1054",21,1,0,21
"ASV_83",21,1,0,21
"ASV_95",21,1,0,21
"ASV_536",21,1,0,21
"ASV_50",21,1,0,21
"ASV_656",21,1,0,21
"ASV_251",21,1,0,21
"ASV_572",21,1,0,21
"ASV_145",21,1,0,21
"ASV_56",21,1,0,21
"ASV_1627",21,1,0,21
"ASV_554",21,1,0,21
"ASV_42",21,1,0,21
"ASV_346",21,1,0,21
"ASV_444",21,1,0,21
"ASV_459",21,1,0,21
"ASV_1540",21,1,0,21
"ASV_37",23,1,0,23
"ASV_64",23,1,0,23
"ASV_22",23,1,0,23
"ASV_1439",23,1,0,23
"ASV_173",23,1,0,23
"ASV_286",23,1,0,23
"ASV_121",23,1,0,23
"ASV_140",23,1,0,23
"ASV_203",23,1,0,23
"ASV_1486",23,1,0,23
"ASV_241",23,1,0,23
"ASV_120",23,1,0,23
"ASV_349",23,1,0,23
"ASV_259",23,1,0,23
"ASV_253",23,1,0,23
"ASV_670",23,1,0,23
"ASV_398",23,1,0,23
"ASV_183",23,1,0,23
"ASV_834",23,1,0,23
"ASV_566",23,1,0,23
"ASV_1569",23,1,0,23
"ASV_351",23,1,0,23
"ASV_564",23,1,0,23
"ASV_359",4,1,0,4
"ASV_474",4,1,0,4
"ASV_520",4,1,0,4
"ASV_489",4,1,0,4
"ASV_21",15,1,0,15
"ASV_1365",15,1,0,15
"ASV_46",15,1,0,15
"ASV_299",15,1,0,15
"ASV_197",15,1,0,15
"ASV_217",15,1,0,15
"ASV_1582",15,1,0,15
"ASV_309",15,1,0,15
"ASV_629",15,1,0,15
"ASV_533",15,1,0,15
"ASV_1071",15,1,0,15
"ASV_330",15,1,0,15
"ASV_873",15,1,0,15
"ASV_762",15,1,0,15
"ASV_170",15,1,0,15
"ASV_226",19,1,0,19
"ASV_111",19,1,0,19
"ASV_85",19,1,0,19
"ASV_169",19,1,0,19
"ASV_133",19,1,0,19
"ASV_175",19,1,0,19
"ASV_619",19,1,0,19
"ASV_450",19,1,0,19
"ASV_1046",19,1,0,19
"ASV_673",19,1,0,19
"ASV_378",19,1,0,19
"ASV_387",19,1,0,19
"ASV_1528",19,1,0,19
"ASV_298",19,1,0,19
"ASV_289",19,1,0,19
"ASV_1552",19,1,0,19
"ASV_731",19,1,0,19
"ASV_611",19,1,0,19
"ASV_462",19,1,0,19
"ASV_75",6,1,0,6
"ASV_49",6,1,0,6
"ASV_406",6,1,0,6
"ASV_250",6,1,0,6
"ASV_261",6,1,0,6
"ASV_284",6,1,0,6
"ASV_82",9,1,0,9
"ASV_84",9,1,0,9
"ASV_242",9,1,0,9
"ASV_307",9,1,0,9
"ASV_172",9,1,0,9
"ASV_1111",9,1,0,9
"ASV_308",9,1,0,9
"ASV_285",9,1,0,9
"ASV_386",9,1,0,9
"ASV_134",13,1,0,13
"ASV_239",13,1,0,13
"ASV_296",13,1,0,13
"ASV_137",13,1,0,13
"ASV_157",13,1,0,13
"ASV_271",13,1,0,13
"ASV_317",13,1,0,13
"ASV_247",13,1,0,13
"ASV_472",13,1,0,13
"ASV_189",13,1,0,13
"ASV_514",13,1,0,13
"ASV_742",13,1,0,13
"ASV_152",13,1,0,13
"ASV_72",7,1,0,7
"ASV_98",7,1,0,7
"ASV_766",7,1,0,7
"ASV_267",7,1,0,7
"ASV_1005",7,1,0,7
"ASV_650",7,1,0,7
"ASV_672",7,1,0,7
"ASV_27",12,1,0,12
"ASV_201",12,1,0,12
"ASV_1658",12,1,0,12
"ASV_305",12,1,0,12
"ASV_174",12,1,0,12
"ASV_314",12,1,0,12
"ASV_258",12,1,0,12
"ASV_395",12,1,0,12
"ASV_402",12,1,0,12
"ASV_485",12,1,0,12
"ASV_923",12,1,0,12
"ASV_568",12,1,0,12
"ASV_219",9,1,0,9
"ASV_124",9,1,0,9
"ASV_245",9,1,0,9
"ASV_303",9,1,0,9
"ASV_1364",9,1,0,9
"ASV_594",9,1,0,9
"ASV_159",9,1,0,9
"ASV_498",9,1,0,9
"ASV_488",9,1,0,9
"ASV_103",9,1,0,9
"ASV_151",9,1,0,9
"ASV_171",9,1,0,9
"ASV_104",9,1,0,9
"ASV_211",9,1,0,9
"ASV_306",9,1,0,9
"ASV_34",9,1,0,9
"ASV_47",9,1,0,9
"ASV_483",9,1,0,9
"ASV_233",14,1,0,14
"ASV_1446",14,1,0,14
"ASV_800",14,1,0,14
"ASV_196",14,1,0,14
"ASV_61",14,1,0,14
"ASV_438",14,1,0,14
"ASV_323",14,1,0,14
"ASV_336",14,1,0,14
"ASV_542",14,1,0,14
"ASV_362",14,1,0,14
"ASV_697",14,1,0,14
"ASV_419",14,1,0,14
"ASV_1003",14,1,0,14
"ASV_407",14,1,0,14
"ASV_265",10,1,0,10
"ASV_127",10,1,0,10
"ASV_480",10,1,0,10
"ASV_1629",10,1,0,10
"ASV_938",10,1,0,10
"ASV_275",10,1,0,10
"ASV_99",10,1,0,10
"ASV_352",10,1,0,10
"ASV_225",10,1,0,10
"ASV_341",10,1,0,10
"ASV_59",7,1,0,7
"ASV_139",7,1,0,7
"ASV_237",7,1,0,7
"ASV_227",7,1,0,7
"ASV_1607",7,1,0,7
"ASV_1637",7,1,0,7
"ASV_545",7,1,0,7
"ASV_9",11,1,0,11
"ASV_67",11,1,0,11
"ASV_218",11,1,0,11
"ASV_1450",11,1,0,11
"ASV_417",11,1,0,11
"ASV_324",11,1,0,11
"ASV_364",11,1,0,11
"ASV_123",11,1,0,11
"ASV_1209",11,1,0,11
"ASV_539",11,1,0,11
"ASV_967",11,1,0,11
"ASV_94",1,1,0,1
"ASV_48",14,1,0,14
"ASV_113",14,1,0,14
"ASV_74",14,1,0,14
"ASV_206",14,1,0,14
"ASV_141",14,1,0,14
"ASV_379",14,1,0,14
"ASV_204",14,1,0,14
"ASV_590",14,1,0,14
"ASV_404",14,1,0,14
"ASV_409",14,1,0,14
"ASV_1613",14,1,0,14
"ASV_375",14,1,0,14
"ASV_521",14,1,0,14
"ASV_425",14,1,0,14
"ASV_272",2,1,0,2
"ASV_631",2,1,0,2
"ASV_114",9,1,0,9
"ASV_340",9,1,0,9
"ASV_388",9,1,0,9
"ASV_150",9,1,0,9
"ASV_199",9,1,0,9
"ASV_312",9,1,0,9
"ASV_117",9,1,0,9
"ASV_304",9,1,0,9
"ASV_80",9,1,0,9
"ASV_300",5,1,0,5
"ASV_205",5,1,0,5
"ASV_202",5,1,0,5
"ASV_122",5,1,0,5
"ASV_557",5,1,0,5
"ASV_290",6,1,0,6
"ASV_192",6,1,0,6
"ASV_499",6,1,0,6
"ASV_348",6,1,0,6
"ASV_787",6,1,0,6
"ASV_618",6,1,0,6
"ASV_1501",9,1,0,9
"ASV_374",9,1,0,9
"ASV_770",9,1,0,9
"ASV_334",9,1,0,9
"ASV_593",9,1,0,9
"ASV_435",9,1,0,9
"ASV_126",9,1,0,9
"ASV_1272",9,1,0,9
"ASV_1386",9,1,0,9
"ASV_148",3,1,0,3
"ASV_4",3,1,0,3
"ASV_384",3,1,0,3
"ASV_39",7,1,0,7
"ASV_87",7,1,0,7
"ASV_1141",7,1,0,7
"ASV_573",7,1,0,7
"ASV_652",7,1,0,7
"ASV_411",7,1,0,7
"ASV_492",7,1,0,7
"ASV_357",2,1,0,2
"ASV_959",2,1,0,2
"ASV_131",3,1,0,3
"ASV_191",3,1,0,3
"ASV_279",3,1,0,3
"ASV_1412",2,1,0,2
"ASV_1424",2,1,0,2
"ASV_86",5,1,0,5
"ASV_252",5,1,0,5
"ASV_1553",5,1,0,5
"ASV_1246",5,1,0,5
"ASV_743",5,1,0,5
"ASV_254",8,1,0,8
"ASV_105",8,1,0,8
"ASV_524",8,1,0,8
"ASV_482",8,1,0,8
"ASV_921",8,1,0,8
"ASV_570",8,1,0,8
"ASV_394",8,1,0,8
"ASV_1652",8,1,0,8
"ASV_332",3,1,0,3
"ASV_583",3,1,0,3
"ASV_558",3,1,0,3
"ASV_184",8,1,0,8
"ASV_436",8,1,0,8
"ASV_238",8,1,0,8
"ASV_750",8,1,0,8
"ASV_7",8,1,0,8
"ASV_155",8,1,0,8
"ASV_452",8,1,0,8
"ASV_1286",8,1,0,8
"ASV_268",7,1,0,7
"ASV_329",7,1,0,7
"ASV_188",7,1,0,7
"ASV_649",7,1,0,7
"ASV_277",7,1,0,7
"ASV_505",7,1,0,7
"ASV_1337",7,1,0,7
"ASV_182",6,1,0,6
"ASV_260",6,1,0,6
"ASV_228",6,1,0,6
"ASV_614",6,1,0,6
"ASV_957",6,1,0,6
"ASV_464",6,1,0,6
"ASV_333",8,1,0,8
"ASV_320",8,1,0,8
"ASV_1147",8,1,0,8
"ASV_358",8,1,0,8
"ASV_1611",8,1,0,8
"ASV_466",8,1,0,8
"ASV_461",8,1,0,8
"ASV_497",8,1,0,8
"ASV_669",6,1,0,6
"ASV_180",6,1,0,6
"ASV_63",6,1,0,6
"ASV_135",6,1,0,6
"ASV_720",6,1,0,6
"ASV_1063",6,1,0,6
"ASV_728",3,1,0,3
"ASV_354",3,1,0,3
"ASV_391",3,1,0,3
"ASV_198",4,1,0,4
"ASV_410",4,1,0,4
