"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_166",10,0.115957446808511,2172.18804958454,10
"ASV_1254",1,0.0942906574394464,0,1
"ASV_1211",5,0.28021978021978,144,5
"ASV_57",3,0.222707423580786,24.5,3
"ASV_737",2,0.183453237410072,0,2
"ASV_12",3,0.106810387065164,2088.85298355566,3
"ASV_181",5,0.100229885057471,146.304896559449,5
"ASV_173",6,0.105825242718447,2629.85084610672,6
"ASV_434",6,0.100460829493088,892.890085131669,6
"ASV_17",1,0.275862068965517,0,1
"ASV_387",2,0.470588235294118,12,2
"ASV_965",15,0.472222222222222,311.458887490505,15
"ASV_1277",13,0.467889908256881,298.610547883489,13
"ASV_133",17,0.418032786885246,76.936725300843,17
"ASV_336",19,0.435897435897436,228.591067445626,19
"ASV_206",10,0.389312977099237,12.2270215351098,10
"ASV_883",18,0.425,81.0306137707608,18
"ASV_438",17,0.361702127659574,31.8872773468362,17
"ASV_483",18,0.428571428571429,91.73620759959,18
"ASV_949",17,0.418032786885246,52.2156798321504,17
"ASV_1092",10,0.386363636363636,47.6203704628705,10
"ASV_22",1,1,0,1
"ASV_144",4,0.11150895140665,2538.19632467665,4
"ASV_158",3,0.103122043519395,217,3
"ASV_69",1,0.0973214285714286,0,1
"ASV_322",15,0.120309050772627,740.448484848485,15
"ASV_377",4,0.107760751359367,220.333333333333,4
"ASV_55",10,0.134401972872996,1378.09698615325,10
"ASV_64",5,0.130695443645084,1.91868686868687,5
"ASV_46",7,0.125576036866359,92.2014652014652,7
"ASV_151",10,0.137974683544304,2029.20941347344,10
"ASV_347",12,0.14485049833887,2346.6952904583,12
"ASV_404",10,0.144370860927152,1209.52824937284,10
"ASV_30",4,0.118671747414262,219.181818181818,4
"ASV_446",8,0.128613569321534,2840.49708190357,8
"ASV_284",8,0.133578431372549,563.852317755392,8
"ASV_219",16,0.123512747875354,295.06690876123,16
"ASV_41",13,0.119977985690699,67.94057043499,13
"ASV_39",15,0.134319162045595,1583.31823989161,15
