"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_1",7,0.272908366533865,195.597525245125,7
"ASV_10",12,0.271287128712871,291.878791377541,12
"ASV_119",13,0.290870488322718,315.072094851255,13
"ASV_22",10,0.280737704918033,49.9254302051888,10
"ASV_114",17,0.324644549763033,1195.61677149384,17
"ASV_11",10,0.303769401330377,556.488304187385,10
"ASV_130",13,0.297826086956522,323.464281274021,13
"ASV_172",7,0.281314168377823,262.350669237641,7
"ASV_17",9,0.286610878661088,52.6501829885976,9
"ASV_250",16,0.301098901098901,421.933274081183,16
"ASV_1343",15,0.301762114537445,411.191922989872,15
"ASV_260",15,0.291489361702128,338.437955114928,15
"ASV_33",5,0.236206896551724,271,5
"ASV_1454",1,1,0,1
"ASV_12",3,0.266536964980545,209.097057933532,3
"ASV_255",9,0.249544626593807,47.0355318020615,9
"ASV_8",7,0.274,141.634282012195,7
"ASV_24",11,0.293991416309013,317.418473361166,11
"ASV_205",9,0.28781512605042,525.972548500693,9
"ASV_112",1,0.209480122324159,0,1
"ASV_15",5,0.250457038391225,60.6349871853649,5
"ASV_23",9,0.289640591966173,869.602894703119,9
"ASV_71",10,0.287211740041929,257.860019545511,10
"ASV_42",3,0.231810490693739,885.394838888739,3
"ASV_104",14,0.296536796536797,673.365526172848,14
"ASV_96",14,0.295258620689655,396.930698320447,14
"ASV_137",13,0.307174887892377,435.697436145636,13
"ASV_153",7,0.268627450980392,34.3208319829098,7
"ASV_204",4,0.254646840148699,104.015319174539,4
"ASV_583",2,0.23458904109589,0,2
"ASV_50",22,0.299126637554585,513.76907185619,22
"ASV_231",4,0.239929947460595,0.493589743589744,4
"ASV_84",5,0.252302025782689,4.74562091787156,5
"ASV_83",13,0.284232365145228,1098.66777897134,13
"ASV_80",11,0.235800344234079,123.804823677457,11
"ASV_76",9,0.231810490693739,88.9728939628033,9
"ASV_979",8,0.263461538461538,89.9734952762141,8
"ASV_199",6,0.219551282051282,22.9494045231585,6
"ASV_219",9,0.264990328820116,122.504920382976,9
"ASV_26",6,0.209160305343511,18.3863547365581,6
"ASV_35",2,0.210445468509985,30.2960212989625,2
"ASV_183",12,0.248188405797101,606.723033917417,12
"ASV_171",3,0.2,0,3
"ASV_203",8,0.213395638629283,38.6341822407703,8
"ASV_43",11,0.25,26.0639716615236,11
"ASV_51",12,0.266536964980545,56.0834240243763,12
"ASV_27",16,0.274549098196393,70.6775142716791,16
"ASV_87",21,0.276767676767677,241.743582393896,21
"ASV_965",15,0.255597014925373,108.734212850964,15
"ASV_166",9,0.255597014925373,20.7749231789871,9
"ASV_373",13,0.273453093812375,744.245932975863,13
"ASV_213",16,0.281314168377823,109.673907751486,16
"ASV_1277",21,0.275653923541247,235.482167172953,21
"ASV_217",17,0.287211740041929,259.044773285654,17
"ASV_229",14,0.263461538461538,23.7458001711443,14
"ASV_275",10,0.282474226804124,681.453575310701,10
"ASV_193",8,0.241197183098592,17.1652265516094,8
"ASV_1200",5,0.235800344234079,2.98268046463711,5
"ASV_129",12,0.295896328293737,242.896611056361,12
"ASV_56",2,0.227953410981697,4.86428571428571,2
"ASV_86",5,0.235800344234079,8.04826246685955,5
"ASV_426",13,0.264478764478765,66.0342771585747,13
"ASV_267",7,0.249544626593807,290.420586765709,7
"ASV_64",11,0.236206896551724,149.54587605514,11
"ASV_1356",6,0.237024221453287,188.674048717118,6
"ASV_236",6,0.228333333333333,94.4626045405616,6
"ASV_44",6,0.25417439703154,145.678664271095,6
"ASV_207",10,0.295258620689655,449.437374816477,10
"ASV_49",8,0.270216962524655,488.065357745224,8
"ASV_178",6,0.261450381679389,113.841863680237,6
"ASV_47",8,0.257518796992481,189.687551075702,8
"ASV_126",7,0.263461538461538,20.3794152048286,7
"ASV_132",6,0.251838235294118,8.80543147339932,6
"ASV_150",7,0.260952380952381,200.893832073734,7
"ASV_134",14,0.27789046653144,207.077915706455,14
"ASV_94",2,0.235395189003436,0,2
"ASV_128",12,0.279591836734694,165.553880819419,12
"ASV_177",4,0.279022403258656,405.409804919348,4
"ASV_143",6,0.248638838475499,144.875142380513,6
