"z","module","p","roles","label","role_7"
-0.756764196066062,"4",0.244897959183674,"Peripherals","","peripheral"
0.237840175906477,"4",0,"Peripherals","","ultra peripheral"
0.436761050300984,"4",0,"Peripherals","","ultra peripheral"
-0.160001572882539,"4",0,"Peripherals","","ultra peripheral"
-0.160001572882539,"4",0.110726643598616,"Peripherals","","peripheral"
0.436761050300984,"4",0.42,"Peripherals","","peripheral"
-0.756764196066062,"4",0,"Peripherals","","ultra peripheral"
-0.358922447277047,"4",0.448979591836735,"Peripherals","","peripheral"
1.03352367348451,"4",0.197530864197531,"Peripherals","","peripheral"
0.83460279909,"4",0.1171875,"Peripherals","","peripheral"
0.83460279909,"4",0.124444444444444,"Peripherals","","peripheral"
-0.358922447277047,"4",0,"Peripherals","","ultra peripheral"
-0.756764196066062,"4",0.32,"Peripherals","","peripheral"
-0.358922447277047,"4",0,"Peripherals","","ultra peripheral"
2.22704891985155,"4",0.444444444444444,"Peripherals","","peripheral"
-1.35352681924959,"4",0,"Peripherals","","ultra peripheral"
-1.15460594485508,"4",0.244897959183674,"Peripherals","","peripheral"
0.436761050300984,"4",0.314049586776859,"Peripherals","","peripheral"
0.0389193015119688,"4",0.37037037037037,"Peripherals","","peripheral"
0.237840175906477,"4",0,"Peripherals","","ultra peripheral"
1.03352367348451,"4",0,"Peripherals","","ultra peripheral"
2.02812804545705,"4",0.444444444444444,"Peripherals","","peripheral"
0.83460279909,"4",0,"Peripherals","","ultra peripheral"
-0.358922447277047,"4",0.444444444444444,"Peripherals","","peripheral"
0.436761050300984,"4",0.13265306122449,"Peripherals","","peripheral"
1.03352367348451,"4",0,"Peripherals","","ultra peripheral"
2.02812804545705,"4",0.142011834319527,"Peripherals","","peripheral"
1.23244454787902,"4",0,"Peripherals","","ultra peripheral"
0.635681924695492,"4",0,"Peripherals","","ultra peripheral"
-0.160001572882539,"4",0,"Peripherals","","ultra peripheral"
-0.557843321671555,"4",0,"Peripherals","","ultra peripheral"
-1.15460594485508,"4",0,"Peripherals","","ultra peripheral"
-1.15460594485508,"4",0,"Peripherals","","ultra peripheral"
0.436761050300984,"4",0.260355029585799,"Peripherals","","peripheral"
-0.756764196066062,"4",0,"Peripherals","","ultra peripheral"
0.635681924695492,"4",0,"Peripherals","","ultra peripheral"
-1.7513685680386,"4",0,"Peripherals","","ultra peripheral"
0.237840175906477,"4",0.277777777777778,"Peripherals","","peripheral"
-0.756764196066062,"4",0,"Peripherals","","ultra peripheral"
-0.756764196066062,"4",0.277777777777778,"Peripherals","","peripheral"
-1.55244769364409,"4",0.5,"Peripherals","","peripheral"
-0.95568507046057,"4",0.444444444444444,"Peripherals","","peripheral"
-1.15460594485508,"4",0,"Peripherals","","ultra peripheral"
-1.7513685680386,"4",0,"Peripherals","","ultra peripheral"
0.237840175906477,"4",0,"Peripherals","","ultra peripheral"
1.43136542227352,"4",0,"Peripherals","","ultra peripheral"
2.48443626524387,"1",0,"Peripherals","","ultra peripheral"
-1.0829593976704,"1",0,"Peripherals","","ultra peripheral"
0.955552409709179,"1",0,"Peripherals","","ultra peripheral"
-0.573331445825508,"1",0,"Peripherals","","ultra peripheral"
0.445924457864284,"1",0.142011834319527,"Peripherals","","peripheral"
0.700738433786732,"1",0,"Peripherals","","ultra peripheral"
-1.0829593976704,"1",0,"Peripherals","","ultra peripheral"
1.71999433747652,"1",0,"Peripherals","","ultra peripheral"
1.71999433747652,"1",0,"Peripherals","","ultra peripheral"
1.46518036155408,"1",0.18,"Peripherals","","peripheral"
-0.063703493980612,"1",0,"Peripherals","","ultra peripheral"
-0.828145421747955,"1",0,"Peripherals","","ultra peripheral"
-1.33777337359285,"1",0.152777777777778,"Peripherals","","peripheral"
0.955552409709179,"1",0,"Peripherals","","ultra peripheral"
0.445924457864284,"1",0,"Peripherals","","ultra peripheral"
0.191110481941836,"1",0,"Peripherals","","ultra peripheral"
-0.31851746990306,"1",0.244897959183674,"Peripherals","","peripheral"
0.445924457864284,"1",0.396694214876033,"Peripherals","","peripheral"
1.21036638563163,"1",0.277777777777778,"Peripherals","","peripheral"
-1.33777337359285,"1",0.444444444444444,"Peripherals","","peripheral"
0.955552409709179,"1",0,"Peripherals","","ultra peripheral"
-0.31851746990306,"1",0.46,"Peripherals","","peripheral"
0.700738433786732,"1",0.53125,"Peripherals","","peripheral"
0.191110481941836,"1",0.444444444444444,"Peripherals","","peripheral"
-0.063703493980612,"1",0.21875,"Peripherals","","peripheral"
-0.31851746990306,"1",0,"Peripherals","","ultra peripheral"
-0.063703493980612,"1",0,"Peripherals","","ultra peripheral"
-0.828145421747955,"1",0.244897959183674,"Peripherals","","peripheral"
1.21036638563163,"1",0,"Peripherals","","ultra peripheral"
-0.573331445825508,"1",0,"Peripherals","","ultra peripheral"
0.700738433786732,"1",0.152777777777778,"Peripherals","","peripheral"
0.191110481941836,"1",0.375,"Peripherals","","peripheral"
-0.31851746990306,"1",0.444444444444444,"Peripherals","","peripheral"
-0.31851746990306,"1",0,"Peripherals","","ultra peripheral"
-1.0829593976704,"1",0.152777777777778,"Peripherals","","peripheral"
-1.0829593976704,"1",0,"Peripherals","","ultra peripheral"
0.955552409709179,"1",0,"Peripherals","","ultra peripheral"
-0.573331445825508,"1",0,"Peripherals","","ultra peripheral"
0.700738433786732,"1",0,"Peripherals","","ultra peripheral"
-1.5925873495153,"1",0,"Peripherals","","ultra peripheral"
-0.573331445825508,"1",0,"Peripherals","","ultra peripheral"
-1.33777337359285,"1",0,"Peripherals","","ultra peripheral"
-1.0829593976704,"1",0,"Peripherals","","ultra peripheral"
-1.5925873495153,"1",0,"Peripherals","","ultra peripheral"
0.200712359353014,"16",0,"Peripherals","","ultra peripheral"
1.16413168424748,"16",0.571428571428571,"Peripherals","","peripheral"
0.521852134317836,"16",0.244897959183674,"Peripherals","","peripheral"
-0.762706965541453,"16",0,"Peripherals","","ultra peripheral"
1.4852714592123,"16",0,"Peripherals","","ultra peripheral"
-1.08384674050628,"16",0,"Peripherals","","ultra peripheral"
-1.08384674050628,"16",0.444444444444444,"Peripherals","","peripheral"
-0.441567190576631,"16",0,"Peripherals","","ultra peripheral"
0,"15",0,"Peripherals","","ultra peripheral"
0,"15",0.18,"Peripherals","","peripheral"
-0.707106781186548,"11",0,"Peripherals","","ultra peripheral"
0.707106781186548,"11",0.277777777777778,"Peripherals","","peripheral"
0.29402555372039,"3",0,"Peripherals","","ultra peripheral"
-0.988995044332221,"3",0,"Peripherals","","ultra peripheral"
2.21855645079931,"3",0,"Peripherals","","ultra peripheral"
-0.668239894819068,"3",0,"Peripherals","","ultra peripheral"
0.935535852746696,"3",0,"Peripherals","","ultra peripheral"
0.29402555372039,"3",0,"Peripherals","","ultra peripheral"
0.29402555372039,"3",0.32,"Peripherals","","peripheral"
0.29402555372039,"3",0,"Peripherals","","ultra peripheral"
-0.0267295957927626,"3",0,"Peripherals","","ultra peripheral"
-1.30975019384537,"3",0,"Peripherals","","ultra peripheral"
-0.0267295957927626,"3",0.5,"Peripherals","","peripheral"
-1.30975019384537,"3",0.493827160493827,"Peripherals","","peripheral"
0,"5",0,"Peripherals","","ultra peripheral"
0,"5",0,"Peripherals","","ultra peripheral"
1.83560090789619,"2",0,"Peripherals","","ultra peripheral"
-0.834364049043722,"2",0,"Peripherals","","ultra peripheral"
0.0556242699362481,"2",0.444444444444444,"Peripherals","","peripheral"
