OTU	Group
ASV_142	HDC
ASV_142	MDA
ASV_1658	HDA
ASV_1658	HDB
ASV_1658	HDC
ASV_1658	MDA
ASV_1658	MDB
ASV_1658	MDC
ASV_1658	NCA
ASV_1658	NCB
ASV_1658	NCC
ASV_118	HDA
ASV_118	HDB
ASV_118	HDC
ASV_118	MDA
ASV_118	MDB
ASV_93	HDA
ASV_93	HDB
ASV_93	HDC
ASV_93	MDA
ASV_93	MDB
ASV_93	MDC
ASV_93	NCA
ASV_93	NCC
ASV_1450	HDA
ASV_1450	HDB
ASV_1450	HDC
ASV_1450	MDA
ASV_1450	MDB
ASV_1450	MDC
ASV_126	MDB
ASV_126	MDC
ASV_101	HDA
ASV_101	HDB
ASV_101	HDC
ASV_101	MDA
ASV_101	MDB
ASV_101	NCA
ASV_101	NCB
ASV_333	HDC
ASV_333	MDA
ASV_333	MDB
ASV_333	MDC
ASV_333	NCA
ASV_333	NCB
ASV_333	NCC
ASV_100	HDA
ASV_100	HDB
ASV_100	HDC
ASV_100	MDA
ASV_100	MDB
ASV_96	HDA
ASV_96	HDB
ASV_96	HDC
ASV_96	MDA
ASV_96	MDC
ASV_90	HDA
ASV_90	HDB
ASV_90	HDC
ASV_90	MDA
ASV_90	MDB
ASV_84	HDB
ASV_84	HDC
ASV_84	MDA
ASV_84	MDB
ASV_84	MDC
ASV_84	NCB
ASV_84	NCC
ASV_103	HDA
ASV_103	HDB
ASV_103	HDC
ASV_103	MDA
ASV_103	MDB
ASV_103	NCA
ASV_107	HDA
ASV_107	HDB
ASV_107	HDC
ASV_107	MDA
ASV_111	HDA
ASV_111	HDB
ASV_111	HDC
ASV_111	MDA
ASV_111	MDB
ASV_111	MDC
ASV_111	NCB
ASV_111	NCC
ASV_99	HDB
ASV_99	MDA
ASV_99	MDB
ASV_99	MDC
ASV_99	NCA
ASV_99	NCB
ASV_99	NCC
ASV_104	HDA
ASV_104	HDB
ASV_104	MDA
ASV_104	MDB
ASV_104	NCA
ASV_104	NCB
ASV_104	NCC
ASV_135	HDB
ASV_135	HDC
ASV_135	MDA
ASV_135	MDB
ASV_135	MDC
ASV_128	HDC
ASV_128	NCA
ASV_128	NCB
ASV_128	NCC
ASV_119	HDA
ASV_119	HDB
ASV_119	MDA
ASV_119	NCA
ASV_119	NCB
ASV_106	HDA
ASV_106	HDB
ASV_106	HDC
ASV_106	MDA
ASV_106	MDB
ASV_136	MDC
ASV_136	NCA
ASV_136	NCB
ASV_136	NCC
ASV_112	HDC
ASV_86	HDA
ASV_86	HDC
ASV_86	MDA
ASV_86	MDB
ASV_86	MDC
ASV_116	MDC
ASV_114	HDA
ASV_114	HDB
ASV_114	HDC
ASV_114	MDA
ASV_114	MDB
ASV_114	MDC
ASV_129	HDB
ASV_129	MDA
ASV_129	MDB
ASV_129	NCA
ASV_129	NCB
ASV_129	NCC
ASV_155	NCA
ASV_155	NCB
ASV_155	NCC
ASV_113	HDA
ASV_113	HDB
ASV_113	HDC
ASV_113	MDA
ASV_113	MDB
ASV_113	MDC
ASV_115	MDC
ASV_377	HDA
ASV_377	HDB
ASV_377	HDC
ASV_377	MDA
ASV_377	MDB
ASV_377	NCA
ASV_377	NCB
ASV_153	HDC
ASV_153	MDA
ASV_153	NCA
ASV_153	NCB
ASV_124	HDA
ASV_124	HDB
ASV_124	MDA
ASV_124	MDB
ASV_110	HDB
ASV_110	MDA
ASV_110	MDB
ASV_110	MDC
ASV_110	NCA
ASV_121	HDA
ASV_121	MDA
ASV_121	NCC
ASV_154	HDB
ASV_154	HDC
ASV_154	MDA
ASV_154	NCA
ASV_154	NCB
ASV_154	NCC
ASV_138	HDA
ASV_138	HDB
ASV_138	HDC
ASV_138	MDA
ASV_138	MDB
ASV_138	MDC
ASV_159	HDB
ASV_159	HDC
ASV_159	MDB
ASV_159	MDC
ASV_159	NCA
ASV_159	NCB
ASV_159	NCC
ASV_108	MDC
ASV_108	NCC
ASV_105	MDB
ASV_105	NCA
ASV_105	NCB
ASV_105	NCC
ASV_272	HDA
ASV_272	HDB
ASV_272	HDC
ASV_272	MDA
ASV_134	HDA
ASV_134	HDB
ASV_134	HDC
ASV_134	MDA
ASV_134	MDB
ASV_1046	HDB
ASV_1046	HDC
ASV_1046	MDA
ASV_1046	MDB
ASV_1046	MDC
ASV_127	HDA
ASV_127	HDB
ASV_127	HDC
ASV_127	MDA
ASV_127	MDB
ASV_127	MDC
ASV_127	NCA
ASV_120	NCC
ASV_167	HDA
ASV_167	HDB
ASV_167	HDC
ASV_167	MDA
ASV_183	HDB
ASV_183	NCA
ASV_183	NCC
ASV_123	NCA
ASV_123	NCB
ASV_123	NCC
ASV_149	HDA
ASV_149	HDB
ASV_149	MDA
ASV_149	MDB
ASV_139	HDA
ASV_139	MDA
ASV_139	MDB
ASV_139	NCA
ASV_139	NCC
ASV_150	HDA
ASV_150	HDB
ASV_150	MDA
ASV_150	MDB
ASV_150	NCB
ASV_141	HDB
ASV_141	MDA
ASV_141	MDB
ASV_141	NCA
ASV_141	NCB
ASV_141	NCC
ASV_137	HDA
ASV_137	HDB
ASV_137	HDC
ASV_137	MDA
ASV_137	MDB
ASV_144	HDA
ASV_144	HDB
ASV_144	HDC
ASV_144	MDA
ASV_144	MDC
ASV_1505	HDA
ASV_1505	HDB
ASV_1505	HDC
ASV_1505	MDA
ASV_1505	MDB
ASV_174	HDA
ASV_174	HDB
ASV_174	HDC
ASV_174	MDA
ASV_174	MDB
ASV_174	NCB
ASV_1497	HDB
ASV_1497	HDC
ASV_1497	MDA
ASV_1497	MDB
ASV_1497	NCA
ASV_140	HDA
ASV_140	HDB
ASV_140	HDC
ASV_140	MDA
ASV_140	MDB
ASV_140	NCC
ASV_131	MDA
ASV_131	MDB
ASV_131	NCA
ASV_131	NCB
ASV_143	HDA
ASV_143	HDB
ASV_143	HDC
ASV_143	MDA
ASV_151	HDA
ASV_151	HDB
ASV_151	MDA
ASV_151	MDB
ASV_196	HDB
ASV_196	HDC
ASV_196	MDB
ASV_196	NCA
ASV_196	NCB
ASV_133	HDA
ASV_133	HDB
ASV_133	HDC
ASV_133	MDA
ASV_133	MDB
ASV_148	HDA
ASV_148	HDC
ASV_148	MDA
ASV_148	NCA
ASV_148	NCC
ASV_152	MDC
ASV_152	NCA
ASV_152	NCB
ASV_152	NCC
ASV_165	NCA
ASV_164	NCC
ASV_1610	HDB
ASV_1610	HDC
ASV_1610	MDA
ASV_1610	MDB
ASV_1610	MDC
ASV_1610	NCA
ASV_177	NCA
ASV_176	HDA
ASV_176	HDB
ASV_176	HDC
ASV_176	MDA
ASV_176	MDB
ASV_619	HDA
ASV_619	HDB
ASV_619	HDC
ASV_619	MDB
ASV_191	NCB
ASV_191	NCC
ASV_180	NCA
ASV_180	NCB
ASV_180	NCC
ASV_145	HDB
ASV_145	MDA
ASV_145	MDB
ASV_145	NCA
ASV_145	NCB
ASV_156	NCB
ASV_156	NCC
ASV_197	MDA
ASV_197	MDB
ASV_197	NCA
ASV_197	NCB
ASV_197	NCC
ASV_173	HDA
ASV_173	HDB
ASV_173	HDC
ASV_173	MDA
ASV_147	MDC
ASV_170	MDC
ASV_170	NCA
ASV_170	NCB
ASV_170	NCC
ASV_158	HDB
ASV_158	MDA
ASV_158	MDB
ASV_158	MDC
ASV_193	HDB
ASV_193	HDC
ASV_193	MDB
ASV_193	MDC
ASV_193	NCC
ASV_187	HDA
ASV_187	HDB
ASV_187	HDC
ASV_187	MDA
ASV_187	MDB
ASV_166	HDB
ASV_166	HDC
ASV_166	MDB
ASV_166	MDC
ASV_1446	HDB
ASV_1446	HDC
ASV_1446	MDB
ASV_239	HDA
ASV_239	HDB
ASV_239	MDA
ASV_239	MDB
ASV_217	NCA
ASV_217	NCB
ASV_217	NCC
ASV_162	HDA
ASV_162	HDB
ASV_162	HDC
ASV_162	MDA
ASV_162	MDB
ASV_222	NCA
ASV_222	NCB
ASV_222	NCC
ASV_256	HDC
ASV_256	MDA
ASV_256	MDB
ASV_256	NCC
ASV_198	HDC
ASV_198	MDC
ASV_226	HDA
ASV_226	HDB
ASV_226	HDC
ASV_226	MDA
ASV_215	NCB
ASV_215	NCC
ASV_220	NCC
ASV_171	HDA
ASV_171	MDA
ASV_171	NCA
ASV_171	NCB
ASV_171	NCC
ASV_210	HDB
ASV_210	MDA
ASV_210	MDB
ASV_210	MDC
ASV_1413	HDB
ASV_1413	MDB
ASV_1413	MDC
ASV_1413	NCA
ASV_1035	HDB
ASV_1035	HDC
ASV_1035	MDB
ASV_1035	MDC
ASV_172	HDC
ASV_172	MDB
ASV_172	MDC
ASV_172	NCA
ASV_189	MDC
ASV_189	NCA
ASV_189	NCB
ASV_208	HDB
ASV_208	MDA
ASV_208	MDB
ASV_208	MDC
ASV_1027	HDB
ASV_1027	HDC
ASV_1027	MDC
ASV_205	HDB
ASV_205	HDC
ASV_205	MDA
ASV_205	NCC
ASV_203	HDC
ASV_203	MDA
ASV_216	HDB
ASV_216	HDC
ASV_216	MDA
ASV_216	NCA
ASV_216	NCB
ASV_314	NCB
ASV_314	NCC
ASV_1314	MDC
ASV_1314	NCA
ASV_1314	NCC
ASV_223	HDA
ASV_223	HDB
ASV_223	HDC
ASV_223	NCC
ASV_1440	HDB
ASV_1440	HDC
ASV_1440	MDB
ASV_1440	NCC
ASV_182	HDA
ASV_182	MDB
ASV_182	NCA
ASV_182	NCC
ASV_238	NCA
ASV_238	NCB
ASV_238	NCC
ASV_231	HDB
ASV_231	HDC
ASV_231	MDB
ASV_184	HDA
ASV_184	MDA
ASV_184	NCA
ASV_184	NCB
ASV_184	NCC
ASV_179	HDA
ASV_179	HDC
ASV_179	MDA
ASV_179	MDB
ASV_1054	HDA
ASV_1054	MDA
ASV_1054	MDB
ASV_1054	NCA
ASV_169	HDA
ASV_169	HDB
ASV_169	HDC
ASV_169	MDB
ASV_168	NCA
ASV_168	NCB
ASV_800	HDB
ASV_800	HDC
ASV_800	MDA
ASV_800	MDB
ASV_800	NCC
ASV_1582	HDB
ASV_1582	HDC
ASV_1582	NCB
ASV_1582	NCC
ASV_573	HDB
ASV_573	HDC
ASV_240	MDB
ASV_240	NCB
ASV_240	NCC
ASV_219	HDA
ASV_219	HDB
ASV_268	HDA
ASV_268	HDB
ASV_268	MDA
ASV_268	MDB
ASV_268	NCA
ASV_246	NCA
ASV_246	NCB
ASV_246	NCC
ASV_1318	HDC
ASV_1318	MDC
ASV_1318	NCA
ASV_1318	NCC
ASV_175	HDA
ASV_175	HDB
ASV_175	HDC
ASV_175	MDB
ASV_255	NCA
ASV_255	NCB
ASV_255	NCC
ASV_200	MDA
ASV_200	MDB
ASV_195	NCA
ASV_195	NCB
ASV_195	NCC
ASV_188	NCA
ASV_188	NCB
ASV_188	NCC
ASV_213	MDC
ASV_213	NCB
ASV_213	NCC
ASV_227	HDC
ASV_227	MDB
ASV_227	MDC
ASV_199	MDB
ASV_199	NCA
ASV_185	MDC
ASV_185	NCC
ASV_536	HDA
ASV_536	MDA
ASV_536	MDB
ASV_536	NCA
ASV_230	NCA
ASV_230	NCB
ASV_230	NCC
ASV_190	MDC
ASV_192	HDB
ASV_192	HDC
ASV_192	MDA
ASV_250	HDB
ASV_250	HDC
ASV_244	HDB
ASV_244	HDC
ASV_244	MDB
ASV_186	NCA
ASV_211	HDA
ASV_211	HDB
ASV_211	MDB
ASV_1439	HDA
ASV_1439	MDA
ASV_450	HDB
ASV_450	HDC
ASV_450	MDA
ASV_450	MDB
ASV_318	NCA
ASV_318	NCB
ASV_228	NCA
ASV_228	NCB
ASV_228	NCC
ASV_254	HDA
ASV_254	MDA
ASV_260	HDB
ASV_260	HDC
ASV_260	NCB
ASV_290	HDA
ASV_290	HDB
ASV_290	MDC
ASV_423	HDA
ASV_423	HDB
ASV_423	HDC
ASV_249	HDC
ASV_209	MDA
ASV_209	MDB
ASV_209	MDC
ASV_229	HDA
ASV_229	MDA
ASV_264	NCA
ASV_218	HDA
ASV_218	MDA
ASV_218	NCA
ASV_214	HDC
ASV_214	NCA
ASV_253	HDB
ASV_253	HDC
ASV_253	MDA
ASV_202	HDC
ASV_202	MDA
ASV_202	MDB
ASV_252	HDB
ASV_252	MDA
ASV_266	NCA
ASV_266	NCB
ASV_236	HDB
ASV_236	MDA
ASV_236	MDB
ASV_235	NCA
ASV_235	NCB
ASV_235	NCC
ASV_204	NCC
ASV_269	NCA
ASV_233	HDA
ASV_233	HDB
ASV_233	HDC
ASV_233	MDB
ASV_234	HDB
ASV_234	HDC
ASV_225	HDB
ASV_225	MDA
ASV_225	MDC
ASV_293	HDC
ASV_207	HDC
ASV_207	NCC
ASV_248	MDC
ASV_281	NCA
ASV_281	NCB
ASV_281	NCC
ASV_1553	HDB
ASV_1553	HDC
ASV_309	HDB
ASV_309	HDC
ASV_263	HDB
ASV_277	HDB
ASV_277	MDA
ASV_243	NCC
ASV_288	NCB
ASV_288	NCC
ASV_411	NCC
ASV_276	HDB
ASV_276	HDC
ASV_276	MDB
ASV_1605	HDC
ASV_1605	MDB
ASV_1652	MDC
ASV_257	HDA
ASV_257	HDC
ASV_257	MDA
ASV_490	HDA
ASV_490	HDB
ASV_490	MDA
ASV_237	HDB
ASV_237	MDB
ASV_258	HDC
ASV_258	MDA
ASV_247	HDC
ASV_247	MDB
ASV_296	HDA
ASV_296	MDA
ASV_262	HDA
ASV_251	NCB
ASV_1448	HDC
ASV_1448	MDB
ASV_273	NCA
ASV_245	HDA
ASV_245	HDB
ASV_261	HDC
ASV_347	MDC
ASV_265	HDA
ASV_283	HDB
ASV_283	HDC
ASV_283	MDA
ASV_242	NCC
ASV_241	HDC
ASV_343	NCA
ASV_343	NCB
ASV_343	NCC
ASV_356	MDC
ASV_938	HDA
ASV_938	HDB
ASV_938	MDB
ASV_271	HDC
ASV_554	MDB
ASV_275	MDC
ASV_286	HDA
ASV_286	MDA
ASV_324	HDB
ASV_324	HDC
ASV_324	MDB
ASV_594	HDC
ASV_232	NCA
ASV_1501	HDA
ASV_1501	MDA
ASV_299	HDC
ASV_299	MDA
ASV_305	HDA
ASV_305	HDB
ASV_305	MDA
ASV_480	HDA
ASV_480	MDA
ASV_766	MDA
ASV_407	NCB
ASV_407	NCC
ASV_325	NCB
ASV_274	NCA
ASV_311	HDA
ASV_311	HDB
ASV_259	HDC
ASV_259	MDC
ASV_1569	MDB
ASV_1569	MDC
ASV_278	NCB
ASV_319	NCA
ASV_319	NCC
ASV_297	NCB
ASV_297	NCC
ASV_280	NCA
ASV_280	NCB
ASV_301	NCA
ASV_301	NCB
ASV_301	NCC
ASV_336	MDB
ASV_336	MDC
ASV_342	NCC
ASV_320	HDB
ASV_320	MDB
ASV_1614	HDB
ASV_1614	HDC
ASV_959	HDB
ASV_410	MDB
ASV_295	NCB
ASV_350	NCB
ASV_350	NCC
ASV_388	HDA
ASV_304	NCA
ASV_315	NCA
