"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_406",1,0.2,0,1
"ASV_1028",2,0.20253164556962,0,2
"ASV_1010",2,0.285714285714286,48,2
"ASV_1121",2,0.20253164556962,0,2
"ASV_17",6,0.140907181856363,9682.91482013812,6
"ASV_135",7,0.136382113821138,2353.76828464366,7
"ASV_1343",4,0.133214214810403,13319.2472512628,4
"ASV_1254",7,0.138550485236424,16388.7633679092,7
"ASV_639",3,0.134901487736228,29007.6680731529,3
"ASV_1171",4,0.123549990793592,20036.8015083512,4
"ASV_22",6,0.132687364049832,2637.91310501915,6
"ASV_1277",19,0.13724688075271,3231.37571877541,19
"ASV_233",24,0.147310647639956,9968.72367135863,24
"ASV_346",15,0.139443059019119,1411.88404858838,15
"ASV_333",18,0.142735588172729,3116.83409841154,18
"ASV_644",6,0.125796775403075,6547.53376689876,6
"ASV_332",4,0.121646120377085,1429.95171189994,4
"ASV_318",19,0.101482153660012,216.832024629073,19
"ASV_490",27,0.103103872157345,453.812403457422,27
"ASV_145",6,0.144084174361177,7932.6715531632,6
"ASV_226",8,0.144612068965517,22655.0115384593,8
"ASV_21",4,0.128102329133257,118.871807819478,4
"ASV_125",5,0.106847133757962,1005.08660259201,5
"ASV_588",47,0.114057453680095,3439.76080298163,47
"ASV_534",1,0.093000693000693,0,1
"ASV_916",5,0.102740774766498,8.80093812709961,5
"ASV_1243",1,0.093000693000693,0,1
"ASV_351",15,0.127324478178368,3663.49594608514,15
"ASV_101",4,0.127809523809524,12280.637109401,4
"ASV_551",15,0.127324478178368,3602.63566256022,15
"ASV_951",15,0.12983746130031,6518.31018187995,15
"ASV_29",10,0.0855321861057999,915.384800078235,10
"ASV_28",5,0.0791087007781184,1338,5
"ASV_64",10,0.0917920656634747,1123.17915394444,10
"ASV_55",18,0.0920312714305308,1621.93508408144,18
"ASV_570",6,0.0844237544036236,156.656666133472,6
"ASV_114",14,0.0919052184632242,1250.98650402046,14
"ASV_1213",9,0.0856632197114771,1006.09064537835,9
"ASV_91",8,0.134361233480176,781.247078883719,8
"ASV_965",12,0.138665013432527,2374.04811083249,12
"ASV_1200",4,0.12188919164396,670,4
"ASV_326",7,0.127785183774519,548.515532769185,7
"ASV_513",22,0.15211970074813,19053.7812031598,22
"ASV_517",10,0.138521882741536,1080.24690418877,10
"ASV_687",8,0.138236505974454,814.145883476233,8
"ASV_506",2,0.0819491939423547,8.02344877344877,2
"ASV_857",4,0.0868383590009059,153.340751793702,4
"ASV_875",8,0.0895621996796583,2299.98959632165,8
"ASV_530",2,0.0733333333333333,670,2
"ASV_49",6,0.102286585365854,83.4967511429307,6
"ASV_1427",7,0.105652653125492,3369.25195349902,7
"ASV_1309",12,0.110018035743565,3239.32571899218,12
"ASV_1128",15,0.113497970230041,5020.10369154137,15
"ASV_1477",9,0.108716785482826,1322.24296037665,9
"ASV_597",8,0.0993044250406985,918.621935568107,8
"ASV_218",4,0.104729202434837,8624.81691009504,4
"ASV_1214",3,0.111350813143047,8909.83280442151,3
"ASV_86",2,0.0866813073246351,670,2
"ASV_88",5,0.086759762089475,98.2629450145952,5
"ASV_80",20,0.0962007168458781,2241.46705850526,20
"ASV_79",18,0.0957203994293866,1392.90711813402,18
"ASV_420",9,0.0944538288288288,949.852269031733,9
"ASV_1249",3,0.0822909001716949,0,3
"ASV_1165",13,0.089335641059779,261.68176610284,13
"ASV_924",17,0.0897899103439047,428.266286018693,17
"ASV_1351",14,0.0943343174469282,1896.30066092371,14
"ASV_1438",14,0.0896220114865767,542.642856433363,14
"ASV_1444",25,0.0933110832985677,3823.96346841754,25
"ASV_1443",15,0.0947071277346507,2741.78395022403,15
"ASV_110",12,0.130544747081712,774.322258839009,12
"ASV_1468",22,0.141263157894737,4630.07016467463,22
"ASV_579",15,0.142674888369126,3274.01982717857,15
"ASV_352",3,0.133558917197452,7669.94798641887,3
"ASV_468",5,0.131182795698925,7503.79463079378,5
"ASV_263",7,0.100328947368421,6874.56262734946,7
"ASV_123",6,0.130493971217425,498.806096196695,6
"ASV_174",9,0.12983746130031,2472.05839161605,9
"ASV_212",5,0.132425498322479,1455.95526615928,5
"ASV_874",2,0.114956313174576,0,2
"ASV_37",3,0.114995715509854,670,3
"ASV_275",29,0.108523370532104,2190.73731576978,29
"ASV_232",25,0.108086340206186,1635.92308275617,25
"ASV_421",28,0.108418161253837,2011.89877421253,28
