source,target,correlation,direct,cor
ASV_166,ASV_2,0.85932471966286,undirected,+
ASV_1254,ASV_2,0.859519501329063,undirected,+
ASV_684,ASV_2,0.891989929975569,undirected,+
ASV_633,ASV_3,0.91654476304789,undirected,+
ASV_1211,ASV_1385,0.963643439609603,undirected,+
ASV_57,ASV_1385,0.905435826463208,undirected,+
ASV_737,ASV_1385,0.855678832991226,undirected,+
ASV_697,ASV_1385,0.855548232079831,undirected,+
ASV_1388,ASV_1385,0.853204257656984,undirected,+
ASV_12,ASV_1,0.872646022153981,undirected,+
ASV_181,ASV_1,0.864797793860165,undirected,+
ASV_173,ASV_1,0.925838400945064,undirected,+
ASV_434,ASV_1,0.864115635115046,undirected,+
ASV_511,ASV_1,0.899253621198244,undirected,+
ASV_670,ASV_1,0.865193676981532,undirected,+
ASV_1058,ASV_1,0.865202801539235,undirected,+
ASV_1408,ASV_1,0.856800668364076,undirected,+
ASV_17,ASV_11,0.972928444800132,undirected,+
ASV_387,ASV_11,0.873422545766075,undirected,+
ASV_878,ASV_11,0.85760920865709,undirected,+
ASV_965,ASV_7,0.956924018970474,undirected,+
ASV_1277,ASV_7,0.954576940062932,undirected,+
ASV_133,ASV_7,0.887088355517668,undirected,+
ASV_336,ASV_7,0.872340853488848,undirected,+
ASV_206,ASV_7,0.854054986573955,undirected,+
ASV_883,ASV_7,0.900496273831601,undirected,+
ASV_438,ASV_7,0.879838061569619,undirected,+
ASV_483,ASV_7,0.876681930156111,undirected,+
ASV_949,ASV_7,0.859222616004542,undirected,+
ASV_1092,ASV_7,0.895547598972876,undirected,+
ASV_400,ASV_7,0.877198116677696,undirected,+
ASV_430,ASV_7,0.910880941957818,undirected,+
ASV_439,ASV_7,0.919359724474141,undirected,+
ASV_885,ASV_7,0.874826111675286,undirected,+
ASV_1316,ASV_7,0.870347132121777,undirected,+
ASV_22,ASV_10,0.992311683740576,undirected,+
ASV_144,ASV_12,0.902721170012854,undirected,+
ASV_158,ASV_12,0.875069421714091,undirected,+
ASV_69,ASV_13,0.930052640721965,undirected,+
ASV_322,ASV_13,0.856740728227231,undirected,+
ASV_377,ASV_13,0.855705979582115,undirected,+
ASV_55,ASV_26,0.952038430899004,undirected,+
ASV_64,ASV_26,0.94420889007821,undirected,+
ASV_46,ASV_26,0.867689647010442,undirected,+
ASV_151,ASV_26,0.929485303756703,undirected,+
ASV_347,ASV_26,0.910860894421645,undirected,+
ASV_404,ASV_26,0.853426983283423,undirected,+
ASV_30,ASV_26,0.890209948768354,undirected,+
ASV_446,ASV_26,0.874186812632233,undirected,+
ASV_284,ASV_26,0.893617300747376,undirected,+
ASV_527,ASV_26,0.861711208388334,undirected,+
ASV_497,ASV_26,0.871570026285686,undirected,+
ASV_219,ASV_16,0.993508755139459,undirected,+
ASV_41,ASV_16,0.89027636596961,undirected,+
ASV_39,ASV_16,0.99321853380622,undirected,+
ASV_472,ASV_16,0.986517655530479,undirected,+
ASV_183,ASV_16,0.945992711151823,undirected,+
ASV_322,ASV_16,0.935346115477696,undirected,+
ASV_296,ASV_16,0.965180684774976,undirected,+
ASV_266,ASV_16,0.903583768817021,undirected,+
ASV_267,ASV_16,0.975312462359197,undirected,+
ASV_85,ASV_16,0.955328284752772,undirected,+
ASV_247,ASV_16,0.96310006827981,undirected,+
ASV_92,ASV_16,0.976351323669448,undirected,+
ASV_680,ASV_16,0.998883334363932,undirected,+
ASV_512,ASV_16,0.957355869325209,undirected,+
ASV_45,ASV_16,0.889018695975541,undirected,+
ASV_1001,ASV_16,0.96904205169102,undirected,+
ASV_707,ASV_16,0.995167347339608,undirected,+
ASV_1105,ASV_16,0.99336238055614,undirected,+
ASV_577,ASV_16,0.865683113386577,undirected,+
ASV_934,ASV_16,0.99185200735039,undirected,+
ASV_837,ASV_16,0.991567322913608,undirected,+
ASV_941,ASV_16,0.972813055286912,undirected,+
ASV_747,ASV_16,0.983256601911483,undirected,+
ASV_74,ASV_16,0.972030592764167,undirected,+
ASV_127,ASV_16,0.864434249609203,undirected,+
ASV_935,ASV_16,0.995587704192983,undirected,+
ASV_1103,ASV_16,0.878327236451567,undirected,+
ASV_525,ASV_16,0.924219045764495,undirected,+
ASV_822,ASV_16,0.984949905824757,undirected,+
ASV_880,ASV_16,0.991211109479548,undirected,+
ASV_705,ASV_16,0.952421687834192,undirected,+
ASV_156,ASV_16,0.900735662113449,undirected,+
ASV_708,ASV_16,0.885110866907236,undirected,+
ASV_1415,ASV_16,0.98274650674708,undirected,+
ASV_105,ASV_16,0.874391675246737,undirected,+
ASV_1125,ASV_16,0.919188862188989,undirected,+
ASV_1007,ASV_16,0.87782566161813,undirected,+
ASV_1439,ASV_16,0.879217320201948,undirected,+
ASV_1013,ASV_16,0.8619158030372,undirected,+
ASV_1374,ASV_16,0.865794069411938,undirected,+
ASV_1300,ASV_16,0.965132580701883,undirected,+
ASV_693,ASV_16,0.927315667783123,undirected,+
ASV_1334,ASV_16,0.899376310332993,undirected,+
ASV_1277,ASV_27,0.871679429865328,undirected,+
ASV_1357,ASV_27,0.993778069719674,undirected,+
ASV_205,ASV_27,0.915750664364853,undirected,+
ASV_1280,ASV_27,0.936270243625862,undirected,+
ASV_344,ASV_27,0.879277252860944,undirected,+
ASV_354,ASV_27,0.872949035265943,undirected,+
ASV_545,ASV_27,0.932299930879745,undirected,+
ASV_782,ASV_27,0.856998938463925,undirected,+
ASV_1316,ASV_27,0.895495107537306,undirected,+
ASV_65,ASV_25,0.877640905687785,undirected,+
ASV_451,ASV_25,0.93506050635451,undirected,+
ASV_1443,ASV_25,0.855887260299012,undirected,+
ASV_1262,ASV_25,0.920901719050107,undirected,+
ASV_1351,ASV_25,0.896782909000908,undirected,+
ASV_1072,ASV_25,0.916949451491222,undirected,+
ASV_655,ASV_21,0.872962611619493,undirected,+
ASV_988,ASV_21,0.951811208609116,undirected,+
ASV_20,ASV_29,0.988385207314075,undirected,+
ASV_28,ASV_29,0.995759160421218,undirected,+
ASV_218,ASV_29,0.854359718626098,undirected,+
ASV_570,ASV_29,0.870351944999791,undirected,+
ASV_381,ASV_15,0.872495727896617,undirected,+
ASV_838,ASV_15,0.877660002618133,undirected,+
ASV_578,ASV_15,0.860089819247485,undirected,+
ASV_1147,ASV_69,-0.905720049475174,undirected,-
ASV_28,ASV_20,0.981677139386398,undirected,+
ASV_218,ASV_20,0.906913025670385,undirected,+
ASV_570,ASV_20,0.877830709200164,undirected,+
ASV_764,ASV_38,0.919713900715001,undirected,+
ASV_725,ASV_38,-0.89720778102435,undirected,-
ASV_62,ASV_23,0.881619208695499,undirected,+
ASV_129,ASV_24,0.889921640098419,undirected,+
ASV_776,ASV_24,0.917145254113976,undirected,+
ASV_253,ASV_42,0.883527395714981,undirected,+
ASV_1445,ASV_1214,0.947830207268185,undirected,+
ASV_392,ASV_62,0.877787505236408,undirected,+
ASV_1277,ASV_965,0.988600819036012,undirected,+
ASV_133,ASV_965,0.890599486216608,undirected,+
ASV_1357,ASV_965,0.862163300464298,undirected,+
ASV_313,ASV_965,0.90188793772017,undirected,+
ASV_336,ASV_965,0.860103461169736,undirected,+
ASV_348,ASV_965,0.884397365905658,undirected,+
ASV_883,ASV_965,0.938919723539326,undirected,+
ASV_94,ASV_965,0.85618613155677,undirected,+
ASV_1280,ASV_965,0.942312970688455,undirected,+
ASV_514,ASV_965,0.873050531341269,undirected,+
ASV_483,ASV_965,0.867811972358368,undirected,+
ASV_545,ASV_965,0.915377781019222,undirected,+
ASV_949,ASV_965,0.866744957639184,undirected,+
ASV_1092,ASV_965,0.969086022772441,undirected,+
ASV_478,ASV_965,0.866276705710343,undirected,+
ASV_400,ASV_965,0.948336972135806,undirected,+
ASV_430,ASV_965,0.905317807114356,undirected,+
ASV_439,ASV_965,0.951638817295815,undirected,+
ASV_885,ASV_965,0.872451273782295,undirected,+
ASV_1316,ASV_965,0.940858698048158,undirected,+
ASV_112,ASV_31,0.865361942567331,undirected,+
ASV_51,ASV_31,0.905631304163893,undirected,+
ASV_49,ASV_31,0.993458253444407,undirected,+
ASV_130,ASV_31,0.948101549794618,undirected,+
ASV_1427,ASV_31,0.987266288856184,undirected,+
ASV_1309,ASV_31,0.964098423501109,undirected,+
ASV_1467,ASV_31,0.978019277667215,undirected,+
ASV_347,ASV_31,0.898645509998386,undirected,+
ASV_404,ASV_31,0.855630542979342,undirected,+
ASV_727,ASV_31,0.908270018648576,undirected,+
ASV_1476,ASV_31,0.914623208428058,undirected,+
ASV_219,ASV_33,0.852176465936789,undirected,+
