source,target,correlation,direct,cor
ASV_487,ASV_11,0.907044595162933,undirected,+
ASV_963,ASV_11,0.885136109408502,undirected,+
ASV_959,ASV_11,0.955418732528844,undirected,+
ASV_852,ASV_97,0.90591420203987,undirected,+
ASV_241,ASV_84,0.887056460388388,undirected,+
ASV_1411,ASV_84,0.881710510622857,undirected,+
ASV_377,ASV_207,0.908753672236043,undirected,+
ASV_533,ASV_207,0.928423239190521,undirected,+
ASV_722,ASV_207,0.893300464008689,undirected,+
ASV_1476,ASV_207,0.880104942145211,undirected,+
ASV_317,ASV_137,-0.911603680405126,undirected,-
ASV_330,ASV_137,0.908931365683938,undirected,+
ASV_150,ASV_132,0.95904376674113,undirected,+
ASV_172,ASV_132,0.891035212644607,undirected,+
ASV_214,ASV_132,0.879975189725491,undirected,+
ASV_533,ASV_132,0.881051622563058,undirected,+
ASV_165,ASV_82,0.891971854657146,undirected,+
ASV_501,ASV_82,0.905469203201362,undirected,+
ASV_1178,ASV_82,0.929715263368581,undirected,+
ASV_1249,ASV_82,0.879167737376629,undirected,+
ASV_846,ASV_82,0.888927533288356,undirected,+
ASV_1277,ASV_965,0.972093643537143,undirected,+
ASV_1200,ASV_965,0.901694216066377,undirected,+
ASV_342,ASV_965,0.900876476065967,undirected,+
ASV_481,ASV_965,0.936753455928194,undirected,+
