Class	HMAT	HMAT	HMAT	HMAT	HMAT	HMAT	HMAT	HMAT	HMAT	HMAT	HMAT	HMAT	LMAT	LMAT	LMAT	LMAT	LMAT	LMAT	LMAT	LMAT	LMAT	LMAT	LMAT	MD	MD	MD	MD	MD	MD	MD	MD	MD	MD	MD	MD	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC	NC
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	0.873362445414847	5.02833926869639	5.37274813259776	3.41432225063939	2.12834890965732	2.875238499046	3.03125377096657	2.71476833976834	5.24381589618816	2.81561768690725	5.77905205626736	2.32016988975239	9.3188168924975	1.79822459551357	1.91522908551289	0.988568215892054	2.98871377221426	5.66264051995872	2.08418668529986	8.13207391292375	2.42276987157237	4.11157889553635	4.38198109733644	4.08692038815966	4.6719014198689	9.07767469403869	8.05361023907269	3.93115900623957	6.38890222243556	1.33971743283723	1.84116048903551	0.860755820982132	1.10033874547366	2.26716150369865	2.71558872305141	1.90539824436099	2.28444402402686	1.98843178703338	1.08638707364822	3.97333421777056	0.682274247491639	2.44797355964485	3.90370852309694	1.38178352893971	0.520935504261209	1.57891170292065	1.96205529655207
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	50.6644635902278	36.7959071073883	27.9963872479617	42.5856777493606	35.0704049844237	34.3041127835489	34.9438880173766	33.3011583011583	44.0059813463098	49.8706737282917	24.3586297524117	35.6723296584132	20.8124637528339	38.2487848291915	45.6455203116305	44.1576086956522	36.4653243847875	28.6367820580769	47.1652651615546	34.6046870266847	39.851903274326	28.3403500997119	34.8324536639254	40.4610007088558	42.0031037917217	28.496348203711	31.4875633904854	23.3606838388225	34.5005520088321	45.2343326178739	46.3540655928585	47.8057980125245	46.982829108749	42.2706960539271	41.7573590381426	43.4186576964726	43.2199782433902	31.1040906873563	38.842473874321	30.6755994826042	34.4481605351171	18.5222530319581	25.8498698763826	38.6147055873207	33.9109396455895	45.2056651080843	34.7286280571414
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.630237224123687	12.7927973115313	5.40692281404091	0.278772378516624	9.41059190031153	7.78566885732457	2.93954386388319	3.38320463320463	9.96553122465531	3.06688015765488	13.6845563420243	5.22094704500271	10.5762640375389	5.99484265534789	8.13856427378965	12.8068778110945	0.914963677952894	17.4788697034785	4.91048839842903	5.17996309861482	3.42010875853292	14.2280325971884	9.25003068614214	5.92505683068124	2.2259282421884	0.917883932096328	2.58391692827819	6.59154800813659	10.6633706139298	1.09677571526287	1.27595575392975	1.11463043110327	0.397149865669898	2.95387411951829	5.42340381426202	0.188927032693593	0.312160052972615	0.727078445492346	2.51744009705793	0.159198699877284	0.0557413600891862	0.54057082037924	1.00439167208848	0.273347376868292	0.300791211665468	0.781549998870593	0.211911944354416
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.0165230732916322	0.0426342980388223	0.0805546062588488	0.0255754475703325	0.032398753894081	0.0238499046003816	0.0217207674671172	0.0386100386100386	0.0152068126520681	0.0344870057888903	0.0627183944091031	0.0180733779143322	0.0553593082722623	0.0136920654480728	0.00927471712112781	0.0234257871064468	0.0276500012568182	0.0446316494183938	0.0554176806495916	0.0440613554374466	0.0370241814184889	0.00984809316296132	0.0171842395973978	0.0342206252597101	0.0138975748731846	0.037011448874852	0.0603718908476213	0.0342833634265079	0.0432006912110594	0.00235865745217822	0.00970308558121483	0.0145071205783505	0.0116808784020558	0.0252467873463102	0.0388681592039801	0.0575997050895099	0.0709454665846852	2.19749587679156	4.20768191468828	6.56031309077642	1.64548494983278	9.32694731535165	3.8711776187378	0.0752332229912729	0.0980840907604786	0.0700232657947641	0.117174839819501
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.125103269208073	5.20890806039023	24.469071913294	0.135549872122762	0.166978193146417	0.079499682001272	0.108603837335586	0.132722007722008	0.641220600162206	0.14041138071191	0.734701191649494	11.9984637628773	6.4559498075605	0.435864083430319	7.46150992394732	0.466173163418291	17.454691702486	0.198052944294123	0.15179625569236	0.283644975628563	14.2242276987157	0.265898515399956	0.314226095495274	8.93647185353572	10.0317327959604	11.8905448085274	27.208403767206	39.1835988389368	0.604809676954831	0.165106021652475	0.194061711624297	0.14748905921323	5.22836117276019	0.176727511424171	10.3233830845771	18.5240651567864	19.5170978574469	8.94562010731957	2.38233104475143	0.421213226758648	0.0869565217391304	1.03632747948352	7.9090761223162	4.52402447587521	0.353102726737723	0.78380881389623	11.9618059883822
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	0.313938392541013	1.47464513216632	1.45730605868281	1.72890025575448	0.403738317757009	0.736697053211787	0.248582116568119	0.451254826254826	0.134326845093268	0.630619534425422	1.4753755637189	0.29595156334719	1.3286233985343	0.399351908902125	0.139120756816917	0.0843328335832084	0.216172737098761	1.53421294875729	0.462617160205286	1.64954699418941	0.518338539858845	0.110791048083315	0.164477721860808	0.32754027034294	0.321960484562111	2.19601263324122	0.236657812122676	0.212556853244349	1.43522296356742	0.332570700757129	0.75926644673006	0.244203196402234	0.334073122298797	0.462016208437476	0.738495024875622	0.0253438702393844	0.0354727332923426	0.0464586866129295	0.0165439655885516	0.0663327916155351	0.0178372352285396	0.0448141612749629	0.0325309043591412	0.0175544186979637	0.00435929292268794	0.020329335230738	0.029916980379447
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	0.233683465124513	1.23388674324121	0.825074451984573	0.411764705882353	0.737694704049844	1.17129531481874	1.55906842041752	0.815637065637066	0.509428223844282	0.702056903559552	1.54108054833796	0.605458160130128	1.13618389834977	0.7895757741722	1.0016694490818	0.496626686656672	0.902395495563431	2.28737203269268	1.23364576054743	2.71803486354749	0.918662501446257	1.97454267917374	2.80103105437584	1.53992813668695	0.803743080165844	2.0257599684169	1.24849070272881	1.31419559801614	2.11203379254068	0.47644880534	0.71317679021929	0.321574506153437	0.329400770937975	1.04774167487187	0.704809286898839	1.37087298113034	1.48748994939223	0.485493275105113	0.465988364077536	3.07452489138005	0.247491638795987	0.994314203288239	1.46389069616135	1.02818738088073	0.204886767366333	0.98710216620361	1.38615342424771
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.325740587749321	2.31980739328886	3.09036762193038	1.27365728900256	0.986915887850467	0.967246131015476	1.22360323398093	1.44787644787645	4.60006082725061	1.48294124892228	2.76259594421049	1.41876016627508	6.85400959561343	0.609296912439241	0.774438879614172	0.407608695652174	1.87014553955207	1.84105553850874	0.387923764547141	3.76449205518685	0.985768830267268	2.02624516827929	1.41647232109979	2.21945198112977	3.54619785514094	4.85590209238058	6.5684617242212	2.40440655497909	2.84164546632746	0.5306979267401	0.368717252086163	0.294978118426461	0.436864852236888	0.757403620389306	1.27228441127695	0.509181392991268	0.761481341342288	1.45647982531534	0.603854743982132	0.832476534774966	0.416945373467113	1.40884519508165	2.40728692257645	0.336041729361019	0.311689443972188	0.5714802014863	0.545984891924908
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae_2	0	0	0.00244104867451057	0.030690537084399	0.0398753894080997	0.0158999364002544	0.0289610232894896	0	0.00253446877534469	0.00492671511269861	0.00298659020995729	0.0429242725465389	0.0500869931987135	0.00684603272403642	0.0417362270450751	0	0.00502727295578513	0.00278947808864961	0.0048189287521384	0.101891884449095	0.0532222607890779	0.00984809316296132	0.044188044679023	0	0	0	0.00482975126780971	0.0548533814824126	0.0384006144098306	0.0117932872608911	0.109159712788667	0.0459392151647767	0.0654129190515127	0.0555429321618824	0.0932835820895522	18.1139552565491	20.5647259140141	2.4390810471788	11.5835332395842	0.397996749693211	0.127090301003344	0.0812256673108702	2.32595966167859	2.70839602768583	0.0980840907604786	1.82738135574078	7.91304131036374
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.351705417207601	0.00752369965390982	1.01059415124738	0.879795396419437	0.0299065420560748	0.0211999152003392	0.229274767708459	0.685328185328185	0.0456204379562044	0.0270969331198423	1.31708628259117	1.45038857762516	2.52016660515632	4.26964240889071	6.13754405490633	11.7128935532234	10.318477741749	1.32500209210857	1.63843577572706	6.868063778812	1.1454356126345	1.29748627422015	9.22057198968946	0.0879958935249688	0.122761911379798	0.0518160284247927	0.123158657329148	2.74266907412063	0.0576009216147458	0.247659032478713	0.584610906268193	0.401363669334365	0.506950122649223	0.345880986644449	0.536380597014925	0.034559823053706	0.0212836399754056	0.0487816209435759	0.0413599139713789	0.0464329541308746	0.0267558528428094	0.00560177015937036	0.0284645413142485	0.0200621927976728	0.00653893938403191	0.00677644507691265	0.0448754705691706
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	49.6069868995633	36.1187741385364	26.1192208172631	39.8593350383632	32.5831775700935	19.6311214755141	33.5223844575842	30.6105212355212	42.3535077047851	48.786796403498	21.0076755368396	33.0313573106814	16.7975958243265	32.4501951119326	33.9338712669264	29.7179535232384	23.4321192469145	24.5139334430528	44.3630580921861	24.6826205491146	37.0889737359713	25.467168919418	23.4343930281085	39.4246046295617	41.1159752623167	27.6204105803395	30.8403767205989	20.0214842410806	33.1613305812893	43.6304455503927	44.3891907626625	46.2680432312193	45.141922672585	40.0464540887172	40.3244195688226	21.0538442043177	17.2492077756231	27.2108527491928	18.2176634405934	29.252761102451	34.0579710144928	17.4103016553231	20.0715679895901	35.2643193901093	33.4401360099392	42.3550405457297	20.5031038867144
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.28325268499941	0.333550684656668	0.248986964800078	0.345268542199488	0.705295950155763	1.8311426754293	0.318571256184385	0.371621621621622	1.05940794809408	0.583815740854785	0.5734253203118	0.253027290800651	0.804028048716191	0.3194815271217	0.67705434984233	0.826930284857571	0.165900007540909	2.59421462244414	0.660193239042961	0.583812959546168	0.233715145204211	1.17930915626462	1.57604026021849	0.383759868983892	0.122761911379798	0.355309909198579	0.260806568461724	0.233126871300254	0.897614361829789	0.389178479609406	0.223170968367941	0.135399792064605	0.0817661488143908	1.04016763866798	0.269485903814262	3.85226827638642	5.18138390956818	0.687588561871356	0.727934485896269	0.202315014427382	0.0245261984392419	0.168053104781111	0.268379960962915	0.489015949443274	0.241940757209181	0.813173409229518	6.1404602228815
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0.405995515165821	0.303455886041029	0.585851681882537	1.43734015345269	1.4006230529595	1.7940428238287	0.748159768311814	0.620173745173745	0.542376317923763	0.458184505480971	1.42460353014963	0.840412073016447	0.553593082722624	0.976700668629196	0.830087182340939	0.332646176911544	0.718900032677274	0.161789729141678	0.467436088957425	0.46264423209319	0.775193798449612	0.329911120959204	0.537621210261446	0.559751656033829	0.634655919208765	0.466344255823135	0.2487321902922	0.292551367906201	0.345605529688475	0.943462980871288	1.02367552881816	0.947798544452235	1.18444106996846	0.777601050266354	0.520833333333333	0.046079764071608	0.0118242444307809	0.0603962925968083	0.0193012931866435	0.0895492686809724	0.178372352285396	0.0112035403187407	0.0162654521795706	0.0426321596950547	0.100263737221823	0.0632468207178514	0.019944653586298
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Unassigned	0.0165230732916322	0.0326026985002759	0.0292925840941268	0.0332480818414322	0.311526479750779	11.0107059571762	0.0965367442982985	1.01351351351351	0.00253446877534469	0.00985343022539722	0.0328524923095302	0.0542201337429966	0.0869931987135551	0.225919079893202	4.02522723056947	1.56718515742129	1.82490008295	0.0390526932410946	0.0313230368888996	1.90565362266957	0.555362721277334	0.0566265356870276	0.0196391309684546	0.00488866075138716	0.00694878743659231	0.00246742992499013	0.00965950253561942	0.0159989029323703	0	0.0117932872608911	0.0242577139530371	0.00725356028917527	0.00233617568041117	0.00504935746926204	0.0129560530679934	0.317950372094095	0.19155275977865	0.657390415572952	8.25268150108914	0.686544393220789	0.0334448160535117	0.845867294064924	3.13923227065712	0.0902798675895275	0.0239761110747837	0.140046531589528	0.107202513026352
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.630237224123687	12.7927973115313	5.40692281404091	0.278772378516624	9.41059190031153	7.78566885732457	2.93954386388319	3.38320463320463	9.96553122465531	3.06688015765488	13.6845563420243	5.22094704500271	10.5762640375389	5.99484265534789	8.13856427378965	12.8068778110945	0.914963677952894	17.4788697034785	4.91048839842903	5.17996309861482	3.42010875853292	14.2280325971884	9.25003068614214	5.92505683068124	2.2259282421884	0.917883932096328	2.58391692827819	6.59154800813659	10.6633706139298	1.09677571526287	1.27595575392975	1.11463043110327	0.397149865669898	2.95387411951829	5.42340381426202	0.188927032693593	0.312160052972615	0.727078445492346	2.51744009705793	0.159198699877284	0.0557413600891862	0.54057082037924	1.00439167208848	0.273347376868292	0.300791211665468	0.781549998870593	0.211911944354416
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.0165230732916322	0.0426342980388223	0.0805546062588488	0.0255754475703325	0.032398753894081	0.0238499046003816	0.0217207674671172	0.0386100386100386	0.0152068126520681	0.0344870057888903	0.0627183944091031	0.0180733779143322	0.0553593082722623	0.0136920654480728	0.00927471712112781	0.0234257871064468	0.0276500012568182	0.0446316494183938	0.0554176806495916	0.0440613554374466	0.0370241814184889	0.00984809316296132	0.0171842395973978	0.0342206252597101	0.0138975748731846	0.037011448874852	0.0603718908476213	0.0342833634265079	0.0432006912110594	0.00235865745217822	0.00970308558121483	0.0145071205783505	0.0116808784020558	0.0252467873463102	0.0388681592039801	0.0575997050895099	0.0709454665846852	2.19749587679156	4.20768191468828	6.56031309077642	1.64548494983278	9.32694731535165	3.8711776187378	0.0752332229912729	0.0980840907604786	0.0700232657947641	0.117174839819501
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	0.125103269208073	5.20890806039023	24.469071913294	0.135549872122762	0.166978193146417	0.079499682001272	0.108603837335586	0.132722007722008	0.641220600162206	0.14041138071191	0.734701191649494	11.9984637628773	6.4559498075605	0.435864083430319	7.46150992394732	0.466173163418291	17.454691702486	0.198052944294123	0.15179625569236	0.283644975628563	14.2242276987157	0.265898515399956	0.314226095495274	8.93647185353572	10.0317327959604	11.8905448085274	27.208403767206	39.1835988389368	0.604809676954831	0.165106021652475	0.194061711624297	0.14748905921323	5.22836117276019	0.176727511424171	10.3233830845771	18.5240651567864	19.5170978574469	8.94562010731957	2.38233104475143	0.421213226758648	0.0869565217391304	1.03632747948352	7.9090761223162	4.52402447587521	0.353102726737723	0.78380881389623	11.9618059883822
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	0.313938392541013	1.47464513216632	1.45730605868281	1.72890025575448	0.403738317757009	0.736697053211787	0.248582116568119	0.451254826254826	0.134326845093268	0.630619534425422	1.4753755637189	0.29595156334719	1.3286233985343	0.399351908902125	0.139120756816917	0.0843328335832084	0.216172737098761	1.53421294875729	0.462617160205286	1.64954699418941	0.518338539858845	0.110791048083315	0.164477721860808	0.32754027034294	0.321960484562111	2.19601263324122	0.236657812122676	0.212556853244349	1.43522296356742	0.332570700757129	0.75926644673006	0.244203196402234	0.334073122298797	0.462016208437476	0.738495024875622	0.0253438702393844	0.0354727332923426	0.0464586866129295	0.0165439655885516	0.0663327916155351	0.0178372352285396	0.0448141612749629	0.0325309043591412	0.0175544186979637	0.00435929292268794	0.020329335230738	0.029916980379447
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|g__Duncaniella	0.233683465124513	1.23388674324121	0.825074451984573	0.411764705882353	0.737694704049844	1.17129531481874	1.55906842041752	0.815637065637066	0.509428223844282	0.702056903559552	1.54108054833796	0.605458160130128	1.13618389834977	0.7895757741722	1.0016694490818	0.496626686656672	0.902395495563431	2.28737203269268	1.23364576054743	2.71803486354749	0.918662501446257	1.97454267917374	2.80103105437584	1.53992813668695	0.803743080165844	2.0257599684169	1.24849070272881	1.31419559801614	2.11203379254068	0.47644880534	0.71317679021929	0.321574506153437	0.329400770937975	1.04774167487187	0.704809286898839	1.37087298113034	1.48748994939223	0.485493275105113	0.465988364077536	3.07452489138005	0.247491638795987	0.994314203288239	1.46389069616135	1.02818738088073	0.204886767366333	0.98710216620361	1.38615342424771
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	0.221881269916204	0.188092491347745	0.688375726211981	0.979539641943734	0.0897196261682243	0.214649141403434	0.52371183781827	0.147200772200772	0.283860502838605	0.234018967853184	0.415136039184063	0.666455810590999	0.421785205883904	0.308071472581639	0.248098682990169	0.117128935532234	0.746550033934092	0.644369438478061	0.214442329470159	1.65230082890425	0.356357746152956	0.866632198340596	0.670185344298515	0.427757815746376	0.226993722928682	0.94255823134623	1.18811881188119	0.422828148926931	1.44722315557049	0.228789772861287	0.208616339996119	0.0773713097512029	0.0957832028968578	0.217122371178268	0.0414593698175788	0.338686265926318	0.669252234782197	0.722432576831053	0.250916811426366	0.331663958077676	0.136008918617614	0.661008878805703	0.435100845803513	0.248269635871201	0.156934545216766	0.108423121230602	0.403879235122535
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotellamassilia	0.103859317833117	2.13171490194111	2.4019918957184	0.294117647058824	0.897196261682243	0.752596989612042	0.699891396162664	1.30067567567568	4.316200324412	1.2489222810691	2.34745990502643	0.752304355684077	6.43222438972953	0.301225439857603	0.526340196624003	0.29047976011994	1.12359550561798	1.19668610003068	0.173481435076982	2.1121912262826	0.629411084114312	1.1596129699387	0.746286976801277	1.79169416538339	3.31920413221226	3.91334386103435	5.38034291234001	1.98157840605216	1.39442231075697	0.301908153878812	0.160100912090045	0.217606808675258	0.34108164934003	0.540281249211038	1.23082504145937	0.170495127064949	0.0922291065600908	0.734047248484285	0.352937932555767	0.50081257669729	0.280936454849498	0.747836316275943	1.97218607677293	0.0877720934898184	0.154754898755422	0.463057080255698	0.142105656802373
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae_2|g__Alkaliphilus	0	0	0.00244104867451057	0.030690537084399	0.0398753894080997	0.0158999364002544	0.0289610232894896	0	0.00253446877534469	0.00492671511269861	0.00298659020995729	0.0429242725465389	0.0500869931987135	0.00684603272403642	0.0417362270450751	0	0.00502727295578513	0.00278947808864961	0.0048189287521384	0.101891884449095	0.0532222607890779	0.00984809316296132	0.044188044679023	0	0	0	0.00482975126780971	0.0548533814824126	0.0384006144098306	0.0117932872608911	0.109159712788667	0.0459392151647767	0.0654129190515127	0.0555429321618824	0.0932835820895522	18.1139552565491	20.5647259140141	2.4390810471788	11.5835332395842	0.397996749693211	0.127090301003344	0.0812256673108702	2.32595966167859	2.70839602768583	0.0980840907604786	1.82738135574078	7.91304131036374
