Genus	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Unassigned	0	0.00369201233132119	0.00173707615341857	0.0448185821738961	0	0	0.00368595650571323	0.0018056408219277	0.00190817845284891	0.00558492814059126	0.00177122816961281	0.00182202463377305	0	0	0	0.00355865553993701	0	0.0239291696578129	0.00171485406591899	0.663251550283095	0.00182862158504919	0.308166409861325	0.00176382397036776	0.00366441305263929	0.00175682085697721	0	0.0299550673989016	0	0.00359485935112789	0	0	0.00166110197505025	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Barnesiellaceae|Barnesiella	0.00179169727482844	0	0.00173707615341857	0.0058459020226821	0.00359757523429209	0	0	0.0144451265754216	0.00954089226424455	0.00558492814059126	0.00708491267845124	0.00182202463377305	0	0.00354126458558351	0	0.00355865553993701	0	0.00199409747148441	0.00171485406591899	0.00539228902669183	0.00182862158504919	0.0053132139631263	0	0.00183220652631965	0.00527046257093164	0.0167788362944872	0	0.00176694054245075	0	0	0.0309563697283123	0.00996661185030149	0.0631421847195913	0.0713632204940531	0.0416594341260198	0.031773919219483	0.0514356044602017	0.0173241169031409	0.0229030496291468	0.0136549063785481	0.0139241828245205	0.0085099140498681	0.0242009369219866	0.0139462719871694	0.00827691238060554
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Dysgonomonadaceae|Proteiniphilum	0.0107501836489707	0.00369201233132119	0.00868538076709283	0.0097431700378035	0.00719515046858417	0.00767901708581302	0.00552893475856985	0.0126394857534939	0.00954089226424455	0.0111698562811825	0.00354245633922562	0.0127541724364113	0.00527361260041837	0.00708252917116702	0.00372717107715244	0.014234622159748	0.0018136641456735	0.00997048735742203	0.00857427032959495	0.0107845780533837	0.0109717295102951	0.00885535660521049	0.00881911985183879	0.00732882610527859	0.0158113877127949	0.00932157571915957	0.0119820269595607	0.00353388108490149	0.0161768670800755	0.014265335235378	0.0163886663267536	0.00498330592515074	0.0210473949065304	0.00914913083257091	0.0104148585315049	0.00747621628693718	0.0128589011150504	0.020788940283769	0.0264265957259386	0.0221892228651407	0.0313294113551711	0.0153178452897626	0.0051859150547114	0.0104597039903771	0.00827691238060554
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Muribaculaceae|Duncaniella	2.38654077007149	5.84076350815012	2.98777098387993	3.2776024007171	1.14223013688774	3.25782299865617	2.46037596756358	3.77017803618504	8.01625768041827	7.4111996425646	4.2172942718481	6.94920195321041	4.04486086452089	1.9105122439223	3.60417443160641	3.35937082970054	7.9674265919437	6.06006221584111	3.03357684261069	1.33908510829514	4.48560874812566	1.07858243451464	3.85924684716465	4.31667857600909	5.22127158693628	6.64255485747311	13.1502745881178	7.56250552168919	2.79500314550193	2.98680456490728	7.8392453929638	1.97837245228485	9.38713812831257	12.9807868252516	7.35115431348724	17.0756779993645	12.7266381321528	7.43897579820869	10.6111590704885	4.17840135183573	5.90907508615588	1.81090970981193	3.43480440457052	4.86724892352213	2.52611365856081
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Muribaculaceae|Muribaculum	3.09963628545321	3.47233759760758	1.06482768204558	1.13020772438521	0.554026586080981	1.00403148397005	0.676373018798378	3.86226571810335	11.2773346563371	7.77608161441656	5.6271918948599	6.8143721303112	4.17494330866455	1.5457619916072	2.27543794260157	4.49636127471041	6.73957596532274	2.02201483608519	1.06149466680385	0.24624786555226	1.1300881395604	0.465791757434072	3.64406032277979	5.11918503453709	4.43597266386747	5.58548817092041	6.8736894658013	4.46859263185794	2.06165183787184	2.88873038516405	9.11391944060019	3.56970814438298	1.90191913973557	2.94967978042086	1.49800381878146	3.05403435321384	4.15893601778202	6.59355889333541	10.5424499216011	4.55220441394849	5.27900581334633	4.24134116245426	6.53425296893637	4.62841901574185	4.27088678839246
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Muribaculaceae|Paramuribaculum	2.64812857219644	5.11159107271418	1.94378821567538	2.04411707393117	0.795064126778551	2.21155692071415	1.2956137117582	3.02083709508505	7.53921306720605	8.18936629682031	4.37493357894364	9.4581298739159	5.0239949373319	1.77417355737734	5.02981736861722	4.80596430668493	8.86881767234344	6.83377203477706	2.14699729053058	0.503280309157904	2.75573272866913	0.593308892549103	6.2527559749537	5.32255995895857	6.38955745682613	6.36477190104215	7.3689465801298	6.99885148864741	1.91066774512447	3.00998573466476	8.4401631582781	3.77568478928921	2.10091269157913	2.69350411710887	1.87293872591564	1.97559015382315	3.09899516872715	8.23415276406285	9.97692077306601	3.32838342977111	7.1135169004769	3.51970045102544	8.35969506819478	8.30849153635619	5.46772831862802
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Muribaculaceae|Unassigned	0.331463995843262	0.27874693101475	0.356100611450806	0.198760668771191	0.17268361124602	0.370512574390478	0.121636564688537	0.240150229316384	0.234705949700416	0.834015935661628	0.403840022671721	0.949274834195758	0.585370998646439	0.148733112594507	0.197540067089079	0.26156118218537	0.304695576473149	0.263220866235942	0.1354734712076	0.0916689134537611	0.118860403028197	0.0920957086941891	0.352764794073551	0.426904120632478	0.563939495089686	0.727082906094446	0.447329006490265	0.394027740966516	0.133009795991732	0.194365192582026	0.149318959865977	1.18602681018588	0.792147408300327	1.50228728270814	0.890470404443673	1.20180176812515	1.14627918511307	0.220016284669889	0.267789503356178	0.109239251028385	0.328958819229296	1.38541400731853	1.74246745838303	1.43123616268326	1.1289708487146
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Odoribacteraceae|Butyricimonas	0.00716678909931378	0.059072197301139	0.0364785992217899	0.0370240461436533	0.0161890885543144	0.0403148397005183	0.0313306302985625	0.0036112816438554	0.0267144983398847	0.0335095688435475	0.00354245633922562	0.0291523941403688	0.0193365795348674	0.0283301166846681	0.0540439806187104	0.0587178164089607	0.0399006112048171	0.0797638988593763	0.0137188325273519	0.00359485935112789	0.0329151885308854	0	0.0229297116147808	0.0219864783158358	0.0368932379965215	0.0111858908629915	0.0998502246630055	0.104249492004594	0.00179742967556394	0.0160485021398003	0	0.00830550987525124	0	0	0	0	0	0	0	0	0	0.00340396561994724	0.00691455340628187	0.00871641999198089	0.00331076495224222
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Parabacteroides	0.0698761937183094	0.0775322589577449	0.111172873818788	0.520285280018707	0.0179878761714604	0.234210021117297	0.0995208256542573	0.113755371781445	0.0515208182269206	0.0670191376870951	0.0956463211590917	0.105677428758837	0.0404310299365409	0.0619721302477115	0.0782705926202013	0.0871870607284568	0.0671055733899197	0.526441732471883	0.312103439997256	8.24121506246068	0.153604213144132	12.8650620760498	0.051150895140665	0.056798402315909	0.0421637005674531	0.102537332910755	0.55317024463305	0.167859351532821	0.0539228902669183	0.0249643366619116	0.0200305921771433	0.0116277138253517	0.0956699768478656	0.0439158279963403	0.0555459121680264	0.00934527035867148	0.0661314914488308	0.0259861753547113	0.0211412765807509	0.0221892228651407	0.0087026142653253	0.0476555186792613	0.0224722985704161	0.0575283719470739	0.0215199721895744
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas	0.0304588536720836	2.06198888704288	1.29933296275709	2.65598815230523	0.563020524166712	2.83931656747936	1.11684482123111	0.455021487125781	0.00572453535854673	0.385360041700797	0.0354245633922562	0.978427228336127	0.532634872642256	0.246117888698054	1.20760342899739	0.014234622159748	0.281117942579393	1.12666507138869	0.236649861096821	0.113238069560528	0.404125370295871	0.0265660698156315	0.0194020636740453	0.031147510947434	0.344336887967534	0.0242360968698149	2.71392910634049	0.881703330682923	0.0611126089691741	0.151569186875892	0.191201107145459	0.141193667879271	0.363545912021889	0.35864592863678	0.548515882659261	0.325215408481767	0.666825872109043	0.192297697624864	0.264265957259386	0.215064775462133	0.167090193894246	0.660369330269764	0.454631886463033	0.920453951153182	0.486682447979606
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Unassigned	0.125418809237991	0.37289324546344	0.0781684269038355	0.0662535562570638	0.0323781771086288	0.0844691879439432	0.0755621083671213	0.120977935069156	0.129756134793726	0.277384764316032	0.212547380353537	0.23321915312295	0.19512366621548	0.118632363617048	0.285128587402162	0.0729524385687087	0.317391225492863	0.0777698013878918	0.0480159138457317	0.0197717264312034	0.0457155396262297	0.0265660698156315	0.126995325866479	0.190549478737243	0.0860842219918835	0.31134062901993	0.305541687468797	0.215566746178991	0.133009795991732	0.108773181169757	0.69924976327482	0.149499177754522	0.114803972217439	0.188472095150961	0.109356014580802	0.100928919873652	0.38944100519867	0.452159451171976	1.10110815524744	0.291873623841467	0.438611758972395	0.134456641987916	0.212622517243168	0.209194079807541	0.142362892946415
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella	0.0573343127945102	0.132912443927563	0.104224569205114	0.19486340075607	0.043170902811505	0.132463044730275	0.0995208256542573	0.146256906576144	0.879670266763348	0.685084518579194	0.0637642141060611	0.526565119160411	0.19512366621548	0.136338686544965	0.093179276928811	1.14944573939965	0.955801004769937	2.41086384302465	0.341255959117879	0.0233665857823313	0.901510441429251	0.0938667800152312	0.268101243495899	0.531339892632698	0.439205214244303	0.180838568951696	0.605092361457813	0.613128368230409	0.0898714837781972	0.153352353780314	0.775730206133003	0.109632730353316	4.94039760442378	3.22781335773102	2.78771046693282	2.15688839878138	4.26731818432316	0.27545345875994	0.493296453550854	0.669090412548859	0.57437254151147	0.250191473066122	0.910992411277637	0.786221083276677	0.83762353291728
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellamassilia	0.225753856628384	0.550109837366857	0.731309060589216	3.07299582992322	0.255427841634738	1.62411211364945	0.49023221525986	0.397240980824094	1.61622714956303	0.856355648223993	0.292252647986114	4.87938196924422	0.302353789090653	0.0478070719053774	0.169586284010436	2.82201384317005	0.741788635580463	1.28021057669299	0.209212196042117	0.00539228902669183	0.128003510953443	0.0230239271735473	0.165799453214569	0.756701295370014	1.20869274960032	0.169652678088704	1.5217174238642	3.02500220867568	0.508672598184596	0.174750356633381	1.31291426906548	0.26909851995814	1.16717371754396	2.81061299176578	0.699531331366082	0.211203110105975	0.780718996270919	0.672175735841865	2.38720248057645	0.638366873197126	0.42642809900094	0.548038464811505	0.693183978979758	0.674650907379321	1.27298912413713
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes	0.157669360184903	1.63556146277529	1.75444691495275	2.78264936279668	0.359757523429209	1.60491457093492	0.827497235532621	0.386407135892528	0.685036064572759	1.0406582768635	0.154096850756314	1.02215581954668	0.45353068363598	0.343502664801601	0.469623555721208	0.66724791373819	1.65950269329126	1.46765573901252	0.800836848784168	0.104250921182709	0.952711845810628	0.0637585675575155	0.617338389628715	0.577145055790689	0.903005920486288	0.618952627752195	0.834747878182726	2.19984097535118	0.17794553788083	0.222895863052782	0.511690581979751	0.543180345841431	1.93253353232689	2.23970722781336	2.34160735983336	2.30267461637665	4.18832779175928	0.337820279611247	0.514437730131604	0.650314916278355	0.492567967417412	0.859501319036678	0.489204653494442	0.981468891097049	1.08427552185933
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Rikenellaceae|Rikenella	0	0.00184600616566059	0.241453585325181	0.0448185821738961	0.118719982731639	0.188135918602419	0.0810910431256911	0	0.00190817845284891	0	0	0	0.00351574173361225	0	0.00559075661572866	0	0	0	0	0	0.00182862158504919	0	0	0	0	0	0	0	0	0.00178316690442225	0.0145677034015587	0.124582648128769	0.0631421847195913	0.0988106129917658	0.0676965804547822	0	0.17451365798997	0	0.00176177304839591	0	0	0.250191473066122	0.0743314491175301	0.15515227585726	0.0264861196179377
Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Unassigned|Unassigned	0.0286671563972551	0.00184600616566059	0.039952751528627	0.0857398963326708	0.00899393808573022	0.0844691879439432	0.0350165868042757	0.0198620490412047	0.0496126397740717	0.111698562811825	0.0442807042403202	0.038262517309234	0.00527361260041837	0.0513483364909609	0.00186358553857622	0.0782904218786143	0.0507825960788581	0.0438701443726569	0.0120039784614329	0.00539228902669183	0.0164575942654427	0.0053132139631263	0.0617338389628715	0.0329797174737536	0.0298659545686126	0.0354219877328064	0.0619071392910634	0.0795123244102836	0.00359485935112789	0.0320970042796006	0.00910481462597421	0.0116277138253517	0.0153071962956585	0.0164684354986276	0.00867904877625412	0.00934527035867148	0.020206844609365	0.00346482338062817	0.00704709219358362	0.00341372659463704	0.00522156855919518	0.00340396561994724	0.0051859150547114	0.00174328399839618	0.00165538247612111
Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Unassigned|Unassigned	0.0107501836489707	0	0.0138966092273485	0.0136404380529249	0.0107927257028763	0.00959877135726627	0.00552893475856985	0.0162507673973493	0.0133572491699424	0.0111698562811825	0.0141698253569025	0.00728809853509219	0.0070314834672245	0.0123944260495423	0.00559075661572866	0.014234622159748	0.00725465658269402	0.00199409747148441	0.00857427032959495	0.00898714837781972	0.00914310792524595	0.017710713210421	0.0176382397036776	0.0183220652631965	0.0140545668558177	0.0242360968698149	0.0139790314528208	0.014135524339606	0.00898714837781972	0.0106990014265335	0.0182096292519484	0.0116277138253517	0.0229607944434877	0.020128087831656	0.0138864780420066	0.0112143244304058	0.0183698587357863	0.0225213519740831	0.0176177304839591	0.0170686329731852	0.0226267970898458	0.0119138796698153	0.0051859150547114	0.00697313599358471	0.0115876773328478
Bacteria|Candidatus_Saccharibacteria|Unassigned|Unassigned|Unassigned|Saccharibacteria_genera_incertae_sedis	0.00358339454965689	0.00369201233132119	0.01215953307393	0.0370240461436533	0.00359757523429209	0.0307160683432521	0.00368595650571323	0.0018056408219277	0.0286226767927337	0.0372328542706084	0.00531368450883843	0.00728809853509219	0	0.00354126458558351	0.0186358553857622	0.00355865553993701	0.0272049621851026	0.00199409747148441	0.00171485406591899	0.00179742967556394	0.00182862158504919	0.0194817845314631	0.190492988799718	0.0219864783158358	0.0439205214244303	0.0149145211506553	0.00199700449326011	0.00530082162735224	0.00359485935112789	0	0.340520067011436	0.189365625155728	0.14924516388267	0.135407136322049	0.229126887693109	0.0953217576584491	0.352701287727097	0.576893092874591	0.357639928824369	0.186048099407718	0.898109792181571	0.241681559016254	0.212622517243168	0.106340323902167	0.162227482659869
Bacteria|Deferribacteres|Deferribacteres|Deferribacterales|Deferribacteraceae|Mucispirillum	20.647519395123	0.286130955677392	0.229294052251251	0.830118087220858	2.84208443509075	1.89095795738146	1.80243273129377	0.82517785562096	0.0896843872838988	0.169409486931268	8.42396117467852	1.81655855987173	1.02483871534797	0.683464065017618	3.85203130823705	0.0943043718083308	0.0761738941182872	0.0937225811597671	0.0788832870322735	0.030556304484587	0.0603445123066233	0.0017710713210421	0.065261486903607	0.126422250316056	0.110679713989564	0.177109938664032	0.0559161258112831	0.130753600141355	2.25217938348162	0.511768901569187	0.145677034015587	0.194348931080879	0.0478349884239328	0.0274473924977127	0.0451310536365214	0.0542025680802946	0.0238808163565222	0.107409524799473	0.227268723243072	0.945602266714459	0.0591777770042121	0.0782912092587865	0.364742692181369	0.0174328399839618	0.225132016752471
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_2|Caenibacillus	0.0268754591224267	0.0129220431596242	0.0243190661478599	0.0136404380529249	0.0107927257028763	0.0172777884430793	0.00921489126428308	0.018056408219277	0.0114490707170935	0.0148931417082434	0.0141698253569025	0.0163982217039574	0.00878935433403062	0.014165058342334	0.0130450987700335	0.00533798330990552	0.00906832072836752	0.00598229241445322	0.0102891243955139	0.0143794374045115	0.0128003510953443	0.017710713210421	0.00881911985183879	0.00549661957895894	0.0105409251418633	0.00559294543149574	0.0119820269595607	0.0159024648820567	0.00539228902669183	0.00713266761768902	0.0309563697283123	0.0166110197505025	0.0210473949065304	0.0164684354986276	0.0190939073077591	0.00747621628693718	0.020206844609365	0.020788940283769	0.0281883687743345	0.0136549063785481	0.0313294113551711	0.0119138796698153	0.0138291068125637	0.0174328399839618	0.0182092072373322
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus	0.193503305681472	0.00923003082830297	0.0104224569205114	0.0214349740831677	0.00899393808573022	0.00767901708581302	0.00552893475856985	0.0956989635621682	0.10494981490669	0.0502643532653213	0.0797052676325764	0.038262517309234	0.0246101921352857	0.00531189687837527	0.00186358553857622	0.373658831693386	0.00725465658269402	0.0398819494296881	0.121754638680248	1.74889907432372	0.13531799729364	0.0796982094468944	0	0.00549661957895894	0.0122977459988405	0.020507466582151	0.0479281078382426	0.0247371675943105	0.0143794374045115	0.00178316690442225	3.48532303882293	0.712612747296557	1.06576354208522	0.521500457456542	1.058843950703	0.104667028017121	0.420669765049507	7.43551097482806	1.03239900636	1.0138767986072	3.18863786681519	0.408475874393669	2.26451624055731	7.4839182051148	1.01474945786224
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Ligilactobacillus	0.179169727482844	0.182754610400399	0.967551417454141	0.705405510736973	0.201464213120357	0.249568055288923	0.164025064504239	0.184175363836626	0.0228981414341869	0.392806612554918	0.0814764958021892	0.377159099191021	0.73479002232496	0.0566602333693362	0.765933656354827	0.0302485720894646	0.204944048461106	4.35311478025046	0.855712178893576	0.208501842365417	4.02296748710822	0.513610683102208	0.0564423670517682	0.177724033053006	0.115950176560496	0.123044799492906	0.529206190713929	1.49836557999823	0.0575177496180462	0.021398002853067	0.269502512928837	0.116277138253517	0.637162045806785	0.435498627630375	0.973789272695713	0.34390594919911	0.562117677315061	0.744937026835057	0.412254893324642	0.187754962705037	0.461238556062241	0.071483278018892	0.382029075697073	0.657218067395359	0.0645599165687232
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Limosilactobacillus	0.188128213856987	0.0350741171475513	0.0138966092273485	0.132507112514128	0.0629575666001115	0.286043386446535	0.0165868042757095	0.0234733306850601	0.00190817845284891	0.0465410678382605	0.0318821070530306	0.10749945339261	0.0175787086680612	0.00177063229279176	0.0633619083115915	0.103201010658173	0.0924968714293487	0.438701443726569	0.504167095380183	0.217488990743237	0.314522912628461	0.035421426420842	0.0123467677925743	0.0201542717895161	0.00878410428488607	0.124909114636738	0.0379430853719421	0.314515416556233	0.176148108205266	0.0160485021398003	0.351445844562605	0.0531552632016079	0.174119357863115	0.107959743824337	0.133657351154313	0.0242977029325458	0.0826643643110384	0.239072813263344	0.11627702119413	0.114359840920341	0.214084310927002	0.0595693983490767	0.186692941969611	0.202220943813957	0.0827691238060554
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Weissella	0	0.00184600616566059	0	0	0	0.00383950854290651	0	0	0	0	0	0	0	0	0	0	0.128770154342819	0.173486480019143	0.00514456219775697	0.00179742967556394	0.0347438101159346	0.0017710713210421	0	0	0	0	0.109835247129306	0.123685837971552	0	0.014265335235378	0	0	0	0	0	0	0	0	0	0	0.00174052285306506	0	0	0	0.00165538247612111
Bacteria|Firmicutes|Clostridia|Clostridiales|Caldicoprobacteraceae|Caldicoprobacter	0.0179169727482844	0.0110760369939636	0.0052112284602557	0.0097431700378035	0.00359757523429209	0.0134382799001728	0.00368595650571323	0.0216676898631324	0.0228981414341869	0.0093082135676521	0	0.00546607390131915	0.00878935433403062	0.014165058342334	0.00745434215430488	0.0124552943897795	0.00544099243702051	0.00398819494296881	0.00857427032959495	0.00898714837781972	0.0109717295102951	0.0141685705683368	0.00705529588147103	0.0146576522105572	0.00702728342790886	0.0130502060068234	0.00199700449326011	0.00530082162735224	0.0125820077289476	0.00356633380884451	0.0109257775511691	0.00664440790020099	0.0133937967587012	0.0182982616651418	0.0138864780420066	0.00373810814346859	0.00918492936789316	0.00692964676125635	0.019379503532355	0.0153617696758667	0.0174052285306506	0.013615862479789	0.0121004684609933	0.00697313599358471	0.0115876773328478
Bacteria|Firmicutes|Clostridia|Clostridiales|Christensenellaceae|Christensenella	0.00179169727482844	0.00369201233132119	0.00173707615341857	0.0019486340075607	0	0	0	0.0018056408219277	0	0.00186164271353042	0	0.00182202463377305	0	0	0	0	0	0	0	0.00179742967556394	0	0	0	0	0.00175682085697721	0.00186431514383191	0	0.00176694054245075	0	0	0.0855852574841576	0.0315609375259547	0.172205958326158	0.0695333943275389	0.0538101024127756	0.0616787843672317	0.235134191818065	0.0589019974706789	0.0475678723066895	0.0256029494597778	0.0539562084450169	0.049357501489235	0.134833791422497	0.0749612119310357	0.0480060918075121
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae_1|Clostridium_sensu_stricto	0.00716678909931378	0.138450462424544	0.0295302946081156	0.0038972680151214	0.00179878761714604	0.00383950854290651	0.0184297825285662	0.0018056408219277	0.0171736060756402	0.00372328542706084	0.00885614084806405	0.0218642956052766	0.042188900803347	0.00354126458558351	0.00745434215430488	0.0409245387092756	0.17592542213033	0.00199409747148441	0.0222931028569469	0.456547137593242	0	0.00708428528416839	0.00176382397036776	0.00732882610527859	0.00351364171395443	0.00186431514383191	0.0259610584123814	0.0600759784433254	0.0161768670800755	0.112339514978602	0.0619127394566247	0.0315609375259547	0.0822761800891644	0.0146386093321134	0.0329803853497657	0.031773919219483	0.0881753219317743	0.0814233494447621	0.0299501418227304	0.0153617696758667	0.0191457513837157	0.0323376733894988	0.0535877888986845	0.120286595889336	0.0248307371418166
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae_2|Alkaliphilus	0.0895848637414222	0.0664562219637814	0.052112284602557	0.0740480922873066	0.0377745399600669	0.0364753311576118	0.0350165868042757	0.0776425553428912	0.0820516734725032	0.0986670638171122	0.120443515533671	0.0783470592522411	0.0457046425369592	0.065513394833295	0.0633619083115915	0.0996423551182363	0.0616645809528991	0.0418760469011725	0.0394416435161368	0.0233665857823313	0.0146289726803935	0.122203921151905	0.0599700149925037	0.0989391524212609	0.0808137594209518	0.0540651391711255	0.0798801797304044	0.114851135259299	0.0359485935112789	0.0392296718972896	0.376939325515332	0.214282154781482	11.0594493236133	1.46569075937786	5.21784412428398	4.35863409528438	0.249830078806694	0.252932106785857	0.239601134581843	0.0682745318927407	0.271521565078149	4.4711088418007	1.26536327334958	9.26729773547409	3.75109669089043
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiales_Incertae_Sedis_XIII|Aminipila	0.179169727482844	0.230750770707574	0.0625347415230684	0.0565103862192603	0.0935369560915943	0.0767901708581302	0.0552893475856985	0.287096890686505	0.0744189596611075	0.137761560801251	0.21431860852315	0.118431601195248	0.265438500887725	0.113320466738672	0.180767797241893	0.0836284051885198	0.152347788236574	0.0717875089734386	0.0514456219775697	0.00718971870225577	0.177376293749771	0.0017710713210421	0.153452685421995	0.203374924421481	0.158113877127949	0.398963440780029	0.219670494258612	0.14135524339606	0.0665048979958659	0.0891583452211127	0.205768810547017	0.124582648128769	0.0420947898130609	0.040256175663312	0.0364520048602673	0.0168214866456087	0.0606205338280949	0.200959756076434	0.227268723243072	0.331131479679792	0.198419605249417	0.13615862479789	0.191878857024322	0.0348656799679236	0.0711814464732076
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiales_Incertae_Sedis_XIII|Ihubacter	0.00537509182448533	0.00369201233132119	0.00694830461367426	0.0272808761058498	0.00179878761714604	0.023037051257439	0.00184297825285662	0.0162507673973493	0.00381635690569782	0.0204780698488346	0.0177122816961281	0	0.0070314834672245	0.00354126458558351	0.00745434215430488	0.0569384886389922	0.0979378638663692	0.0717875089734386	0.0205782487910279	0.0449357418890986	0.0530300259664265	0.0283371411366736	0.0352764794073551	0.0439729566316715	0.049190983995362	0.173381308376368	0.0898652021967049	0.159024648820567	0.0251640154578952	0.0196148359486448	0.0965110350353267	0.101327220478065	0.0153071962956585	0.0182982616651418	0.0433952438812706	0.0299048651477487	0.0367397174715726	0.223481108050517	0.0722326949842321	0.116066704217659	0.342883002053817	0.241681559016254	0.152120174938201	0.395725467635933	0.183747454849443
Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiales_Incertae_Sedis_XI|Unassigned	0.0394173400462258	0.0147680493252847	0.0208449138410228	0.0350754121360926	0.0143903009371683	0.0115185256287195	0.00921489126428308	0.0288902531508432	0.0400717475098271	0.0204780698488346	0.0141698253569025	0.0327964434079149	0.0123050960676429	0.014165058342334	0.0093179276928811	0.0355865553993701	0.0163229773110615	0.00997048735742203	0.00857427032959495	0.030556304484587	0.0201148374355411	0.0301082124577157	0.0194020636740453	0.0183220652631965	0.0193250294267494	0.00745726057532765	0.0239640539191213	0.0282710486792119	0.0269614451334592	0.0196148359486448	0.0437031102046762	0.0315609375259547	0.0440081893500182	0.0311070448307411	0.0260371463287624	0.0242977029325458	0.0257178022301009	0.0294509987353395	0.036997234016314	0.052912762216874	0.0330699342082362	0.0204237937196834	0.00864319175785234	0.0139462719871694	0.0132430598089689
Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Eubacterium	0.739970974504148	0.119990400767939	0.0434269038354641	0.0993803343855957	0.0197866637886065	0.0902284507583029	0.0884629561371176	0.716839406305298	1.98068923405717	2.43875195472485	0.260370540933083	0.34071860651556	0.495719584439327	0.0903022469323796	0.115542303391726	0.0533798330990552	1.68852131962203	0.223338916806253	0.125184346812086	0.138402085018424	1.00391325019201	0.0885535660521049	2.66161037128495	2.99565767053262	0.989090142478172	1.4485728667574	0.091862206689965	1.9047619047619	0.0988586321560169	0.098074179743224	1.95025129288368	0.172754605405226	0.168379159252243	0.0567246111619396	0.0451310536365214	0.0149524325738744	0.0257178022301008	1.23174471181332	1.40589489261993	0.662262959359585	0.487346398858217	0.187218109097098	0.210893878891597	0.472429963565364	0.278104255988346
Bacteria|Firmicutes|Clostridia|Clostridiales|Heliobacteriaceae|Hydrogenispora	0.120043717413506	0.0572261911354784	0.0694830461367426	0.0623562882419424	0.043170902811505	0.0710309080437704	0.0405455215628456	0.0650030695893973	0.0954089226424455	0.0837739221088689	0.0566793014276099	0.0783470592522411	0.0404310299365409	0.0442658073197939	0.0484532240029817	0.117435632817921	0.0417142753504906	0.0558347292015634	0.0480159138457317	0.0683023276714299	0.0274293237757379	0.0867824947310628	0.0370403033777229	0.0971069458949413	0.0702728342790886	0.0577937694587893	0.0898652021967049	0.0812792649527343	0.0557203199424822	0.0534950071326676	0.140214145240003	0.0664440790020099	0.0727091824043778	0.104300091491308	0.0815830584967887	0.0691550006541689	0.090012307805353	0.109141936489787	0.179700850936382	0.0921706180552	0.107912416890034	0.0527614671091822	0.0605023423049664	0.0993671879085822	0.0811137413299343
Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Acetatifactor	0.892265242864566	1.53033911133263	2.31899666481379	2.50009743170038	3.37452556976598	1.6509886734498	4.12642830814596	0.875735798634936	0.839598519253521	1.71457293916152	0.343618264904885	0.604912178412652	1.62075693919525	3.84935460452928	4.18188594856504	0.829166740805324	0.578558862469848	0.660046263061338	0.96889254724423	0.11863035858722	4.01199575759792	0.116890707188778	2.15892053973013	1.38148372084501	2.40508775320181	0.704711124368463	0.647029455816276	0.659068822334128	0.920283993888739	2.20221112696148	0.294995993881565	0.338864802910251	1.1384727244896	0.614821591948765	0.645721228953307	0.280358110760144	0.613553281775263	0.226945931431145	0.385828297598703	0.512058989195555	0.513454241654193	0.94970640796528	0.378571798993932	0.170841831842826	0.19367974970617
