OTU	HD1	HD10	HD11	HD12	HD13	HD14	HD15	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	MD1	MD10	MD11	MD12	MD13	MD14	MD15	MD2	MD3	MD4	MD5	MD6	MD7	MD8	MD9	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC2	NC3	NC4	NC5	NC6	NC7	NC8	NC9
ASV_1035	0.179169727482845	0.0738402466264237	0.408212896053363	0.0058459020226821	0.622380515532531	0.00575926281435976	0.00368595650571323	0.00541692246578311	0.0954089226424455	0.210365626628937	0.00708491267845124	0.0583047882807376	0.230281083551602	0.555978539936611	0.314945956019381	0.14234622159748	0.010881984874041	0.366913934753131	0	0.00359485935112789	0.351095344329445	0.0053132139631263	0.0299850074962519	0.113596804631818	0.126491101702359	0.00186431514383191	0.0159760359460809	0.00706776216980299	0.0107845780533837	0.515335235378031	0.00182096292519484	0.0033222039501005	0.086102979163079	0.020128087831656	0.0833188682520396	0.160738650169149	0.0146958869886291	0.00173241169031409	0.00880886524197953	0.00341372659463704	0.00174052285306506	0.0085099140498681	0.00172863835157047	0.00697313599358471	0.00331076495224222
ASV_172	0.0232920645727698	0.0867622897860479	0.213660366870484	0.471569429829689	0.0755490799201338	0.176617392973699	0.145595281975673	0.0234733306850601	0.0515208182269206	0.0614342095465038	0.0141698253569025	0.0674149114496028	0.0333995464693164	0.0407245427342104	0.0614983227730153	0.0338072276294016	0.373614814008742	0.281167743479301	0.308673731865418	0.00179742967556394	0.325494642138756	0.0017710713210421	0.0458594232295617	0.0348119240000733	0.0860842219918835	0.020507466582151	0.0139790314528208	0.30744765438643	0.0521254605913544	0.0570613409415121	0.122004515988054	0.0514941612265577	0.0899297782369937	0.0823421774931381	0.0815830584967887	0.0579406762237632	0.0753164208167239	0.1230012300123	0.160321347404027	0.102411797839111	0.165349671041181	0.0680793123989448	0.0760600874691006	0.0575283719470739	0.0662152990448443
ASV_189	0.12721050651282	0.0258440863192483	0.0138966092273485	0.0857398963326708	0.0485672656629432	0.207333461316951	0.0147438260228529	0.018056408219277	0.00190817845284891	0.0316479261300171	0.0194835098657409	0.0674149114496028	0.0123050960676429	0	0.0391352963101006	0.103201010658173	0.0562235885158786	0.372896227167584	0.471584868127722	0.210299272040981	0.2267490765461	0.035421426420842	0.0105829438222065	0.0146576522105572	0.00878410428488607	0.0894871269039318	0.035946080878682	0.227935329976146	0.113238069560528	0.014265335235378	0.34962488163741	0.0531552632016079	0.164552360178329	0.10064043915828	0.116299253601805	0.0205595947890772	0.0753164208167239	0.239072813263344	0.11627702119413	0.114359840920341	0.214084310927002	0.0595693983490767	0.186692941969611	0.198734375817164	0.0827691238060554
ASV_208	0.0250837618475982	0.0184600616566059	0.0104224569205114	0.0038972680151214	0.0467684780457971	0.00575926281435976	0.0110578695171397	0.036112816438554	0.0228981414341869	0.163824558790677	0.00531368450883843	0.120253625829021	0.0316416756025102	0.849903500540043	0.160268356317555	0.186829415846693	0.208571376752453	0.506500757757039	0.0445862057138937	0.00359485935112789	0.0548586475514757	0.0035421426420842	0.137578269688685	0.146576522105572	0.0843274011349063	0.0522008240272936	0.263604593110335	0.104249492004594	0.83400736946167	0.536733238231098	0.00546288877558453	0.00996661185030149	0.0114803972217439	0.0292772186642269	0.00520742926575247	0.0299048651477487	0.00918492936789316	0.00519723507094226	0	0.0324304026490518	0.0156647056775855	0	0.00691455340628187	0.00348656799679236	0.00662152990448443
ASV_1027	0.145127479261104	0.0719942404607631	0.260561423012785	0.0155890720604856	0.401129638623568	0.00575926281435976	0.00368595650571323	0.0036112816438554	0.0935007441895966	0.169409486931268	0.00885614084806405	0.0510166897456454	0.177544957547419	0.378915310657436	0.193812896011927	0.233091937865874	0.00725465658269402	0.715880992262902	0.0102891243955139	0.0161768670800755	0.797279011081447	0.0035421426420842	0.0211658876444131	0.1026035654739	0.0825705802779291	0.00559294543149574	0.0119820269595607	0.00353388108490149	0.00718971870225577	0.458273894436519	0.00546288877558453	0.0033222039501005	0.116717371754396	0.0182982616651418	0.130185731643812	0.0747621628693718	0.0055109576207359	0.00519723507094226	0.00704709219358362	0.00512058989195555	0.00348104570613012	0.0085099140498681	0.00172863835157047	0.00522985199518854	0.00496614742836332
ASV_205	0.100335047390393	0.262132875523804	0.170233463035019	0.153942086597295	0.122317557965931	0.184296410059512	0.156653151492812	0.0920876819183128	0.0305308552455826	0.135899918087721	0.125757200042509	0.165804241673347	0.0685569638054389	0.0956141438107548	0.197540067089079	0.0782904218786143	0.0471552677875111	0.0997048735742203	0.0685941626367596	0.00179742967556394	0.0822879713272135	0.0017710713210421	0.119940029985007	0.0989391524212609	0.133518385130268	0.201346035533847	0.0938592111832252	0.0954147892923403	0.0593151792936101	0.0909415121255349	0.0965110350353267	0.0730884869022109	0.118630771291353	0.104300091491308	0.119770873112307	0.157000542025681	0.157980785127762	0.0277185870450254	0.0634238297422526	0.0921706180552	0.0487346398858217	0.0885031061186282	0.11236149285208	0.0244059759775465	0.137396745518052
ASV_203	0.0913765610162507	0.0553801849698178	0.111172873818788	1.7303869987139	0.116921195114493	0.249568055288923	0.156653151492812	0.0216676898631324	0.269053161851696	0.0409561396976692	0.0389670197314818	0.0327964434079149	0.0333995464693164	0.0212475875135011	0.0186358553857622	0.0907457162683938	0.00906832072836752	0.0797638988593763	0.210927050108036	0.030556304484587	0.0804593497421644	0.0247949984945894	0.871329041361672	0.0183220652631965	0.0316227754255899	0.0149145211506553	0.00399400898652022	0.0300379892216627	0.00898714837781972	0.0374465049928673	0.00910481462597421	0.00996661185030149	0.0114803972217439	0.00548947849954254	0.00867904877625412	0.0168214866456087	0.0404136892187299	0.00866205845157043	0.0352354609679181	0.00853431648659259	0.0313294113551711	0.0119138796698153	0.0103718301094228	0.00522985199518854	0.0314522670463011
ASV_216	0.0949599555659076	0.105222351442654	0.317884936075598	0.134455746521688	0.221250876908963	0.134382799001728	0.184297825285662	0.048752302192048	0.00763271381139564	0.147069774368903	0.0318821070530306	0.0346184680416879	0.0931671559407246	0.0442658073197939	0.288855758479314	0.00711731107987402	0.00362732829134701	0.00398819494296881	0.00342970813183798	0.00539228902669183	0	0.00708428528416839	0.236352412029279	0.0714560545264662	0.252982203404719	0.0633867148902851	0.00199700449326011	0.00176694054245075	0.00539228902669183	0.00178316690442225	0.0910481462597422	0.230893174531985	0.168379159252243	0.0274473924977127	0.0746398194757854	0.0598097302954975	0.0514356044602017	0.107409524799473	0.0581385105970649	0.331131479679792	0.339401956347687	0.151476470087652	0.245466645923006	0.0174328399839618	0.0728368289493287
ASV_314	0.157669360184903	0.0295360986505695	0.0434269038354641	0.0428699481663354	0.0899393808573022	0.0518333653292379	0.0350165868042757	0.0631974287674696	0.0381635690569782	0.0819122793953384	0.0549080732579971	0.0856351577873333	0.0509782551373776	0.0743665562972537	0.0372717107715244	0.0213519332396221	0.0235776338937556	0.0199409747148441	0.198923071646603	0.0107845780533837	0.0877738360823611	0.0123974992472947	0.121703853955375	0.152073141684531	0.105409251418633	0.0820298663286042	0.0219670494258612	0.0547751568159731	0.199514693987598	0.0392296718972896	0.0309563697283123	0.294015049583894	0.357805713411017	0.250686184812443	0.0746398194757854	0.0560716221520289	0.249830078806694	0.0658316442319353	0.0317119148711263	0.278218717462918	0.0556967312980819	0.275721215215726	0.212622517243168	0.0226626919791503	0.203612044562896
ASV_1314	0.00895848637414222	0.00553801849698178	0.052112284602557	0.0506644841965782	0.0197866637886065	0.0307160683432521	0.0313306302985625	0.00722256328771081	0.0114490707170935	0.0148931417082434	0.00531368450883843	0.00728809853509219	0.00175787086680612	0.0194769552207093	0.00186358553857622	0.010675966619811	0.0018136641456735	0.053840631730079	0.938025174057688	0.0413408825379707	0.998427385436858	0.0106264279262526	0.0194020636740453	0.00732882610527859	0.00527046257093164	0.00559294543149574	0.0159760359460809	0.00706776216980299	0.030556304484587	0.235378031383738	0.225799402724161	0.0498330592515075	0.0420947898130609	0.0896614821591949	0.0607533414337789	0.373810814346859	0.0293917739772581	0.103944701418845	0.0687091488874403	0.585454110980252	0.158387579628921	0.00680793123989448	0.0363014053829798	0.00697313599358471	0.046350709331391
ASV_223	0.232920645727698	0.0738402466264237	0.105961645358533	0.0467672161814568	0.138506646520245	0.249568055288923	0.187983781791375	0.146256906576144	0.0400717475098271	0.141484846228312	0.269226681781147	0.109321478026383	0.114261606342398	0.150503744887299	0.249720462169214	0.170815465916977	0.0326459546221231	0.0897343862167983	0.0617347463730836	0.00359485935112789	0.0822879713272135	0.0194817845314631	0.0687891348443425	0.0769526741054252	0.0843274011349063	0.0783012360409404	0.143784323514728	0.0830462054951851	0.0880740541026332	0.0499286733238231	0.0309563697283123	0.033222039501005	0.168379159252243	0.0933211344922232	0.220447838916855	0.0971908117301834	0.209416389587964	0.0346482338062817	0.0317119148711263	0.0546196255141926	0.0435130713266265	0.0799931920687601	0.0535877888986845	0.0209194079807541	0.061249151616481
ASV_1440	0.0913765610162507	0.203060678222665	0.401264591439689	0.420904945633111	0.0881405932401561	0.314839700518334	0.322521194249908	0.0018056408219277	0.085868030378201	0.0204780698488346	0	0.185846512644851	0.0123050960676429	0.244347256405262	0.0596347372344391	0.0284692443194961	0.112447177031757	0.177474674962112	0.0994615358233014	0.00539228902669183	0.06765899864682	0.0053132139631263	0.0123467677925743	0.0329797174737536	0.0263523128546582	0.00186431514383191	0.277583624563155	0.00530082162735224	0.032353734160151	0.167617689015692	0.00364192585038969	0.00664440790020099	0.495570480071944	0.265324794144556	0.265578892553376	0.0149524325738744	0.0459246468394658	0.00346482338062817	0.00528531914518772	0.00341372659463704	0.0104431371183904	0.0085099140498681	0.00691455340628187	0.00348656799679236	0.00331076495224222
ASV_182	0.145127479261104	0.049842166472836	0.0364785992217899	0.0565103862192603	0.0107927257028763	0.0595123824150509	0.0202727607814228	0.0902820410963851	0.15837881158646	0.122868419093008	0.141698253569025	0.074703009984695	0.0246101921352857	0.0194769552207093	0.0614983227730153	0.0765110941086457	0.154161452382248	0.0618170216160166	0.0480159138457317	0.0125820077289476	0.038401053286033	0.00885535660521049	0.0493870711702972	0.0714560545264662	0.0808137594209519	0.100673017766923	0.18771842236645	0.277409665164767	0.0485306012402265	0.0927246790299572	0.151139922791172	0.0664440790020099	0.202820350917475	0.2451967063129	0.16837354625933	0.229893650823318	0.262688979921744	0.1230012300123	0.15503602825884	0.0392578558383259	0.0835450969471229	0.0799931920687601	0.14866289823506	0.097623903910186	0.0860798887582976
ASV_238	0.0304588536720836	0.0313821048162301	0.0434269038354641	0.0662535562570638	0.0611587789829655	0.0537531196006911	0.023958717287136	0.0704199920551804	0.0362553906041293	0.035371211557078	0.0177122816961281	0.0200422709715035	0.0386731590697347	0.0230182198062928	0.0316809541557958	0.014234622159748	0.0453416036418376	0.0119645848289064	0.178344822855575	0.0197717264312034	0.0347438101159346	0.0336503550997999	0.0335126554369874	0.0861137067370234	0.267036770260537	0.0522008240272936	0.0119820269595607	0.0353388108490149	0.00718971870225577	0.0534950071326676	0.0910481462597422	0.127904852078869	0.539578669421962	0.137236962488564	0.383613955910432	0.0934527035867148	0.180024615610706	0.0363806454965958	0.0528531914518772	0.102411797839111	0.219305879486198	0.670581227129606	0.195336133727463	0.0889074839182051	0.0562830041881177
ASV_231	0.0609177073441671	0.118144394602278	0.185867148415787	0.286449199111423	0.271616930189053	0.224611249760031	0.197198673055658	0.0144451265754216	0.0152654276227913	0.00558492814059126	0.0106273690176769	0.0655928868158298	0.225007470951184	0.106237937567505	0.115542303391726	0.0854077329584883	0.190434735295718	0.159527797718753	0.20406763384436	0.0107845780533837	0.0987455655926563	0.0053132139631263	0.0970103183702267	0.0348119240000733	0.0368932379965215	0.130502060068234	0.137793310034948	0.309214594928881	0.192324975285342	0.249643366619116	0.00546288877558453	0.164449095529975	0.0956699768478656	0.0457456541628545	0.0121506682867558	0.0411191895781545	0.0918492936789316	0.0329158221159676	0.00528531914518772	0.0187754962705037	0.0226267970898458	0.0476555186792613	0.0795173641722415	0.00522985199518854	0.01489844228509
ASV_184	0.159461057459732	0.049842166472836	0.0764313507504169	0.0837912623251101	0.0863418056230101	0.0556728738721444	0.0497604128271286	0.084865118630602	0.0954089226424455	0.113560205525356	0.161181763434766	0.109321478026383	0.0808620598730817	0.0212475875135011	0.033544539694372	0.122773616127827	0.0544099243702051	0.0837520938023451	0.0600198923071647	0.0790869057248135	0.0438869180411806	0.0708428528416839	0.119940029985007	0.0916103263159823	0.103652430561656	0.0820298663286042	0.0778831752371443	0.0618429189857761	0.0449357418890986	0.0231811697574893	0.143856071090393	0.0980050165279646	0.0975833763848229	0.155535224153705	0.0902621072730429	0.138310001308338	0.139610926391976	0.19922734438612	0.162083120452423	0.139962790380118	0.179273853865701	0.100416985788444	0.107175577797369	0.176071683838014	0.152295187803142
ASV_179	0.0286671563972551	0.12368241309926	0.13375486381323	0.337113683308001	0.0107927257028763	0.23612977538875	0.204570586067084	0.0198620490412047	0.00763271381139564	0.230843696477772	0.242658259236955	0.0109321478026383	0.0738305764058572	0.00354126458558351	0.191949310473351	0.010675966619811	0.0997515280120427	0.0618170216160166	0.222931028569469	0.0107845780533837	0.173719050579673	0.0053132139631263	0.137578269688685	0.197878304842522	0.326768679397762	0.149145211506553	0.00599101347978033	0.153723827193215	0.215691561067673	0.176533523537803	0.0946900721101318	0.0514941612265577	0.0937565773109083	0.0768526989935956	0.0104148585315049	0.050464459936826	0.156143799254184	0.0381130571869099	0.00880886524197953	0	0.0348104570613012	0.013615862479789	0.0414873204376912	0.00174328399839618	0.0430399443791488
ASV_1054	0.0824180746421085	0.049842166472836	0.00694830461367426	0.0019486340075607	0.00179878761714604	0.00191975427145325	0.00184297825285662	0.102921526849879	0.662137923138572	0.210365626628937	0.148783166247476	0.216820931418993	0.144145411078102	0.0318713812702516	0.0223630264629146	0.133449582747638	0.0979378638663692	0.0299114620722661	0.00342970813183798	0	0.00548586475514757	0	0.132286797777582	0.141079902526613	0.105409251418633	0.102537332910755	0.18971542685971	0.0512412757310717	0.0557203199424822	0.11055634807418	0.351445844562605	0.0930217106028139	0	0	0	0.00560716221520289	0.00183698587357863	0.202692167766748	0.387590070647099	0.107532387731067	0.121836599714554	0.0289337077695515	0.150391536586631	0.0645015079406586	0.125809068185204
ASV_169	0.537509182448534	0.0572261911354784	0.105961645358533	0.185120230718266	0.205061788354649	0.145901324630447	0.143752303722816	0.0975046043840959	0.0744189596611075	0.201057413061285	0.0159410535265153	0.408133517965163	0.0527361260041837	0.4940064096889	0.177040626164741	0.14234622159748	0.0707329016812667	0.0817579963308607	0.0154336865932709	0.00718971870225577	0.0182862158504919	0	0.0811359026369168	0.0604628153685483	0.0632455508511797	0.0689796603217808	0.461308037943085	0.0318049297641134	0.363080794463917	0.0249643366619116	0.0200305921771433	0.00996661185030149	0.0248741939804451	0.0146386093321134	0.00867904877625412	0.00560716221520289	0.0128589011150504	0	0	0.00853431648659259	0.00522156855919518	0.0306356905795251	0.00864319175785234	0.00522985199518854	0.00827691238060554
ASV_168	0.00537509182448534	0.00369201233132119	0.00173707615341857	0	0.00359757523429209	0.00383950854290651	0	0	0	0	0	0.00728809853509219	0.00351574173361225	0.00177063229279176	0.00372717107715244	0.00177932776996851	0.00725465658269402	0.00199409747148441	0	0	0	0	0	0.00183220652631965	0	0.00372863028766383	0.00798801797304044	0.00883470271225373	0.00539228902669183	0	0.249471920751693	0.254148602182688	0.0287009930543597	0.0786825251601098	0.0972053462940462	0.0224286488608115	0.090012307805353	0.850614139944216	0.290692552985324	0.0102411797839111	0.5778535872176	0.207641902816782	0.245466645923006	1.07386294301205	0.157261335231505
ASV_800	0.150502571085589	0.0941463144486903	0.105961645358533	0.146147550567053	0.125915133200223	0.0959877135726627	0.112421673424254	0.0397240980824094	0.062969888944014	0.0837739221088689	0.0301108788834178	0.138473872166752	0.098440768541143	0.19122828762151	0.0838613492359299	0.234871265635843	0.0906832072836752	0.0957166786312515	0.157766574064547	0.00718971870225577	0.0713162418169184	0.00885535660521049	0.105829438222065	0.115429011158138	0.073786475993043	0.0447435634519659	0.215676485272092	0.0865800865800866	0.228273568796621	0.106990014265335	0.0273144438779226	0.161126891579874	0.114803972217439	0.162854528819762	0.14754382919632	0.050464459936826	0.108382166541139	0.0363806454965958	0.0264265957259386	0.0409647191356444	0.0191457513837157	0.103820951408391	0.0674168957112483	0.0331223959695274	0.107599860947872
ASV_1582	0.0573343127945102	0.0609182034667996	0.112909949972207	0.107174870415838	0.0953357437087403	0.195814935688232	0.160339107998526	0.0415297389043372	0.0438881044155249	0.057710924119443	0.0177122816961281	0.207710808250128	0.154692636278939	0.0460364396125857	0.18263138278047	0.0533798330990552	0.0380869470591436	0.0957166786312515	0.0583050382412457	0.0125820077289476	0.0841165929122627	0.0194817845314631	0.051150895140665	0.0696238480001466	0.0597319091372253	0.0466078785957978	0.255616575137294	0.0424065730188179	0.064707468320302	0.0320970042796006	0.0528079248306504	0.239198684407236	0.153071962956585	0.0860018298261665	0.29508765839264	0.0112143244304058	0.12124106765619	0.039845468877224	0.0264265957259386	0.141669653677437	0.102690848330839	0.129350693557995	0.22126570900102	0.0627582239422624	0.152295187803142
ASV_573	0.0268754591224267	0.334127115984567	0.514174541411895	0.358548657391169	0.72311262209271	0.224611249760031	0.281975672687062	0.0270846123289155	0.0133572491699424	0.126591704520069	0.0230259662049665	0.0182202463377305	0.0949250268075307	0.274448005382722	0.0838613492359299	0.0124552943897795	0.010881984874041	0.0239291696578129	0.0102891243955139	0.00718971870225577	0.0530300259664265	0.0247949984945894	0.00352764794073551	0.137415489473974	0.149329772843063	0.0111858908629915	0.00798801797304044	0.00353388108490149	0.0125820077289476	0.331669044222539	0.00546288877558453	0.13454925997907	0.0650555842565486	0.0237877401646844	0.0173580975525082	0.0224286488608115	0.0826643643110384	0.00692964676125635	0.0140941843871672	0.00170686329731852	0.0452535941796916	0.0204237937196834	0.0051859150547114	0.00348656799679236	0.00331076495224222
ASV_240	0.0107501836489707	0.0535341788041572	0.0382156753752085	0.077945360302428	0.0197866637886065	0.0479938567863313	0.11979358643568	0.00902820410963851	0.00572453535854673	0.0130314989947129	0.00531368450883843	0.00546607390131915	0.0474625134037654	0.0212475875135011	0.0745434215430488	0.00533798330990552	0.0888695431380017	0.0518465342585946	0.0583050382412457	0.0107845780533837	0.0896024576674103	0.0106264279262526	0.0282211835258841	0.0201542717895161	0.0105409251418633	0.0149145211506553	0.121817274088867	0.160791589363018	0.0862766244270693	0.11055634807418	0.0418821472794814	0.430225411538014	0.25639553795228	0.247026532479414	0.364520048602673	0.0355120273629516	0.371071146462884	0.0571695857803648	0.0246648226775427	0.221892228651407	0.0974692797716434	0.177006212237256	0.33189856350153	0.0470686679566968	0.162227482659869
ASV_219	1.4046906634655	0.059072197301139	0.0833796553640912	0.0331267781285319	0.0791466551544259	0.0287963140717988	0.2506450423885	0.0036112816438554	0.347288478418502	0.35371211557078	0.0318821070530306	0.0163982217039574	0.0193365795348674	0.580767392035696	0.111815132314573	0.00533798330990552	0.0199503056024085	0.00398819494296881	0.00171485406591899	0	0.00365724317009838	0.0106264279262526	0.0405679513184584	0.0109932391579179	0.0421637005674531	0.132366375212066	0.00998502246630055	0.00706776216980299	0.00179742967556394	0.0481455064194009	0.0163886663267536	0.0481719572764572	0.0172205958326158	0.0237877401646844	0.0659607706995313	0.0018690540717343	0.0367397174715726	0.060634409160993	0.0704709219358362	0.0256029494597778	0.0104431371183904	0.00340396561994724	0.0345727670314094	0.00697313599358471	0.120842920756841
ASV_268	0.118252020138677	0.164294548743793	0.0330044469149528	0.0448185821738961	0.043170902811505	0.0383950854290651	0.0350165868042757	0.261817919179517	0.062969888944014	0.107975277384764	0.200148783166247	0.0583047882807376	0.205670891416317	0.0743665562972537	0.115542303391726	0.0320278998594331	0.132397482634166	0.0338996570152349	0.0291525191206228	0.00539228902669183	0.138975240463738	0	0.119940029985007	0.15573755473717	0.0895978637058379	0.374727343910215	0.165751372940589	0.111317254174397	0.0467331715646625	0.0570613409415121	0.12018355306286	0.0963439145529144	0.0114803972217439	0.0164684354986276	0.0121506682867558	0.00934527035867148	0.0128589011150504	0.128198465083242	0.119800567290922	0.242374588219229	0.146203919657465	0.0868011233086546	0.133105153070926	0.00697313599358471	0.0413845619030277
ASV_246	0.00716678909931378	0	0.0052112284602557	0.0019486340075607	0	0	0.00184297825285662	0	0	0.00186164271353042	0.00177122816961281	0.00911012316886524	0.00351574173361225	0	0	0.00177932776996851	0	0.0319055595437505	0.0823129951641115	0.00718971870225577	0.0164575942654427	0.0017710713210421	0.00352764794073551	0	0	0.0111858908629915	0.00599101347978033	0.00176694054245075	0.00718971870225577	0	0.64279991259378	0.0946828125778642	0.170292558789201	0.344007319304666	0.00867904877625412	0.00560716221520289	0.0716424490695667	0.0710288793028775	0.190271489226758	1.73587997337293	0.0696209141226024	0.182112160667177	0.0363014053829798	0.0958806199117898	0.187058219801685
ASV_1318	0.00358339454965689	0.0295360986505695	0.0486381322957198	0.163685256635099	0.127713920817369	0.120944519101555	0.10873571691854	0.0252789715069878	0.00763271381139564	0.0409561396976692	0.0177122816961281	0.0419065665767801	0.0826199307398879	0.0123944260495423	0.0614983227730153	0.00533798330990552	0.00544099243702051	0.0219350721863285	1.08721747779264	0.0125820077289476	0.287093588852723	0.00708428528416839	0.0352764794073551	0.0567984023159091	0.0298659545686126	0.022371781725983	0.00199700449326011	0.0441735135612687	0.0233665857823313	0.0945078459343795	0.231262291499745	0.039866447401206	0.0133937967587012	0.192131747483989	0.0659607706995313	0.27848905668841	0.0312287598508367	0.0814233494447621	0.0722326949842321	0.220185365354089	0.161868625335051	0.0238277593396307	0.0276582136251275	0.00697313599358471	0.0993229485672665
ASV_175	0.512425420600935	0.0535341788041572	0.0938021122846026	0.13835301453681	0.226647239760402	0.195814935688232	0.154810173239956	0.11014409013759	0.0477044613212228	0.189887556780103	0.0177122816961281	0.253261424094454	0.0333995464693164	0.430263647148397	0.158404770778979	0.144125549367449	0.0562235885158786	0.0857461912738295	0.0394416435161368	0.00718971870225577	0.0493727827963281	0.0017710713210421	0.065261486903607	0.0549661957895894	0.0368932379965215	0.0671153451779489	0.449326010983525	0.0459404541037194	0.409813966028579	0.0338801711840228	0.0145677034015587	0.00996661185030149	0.0191339953695731	0.0128087831655993	0.0138864780420066	0.00560716221520289	0	0.00346482338062817	0.00176177304839591	0.0119480430812296	0.00696209141226024	0.0204237937196834	0.00691455340628187	0	0.00496614742836332
ASV_255	0.048375826420368	0.105222351442654	0.0607976653696498	0.0759967262948673	0.0611587789829655	0.0998272221155692	0.0939918908956874	0.0234733306850601	0.0496126397740717	0.0242013552758954	0.0141698253569025	0.0218642956052766	0.114261606342398	0.0318713812702516	0.0819977636973537	0.0355865553993701	0.0580372526615521	0.0458642418441413	0.0703090167026786	0.00539228902669183	0.0457155396262297	0.0230239271735473	0.0246935355851486	0.0531339892632698	0.119463818274451	0.0335576725889744	0.0219670494258612	0.0229702270518597	0.0665048979958659	0.0481455064194009	0.0655546653070143	0.219265460706633	0.495570480071944	0.146386093321135	0.213504599895851	0.315870138123096	0.200231460220071	0.16977634565078	0.0634238297422526	0.12630788400157	0.0992098026247085	0.131052676367969	0.200522048782174	0.0732179279326395	0.102633713519509
ASV_200	0.00716678909931378	0.0959923206143509	0.0625347415230684	0.126661210491445	0.0557624161315273	0.107506239201382	0.0534463693328419	0.108338449315662	0.00381635690569782	0.00372328542706084	0.00708491267845124	0.0255083448728227	0.103714381141561	0.0301007489774599	0.136041744316064	0.00355865553993701	0.165043437256289	0.0658052165589854	0.120039784614329	0.0107845780533837	0.0731448634019676	0	0.208131228503395	0.0971069458949413	0.0562182674232708	0.307611998732266	0.265601597603595	0.273875784079866	0.185135256583086	0.133737517831669	0.11654162721247	0.0780717928273617	0.110977173143524	0.0860018298261665	0.0538101024127756	0.050464459936826	0.181861601484285	0.0571695857803648	0.0493296453550854	0.116066704217659	0.0469941170327566	0.0459535358692877	0.121004684609933	0.0278925439743389	0.167193630088232
ASV_195	0.00179169727482844	0.0110760369939636	0.0104224569205114	0.0097431700378035	0.00719515046858417	0.00959877135726627	0.00184297825285662	0.00541692246578311	0.00190817845284891	0.00372328542706084	0.00177122816961281	0.00546607390131915	0.00351574173361225	0.00531189687837527	0.00372717107715244	0.00355865553993701	0.0018136641456735	0.00199409747148441	0	0	0	0.0035421426420842	0.00176382397036776	0.00183220652631965	0.00175682085697721	0.00745726057532765	0.00199700449326011	0	0.00718971870225577	0	0.0619127394566247	0.413614391787512	0.367372711095804	0.0567246111619396	0.322860614476653	0.00747621628693718	0.635597112258207	0.249467283405228	0.0352354609679181	0.49499035622237	0.13053921397988	0.459535358692877	0.686269425573476	0.00871641999198089	0.0248307371418166
ASV_188	0.0627094046189956	0.0387661294788725	0.0208449138410228	0.0643049222495031	0.0341769647257748	0.0518333653292379	0.0571323258385551	0.175147159726987	0.0362553906041293	0.0539876386923822	0.0690778986148996	0.193134611179943	0.0791041890062756	0.0301007489774599	0.0577711516958628	0.0693937830287717	0.0906832072836752	0.173486480019143	0.0428713516479748	0.00179742967556394	0.038401053286033	0.0053132139631263	0.0846635505776523	0.0549661957895894	0.108922893132587	0.128637744924402	0.0639041437843235	0.0706776216980299	0.097061202480453	0.0303138373751783	0.0637337023818195	0.126243750103819	0.0765359814782925	0.278133577310156	0.0624891511890297	0.018690540717343	0.356375259474255	0.135128111844499	0.102182836806963	0.148497106866711	0.257597382253629	0.115734831078206	0.0449445971408322	0.029635827972735	0.251618136370408
ASV_213	0.00716678909931378	0.0276900924849089	0.0277932184546971	0.0175377060680463	0.00539636285143813	0.0134382799001728	0.0110578695171397	0.0288902531508432	0.0114490707170935	0.0130314989947129	0.00177122816961281	0.0163982217039574	0.00878935433403062	0.0265594843918763	0.0149086843086098	0.00889663884984253	0.00725465658269402	0.0259232671292973	0.0823129951641115	0.0179742967556394	0.499213692718429	0.0371924977418841	0.0211658876444131	0.00732882610527859	0.00175682085697721	0.0279647271574787	0.00798801797304044	0.0159024648820567	0.0215691561067673	0.098074179743224	0.0783014057833783	0.111293832328367	0.14924516388267	0.942360475754803	0.649192848463808	0.0728931087976375	0.48312728475118	0.00866205845157043	0.0105706382903754	0.0204823595678222	0.0261078427959759	0.0391456046293932	0.0432159587892617	0.345170231682443	0.0496614742836332
ASV_227	0.0340422482217405	0.241826807701538	0.154599777654252	0.469620795822129	0.082744230388718	0.103666730658476	0.202727607814228	0.0740312736990358	0.0267144983398847	0.0167547844217738	0.0531368450883843	0.0346184680416879	0.0632833512050205	0.0938435115179631	0.0577711516958628	0.0213519332396221	0.0453416036418376	0.454654223498445	0.344685667249717	0.00359485935112789	0.660132392202758	0.0017710713210421	0.125231501896111	0.0861137067370234	0.0579750882802481	0.0484721937396298	0.0439340988517224	0.176694054245075	0.165363530151883	0.0713266761768902	0.0218515551023381	0.0033222039501005	0.0133937967587012	0.0146386093321134	0.0277729560840132	0.018690540717343	0.00918492936789316	0.0103944701418845	0.0123324113387713	0.0102411797839111	0.0139241828245205	0.00340396561994724	0.00691455340628187	0.00871641999198089	0.0165538247612111
