source,target,correlation,direct,cor
ASV_9,ASV_1,0.999832271432598,undirected,+
ASV_417,ASV_1,0.999292908482813,undirected,+
ASV_80,ASV_3,0.998639396506138,undirected,+
ASV_1446,ASV_3,0.998405922373622,undirected,+
ASV_343,ASV_3,0.999428172929645,undirected,+
ASV_17,ASV_3,0.99878203013641,undirected,+
ASV_691,ASV_3,0.999989624017314,undirected,+
ASV_746,ASV_3,0.999989624017314,undirected,+
ASV_1478,ASV_3,0.999989624017314,undirected,+
ASV_417,ASV_9,0.998720770823248,undirected,+
ASV_1253,ASV_2,0.999797337871325,undirected,+
ASV_51,ASV_8,0.999971021130282,undirected,+
ASV_1439,ASV_8,0.999989804909077,undirected,+
ASV_1501,ASV_8,0.99999017485741,undirected,+
ASV_329,ASV_8,0.998648502329039,undirected,+
ASV_398,ASV_8,0.999450721945003,undirected,+
ASV_957,ASV_8,0.998515219842142,undirected,+
ASV_763,ASV_8,0.999993455108365,undirected,+
ASV_485,ASV_8,0.998909039733613,undirected,+
ASV_1018,ASV_8,0.998912779908135,undirected,+
ASV_941,ASV_8,0.99857301836559,undirected,+
ASV_990,ASV_8,-0.999993455108365,undirected,-
ASV_515,ASV_8,0.999993455108365,undirected,+
ASV_876,ASV_8,0.999993455108365,undirected,+
ASV_1258,ASV_8,0.999993455108365,undirected,+
ASV_17,ASV_80,0.999550611217774,undirected,+
ASV_691,ASV_80,0.998842093621671,undirected,+
ASV_746,ASV_80,0.998842093621671,undirected,+
ASV_1478,ASV_80,0.998842093621671,undirected,+
ASV_29,ASV_15,-0.998950298131849,undirected,-
ASV_21,ASV_15,0.999645180608322,undirected,+
ASV_21,ASV_29,-0.999460938878739,undirected,-
ASV_1439,ASV_51,0.999967706383906,undirected,+
ASV_1501,ASV_51,0.999956443946057,undirected,+
ASV_329,ASV_51,0.99876135022815,undirected,+
ASV_398,ASV_51,0.999348560273916,undirected,+
ASV_957,ASV_51,0.998788510771859,undirected,+
ASV_763,ASV_51,0.999971536512328,undirected,+
ASV_485,ASV_51,0.998628516379022,undirected,+
ASV_1018,ASV_51,0.99893519877808,undirected,+
ASV_941,ASV_51,0.998894976795807,undirected,+
ASV_990,ASV_51,-0.999971536512328,undirected,-
ASV_515,ASV_51,0.999971536512328,undirected,+
ASV_876,ASV_51,0.999971536512328,undirected,+
ASV_1258,ASV_51,0.999971536512328,undirected,+
ASV_268,ASV_23,0.999985855999058,undirected,+
ASV_581,ASV_23,0.998502966378722,undirected,+
ASV_236,ASV_201,0.999532641179701,undirected,+
ASV_303,ASV_124,0.999654079119478,undirected,+
ASV_1211,ASV_32,0.999090801023369,undirected,+
ASV_742,ASV_22,0.998489921363516,undirected,+
ASV_956,ASV_22,0.998816357798989,undirected,+
ASV_1419,ASV_22,0.998916944630249,undirected,+
ASV_1636,ASV_22,0.998916944630249,undirected,+
ASV_413,ASV_52,0.998878980461167,undirected,+
ASV_345,ASV_52,0.998820513589659,undirected,+
ASV_84,ASV_54,-0.999093167313924,undirected,-
ASV_1238,ASV_1450,0.999571379860811,undirected,+
ASV_437,ASV_1412,0.998543862650217,undirected,+
ASV_492,ASV_72,0.999154652344322,undirected,+
ASV_577,ASV_173,0.999313745690474,undirected,+
ASV_1501,ASV_1439,0.999998762725664,undirected,+
ASV_329,ASV_1439,0.998455473295196,undirected,+
ASV_398,ASV_1439,0.999454933880436,undirected,+
ASV_957,ASV_1439,0.998404607675333,undirected,+
ASV_763,ASV_1439,0.999972947922223,undirected,+
ASV_485,ASV_1439,0.998854628283102,undirected,+
ASV_1018,ASV_1439,0.998978320570625,undirected,+
ASV_941,ASV_1439,0.998699297857443,undirected,+
ASV_990,ASV_1439,-0.999972947922223,undirected,-
ASV_515,ASV_1439,0.999972947922223,undirected,+
ASV_876,ASV_1439,0.999972947922223,undirected,+
ASV_1258,ASV_1439,0.999972947922223,undirected,+
ASV_7,ASV_154,0.999797686600639,undirected,+
ASV_789,ASV_226,0.999636776012007,undirected,+
ASV_619,ASV_91,0.999044288712025,undirected,+
ASV_588,ASV_91,0.998495992702402,undirected,+
ASV_573,ASV_87,0.999176943537014,undirected,+
ASV_782,ASV_118,0.999153303733764,undirected,+
ASV_413,ASV_62,0.999096082982206,undirected,+
ASV_345,ASV_62,0.999534556314666,undirected,+
ASV_307,ASV_104,-0.999710215585469,undirected,-
ASV_373,ASV_206,0.99954118235619,undirected,+
ASV_944,ASV_1046,-0.99919133253912,undirected,-
