ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,mean,Label
ASV_1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unassigned,Unassigned,2099.2,ASV_1
ASV_10,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellamassilia,Unassigned,616.6,ASV_10
ASV_1002,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae_2,Desulfotomaculum,Unassigned,3.2,ASV_1002
ASV_1010,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Unassigned,4.8,ASV_1010
ASV_102,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Sellimonas,Unassigned,19.8,ASV_102
ASV_1022,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unassigned,Unassigned,8.4,ASV_1022
ASV_1026,Bacteria,Firmicutes,Clostridia,Clostridiales,Unassigned,Unassigned,Unassigned,3.6,ASV_1026
ASV_1027,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Kineothrix,Unassigned,3,ASV_1027
ASV_104,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Unassigned,Unassigned,338.6,ASV_104
ASV_1041,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Kineothrix,Unassigned,11.2,ASV_1041
ASV_1045,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Unassigned,2.8,ASV_1045
ASV_1052,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Thermobrachium,Unassigned,3.4,ASV_1052
ASV_1068,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Unassigned,2,ASV_1068
ASV_1075,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Kineothrix,Unassigned,3.2,ASV_1075
ASV_109,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Kineothrix,Unassigned,451.8,ASV_109
ASV_1093,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,Unassigned,2.4,ASV_1093
ASV_110,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,Unassigned,62.4,ASV_110
ASV_1101,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,Unassigned,2.4,ASV_1101
ASV_1106,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Rhabdanaerobium,Unassigned,3.4,ASV_1106
ASV_1115,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Flintibacter,Unassigned,3,ASV_1115
ASV_1123,Bacteria,Firmicutes,Clostridia,Clostridiales,Unassigned,Unassigned,Unassigned,2.8,ASV_1123
