"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_21",3,0.310344827586207,17,3
"ASV_1446",4,0.514285714285714,30,4
"ASV_1448",4,0.514285714285714,30,4
"ASV_314",3,0.310344827586207,1,3
"ASV_537",4,0.391304347826087,7,4
"ASV_9",3,1,0,3
"ASV_1077",3,1,0,3
"ASV_1307",3,1,0,3
"ASV_33",1,1,0,1
"ASV_157",1,0.24,0,1
"ASV_111",1,1,0,1
"ASV_1098",1,1,0,1
"ASV_276",1,1,0,1
"ASV_747",3,1,0.5,3
"ASV_1478",3,1,0.5,3
"ASV_271",1,1,0,1
"ASV_137",37,0.911111111111111,25.8787747615047,37
"ASV_48",36,0.891304347826087,1.24365082984719,36
"ASV_42",35,0.872340425531915,2.76730447773859,35
"ASV_87",35,0.872340425531915,0.875440435012474,35
"ASV_124",35,0.872340425531915,22.8484734549602,35
"ASV_202",37,0.911111111111111,3.84816020935657,37
"ASV_1035",36,0.891304347826087,1.24365082984719,36
"ASV_1027",36,0.891304347826087,1.24365082984719,36
"ASV_573",34,0.854166666666667,0.689596619015857,34
"ASV_967",36,0.891304347826087,1.24365082984719,36
"ASV_1238",36,0.891304347826087,1.24365082984719,36
"ASV_753",37,0.911111111111111,3.84816020935657,37
"ASV_253",36,0.891304347826087,1.24365082984719,36
"ASV_1491",36,0.891304347826087,1.24365082984719,36
"ASV_303",32,0.788461538461538,16.7734791524265,32
"ASV_1567",36,0.891304347826087,1.24365082984719,36
"ASV_1209",37,0.911111111111111,3.84816020935657,37
"ASV_1479",32,0.803921568627451,34.8559518068139,32
"ASV_1364",37,0.911111111111111,3.84816020935657,37
"ASV_250",29,0.759259259259259,0.211369419717877,29
"ASV_1418",35,0.872340425531915,3.16910599852524,35
"ASV_546",37,0.911111111111111,3.84816020935657,37
"ASV_379",37,0.911111111111111,3.84816020935657,37
"ASV_1613",34,0.854166666666667,41.5133087269657,34
"ASV_1486",34,0.82,2.24986556288588,34
"ASV_1370",30,0.745454545454545,1.57316715542522,30
"ASV_155",36,0.891304347826087,1.24365082984719,36
"ASV_1528",35,0.872340425531915,0.875440435012474,35
"ASV_1488",33,0.803921568627451,18.4554385659377,33
"ASV_1548",36,0.891304347826087,1.24365082984719,36
"ASV_1060",36,0.891304347826087,1.24365082984719,36
"ASV_988",36,0.891304347826087,1.24365082984719,36
"ASV_1302",36,0.891304347826087,1.24365082984719,36
