source,target,correlation,direct,cor
ASV_586,ASV_8,0.998204553271254,undirected,+
ASV_870,ASV_5,0.99860302512455,undirected,+
ASV_561,ASV_3,0.998285352148153,undirected,+
ASV_33,ASV_6,0.998387686494684,undirected,+
ASV_57,ASV_11,0.998367539265208,undirected,+
ASV_109,ASV_19,0.998243791051671,undirected,+
ASV_75,ASV_13,0.998857189301224,undirected,+
ASV_172,ASV_62,0.99912734837794,undirected,+
ASV_808,ASV_33,0.998349113706242,undirected,+
ASV_9,ASV_1,0.999506548657303,undirected,+
ASV_324,ASV_1,0.999386103316678,undirected,+
ASV_320,ASV_1,0.999915155508707,undirected,+
ASV_432,ASV_1,0.998803949375709,undirected,+
ASV_484,ASV_1,0.999037730730318,undirected,+
ASV_1418,ASV_1,0.999847706177539,undirected,+
ASV_588,ASV_1,0.999310919933285,undirected,+
ASV_256,ASV_40,0.998431621182085,undirected,+
ASV_200,ASV_40,0.999354547430831,undirected,+
ASV_237,ASV_38,0.998536983186759,undirected,+
ASV_1370,ASV_167,0.998371394176927,undirected,+
ASV_1039,ASV_167,0.998878420590699,undirected,+
ASV_1368,ASV_219,0.999358299334985,undirected,+
ASV_324,ASV_9,0.999970417771366,undirected,+
ASV_320,ASV_9,0.999309802932403,undirected,+
ASV_484,ASV_9,0.998430851223301,undirected,+
ASV_1418,ASV_9,0.999892152970547,undirected,+
ASV_1497,ASV_300,-0.999475746702383,undirected,-
ASV_337,ASV_300,-0.998465275919424,undirected,-
ASV_1501,ASV_1439,0.999509179052033,undirected,+
ASV_566,ASV_1439,0.998842871374367,undirected,+
ASV_83,ASV_93,0.998325201665216,undirected,+
ASV_554,ASV_93,0.999093127739184,undirected,+
ASV_1238,ASV_93,0.998213390356733,undirected,+
ASV_388,ASV_340,0.999977420004285,undirected,+
ASV_423,ASV_340,0.999685340667596,undirected,+
ASV_206,ASV_340,0.999836353887135,undirected,+
ASV_622,ASV_340,0.999997110674786,undirected,+
ASV_685,ASV_340,0.999998603977983,undirected,+
ASV_202,ASV_340,0.999757713888933,undirected,+
ASV_217,ASV_340,0.999462691330236,undirected,+
ASV_308,ASV_340,0.999656561332436,undirected,+
ASV_276,ASV_340,0.998748723825886,undirected,+
ASV_249,ASV_340,0.999698792550133,undirected,+
ASV_546,ASV_340,0.999988303992338,undirected,+
ASV_1342,ASV_340,0.999988303992338,undirected,+
ASV_747,ASV_340,0.999988303992338,undirected,+
ASV_1047,ASV_340,0.999988303992338,undirected,+
ASV_551,ASV_340,0.999988303992338,undirected,+
ASV_1564,ASV_340,0.999988303992338,undirected,+
ASV_815,ASV_340,0.999988303992338,undirected,+
ASV_1537,ASV_340,0.999988303992338,undirected,+
ASV_686,ASV_340,0.999988303992338,undirected,+
ASV_763,ASV_340,0.999988303992338,undirected,+
ASV_740,ASV_340,0.999988303992338,undirected,+
ASV_123,ASV_113,-0.998951575393927,undirected,-
ASV_521,ASV_59,0.999013510156962,undirected,+
ASV_157,ASV_311,0.999682424495618,undirected,+
ASV_929,ASV_311,0.999909145266878,undirected,+
ASV_931,ASV_377,0.998183187744812,undirected,+
ASV_554,ASV_83,0.999636851375285,undirected,+
ASV_722,ASV_111,0.998891306754751,undirected,+
ASV_118,ASV_91,0.999883269127678,undirected,+
ASV_1003,ASV_169,0.998679985621948,undirected,+
ASV_619,ASV_175,0.998848340496952,undirected,+
ASV_334,ASV_245,0.99883169425673,undirected,+
ASV_435,ASV_245,0.998269547418314,undirected,+
ASV_799,ASV_245,0.998806372874887,undirected,+
ASV_1265,ASV_245,0.998376425917508,undirected,+
ASV_782,ASV_109,0.998386035209174,undirected,+
ASV_423,ASV_388,0.999539984462722,undirected,+
ASV_206,ASV_388,0.999735382744806,undirected,+
ASV_622,ASV_388,0.999986428128716,undirected,+
ASV_685,ASV_388,0.9999754579979,undirected,+
ASV_202,ASV_388,0.999790191363959,undirected,+
ASV_217,ASV_388,0.999290311224285,undirected,+
ASV_308,ASV_388,0.999525149757989,undirected,+
ASV_276,ASV_388,0.998737014168788,undirected,+
ASV_249,ASV_388,0.999578356609081,undirected,+
ASV_546,ASV_388,0.99993436341236,undirected,+
ASV_1342,ASV_388,0.99993436341236,undirected,+
ASV_747,ASV_388,0.99993436341236,undirected,+
ASV_1047,ASV_388,0.99993436341236,undirected,+
ASV_551,ASV_388,0.99993436341236,undirected,+
ASV_1564,ASV_388,0.99993436341236,undirected,+
ASV_815,ASV_388,0.99993436341236,undirected,+
ASV_1537,ASV_388,0.99993436341236,undirected,+
ASV_686,ASV_388,0.99993436341236,undirected,+
ASV_763,ASV_388,0.99993436341236,undirected,+
ASV_740,ASV_388,0.99993436341236,undirected,+
ASV_379,ASV_74,0.998924699932138,undirected,+
ASV_974,ASV_74,0.998461767968731,undirected,+
ASV_604,ASV_74,0.998461767968731,undirected,+
ASV_320,ASV_417,0.998196426816471,undirected,+
ASV_432,ASV_417,0.998925922551243,undirected,+
ASV_588,ASV_417,0.999309005239769,undirected,+
ASV_206,ASV_423,0.999877521870565,undirected,+
ASV_622,ASV_423,0.999676564384109,undirected,+
ASV_685,ASV_423,0.999698267987581,undirected,+
ASV_202,ASV_423,0.999503807479337,undirected,+
ASV_217,ASV_423,0.999921079371304,undirected,+
