"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"ASV_21",1,0.666666666666667,0,1
"ASV_531",1,0.666666666666667,0,1
"ASV_1020",2,1,0,2
"ASV_1623",2,1,0,2
"ASV_494",3,0.8,4,3
"ASV_243",2,0.571428571428571,0,2
"ASV_847",1,1,0,1
"ASV_51",7,0.75,5.86666666666667,7
"ASV_1501",3,0.5,0.2,3
"ASV_631",2,0.473684210526316,0,2
"ASV_920",6,0.75,3.53333333333333,6
"ASV_1342",6,0.75,3.53333333333333,6
"ASV_1358",6,0.75,3.53333333333333,6
"ASV_147",1,0.444444444444444,0,1
"ASV_48",4,0.583333333333333,0,4
"ASV_466",4,0.583333333333333,0,4
"ASV_1209",3,0.636363636363636,10,3
"ASV_1491",4,0.583333333333333,0,4
"ASV_1548",4,0.583333333333333,0,4
"ASV_563",1,1,0,1
"ASV_1439",5,0.642857142857143,1.66666666666667,5
"ASV_889",1,1,0,1
"ASV_432",2,0.75,2,2
"ASV_413",1,0.4,0,1
"ASV_58",1,0.4,0,1
"ASV_1652",3,0.666666666666667,9,3
"ASV_356",2,1,0,2
"ASV_1464",2,1,0,2
"ASV_648",3,1,0,3
"ASV_1165",3,1,0,3
"ASV_759",3,1,0,3
"ASV_94",1,1,0,1
"ASV_1278",2,1,0,2
"ASV_937",2,1,0,2
"ASV_922",1,1,0,1
"ASV_72",1,1,0,1
"ASV_1027",2,0.4375,0,2
"ASV_265",1,1,0,1
"ASV_617",1,1,0,1
"ASV_86",1,1,0,1
"ASV_372",1,1,0,1
"ASV_247",11,1,10,11
"ASV_151",1,1,0,1
"ASV_560",1,1,0,1
"ASV_150",1,0.666666666666667,0,1
"ASV_746",1,0.666666666666667,0,1
"ASV_164",10,0.916666666666667,0,10
"ASV_171",10,0.916666666666667,0,10
"ASV_915",10,0.916666666666667,0,10
"ASV_1072",10,0.916666666666667,0,10
"ASV_792",10,0.916666666666667,0,10
"ASV_1015",10,0.916666666666667,0,10
"ASV_544",10,0.916666666666667,0,10
"ASV_1235",10,0.916666666666667,0,10
"ASV_1038",10,0.916666666666667,0,10
"ASV_1443",10,0.916666666666667,0,10
"ASV_208",1,1,0,1
"ASV_873",1,1,0,1
"ASV_787",1,0.5,0,1
"ASV_803",1,1,0,1
"ASV_380",1,1,0,1
"ASV_460",1,1,0,1
"ASV_199",1,1,0,1
"ASV_484",1,1,0,1
"ASV_155",1,1,0,1
"ASV_315",1,1,0,1
"ASV_1335",1,1,0,1
"ASV_1618",1,1,0,1
"ASV_503",1,1,0,1
"ASV_581",1,1,0,1
"ASV_1230",1,0.375,0,1
"ASV_1428",2,0.5,0,2
"ASV_1265",3,0.8,0,3
"ASV_1578",4,1,1,4
"ASV_785",4,1,1,4
"ASV_496",4,0.5625,8,4
"ASV_1479",1,1,0,1
"ASV_1488",2,1,1,2
"ASV_1093",2,1,0,2
"ASV_1447",2,1,0,2
"ASV_1283",2,1,0,2
"ASV_403",2,1,0,2
"ASV_775",5,1,0,5
"ASV_821",5,1,0,5
"ASV_1576",5,1,0,5
"ASV_1351",5,1,0,5
"ASV_1198",5,1,0,5
"ASV_621",1,1,0,1
"ASV_458",4,1,3,4
"ASV_190",1,0.666666666666667,0,1
"ASV_1052",1,0.666666666666667,0,1
"ASV_1076",3,0.8,0,3
"ASV_696",3,0.8,0,3
"ASV_1197",3,0.8,0,3
"ASV_454",4,1,0,4
"ASV_667",4,1,0,4
"ASV_1123",4,1,0,4
"ASV_1608",4,1,0,4
"ASV_1011",2,1,0,2
"ASV_1558",2,1,0,2
"ASV_246",1,1,0,1
"ASV_168",1,1,0,1
"ASV_1543",1,1,0,1
"ASV_538",1,1,0,1
"ASV_890",1,1,0,1
"ASV_1259",4,1,3,4
"ASV_426",3,0.8,0,3
"ASV_1313",3,0.8,0,3
"ASV_1257",4,1,0,4
"ASV_1054",4,1,0,4
"ASV_752",4,1,0,4
"ASV_1415",4,1,0,4
"ASV_1013",1,1,0,1
"ASV_666",1,1,0,1
"ASV_727",1,1,0,1
"ASV_896",1,1,0,1
"ASV_1510",2,1,0,2
"ASV_1626",2,1,0,2
"ASV_1247",1,1,0,1
"ASV_1499",3,1,0,3
"ASV_1095",3,1,0,3
"ASV_1598",3,1,0,3
"ASV_67",1,1,0,1
"ASV_1372",1,1,0,1
"ASV_651",1,1,0,1
"ASV_235",1,1,0,1
"ASV_474",1,1,0,1
"ASV_728",1,1,0,1
"ASV_596",7,1,0,7
"ASV_1410",7,1,0,7
"ASV_1160",7,1,0,7
"ASV_956",7,1,0,7
"ASV_941",7,1,0,7
"ASV_653",7,1,0,7
"ASV_845",7,1,0,7
"ASV_943",1,1,0,1
"ASV_832",1,1,0,1
"ASV_1002",1,1,0,1
"ASV_1432",3,1,0,3
"ASV_868",3,1,0,3
"ASV_1557",3,1,0,3
"ASV_1406",1,1,0,1
"ASV_1502",1,1,0,1
"ASV_903",1,1,0,1
"ASV_448",1,1,0,1
"ASV_1120",1,1,0,1
"ASV_899",1,1,0,1
"ASV_1405",3,1,0,3
"ASV_932",3,1,0,3
"ASV_1633",3,1,0,3
"ASV_1408",1,1,0,1
