ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,mean,Label
ASV_1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unassigned,Unassigned,361.2,ASV_1
ASV_1003,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Unassigned,13.6,ASV_1003
ASV_1027,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Kineothrix,Unassigned,45.6,ASV_1027
ASV_1037,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,Unassigned,1.8,ASV_1037
ASV_1039,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Kineothrix,Unassigned,1.6,ASV_1039
ASV_1045,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Unassigned,1.8,ASV_1045
ASV_1047,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVa,Unassigned,3.4,ASV_1047
ASV_1052,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Thermobrachium,Unassigned,1.2,ASV_1052
ASV_1057,Bacteria,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Hydrogenispora,Unassigned,2.2,ASV_1057
ASV_1061,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unassigned,Unassigned,2.2,ASV_1061
ASV_1069,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Fournierella,Unassigned,2.8,ASV_1069
ASV_1078,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,Unassigned,2.4,ASV_1078
ASV_108,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unassigned,49.2,ASV_108
ASV_109,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Kineothrix,Unassigned,87,ASV_109
ASV_11,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,Unassigned,985.8,ASV_11
ASV_1100,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Thiovulaceae,Sulfurimonas,Unassigned,3.6,ASV_1100
ASV_1102,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unassigned,Unassigned,1.2,ASV_1102
ASV_1106,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Rhabdanaerobium,Unassigned,2.2,ASV_1106
ASV_1109,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,Unassigned,1,ASV_1109
ASV_111,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Unassigned,Unassigned,119,ASV_111
ASV_1117,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unassigned,3.6,ASV_1117
ASV_112,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Kineothrix,Unassigned,2.8,ASV_112
ASV_1120,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,1.8,ASV_1120
