source,target,correlation,direct,cor
ASV_21,ASV_15,0.999262383421035,undirected,+
ASV_531,ASV_15,0.999135281360163,undirected,+
ASV_1020,ASV_27,-0.999303054647494,undirected,-
ASV_1623,ASV_27,-0.999303054647494,undirected,-
ASV_494,ASV_10,0.998857243459502,undirected,+
ASV_243,ASV_10,0.998595205673293,undirected,+
ASV_847,ASV_1,-0.999667625755233,undirected,-
ASV_51,ASV_8,0.999678464152407,undirected,+
ASV_1501,ASV_8,0.998792371593677,undirected,+
ASV_631,ASV_8,0.999309573631005,undirected,+
ASV_920,ASV_8,0.998901133275531,undirected,+
ASV_1342,ASV_8,0.998901133275531,undirected,+
ASV_1358,ASV_8,0.998901133275531,undirected,+
ASV_494,ASV_206,-0.998299670316752,undirected,-
ASV_147,ASV_206,-0.998418090156314,undirected,-
ASV_48,ASV_38,0.999575199809601,undirected,+
ASV_466,ASV_38,0.99863343982307,undirected,+
ASV_1209,ASV_38,0.999078222304065,undirected,+
ASV_1491,ASV_38,0.998935658606914,undirected,+
ASV_1548,ASV_38,0.999828788236251,undirected,+
ASV_563,ASV_44,0.999026560039223,undirected,+
ASV_1439,ASV_51,0.999322121799098,undirected,+
ASV_1501,ASV_51,0.999544154624537,undirected,+
ASV_631,ASV_51,0.9984045499634,undirected,+
ASV_920,ASV_51,0.99904593189275,undirected,+
ASV_1342,ASV_51,0.99904593189275,undirected,+
ASV_1358,ASV_51,0.99904593189275,undirected,+
ASV_889,ASV_91,-0.999641815996394,undirected,-
ASV_432,ASV_118,0.998983004899816,undirected,+
ASV_413,ASV_203,0.999426635803841,undirected,+
ASV_58,ASV_203,0.998859620606448,undirected,+
ASV_1652,ASV_203,0.998544474217591,undirected,+
ASV_356,ASV_157,-0.998760525935379,undirected,-
ASV_1464,ASV_157,0.998760525935379,undirected,+
ASV_466,ASV_48,0.999700594480995,undirected,+
ASV_1491,ASV_48,0.999684691978994,undirected,+
ASV_1548,ASV_48,0.999923360801033,undirected,+
ASV_648,ASV_355,0.999671357149547,undirected,+
ASV_1165,ASV_355,-0.999671357149547,undirected,-
ASV_759,ASV_355,0.999671357149547,undirected,+
ASV_94,ASV_135,0.998622594794496,undirected,+
ASV_1278,ASV_111,0.99842663771219,undirected,+
ASV_937,ASV_111,0.99842663771219,undirected,+
ASV_922,ASV_244,-0.999418311639001,undirected,-
ASV_72,ASV_172,0.999938155252228,undirected,+
ASV_1027,ASV_1035,0.999746674359367,undirected,+
ASV_1209,ASV_1035,0.998770761792539,undirected,+
ASV_265,ASV_6,0.999105883792472,undirected,+
ASV_617,ASV_455,0.999627243185977,undirected,+
ASV_86,ASV_241,0.999728189800263,undirected,+
ASV_372,ASV_250,-0.999017346603978,undirected,-
ASV_247,ASV_166,0.998533143395629,undirected,+
ASV_151,ASV_101,0.998975766939088,undirected,+
