source,target,correlation,direct,cor
ASV_396,ASV_82,0.999736317025446,undirected,+
ASV_135,ASV_82,0.999067898339249,undirected,+
ASV_446,ASV_82,0.999887199169751,undirected,+
ASV_843,ASV_82,0.999500680831364,undirected,+
ASV_1601,ASV_82,0.999274938475688,undirected,+
ASV_1066,ASV_82,0.999755976950857,undirected,+
ASV_1190,ASV_82,0.999755976950857,undirected,+
ASV_1388,ASV_82,0.999755976950857,undirected,+
ASV_1580,ASV_82,0.999755976950857,undirected,+
ASV_708,ASV_45,0.998653883336486,undirected,+
ASV_9,ASV_1,0.999956941510272,undirected,+
ASV_417,ASV_1,0.999351701496266,undirected,+
ASV_1413,ASV_1,0.999525939190163,undirected,+
ASV_797,ASV_1,0.999078017234539,undirected,+
ASV_145,ASV_54,0.999378806261754,undirected,+
ASV_273,ASV_26,0.999463238407995,undirected,+
ASV_812,ASV_94,-0.999234757329608,undirected,-
ASV_138,ASV_507,0.999111581987882,undirected,+
ASV_87,ASV_98,0.999585987768032,undirected,+
ASV_573,ASV_98,0.998745069167463,undirected,+
ASV_1022,ASV_98,0.999598668437887,undirected,+
ASV_697,ASV_128,0.999484109101212,undirected,+
ASV_399,ASV_215,0.999220253400287,undirected,+
ASV_417,ASV_9,0.999275664214136,undirected,+
ASV_1413,ASV_9,0.99946912183967,undirected,+
ASV_797,ASV_9,0.998983962110161,undirected,+
ASV_217,ASV_21,0.998762372366207,undirected,+
ASV_1413,ASV_417,0.999261593978132,undirected,+
ASV_797,ASV_417,0.999951700154531,undirected,+
ASV_1015,ASV_131,0.999770998942806,undirected,+
ASV_589,ASV_325,0.999629025167289,undirected,+
ASV_418,ASV_195,0.999635826864844,undirected,+
ASV_1446,ASV_217,0.999187002051643,undirected,+
ASV_870,ASV_72,0.998996183866141,undirected,+
ASV_1157,ASV_152,0.998557922692213,undirected,+
ASV_135,ASV_396,0.999619245138924,undirected,+
ASV_446,ASV_396,0.999532321234114,undirected,+
ASV_843,ASV_396,0.999951651355069,undirected,+
ASV_1601,ASV_396,0.998838444603868,undirected,+
ASV_1066,ASV_396,0.999998955002731,undirected,+
ASV_1190,ASV_396,0.999998955002731,undirected,+
ASV_1388,ASV_396,0.999998955002731,undirected,+
ASV_1580,ASV_396,0.999998955002731,undirected,+
ASV_437,ASV_44,-0.999659370828198,undirected,-
ASV_365,ASV_307,0.99865055876752,undirected,+
ASV_184,ASV_307,0.999077795392361,undirected,+
ASV_559,ASV_307,0.999857679822224,undirected,+
ASV_184,ASV_365,0.999060453973828,undirected,+
ASV_559,ASV_365,0.998708581620319,undirected,+
ASV_795,ASV_454,0.998960468460762,undirected,+
ASV_235,ASV_228,0.998941969162235,undirected,+
ASV_40,ASV_235,0.999638173603794,undirected,+
ASV_794,ASV_235,0.998976913872536,undirected,+
ASV_76,ASV_235,0.998664211553986,undirected,+
ASV_998,ASV_235,0.999107834674715,undirected,+
ASV_1244,ASV_235,0.999553870154018,undirected,+
ASV_1586,ASV_235,0.999553870154018,undirected,+
ASV_794,ASV_40,0.999398754295142,undirected,+
ASV_998,ASV_40,0.999795615306982,undirected,+
ASV_1244,ASV_40,0.999945921098844,undirected,+
ASV_1586,ASV_40,0.999945921098844,undirected,+
ASV_1121,ASV_361,0.999804141354235,undirected,+
ASV_1126,ASV_504,0.999918318671399,undirected,+
ASV_1552,ASV_407,0.998863020425369,undirected,+
ASV_245,ASV_273,0.999666865884682,undirected,+
ASV_1605,ASV_322,0.999563530324373,undirected,+
ASV_573,ASV_87,0.999617594989564,undirected,+
ASV_1022,ASV_87,0.998584850549711,undirected,+
ASV_381,ASV_59,0.999102655792088,undirected,+
ASV_797,ASV_1413,0.999270677630174,undirected,+
ASV_233,ASV_133,-0.999103248505079,undirected,-
ASV_446,ASV_135,0.998845431747649,undirected,+
ASV_843,ASV_135,0.999800240589244,undirected,+
ASV_1601,ASV_135,0.998680029609097,undirected,+
ASV_1066,ASV_135,0.999600105269722,undirected,+
ASV_1190,ASV_135,0.999600105269722,undirected,+
ASV_1388,ASV_135,0.999600105269722,undirected,+
ASV_1580,ASV_135,0.999600105269722,undirected,+
ASV_608,ASV_140,0.998596153712038,undirected,+
ASV_1170,ASV_628,0.999457424693095,undirected,+
ASV_843,ASV_446,0.999297599643591,undirected,+
ASV_1601,ASV_446,0.998817894356467,undirected,+
ASV_1066,ASV_446,0.99957101939794,undirected,+
ASV_1190,ASV_446,0.99957101939794,undirected,+
ASV_1388,ASV_446,0.99957101939794,undirected,+
ASV_1580,ASV_446,0.99957101939794,undirected,+
ASV_757,ASV_1407,0.999264735223506,undirected,+
ASV_527,ASV_543,0.998776663699826,undirected,+
ASV_385,ASV_362,0.999671238998845,undirected,+
ASV_541,ASV_330,-0.998683905264017,undirected,-
ASV_8,ASV_436,0.999423425691666,undirected,+
ASV_1601,ASV_843,0.998616531544077,undirected,+
ASV_1066,ASV_843,0.999943851453361,undirected,+
ASV_1190,ASV_843,0.999943851453361,undirected,+
ASV_1388,ASV_843,0.999943851453361,undirected,+
ASV_1580,ASV_843,0.999943851453361,undirected,+
ASV_778,ASV_562,0.999198497156693,undirected,+
ASV_942,ASV_491,0.998751446316306,undirected,+
ASV_1567,ASV_1550,0.999231689259779,undirected,+
ASV_451,ASV_374,0.998800328521374,undirected,+
ASV_998,ASV_794,0.999781147730693,undirected,+
ASV_1244,ASV_794,0.999248360783653,undirected,+
ASV_1586,ASV_794,0.999248360783653,undirected,+
ASV_126,ASV_494,0.998633194495387,undirected,+
ASV_1327,ASV_824,-0.999119330520493,undirected,-
ASV_1525,ASV_381,0.999437423560157,undirected,+
ASV_1360,ASV_434,0.999791035759694,undirected,+
ASV_1240,ASV_1601,0.999108073614993,undirected,+
ASV_1066,ASV_1601,0.998827304209543,undirected,+
ASV_1190,ASV_1601,0.998827304209543,undirected,+
ASV_1388,ASV_1601,0.998827304209543,undirected,+
ASV_1580,ASV_1601,0.998827304209543,undirected,+
ASV_564,ASV_1368,0.999280011660048,undirected,+
ASV_793,ASV_561,-0.999306278098957,undirected,-
ASV_884,ASV_561,0.999306278098957,undirected,+
ASV_1068,ASV_526,-0.998886455242751,undirected,-
ASV_1000,ASV_564,0.999716626578181,undirected,+
ASV_267,ASV_747,-0.998650134603889,undirected,-
ASV_1558,ASV_602,1,undirected,+
ASV_1244,ASV_998,0.999703466470366,undirected,+
ASV_1586,ASV_998,0.999703466470366,undirected,+
ASV_884,ASV_793,-1,undirected,-
ASV_1215,ASV_949,0.998653611606117,undirected,+
ASV_981,ASV_726,-0.999054492523935,undirected,-
ASV_913,ASV_726,-0.999054492523935,undirected,-
ASV_784,ASV_726,0.999054492523935,undirected,+
ASV_253,ASV_726,0.999054492523935,undirected,+
ASV_1363,ASV_627,-0.999203842659274,undirected,-
ASV_1124,ASV_649,1,undirected,+
ASV_305,ASV_889,0.998767713641569,undirected,+
ASV_928,ASV_165,-0.999875075474746,undirected,-
ASV_675,ASV_924,0.998694593877732,undirected,+
ASV_503,ASV_1078,0.99888187809455,undirected,+
ASV_1268,ASV_723,1,undirected,+
ASV_1287,ASV_1019,1,undirected,+
ASV_716,ASV_997,1,undirected,+
ASV_618,ASV_853,-1,undirected,-
ASV_1190,ASV_1066,1,undirected,+
ASV_1388,ASV_1066,1,undirected,+
ASV_1580,ASV_1066,1,undirected,+
ASV_981,ASV_1022,-0.998669327421201,undirected,-
ASV_913,ASV_1022,-0.998669327421201,undirected,-
ASV_784,ASV_1022,0.998669327421201,undirected,+
ASV_253,ASV_1022,0.998669327421201,undirected,+
ASV_1121,ASV_912,0.998800431412743,undirected,+
ASV_1419,ASV_1130,1,undirected,+
ASV_880,ASV_657,1,undirected,+
ASV_933,ASV_1396,1,undirected,+
ASV_797,ASV_1114,0.998953742593748,undirected,+
ASV_1665,ASV_1344,1,undirected,+
ASV_755,ASV_1170,0.999578610237916,undirected,+
ASV_913,ASV_981,1,undirected,+
ASV_784,ASV_981,-1,undirected,-
ASV_253,ASV_981,-1,undirected,-
ASV_895,ASV_383,0.999653102983283,undirected,+
ASV_461,ASV_1392,-1,undirected,-
ASV_1015,ASV_891,0.998711366454897,undirected,+
ASV_1541,ASV_700,-1,undirected,-
ASV_1181,ASV_1493,0.9997748609738,undirected,+
ASV_1123,ASV_986,-1,undirected,-
ASV_579,ASV_440,1,undirected,+
ASV_1586,ASV_1244,1,undirected,+
